Test unit,RS4,
Reference,Rezaie et al. (2020),
top_displacement,horizontal_force,drift
[mm],[kN],[%]
1.560566566,35.85,0.09753541
1.62725229,37.09,0.101703268
1.701640575,38.29,0.106352536
1.775979512,39.42,0.110998719
1.849907554,40.49,0.115619222
1.927538621,41.52,0.120471164
2.006812889,42.45,0.125425806
2.092767811,43.37,0.130797988
2.168373507,44.25,0.135523344
2.243158962,45.09,0.140197435
2.276995333,42.5,0.142312208
2.213169179,39.82,0.138323074
2.146971429,37.38,0.134185714
2.07016365,35.19,0.129385228
2.006686449,33.1,0.125417903
1.936892696,31.08,0.121055794
1.866839564,29.04,0.116677473
1.793362763,27.13,0.112085173
1.725032763,25.21,0.107814548
1.657118063,23.36,0.103569879
1.591577613,21.55,0.099473601
1.518602698,19.83,0.094912669
1.447059449,18.12,0.090441216
1.38051905,16.44,0.086282441
1.310807471,14.9,0.081925467
1.240840163,13.34,0.07755251
1.167576349,11.78,0.072973522
1.102968349,10.27,0.068935522
1.028703366,8.868,0.06429396
0.96362783,7.37,0.060226739
0.891438368,5.892,0.055714898
0.827409159,4.394,0.051713072
0.766340084,2.95,0.047896255
0.697288413,1.577,0.043580526
0.63226605,0.2331,0.039516628
0.574748048,-1.132,0.035921753
0.516253425,-2.369,0.032265839
0.456183787,-3.599,0.028511487
0.388683346,-5.004,0.024292709
0.33376998,-6.484,0.020860624
0.26661533,-7.921,0.016663458
0.198659253,-9.391,0.012416203
0.126226238,-10.92,0.00788914
0.06429891,-12.5,0.004018682
-0.003803757,-14.09,-0.000237735
-0.072869337,-15.73,-0.004554334
-0.143669522,-17.37,-0.008979345
-0.211104991,-19.05,-0.013194062
-0.285941935,-20.76,-0.017871371
-0.358048714,-22.44,-0.022378045
-0.422510959,-24.16,-0.026406935
-0.493861429,-25.84,-0.030866339
-0.565607992,-27.48,-0.0353505
-0.633788843,-29.11,-0.039611803
-0.709393287,-30.77,-0.04433708
-0.781984922,-32.42,-0.048874058
-0.857030665,-34.06,-0.053564417
-0.930973635,-35.66,-0.058185852
-1.004679393,-37.21,-0.062792462
-1.077240877,-38.73,-0.067327555
-1.158932454,-40.15,-0.072433278
-1.236371502,-41.45,-0.077273219
-1.31192052,-42.67,-0.081995032
-1.392537083,-43.8,-0.087033568
-1.479550632,-44.85,-0.092471914
-1.554507129,-45.85,-0.097156696
-1.651242587,-46.79,-0.103202662
-1.738661714,-47.62,-0.108666357
-1.820649647,-48.45,-0.113790603
-1.90936395,-49.22,-0.119335247
-1.995416653,-49.85,-0.124713541
-2.01647304,-47.22,-0.126029565
-2.004456031,-47.19,-0.125278502
-1.953263468,-45.42,-0.122078967
-1.880900848,-43.06,-0.117556303
-1.798894988,-40.76,-0.112430937
-1.733945331,-38.61,-0.108371583
-1.671599697,-36.52,-0.104474981
-1.586274541,-34.43,-0.099142159
-1.509430101,-32.33,-0.094339381
-1.433894739,-30.19,-0.089618421
-1.359644741,-28.2,-0.084977796
-1.293242863,-26.26,-0.080827679
-1.219911906,-24.3,-0.076244494
-1.148757545,-22.4,-0.071797347
-1.07853855,-20.5,-0.067408659
-1.005872714,-18.65,-0.062867045
-0.935525939,-16.79,-0.058470371
-0.86502487,-14.98,-0.054064054
-0.796013012,-13.2,-0.049750813
-0.729602149,-11.46,-0.045600134
-0.660882176,-9.729,-0.041305136
-0.58920595,-8.052,-0.036825372
-0.515399018,-6.44,-0.032212439
-0.455404239,-4.824,-0.028462765
-0.390625339,-3.305,-0.024414084
-0.325327293,-1.807,-0.020332956
-0.259866792,-0.3878,-0.016241675
-0.194241822,0.9648,-0.012140114
-0.138738555,2.189,-0.00867116
-0.07516018,3.481,-0.004697511
-0.01371364,4.857,-0.000857103
0.052937173,6.159,0.003308573
0.11565347,7.515,0.007228342
0.176970246,8.817,0.01106064
0.251385889,10.18,0.015711618
0.326425728,11.52,0.020401608
0.387971709,12.93,0.024248232
0.459904629,14.28,0.028744039
0.53575629,15.66,0.033484768
0.606534654,17.02,0.037908416
0.682125633,18.37,0.042632852
0.750432113,19.74,0.046902007
0.826326365,21.09,0.051645398
0.901788553,22.46,0.056361785
0.956390366,23.82,0.059774398
1.040775894,25.16,0.065048493
1.11698709,26.52,0.069811693
1.192763012,27.88,0.074547688
1.265046409,29.24,0.079065401
1.336760652,30.63,0.083547541
1.408362475,32.01,0.088022655
1.480125196,33.4,0.092507825
1.561978491,34.81,0.097623656
1.633842101,36.2,0.102115131
1.705294165,37.58,0.106580885
1.779095977,38.93,0.111193499
1.851962735,40.29,0.115747671
1.919599782,41.61,0.119974986
2.003234649,42.89,0.125202166
2.085376042,44.01,0.130336003
2.158676322,45.16,0.13491727
2.237228341,46.13,0.139826771
2.279476378,46.33,0.142467274
2.30670832,44.73,0.14416927
2.302351082,44.8,0.143896943
2.249437262,42.33,0.140589829
2.183237264,39.92,0.136452329
2.1195765,37.56,0.132473531
2.04973691,35.41,0.128108557
1.984865192,33.34,0.124054074
1.904672011,31.23,0.119042001
1.842928199,29.18,0.115183012
1.772728085,27.28,0.110795505
1.702151714,25.32,0.106384482
1.636344898,23.39,0.102271556
1.564231154,21.55,0.097764447
1.495893819,19.78,0.093493364
1.419178274,18.12,0.088698642
1.356465307,16.46,0.084779082
1.288974014,14.76,0.080560876
1.217166643,13.22,0.076072915
1.151021249,11.66,0.071938828
1.075890788,10.18,0.067243174
1.008843216,8.707,0.063052701
0.943747985,7.27,0.058984249
0.873963767,5.778,0.054622735
0.804781269,4.287,0.050298829
0.734228895,2.856,0.045889306
0.669440147,1.549,0.041840009
0.607807825,0.2133,0.037987989
0.539165696,-1.048,0.033697856
0.47979622,-2.284,0.029987264
0.427408988,-3.513,0.026713062
0.359404562,-4.833,0.022462785
0.290480181,-6.248,0.018155011
0.223988112,-7.622,0.013999257
0.161405213,-9,0.010087826
0.091010942,-10.48,0.005688184
0.031602133,-11.91,0.001975133
-0.050583959,-13.43,-0.003161497
-0.113199046,-14.94,-0.00707494
-0.189156533,-16.48,-0.011822283
-0.261766555,-18.04,-0.01636041
-0.3241242,-19.61,-0.020257762
-0.4032434,-21.17,-0.025202713
-0.47572126,-22.76,-0.029732579
-0.547632186,-24.33,-0.034227012
-0.619708772,-25.86,-0.038731798
-0.694191691,-27.35,-0.043386981
-0.761363078,-28.87,-0.047585192
-0.838757199,-30.39,-0.052422325
-0.906069383,-31.93,-0.056629336
-0.98116333,-33.44,-0.061322708
-1.055588842,-34.94,-0.065974303
-1.135703322,-36.43,-0.070981458
-1.209765682,-37.89,-0.075610355
-1.290098875,-39.33,-0.08063118
-1.369750774,-40.73,-0.085609423
-1.445690074,-42.15,-0.09035563
-1.53477001,-43.47,-0.095923126
-1.610703773,-44.76,-0.100668986
-1.694487217,-45.99,-0.105905451
-1.774321909,-47.15,-0.110895119
-1.862806948,-48.23,-0.116425434
-1.943241011,-49.23,-0.121452563
-1.999168719,-49.41,-0.124948045
-2.014387594,-47.45,-0.125899225
-2.02576057,-47.54,-0.126610036
-2.019183134,-47.61,-0.126198946
-1.973475261,-46.29,-0.123342204
-1.899207472,-43.45,-0.118700467
-1.819587424,-41.13,-0.113724214
-1.748367594,-38.85,-0.109272975
-1.679722755,-36.69,-0.104982672
-1.604298782,-34.63,-0.100268674
-1.526363124,-32.55,-0.095397695
-1.457336917,-30.47,-0.091083557
-1.382329224,-28.51,-0.086395576
-1.319020759,-26.52,-0.082438797
-1.243090906,-24.56,-0.077693182
-1.169332592,-22.71,-0.073083287
-1.092791274,-20.87,-0.068299455
-1.024301841,-18.99,-0.064018865
-0.950652399,-17.26,-0.059415775
-0.88516226,-15.48,-0.055322641
-0.805711328,-13.71,-0.050356958
-0.740735124,-11.97,-0.046295945
-0.678169413,-10.24,-0.042385588
-0.603970254,-8.602,-0.037748141
-0.532184107,-7.012,-0.033261507
-0.462116646,-5.46,-0.02888229
-0.40002819,-3.928,-0.025001762
-0.336410496,-2.46,-0.021025656
-0.265182984,-1.01,-0.016573937
-0.201355555,0.3549,-0.012584722
-0.134471399,1.694,-0.008404462
-0.080079966,2.868,-0.005004998
-0.015507173,4.092,-0.000969198
0.049860983,5.478,0.003116311
0.110946081,6.783,0.00693413
0.177369213,8.104,0.011085576
0.246713553,9.429,0.015419597
0.319258848,10.8,0.019953678
0.385950099,12.17,0.024121881
0.456318652,13.53,0.028519916
0.529706986,14.88,0.033106687
0.601613854,16.26,0.037600866
0.672319945,17.64,0.042019997
0.754453236,19.01,0.047153327
0.8228607,20.42,0.051428794
0.891525896,21.83,0.055720368
0.959324864,23.24,0.059957804
1.034262056,24.61,0.064641378
1.110708605,26.05,0.069419288
1.183229691,27.47,0.073951856
1.254472296,28.89,0.078404519
1.328793493,30.33,0.083049593
1.395632038,31.77,0.087227002
1.473881349,33.22,0.092117584
1.547963746,34.58,0.096747734
1.624880104,36.05,0.101555007
1.688992681,37.52,0.105562043
1.774203179,39.03,0.110887699
1.839758099,40.38,0.114984881
1.913685261,41.83,0.119605329
1.992352675,43.19,0.124522042
2.071630802,44.5,0.129476925
2.147073184,45.7,0.134192074
2.223420206,46.8,0.138963763
2.300998729,47.78,0.143812421
2.379962832,48.72,0.148747677
2.463163012,49.56,0.153947688
2.542542364,50.33,0.158908898
2.623656083,51.05,0.163978505
2.702448404,51.71,0.168903025
2.790281286,52.35,0.17439258
2.874873019,52.92,0.179679564
2.961966229,53.47,0.185122889
3.021472117,53.74,0.188842007
3.043885817,51.15,0.190242864
2.976111406,48.59,0.186006963
2.912393629,46.47,0.182024602
2.840777057,44.45,0.177548566
2.763082136,42.55,0.172692633
2.690675638,40.64,0.168167227
2.613531456,38.72,0.163345716
2.550621891,36.85,0.159413868
2.47718953,34.96,0.154824346
2.414680252,33.09,0.150917516
2.33646533,31.29,0.146029083
2.261941265,29.46,0.141371329
2.196808726,27.7,0.137300545
2.118337797,25.93,0.132396112
2.051942822,24.24,0.128246426
1.973493187,22.56,0.123343324
1.903600056,20.93,0.118975003
1.830264323,19.33,0.11439152
1.762258942,17.78,0.110141184
1.694388833,16.2,0.105899302
1.623501597,14.73,0.10146885
1.546592675,13.27,0.096662042
1.477147724,11.87,0.092321733
1.408782143,10.54,0.088048884
1.343106824,9.181,0.083944176
1.273145368,7.81,0.079571586
1.20689349,6.393,0.075430843
1.129097269,4.991,0.070568579
1.050659452,3.545,0.065666216
0.983008869,2.312,0.061438054
0.91463984,1.101,0.05716499
0.857039177,-0.1513,0.053564949
0.794302243,-1.346,0.04964389
0.731688699,-2.474,0.045730544
0.671847409,-3.682,0.041990463
0.605845974,-4.942,0.037865373
0.534189873,-6.234,0.033386867
0.465793112,-7.504,0.029112069
0.397593934,-8.788,0.024849621
0.329676963,-10.08,0.02060481
0.2624526,-11.44,0.016403288
0.194859836,-12.83,0.01217874
0.114797912,-14.24,0.007174869
0.039724318,-15.65,0.00248277
-0.027180053,-17.07,-0.001698753
-0.097702914,-18.49,-0.006106432
-0.173010847,-19.91,-0.010813178
-0.24978263,-21.35,-0.015611414
-0.324791988,-22.8,-0.020299499
-0.39663966,-24.24,-0.024789979
-0.464423406,-25.66,-0.029026463
-0.538444967,-27.03,-0.03365281
-0.613712569,-28.44,-0.038357036
-0.68975019,-29.83,-0.043109387
-0.763735005,-31.24,-0.047733438
-0.841379559,-32.66,-0.052586222
-0.918710886,-34.05,-0.05741943
-0.987255194,-35.43,-0.06170345
-1.078054904,-36.79,-0.067378431
-1.148095105,-38.16,-0.071755944
-1.231843937,-39.49,-0.076990246
-1.303280539,-40.81,-0.081455034
-1.381787305,-42.12,-0.086361707
-1.473058892,-43.41,-0.092066181
-1.556404271,-44.68,-0.097275267
-1.638278644,-45.9,-0.102392415
-1.719718843,-47.06,-0.107482428
-1.800728001,-48.15,-0.1125455
-1.89336663,-49.18,-0.118335414
-1.979971722,-50.14,-0.123748233
-2.064479867,-51,-0.129029992
-2.153553206,-51.79,-0.134597075
-2.23817881,-52.55,-0.139886176
-2.331186857,-53.19,-0.145699179
-2.417750568,-53.81,-0.151109411
-2.508527794,-54.38,-0.156782987
-2.601597463,-54.9,-0.162599841
-2.690546965,-55.34,-0.168159185
-2.737807638,-54.53,-0.171112977
-2.755085655,-52.34,-0.172192853
-2.755790938,-52.19,-0.172236934
-2.666099237,-49.78,-0.166631202
-2.586033893,-47.65,-0.161627118
-2.509045603,-45.76,-0.15681535
-2.433367119,-43.81,-0.152085445
-2.355319989,-41.93,-0.147207499
-2.274597415,-40.06,-0.142162338
-2.194207606,-38.24,-0.137137975
-2.120980388,-36.45,-0.132561274
-2.036482334,-34.77,-0.127280146
-1.962331157,-33.05,-0.122645697
-1.890020826,-31.37,-0.118126302
-1.798806071,-29.68,-0.112425379
-1.730341321,-27.95,-0.108146333
-1.655095383,-26.28,-0.103443461
-1.578679897,-24.7,-0.098667494
-1.505410263,-23.04,-0.094088141
-1.428694075,-21.44,-0.08929338
-1.354169025,-19.8,-0.084635564
-1.2802379,-18.24,-0.080014869
-1.209518003,-16.56,-0.075594875
-1.133070407,-15.06,-0.0708169
-1.05374066,-13.4,-0.065858791
-0.984016105,-11.87,-0.061501007
-0.913559596,-10.34,-0.057097475
-0.845314677,-8.876,-0.052832167
-0.77083459,-7.445,-0.048177162
-0.701866921,-5.936,-0.043866683
-0.634386152,-4.557,-0.039649135
-0.563072852,-3.157,-0.035192053
-0.490721538,-1.801,-0.030670096
-0.422182422,-0.4927,-0.026386401
-0.363384758,0.7375,-0.022711547
-0.302353833,1.934,-0.018897115
-0.243058133,3.093,-0.015191133
-0.178697072,4.283,-0.011168567
-0.104276221,5.587,-0.006517264
-0.041526256,6.801,-0.002595391
0.024529593,8.062,0.0015331
0.093927935,9.283,0.005870496
0.17111864,10.56,0.010694915
0.245590616,11.83,0.015349413
0.324333323,13.1,0.020270833
0.39627183,14.39,0.024766989
0.459185998,15.66,0.028699125
0.546346574,16.95,0.034146661
0.613520821,18.22,0.038345051
0.698631833,19.48,0.04366449
0.771973475,20.77,0.048248342
0.847146632,22.04,0.052946665
0.920169084,23.32,0.057510568
0.996110452,24.63,0.062256903
1.071664078,25.91,0.066979005
1.152710161,27.2,0.072044385
1.221082832,28.48,0.076317677
1.293167042,29.81,0.08082294
1.373311682,31.1,0.08583198
1.442749613,32.39,0.090171851
1.513607871,33.7,0.094600492
1.60023284,34.95,0.100014553
1.6734424,36.24,0.10459015
1.751991556,37.51,0.109499472
1.823050556,38.77,0.11394066
1.898588831,40.06,0.118661802
1.978785705,41.34,0.123674107
2.05352451,42.57,0.128345282
2.1328078,43.79,0.133300488
2.205503388,45.01,0.137843962
2.286751681,46.18,0.14292198
2.36676522,47.32,0.147922826
2.44167329,48.43,0.152604581
2.515059694,49.5,0.157191231
2.601364128,50.52,0.162585258
2.691033613,51.45,0.168189601
2.767288741,52.3,0.172955546
2.846515325,53.06,0.177907208
2.926238042,53.76,0.182889878
3.016150834,54.39,0.188509427
3.066949584,52.1,0.191684349
3.072930286,52.07,0.192058143
3.057264053,50.66,0.191079003
2.983643798,48.57,0.186477737
2.910489766,46.57,0.18190561
2.845219013,44.58,0.177826188
2.772273061,42.7,0.173267066
2.699472721,40.66,0.168717045
2.631154738,38.86,0.164447171
2.554931549,36.85,0.159683222
2.479574474,35.11,0.154973405
2.410532501,33.18,0.150658281
2.336363006,31.49,0.146022688
2.259603546,29.58,0.141225222
2.196752893,27.91,0.137297056
2.12574924,26.23,0.132859327
2.043307491,24.52,0.127706718
1.968734314,22.84,0.123045895
1.900895192,21.18,0.11880595
1.834742942,19.58,0.114671434
1.758599324,18.08,0.109912458
1.683616256,16.58,0.105226016
1.610922195,15.06,0.100682637
1.539644844,13.63,0.096227803
1.467388817,12.23,0.091711801
1.395794491,10.87,0.087237156
1.33040411,9.533,0.083150257
1.262890316,8.176,0.078930645
1.193862896,6.801,0.074616431
1.121105639,5.389,0.070069102
1.039617456,4.021,0.064976091
0.970668468,2.69,0.060666779
0.903276209,1.398,0.056454763
0.83711896,0.2237,0.052319935
0.77754513,-1.061,0.048596571
0.714653078,-2.199,0.044665817
0.64728143,-3.348,0.040455089
0.583013544,-4.589,0.036438347
0.506593965,-5.883,0.031662123
0.442948211,-7.134,0.027684263
0.372660368,-8.402,0.023291273
0.309326854,-9.69,0.019332928
0.236008246,-10.99,0.014750515
0.166235738,-12.32,0.010389734
0.085639095,-13.66,0.005352443
0.024721962,-15.01,0.001545123
-0.051212768,-16.35,-0.003200798
-0.131612069,-17.68,-0.008225754
-0.200476982,-19,-0.012529811
-0.282847665,-20.35,-0.017677979
-0.358145468,-21.72,-0.022384092
-0.428682252,-23.04,-0.026792641
-0.506045089,-24.35,-0.031627818
-0.579050241,-25.63,-0.03619064
-0.653677381,-26.91,-0.040854836
-0.729115699,-28.24,-0.045569731
-0.808741037,-29.52,-0.050546315
-0.888071735,-30.8,-0.055504483
-0.957932727,-32.12,-0.059870795
-1.038301561,-33.35,-0.064893848
-1.120134648,-34.6,-0.070008415
-1.19649275,-35.87,-0.074780797
-1.277014944,-37.11,-0.079813434
-1.355971559,-38.36,-0.084748222
-1.445241598,-39.6,-0.0903276
-1.519141377,-40.8,-0.094946336
-1.600100686,-41.97,-0.100006293
-1.689507212,-43.12,-0.105594201
-1.766338932,-44.28,-0.110396183
-1.862019355,-45.41,-0.11637621
-1.943183549,-46.52,-0.121448972
-2.034204546,-47.64,-0.127137784
-2.114732743,-48.69,-0.132170796
-2.196845841,-49.7,-0.137302865
-2.281673974,-50.66,-0.142604623
-2.374698936,-51.53,-0.148418683
-2.471062592,-52.39,-0.154441412
-2.557825042,-53.15,-0.159864065
-2.639243357,-53.85,-0.16495271
-2.739124203,-54.46,-0.171195263
-2.775533411,-51.89,-0.173470838
-2.646335099,-48.26,-0.165395944
-2.526956386,-45.19,-0.157934774
-2.413251639,-42.35,-0.150828227
-2.28997612,-39.59,-0.143123508
-2.176515636,-36.96,-0.136032227
-2.061274096,-34.41,-0.128829631
-1.942738178,-31.95,-0.121421136
-1.819978508,-29.52,-0.113748657
-1.709519841,-27.01,-0.10684499
-1.589791578,-24.69,-0.099361974
-1.471783147,-22.24,-0.091986447
-1.359555899,-19.88,-0.084972244
-1.25645954,-17.62,-0.078528721
-1.140806961,-15.27,-0.071300435
-1.025004056,-12.92,-0.064062754
-0.909393537,-10.64,-0.056837096
-0.806943623,-8.392,-0.050433976
-0.709838132,-6.252,-0.044364883
-0.592257638,-4.133,-0.037016102
-0.488246856,-2.102,-0.030515428
-0.392076281,-0.1385,-0.024504768
-0.295277695,1.72,-0.018454856
-0.206829213,3.401,-0.012926826
-0.104521147,5.299,-0.006532572
0.001130254,7.234,7.06408E-05
0.099099092,9.186,0.006193693
0.207886434,11.16,0.012992902
0.327756017,13.12,0.020484751
0.434346857,15.13,0.027146679
0.544077179,17.11,0.034004824
0.657846226,19.05,0.041115389
0.771600368,21,0.048225023
0.886283346,22.98,0.055392709
0.994389533,24.96,0.062149346
1.108252983,26.93,0.069265811
1.220392788,28.91,0.076274549
1.337114971,30.88,0.083569686
1.445748541,32.85,0.090359284
1.563927097,34.77,0.097745444
1.678367171,36.75,0.104897948
1.790530371,38.66,0.111908148
1.899080973,40.57,0.118692561
2.024236832,42.47,0.126514802
2.143756636,44.18,0.13398479
2.257136373,46.09,0.141071023
2.375032564,47.78,0.148439535
2.497158954,49.41,0.156072435
2.613547632,50.9,0.163346727
2.742677198,52.32,0.171417325
2.848052743,53.49,0.178003296
2.991446419,54.49,0.186965401
3.121797727,55.3,0.195112358
3.243974615,56.04,0.202748413
3.373866162,56.55,0.210866635
3.507933349,57.05,0.219245834
3.632417937,57.48,0.227026121
3.768495164,57.8,0.235530948
3.874764106,55.09,0.242172757
3.873360725,54.99,0.242085045
3.83421364,53.28,0.239638352
3.71653609,50.44,0.232283506
3.608569765,48.01,0.22553561
3.497717724,45.42,0.218607358
3.38688242,43.06,0.211680151
3.272218119,40.56,0.204513632
3.153747008,38.16,0.197109188
3.03933471,35.82,0.189958419
2.925840416,33.45,0.182865026
2.813868503,31.06,0.175866781
2.699966242,28.81,0.16874789
2.596695346,26.64,0.162293459
2.481846466,24.39,0.155115404
2.36711049,22.28,0.147944406
2.246917017,20.19,0.140432314
2.141348646,18,0.13383429
2.027903113,16.06,0.126743945
1.916044639,14.07,0.11975279
1.797248162,12.07,0.11232801
1.696561584,10.17,0.106035099
1.594243385,8.311,0.099640212
1.487845625,6.249,0.092990352
1.369155476,4.282,0.085572217
1.268164513,2.334,0.079260282
1.169417724,0.5128,0.073088608
1.061811943,-1.296,0.066363246
0.967344067,-2.986,0.060459004
0.870052427,-4.737,0.054378277
0.765592501,-6.662,0.047849531
0.657776543,-8.469,0.041111034
0.547323141,-10.31,0.034207696
0.44112167,-12.14,0.027570104
0.331749391,-14.05,0.020734337
0.208751619,-16,0.013046976
0.094098016,-17.88,0.005881126
-0.018876656,-19.74,-0.001179791
-0.1323683,-21.58,-0.008273019
-0.249454663,-23.38,-0.015590916
-0.362677029,-25.19,-0.022667314
-0.470861813,-26.93,-0.029428863
-0.589349556,-28.7,-0.036834347
-0.709028929,-30.47,-0.044314308
-0.824627791,-32.23,-0.051539237
-0.949148193,-33.96,-0.059321762
-1.070196784,-35.68,-0.066887299
-1.188996691,-37.35,-0.074312293
-1.312933404,-39.01,-0.082058338
-1.438490071,-40.67,-0.089905629
-1.569183601,-42.28,-0.098073975
-1.691851395,-43.87,-0.105740712
-1.818750699,-45.4,-0.113671919
-1.946599712,-46.9,-0.121662482
-2.084927315,-48.35,-0.130307957
-2.216438595,-49.68,-0.138527412
-2.34501415,-50.99,-0.146563384
-2.486271643,-52.15,-0.155391978
-2.619665283,-53.16,-0.16372908
-2.755063103,-54.02,-0.172191444
-2.887818267,-54.73,-0.180488642
-3.024767577,-55.32,-0.189047974
-3.168605912,-55.82,-0.19803787
-3.312770969,-56.23,-0.207048186
-3.442637396,-56.58,-0.215164837
-3.531237643,-56.35,-0.220702353
-3.560953473,-52.69,-0.222559592
-3.532488988,-51.35,-0.220780562
-3.416556698,-48.81,-0.213534794
-3.29665914,-46.13,-0.206041196
-3.173641884,-43.82,-0.198352618
-3.056186605,-41.43,-0.191011663
-2.933109734,-39.27,-0.183319358
-2.80999539,-37.09,-0.175624712
-2.684475829,-35.08,-0.167779739
-2.570171021,-32.97,-0.160635689
-2.447229259,-30.77,-0.152951829
-2.318767019,-28.72,-0.144922939
-2.195046415,-26.61,-0.137190401
-2.083975836,-24.48,-0.13024849
-1.963754429,-22.4,-0.122734652
-1.846292095,-20.39,-0.115393256
-1.731034598,-18.33,-0.108189662
-1.618760397,-16.21,-0.101172525
-1.499340718,-14.04,-0.093708795
-1.394979164,-11.88,-0.087186198
-1.279153462,-9.852,-0.079947091
-1.176081522,-7.832,-0.073505095
-1.060323772,-5.82,-0.066270236
-0.951247165,-3.828,-0.059452948
-0.85331786,-1.83,-0.053332366
-0.750339874,0.09036,-0.046896242
-0.650374055,1.884,-0.040648378
-0.545656051,3.569,-0.034103503
-0.453040841,5.413,-0.028315053
-0.340692104,7.289,-0.021293257
-0.250077342,9.165,-0.015629834
-0.12782845,11.11,-0.007989278
-0.014422427,13.11,-0.000901402
0.096124411,15.13,0.006007776
0.217103809,17.06,0.013568988
0.338275456,18.89,0.021142216
0.44842111,20.68,0.028026319
0.562654435,22.55,0.035165902
0.67680786,24.5,0.042300491
0.794305435,26.22,0.04964409
0.913010553,28.08,0.05706316
1.033175752,29.77,0.064573484
1.152116801,31.54,0.0720073
1.267578316,33.19,0.079223645
1.388961472,34.86,0.086810092
1.503498939,36.51,0.093968684
1.621661454,38.09,0.101353841
1.745636302,39.68,0.109102269
1.859771519,41.23,0.11623572
1.987445336,42.74,0.124215334
2.110787095,44.17,0.131924193
2.22927948,45.58,0.139329968
2.353676783,46.92,0.147104799
2.484718969,48.07,0.155294936
2.599119786,49.47,0.162444987
2.728237523,50.42,0.170514845
2.864300147,51.5,0.179018759
2.989196623,52.35,0.186824789
3.119293121,53.22,0.19495582
3.246513607,53.91,0.2029071
3.37552164,54.5,0.210970103
3.513334511,55.02,0.219583407
3.647376556,55.39,0.227961035
3.790634176,55.73,0.236914636
3.914761131,56,0.244672571
3.948575626,52.71,0.246785977
3.945029326,52.52,0.246564333
3.936885718,52.45,0.246055357
3.940797228,51.96,0.246299827
3.815497879,48.73,0.238468617
3.697089226,46.22,0.231068077
3.586493104,43.66,0.224155819
3.471232407,41.27,0.216952025
3.357557729,39,0.209847358
3.237405381,36.76,0.202337836
3.119775664,34.55,0.194985979
2.998314014,32.4,0.187394626
2.886302169,30.38,0.180393886
2.772339556,28.28,0.173271222
2.655377843,26.27,0.165961115
2.537100503,24.21,0.158568781
2.418827289,22.22,0.151176706
2.301877909,20.2,0.143867369
2.189534687,18.17,0.136845918
2.080654456,16.24,0.130040903
1.96439023,14.28,0.122774389
1.853563127,12.36,0.115847695
1.743366419,10.52,0.108960401
1.636622197,8.614,0.102288887
1.528255113,6.66,0.095515945
1.415611107,4.67,0.088475694
1.303328837,2.673,0.081458052
1.202233015,0.8779,0.075139563
1.103186041,-0.981,0.068949128
1.001565876,-2.645,0.062597867
0.905105804,-4.482,0.056569113
0.798478761,-6.322,0.049904923
0.687779375,-8.135,0.042986211
0.57644859,-9.963,0.036028037
0.47178532,-11.79,0.029486583
0.351153107,-13.65,0.021947069
0.239913329,-15.53,0.014994583
0.11364042,-17.41,0.007102526
0.004464372,-19.16,0.000279023
-0.1082449,-20.94,-0.006765306
-0.231740276,-22.63,-0.014483767
-0.34884073,-24.3,-0.021802546
-0.464310169,-25.94,-0.029019386
-0.585714865,-27.54,-0.036607179
-0.714206229,-29.14,-0.044637889
-0.829079404,-30.72,-0.051817463
-0.949769664,-32.3,-0.059360604
-1.080626996,-33.76,-0.067539187
-1.199227532,-35.27,-0.074951721
-1.331633121,-36.7,-0.08322707
-1.455225287,-38.13,-0.09095158
-1.583058557,-39.54,-0.09894116
-1.717421426,-40.91,-0.107338839
-1.849067278,-42.24,-0.115566705
-1.978176061,-43.56,-0.123636004
-2.11168967,-44.86,-0.131980604
-2.249229473,-46.1,-0.140576842
-2.386514131,-47.32,-0.149157133
-2.512610084,-48.49,-0.15703813
-2.645905845,-49.66,-0.165369115
-2.789437781,-50.72,-0.174339861
-2.918821378,-51.72,-0.182426336
-3.055285808,-52.63,-0.190955363
-3.18748431,-53.42,-0.199217769
-3.339457577,-54.11,-0.208716099
-3.475422733,-54.7,-0.217213921
-3.608773392,-55.16,-0.225548337
-3.658148226,-52.25,-0.228634264
-3.660993194,-52.34,-0.228812075
-3.653035313,-52.04,-0.228314707
-3.653059298,-51.91,-0.228316206
-3.612106409,-50.73,-0.225756651
-3.453010531,-47.08,-0.215813158
-3.29076168,-43.97,-0.205672605
-3.129689292,-41.02,-0.195605581
-2.960752157,-38.18,-0.18504701
-2.803660929,-35.44,-0.175228808
-2.628862611,-32.74,-0.164303913
-2.463961058,-30.03,-0.153997566
-2.308322112,-27.32,-0.144270132
-2.146596834,-24.61,-0.134162302
-1.988204178,-21.89,-0.124262761
-1.823521269,-19.15,-0.113970079
-1.670124803,-16.37,-0.1043828
-1.510547748,-13.61,-0.094409234
-1.359219446,-10.73,-0.084951215
-1.205859942,-7.98,-0.075366246
-1.060366878,-5.226,-0.06627293
-0.91732086,-2.585,-0.057332554
-0.770855568,0.05026,-0.048178473
-0.650688444,2.371,-0.040668028
-0.520119382,4.829,-0.032507461
-0.378233309,7.351,-0.023639582
-0.220734101,9.975,-0.013795881
-0.083947736,12.65,-0.005246733
0.067708265,15.2,0.004231767
0.226138923,17.84,0.014133683
0.389165888,20.34,0.024322868
0.546276114,22.8,0.034142257
0.701597415,25.16,0.043849838
0.868856452,27.51,0.054303528
1.016401458,29.69,0.063525091
1.190813574,31.86,0.074425848
