Test unit;CT01;
Reference;Senaldi et al. (2018);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
0.845363857;8.349285884;0.058300956
0.837098816;7.996221527;0.057730953
0.82870598;7.662465377;0.057152137
0.820163024;7.311023557;0.056562967
0.811444695;6.947899459;0.055961703
0.802434679;6.585262123;0.055340323
0.793431313;6.233982554;0.054719401
0.784129414;5.88205397;0.054077891
0.774652098;5.529638624;0.053424283
0.764994542;5.2035084;0.052758244
0.75564899;4.891169751;0.052113723
0.746349002;4.583374209;0.051472345
0.737236051;4.269250766;0.050843866
0.728247851;3.989362885;0.05022399
0.719480577;3.735597872;0.04961935
0.711005072;3.483942158;0.049034833
0.702846666;3.212166967;0.048472184
0.694941218;2.946070659;0.047926981
0.687048048;2.661315158;0.047382624
0.679257901;2.349301009;0.046845372
0.671246897;2.037611367;0.046292889
0.663106101;1.722027632;0.045731455
0.654933147;1.398980219;0.045167803
0.646512656;1.035693849;0.04458708
0.637832542;0.638496424;0.043988451
0.628659797;0.231077006;0.043355848
0.618916834;-0.170501277;0.04268392
0.608667957;-0.591550022;0.0419771
0.598109455;-0.983879837;0.041248928
0.5872403;-1.363229345;0.040499331
0.575995085;-1.755559163;0.039723799
0.564503539;-2.157461961;0.038931279
0.552538247;-2.566017168;0.038106086
0.54043738;-2.949585284;0.037271543
0.528265326;-3.315792239;0.036432091
0.516112394;-3.690436396;0.035593958
0.503985104;-4.085200034;0.034757593
0.492026452;-4.475258312;0.033932859
0.480242015;-4.882840008;0.033120139
0.468580494;-5.297723129;0.032315896
0.457262719;-5.697841151;0.03153536
0.446191349;-6.095200859;0.030771817
0.435399004;-6.500997771;0.030027517
0.42493063;-6.915556392;0.029305561
0.414617768;-7.33287333;0.028594329
0.404571022;-7.735749678;0.02790145
0.394874574;-8.106337508;0.027232729
0.385359928;-8.490879175;0.026576547
0.375949214;-8.885480584;0.025927532
0.366616183;-9.271969302;0.025283875
0.357321972;-9.660405068;0.024642895
0.348131827;-10.06100988;0.024009092
0.33922064;-10.4411707;0.023394527
0.330432667;-10.81516588;0.02278846
0.321644759;-11.18283317;0.022182397
0.313025473;-11.54595734;0.021587964
0.304607269;-11.93066128;0.021007398
0.296415693;-12.26847385;0.020442462
0.288223875;-12.5655607;0.019877509
0.280401853;-12.86167403;0.019338059
0.27278739;-13.15616482;0.018812923
0.265399299;-13.40392649;0.0183034
0.258043705;-13.64941661;0.017796118
0.250642768;-13.89279743;0.017285708
0.243624499;-14.13471797;0.01680169
0.236735874;-14.38199289;0.016326612
0.229685021;-14.60265817;0.015840346
0.222608348;-14.84149589;0.0153523
0.2157463;-15.10791677;0.014879055
0.208637741;-15.37320187;0.01438881
0.201360539;-15.6373512;0.013886934
0.194051233;-15.92324255;0.013382844
0.186845272;-16.19615359;0.012885881
0.179820639;-16.46192546;0.012401423
0.172614757;-16.73564778;0.011904466
0.165363519;-17.00401571;0.011404381
0.158021608;-17.28601298;0.010898042
0.150550015;-17.57093081;0.01038276
0.143110148;-17.84513989;0.009869665
0.135754595;-18.12145828;0.009362386
0.128477083;-18.39988596;0.008860488
0.121129143;-18.70524779;0.008353734
0.113535644;-19.0403021;0.007830044
0.105585909;-19.39287982;0.007281787
0.097706684;-19.73361301;0.006738392
0.089580767;-20.06623351;0.006177984
0.081617289;-20.41556616;0.005628779
0.073731892;-20.77398503;0.005084958
0.065671426;-21.13126813;0.004529064
0.05761096;-21.49244532;0.00397317
0.04947251;-21.85816563;0.003411897
0.041137628;-22.18040189;0.002837078
0.032692176;-22.49241615;0.002254633
0.024421741;-22.80118535;0.001684258
0.015963799;-23.12098781;0.001100952
0.007622927;-23.46675089;0.000525719
-0.00095215;-23.78866266;-0.0000656655
-0.00968339;-24.10213722;-0.00066782
-0.018692368;-24.43410874;-0.001289129
-0.027824729;-24.76656701;-0.001918947
-0.036950925;-25.09983656;-0.00254834
-0.046147548;-25.45695744;-0.003182589
-0.055280447;-25.80044899;-0.003812445
-0.064524406;-26.13501658;-0.004449959
-0.073943064;-26.47445178;-0.005099522
-0.083530294;-26.80301598;-0.00576071
-0.093169053;-27.14585853;-0.006425452
-0.102768833;-27.49519124;-0.007087506
-0.111916159;-27.8365735;-0.007718356
-0.121102648;-28.16789603;-0.008351907
-0.130533589;-28.52225862;-0.009002316
-0.13980807;-28.89219759;-0.009641936
-0.14906206;-29.27479238;-0.010280142
-0.158244131;-29.66468859;-0.010913388
-0.167094855;-30.06675385;-0.011523783
-0.17593945;-30.46654756;-0.012133755
-0.184485905;-30.86374521;-0.012723166
-0.192993286;-31.25883357;-0.013309882
-0.20169979;-31.66657773;-0.01391033
-0.210334197;-32.0947659;-0.014505807
-0.218666833;-32.47573817;-0.015080471
-0.227014244;-32.82539543;-0.015656155
-0.235485057;-33.17489044;-0.016240349
-0.244001045;-33.5245477;-0.016827658
-0.252649255;-33.83721107;-0.017424087
-0.261050588;-34.14938768;-0.018003489
-0.269665777;-34.46107753;-0.01859764
-0.27836529;-34.77244288;-0.019197606
-0.287112779;-35.05362899;-0.019800881
-0.29589332;-35.31096378;-0.020406436
-0.304692195;-35.5903651;-0.021013255
-0.313482065;-35.90043243;-0.021619453
-0.322013019;-36.21066201;-0.022207794
-0.330667414;-36.5208916;-0.022804649
-0.339430369;-36.8582176;-0.023408991
-0.348440258;-37.18386132;-0.024030363
-0.357450146;-37.5078825;-0.024651734
-0.366522962;-37.84277471;-0.025277446
-0.375704191;-38.19308104;-0.025910634
-0.384975729;-38.55523192;-0.02655005
-0.394490671;-38.94074737;-0.027206253
-0.404032627;-39.31003743;-0.027864319
-0.413670834;-39.67835397;-0.028529023
-0.423146297;-40.04634601;-0.029182503
-0.43253149;-40.39713913;-0.029829758
-0.441754006;-40.77227035;-0.030465794
-0.450892203;-41.15129567;-0.031096014
-0.459781;-41.5084167;-0.031709035
-0.468534403;-41.86423971;-0.032312717
-0.477326968;-42.21925145;-0.032919101
-0.486015275;-42.52639826;-0.033518295
-0.494736894;-42.83159803;-0.034119786
-0.503705495;-43.13403948;-0.03473831
-0.512785863;-43.43323586;-0.035364542
-0.521872124;-43.74525031;-0.035991181
-0.531160367;-44.02822129;-0.036631749
-0.540740822;-44.30243057;-0.03729247
-0.55044087;-44.60519655;-0.037961439
-0.560056661;-44.90520422;-0.038624597
-0.569458758;-45.20196681;-0.039273018
-0.578766918;-45.51933566;-0.03991496
-0.587985089;-45.8219394;-0.040550696
-0.596691566;-46.12405638;-0.041151142
-0.605286182;-46.42552435;-0.041743875
-0.613853019;-46.73039965;-0.042334691
-0.622307925;-47.06107335;-0.042917788
-0.630262726;-47.39839947;-0.043466395
-0.638390506;-47.69272827;-0.044026931
-0.646794264;-48.00149769;-0.044606501
-0.655164545;-48.32357194;-0.045183762
-0.663450504;-48.64775549;-0.045755207
-0.671832493;-48.98216105;-0.046333275
-0.680731972;-49.31656662;-0.046947033
-0.689580597;-49.65113444;-0.047557283
-0.69843387;-49.95292695;-0.048167853
-0.707151936;-50.2422259;-0.048769099
-0.71603288;-50.52795527;-0.049381578
-0.724723399;-50.83510217;-0.049980924
-0.733036464;-51.11450363;-0.050554239
-0.74150666;-51.36859347;-0.05113839
-0.750100495;-51.61943822;-0.051731069
-0.758452741;-51.8910515;-0.052307086
-0.76641693;-52.16217803;-0.05285634
-0.774426167;-52.43249328;-0.053408701
-0.78241346;-52.73444808;-0.053959549
-0.790603052;-53.02277354;-0.054524348
-0.799045673;-53.30460884;-0.055106598
-0.807634491;-53.59536812;-0.05569893
-0.816583479;-53.899919;-0.056316102
-0.825706859;-54.21680118;-0.056945301
-0.83511693;-54.55818374;-0.057594271
-0.845027004;-54.88236737;-0.058277724
-0.855324976;-55.20638875;-0.058987929
-0.86570727;-55.52959887;-0.05970395
-0.876297561;-55.82782186;-0.060434315
-0.886865444;-56.15168099;-0.061163134
-0.897315274;-56.48608665;-0.061883812
-0.907601985;-56.79956153;-0.06259324
-0.917590752;-57.11011585;-0.063282121
-0.927287184;-57.4180741;-0.06395084
-0.936545246;-57.67492231;-0.064589327
-0.945465953;-57.92820094;-0.065204548
-0.954043731;-58.17872126;-0.065796119
-0.96275629;-58.42713227;-0.066396986
-0.971311334;-58.70020591;-0.066986989
-0.979888946;-58.94374931;-0.067578548
-0.988371077;-59.17041828;-0.068163523
-0.996897685;-59.42807779;-0.068751564
-1.005592919;-59.68379026;-0.069351236
-1.014237675;-59.93755567;-0.069947426
-1.023079112;-60.21306314;-0.07055718
-1.031898461;-60.47153393;-0.071165411
-1.040836046;-60.71702439;-0.071781796
-1.049548967;-60.96040555;-0.072382687
-1.058171932;-61.18902159;-0.072977375
-1.066721695;-61.42996894;-0.073567013
-1.075237607;-61.67789323;-0.074154318
-1.083748701;-61.89093288;-0.07474129
-1.092130596;-62.0906677;-0.075319351
-1.100692149;-62.29088928;-0.075909803
-1.109061959;-62.51577349;-0.076487032
-1.117554461;-62.77002571;-0.077072721
-1.126147746;-63.04731801;-0.077665362
-1.134746562;-63.32623285;-0.078258384
-1.14362689;-63.58876003;-0.07887082
-1.152343951;-63.86637684;-0.079471997
-1.161150683;-64.15486469;-0.080079357
-1.169974023;-64.44254127;-0.080687864
-1.178931985;-64.75569175;-0.081305654
-1.18796875;-65.06819321;-0.081928879
-1.197220358;-65.33266746;-0.082566921
-1.206320864;-65.5812408;-0.083194542
-1.215157507;-65.81764508;-0.083803966
-1.22399415;-66.05226457;-0.08441339
-1.232475687;-66.32030842;-0.084998323
-1.241278235;-66.55671271;-0.085605396
-1.250238542;-66.77088819;-0.086223348
-1.259309885;-67.01865028;-0.086848958
-1.268420591;-67.25229626;-0.087477282
-1.277317843;-67.4839952;-0.088090886
-1.286236815;-67.73727394;-0.088705987
-1.295269002;-67.97805911;-0.089328897
-1.304643819;-68.19888702;-0.089975436
-1.313889501;-68.40738361;-0.090613069
-1.323124332;-68.58699897;-0.091249954
-1.331903561;-68.76937265;-0.091855418
-1.340108539;-68.97121683;-0.092421279
-1.347909923;-69.14320625;-0.092959305
-1.355413535;-69.31097706;-0.093476795
-1.36300679;-69.47826111;-0.094000468
-1.370386557;-69.64911476;-0.094509418
-1.377927276;-69.84771387;-0.095029467
-1.385552235;-70.08866133;-0.095555327
-1.39385706;-70.35962581;-0.096128073
-1.402875777;-70.65914703;-0.096750054
-1.412990568;-70.99306614;-0.097447625
-1.424467469;-71.32130635;-0.098239136
-1.437164;-71.67696753;-0.099114759
-1.45104084;-72.05453304;-0.100071782
-1.465839921;-72.44686367;-0.101092408
-1.481755705;-72.87083389;-0.102190049
-1.498309293;-73.27484684;-0.103331675
-1.515234502;-73.64689572;-0.104498931
-1.532025441;-73.9997986;-0.105656927
-1.548563473;-74.33306874;-0.106797481
-1.56438228;-74.63908017;-0.107888433
-1.579334204;-74.93340931;-0.1089196
-1.593259348;-75.18652587;-0.109879955
-1.605949245;-75.39696958;-0.11075512
-1.617458757;-75.57561147;-0.11154888
-1.627469472;-75.70979571;-0.112239274
-1.636191681;-75.83732752;-0.112840806
-1.643833199;-75.97767742;-0.113367807
-1.650959791;-76.13149443;-0.113859296
-1.657322566;-76.27460265;-0.114298108
-1.663263811;-76.41105846;-0.114707849
-1.668609708;-76.54572947;-0.115076532
-1.673738531;-76.70100677;-0.115430244
-1.678763923;-76.88386728;-0.115776822
-1.683581083;-77.07970814;-0.11610904
-1.688651174;-77.27636027;-0.116458702
-1.693889893;-77.47398592;-0.116819993
-1.699276859;-77.64029651;-0.117191508
-1.704380186;-77.78372925;-0.117543461
-1.709825872;-77.92862229;-0.117919026
-1.715445278;-78.07611139;-0.118306571
-1.721401998;-78.22506078;-0.118717379
-1.727362806;-78.35518868;-0.119128469
-1.733511583;-78.46162746;-0.119552523
-1.740037297;-78.56157607;-0.120002572
-1.746692021;-78.66476977;-0.120461519
-1.753431057;-78.7710463;-0.12092628
-1.760343913;-78.89874039;-0.121403028
-1.767623655;-79.02189136;-0.12190508
-1.77480408;-79.13644286;-0.122400281
-1.782019129;-79.24807378;-0.122897871
-1.789427775;-79.38777469;-0.123408812
-1.797154333;-79.54159172;-0.123941678
-1.805109373;-79.71082291;-0.124490302
-1.813173595;-79.91039564;-0.125046455
-1.821406421;-80.11110416;-0.125614236
-1.829971555;-80.31294846;-0.126204935
-1.838755022;-80.51381923;-0.126810691
-1.847697375;-80.73351151;-0.127427405
-1.85691773;-80.97819093;-0.128063292
-1.866316696;-81.23455267;-0.128711496
-1.875626223;-81.44110235;-0.129353533
-1.885059699;-81.64489371;-0.130004117
-1.894617071;-81.84706253;-0.130663246
-1.904169516;-81.99941928;-0.131322036
-1.913677361;-82.14982899;-0.131977749
-1.922981869;-82.2984539;-0.132619439
-1.932236835;-82.44594303;-0.133257713
-1.941412696;-82.57087882;-0.133890531
-1.950821767;-82.66871815;-0.134539432
-1.960345038;-82.75325263;-0.13519621
-1.970125855;-82.88419183;-0.135870749
-1.979906673;-83.01415751;-0.136545288
-1.989642847;-83.14298741;-0.137216748
-1.99950264;-83.30897354;-0.137896734
-2.009437136;-83.45938326;-0.138581871
-2.01953055;-83.60038223;-0.139277969
-2.029678287;-83.74559982;-0.139977813
-2.039805994;-83.90039041;-0.140676275
-2.049606284;-84.06702557;-0.141352158
-2.059242917;-84.23787933;-0.142016753
-2.068730947;-84.38309693;-0.1426711
-2.078134664;-84.52717874;-0.143319632
-2.087280652;-84.66882674;-0.14395039
-2.096341932;-84.80333555;-0.144575306
-2.105427373;-84.96380505;-0.145201888
-2.114482755;-85.1390397;-0.145826397
-2.123355048;-85.30048273;-0.146438279
-2.132365598;-85.4692272;-0.147059696
-2.141514482;-85.64705792;-0.147690654
-2.150801742;-85.82667343;-0.148331155
-2.160109893;-85.97951699;-0.148973096
-2.169373527;-86.12846644;-0.149611967
-2.178983983;-86.27530658;-0.150274757
-2.188383076;-86.385315;-0.150922971
-2.197723232;-86.47877348;-0.151567119
-2.207187387;-86.56071191;-0.15221982
-2.216914079;-86.64557091;-0.152890626
-2.226483519;-86.70690304;-0.153550587
-2.23598944;-86.74130095;-0.154206168
-2.245436616;-86.76336754;-0.154857698
-2.255010609;-86.83021632;-0.155517973
-2.264713466;-86.8952803;-0.156187136
-2.273900982;-86.95709919;-0.156820757
-2.283295061;-87.05428953;-0.157468625
-2.292813421;-87.13541669;-0.158125064
-2.302153816;-87.20599732;-0.158769229
-2.311369973;-87.28063431;-0.159404826
-2.320560564;-87.3630595;-0.16003866
-2.329716163;-87.45521996;-0.16067008
-2.338770785;-87.57350336;-0.161294537
-2.347464651;-87.66566381;-0.161894114
-2.3560742;-87.75490369;-0.162487876
-2.365238841;-87.84187201;-0.16311992
-2.374473778;-87.89866102;-0.163756812
-2.383514128;-87.97995044;-0.164380285
-2.392563806;-88.07486922;-0.1650044
-2.401604233;-88.15388708;-0.165627878
-2.410897609;-88.23112014;-0.166268801
-2.420151161;-88.30575713;-0.166906977
-2.429407763;-88.33123106;-0.167545363
-2.438917329;-88.35443342;-0.168201195
-2.448342579;-88.37552649;-0.168851212
-2.457425952;-88.39532151;-0.169477652
-2.466394285;-88.44123949;-0.170096158
-2.475339792;-88.45843845;-0.170713089
-2.484151976;-88.45957423;-0.171320826
-2.492733884;-88.4905648;-0.171912682
-2.501062844;-88.51977058;-0.172487093
-2.509693665;-88.5484896;-0.173082322
-2.518431777;-88.60008647;-0.17368495
-2.527121085;-88.63610693;-0.174284213
-2.535632783;-88.66239213;-0.174871226
-2.544406435;-88.69224693;-0.175476306
-2.553215366;-88.70749884;-0.176083818
-2.561998097;-88.73589334;-0.176689524
-2.570914127;-88.77158929;-0.177304423
-2.580175697;-88.76769519;-0.177943152
-2.589264186;-88.75211877;-0.178569944
-2.597851036;-88.75893345;-0.17916214
-2.60610497;-88.7793775;-0.179731377
-2.614323615;-88.81393767;-0.18029818
-2.622950681;-88.88224675;-0.18089315
-2.631244726;-88.96386068;-0.181465154
-2.639410097;-89.04466334;-0.182028283
-2.647784012;-89.12433023;-0.182605794
-2.656237791;-89.20286133;-0.183188813
-2.664465398;-89.3102737;-0.183756234
-2.673123485;-89.43894139;-0.184353344
-2.682260908;-89.52006856;-0.184983511
-2.691771034;-89.58480804;-0.185639382
-2.701281219;-89.64824949;-0.186295257
-2.710627335;-89.66269012;-0.186939816
-2.720133071;-89.65879602;-0.187595384
-2.729767513;-89.65392839;-0.188259828
-2.739277641;-89.64873625;-0.188915699
-2.748836495;-89.64273284;-0.189574931
-2.758457711;-89.60427856;-0.190238463
-2.767604239;-89.5405126;-0.190869258
-2.776178217;-89.49735295;-0.191460567
-2.784454927;-89.44234872;-0.192031374
-2.792354398;-89.368523;-0.192576165
-2.799765589;-89.29453503;-0.193087282
-2.80677796;-89.17138399;-0.193570894
-2.81315147;-88.99712284;-0.194010446
-2.818907667;-88.80030834;-0.194407425
-2.823696253;-88.56503957;-0.194737673
-2.827734785;-88.28677341;-0.195016192
-2.831147443;-87.96031772;-0.195251548
-2.833898537;-87.58891759;-0.195441278
-2.83555784;-87.15943043;-0.195555713
-2.836076614;-86.67964443;-0.195591491
-2.835499165;-86.15556303;-0.195551667
-2.833643123;-85.62791204;-0.195423664
-2.830535318;-85.09831402;-0.195209332
-2.826088204;-84.50770839;-0.194902635
-2.820403239;-83.88416516;-0.194510568
-2.813244806;-83.26597633;-0.194016883
-2.804652852;-82.66271492;-0.193424335
-2.794898882;-82.04760895;-0.192751647
-2.78425743;-81.45959947;-0.192017754
-2.773114414;-80.90160704;-0.19124927
-2.761549774;-80.3752542;-0.190451709
-2.749581599;-79.84987491;-0.189626317
-2.737555854;-79.33666469;-0.188796955
-2.725804844;-78.88365081;-0.187986541
-2.714235614;-78.47963773;-0.187188663
-2.703256636;-78.09541968;-0.186431492
-2.693036582;-77.72758931;-0.185726661
-2.683206832;-77.39934899;-0.185048747
-2.673749767;-77.08068167;-0.184396536
-2.664625558;-76.76964031;-0.18376728
-2.655989818;-76.48666894;-0.183171712
-2.647837727;-76.23403911;-0.182609498
-2.640249288;-76.00136655;-0.182086158
-2.63276725;-75.7612303;-0.181570155
-2.625964351;-75.5206073;-0.18110099
-2.619418918;-75.3111371;-0.180649581
-2.613170872;-75.12048839;-0.180218681
-2.607455108;-74.91977993;-0.17982449
-2.602378428;-74.73870423;-0.179474374
-2.597936405;-74.57742354;-0.179168028
-2.593831238;-74.39407628;-0.178884913
-2.590094273;-74.21559665;-0.178627191
-2.586224138;-74.03727928;-0.178360285
-2.582238581;-73.86788589;-0.178085419
-2.577862418;-73.69362487;-0.177783615
-2.573264175;-73.47360818;-0.177466495
-2.568204482;-73.22535926;-0.17711755
-2.562457476;-72.97208046;-0.176721205
-2.555782898;-72.67726459;-0.176260889
-2.548012097;-72.3404249;-0.175724972
-2.538914799;-71.97827356;-0.175097572
-2.528805558;-71.55754847;-0.174400383
-2.517764172;-71.09479955;-0.173638908
-2.50613706;-70.59278513;-0.172837039
-2.493751079;-70.06529681;-0.171982833
-2.480486438;-69.53845751;-0.17106803
-2.46644912;-68.9950683;-0.170099939
-2.452175964;-68.42766549;-0.169115584
-2.43791681;-67.88508757;-0.168132194
-2.423573332;-67.35727478;-0.167142988
-2.40984598;-66.83773697;-0.166196274
-2.3963457;-66.36687542;-0.165265221
-2.3833559;-65.92359708;-0.164369372
-2.370916635;-65.51114704;-0.163511492
-2.359032385;-65.11800525;-0.162691889
-2.347907059;-64.73865507;-0.161924625
-2.337678644;-64.3868881;-0.161219217
-2.327756845;-64.06692295;-0.160534955
-2.318144339;-63.73008337;-0.159872023
-2.309166635;-63.40151876;-0.159252871
-2.300296638;-63.10313342;-0.158641147
-2.292012368;-62.81334756;-0.158069818
-2.284149721;-62.53021411;-0.157527567
-2.276287186;-62.25211055;-0.156985323
-2.268672931;-61.9803349;-0.156460202
-2.261143001;-61.71212884;-0.155940897
-2.253538332;-61.45690312;-0.155416437
-2.246305978;-61.19583625;-0.154917654
-2.239211728;-60.95196833;-0.154428395
-2.232162075;-60.71394156;-0.153942212
-2.225177845;-60.4606629;-0.153460541
-2.217832606;-60.1721751;-0.152953973
-2.210189829;-59.88384956;-0.152426885
-2.202586916;-59.59341472;-0.151902546
-2.194775639;-59.30216862;-0.151363837
-2.187004117;-59.010598;-0.15082787
-2.179337653;-58.69290448;-0.150299148
-2.171343464;-58.38624425;-0.149747825
-2.163309474;-58.08071979;-0.149193757
-2.155151524;-57.77243702;-0.14863114
-2.147097103;-57.47145568;-0.148075662
-2.13914598;-57.18832231;-0.147527309
-2.13136831;-56.90048356;-0.146990918
-2.123675001;-56.60875072;-0.146460345
-2.116021469;-56.31231252;-0.145932515
-2.108342748;-56.02106645;-0.145402948
-2.100390629;-55.75399624;-0.144854526
-2.092488116;-55.48384321;-0.144309525
-2.084377229;-55.20752453;-0.143750154
-2.076088112;-54.92487794;-0.14317849
-2.067620853;-54.63233385;-0.142594542
-2.058900699;-54.34271034;-0.141993152
-2.049942371;-54.06622942;-0.141375336
-2.040691486;-53.79704992;-0.140737344
-2.031465521;-53.50207204;-0.14010107
-2.022061421;-53.19865696;-0.139452512
-2.012692383;-52.87869196;-0.138806371
-2.00333366;-52.52140853;-0.138160942
-1.994143645;-52.16120453;-0.137527148
-1.985042836;-51.79872898;-0.136899506
-1.975892494;-51.43398188;-0.136268448
-1.966856247;-51.05528094;-0.135645258
-1.957790578;-50.64640075;-0.13502004
-1.948754724;-50.21496725;-0.134396878
-1.939629369;-49.82701784;-0.133767543
-1.930365199;-49.43712139;-0.133128634
-1.921135803;-49.04608916;-0.132492124
-1.911732696;-48.7021106;-0.131843634
-1.902161004;-48.36089037;-0.131183518
-1.892589371;-48.02145494;-0.130523405
-1.883027663;-47.68218176;-0.129863977
-1.873659528;-47.36075654;-0.129217898
-1.864484903;-47.06772577;-0.128585166
-1.855543553;-46.78962237;-0.127968521
-1.846691324;-46.46430306;-0.127358022
-1.83810195;-46.13947052;-0.126765652
-1.829517574;-45.81333995;-0.126173626
-1.821161203;-45.45021547;-0.125597324
-1.812686046;-45.10007131;-0.125012831
-1.804087037;-44.75382125;-0.124419796
-1.795462714;-44.38177281;-0.123825015
-1.786570525;-44.0004759;-0.12321176
-1.777370819;-43.60408936;-0.122577298
-1.768001666;-43.17671232;-0.121931149
-1.758444267;-42.77594494;-0.121272018
-1.748718306;-42.37501531;-0.120601262
-1.738902982;-41.97359892;-0.119924344
-1.728929123;-41.59781867;-0.119236491
-1.719361659;-41.19542877;-0.118576666
-1.710031805;-40.77989629;-0.117933228
-1.700826959;-40.41028171;-0.117298411
-1.691919773;-40.03953135;-0.116684122
-1.683439262;-39.6673207;-0.116099259
-1.674835916;-39.34216372;-0.115505925
-1.666311846;-39.01603322;-0.114918058
-1.657827405;-38.68892919;-0.114332924
-1.649437572;-38.36085165;-0.113754315
-1.64099785;-38.01151883;-0.113172266
-1.63232065;-37.68522609;-0.112573838
-1.623450643;-37.36769507;-0.111962113
-1.614420806;-37.00895154;-0.111339366
-1.605138103;-36.65004576;-0.110699179
-1.59564215;-36.29113998;-0.110044286
-1.586447301;-35.88615409;-0.109410159
-1.577341996;-35.47987016;-0.108782207
-1.568410536;-35.07342399;-0.108166244
-1.559468769;-34.66503077;-0.10754957
-1.550774567;-34.25241896;-0.10694997
-1.542064859;-33.81676709;-0.106349301
-1.53342912;-33.37787014;-0.105753732
-1.524903731;-32.97564259;-0.105165775
-1.516407378;-32.56059698;-0.104579819
-1.507900542;-32.13727643;-0.103993141
-1.499098308;-31.76052276;-0.10338609
-1.490127578;-31.39464011;-0.102767419
-1.480853962;-31.02891972;-0.102127859
-1.471625087;-30.66417285;-0.101491385
-1.462411924;-30.32538662;-0.100855995
-1.453243447;-29.99860718;-0.100223686
-1.444035418;-29.67182775;-0.09958865
-1.434811701;-29.32703814;-0.098952531
-1.425609074;-29.00869592;-0.098317867
-1.416377446;-28.70560557;-0.097681203
-1.407361874;-28.36990218;-0.09705944
-1.398504332;-28.01245677;-0.096448575
-1.389904997;-27.6545246;-0.095855517
-1.381176531;-27.29724145;-0.095253554
-1.372319014;-26.91740501;-0.094642691
-1.363466809;-26.5367573;-0.094032194
-1.354575145;-26.15578509;-0.093418976
-1.345751577;-25.75209733;-0.092810454
-1.336996377;-25.3222867;-0.092206647
-1.328185655;-24.87982026;-0.091599011
-1.319322752;-24.45439049;-0.090987776
-1.310420282;-24.04145427;-0.090373813
-1.301551908;-23.61521324;-0.089762201
-1.292722907;-23.18832319;-0.089153304
-1.283825936;-22.78917857;-0.08853972
-1.274923593;-22.38987169;-0.087925765
-1.266189914;-21.99056482;-0.087323442
-1.257280435;-21.63247044;-0.086708996
-1.248336862;-21.28540934;-0.086092197
-1.239572633;-20.94435163;-0.085487768
-1.230786973;-20.59404545;-0.08488186
-1.222046147;-20.23952067;-0.084279045
-1.212934031;-19.91014525;-0.083650623
-1.204001376;-19.5815811;-0.083034578
-1.195199355;-19.22186421;-0.082427542
-1.186318457;-18.86214732;-0.081815066
-1.177308417;-18.50243043;-0.081193684
-1.168445331;-18.12259407;-0.080582437
-1.159711513;-17.75671153;-0.079980104
-1.150848538;-17.39131576;-0.079368865
-1.141985502;-17.02624451;-0.078757621
-1.132987694;-16.64916646;-0.078137082
-1.124321634;-16.24937288;-0.077539423
-1.115487082;-15.85152634;-0.076930144
-1.106432466;-15.48028945;-0.076305687
-1.097451106;-15.10158888;-0.075686283
-1.088672164;-14.71428886;-0.075080839
-1.079870437;-14.33526378;-0.074473823
-1.070810352;-13.93952656;-0.07384899
-1.061665963;-13.54314033;-0.073218342
-1.052482154;-13.14788987;-0.072584976
-1.043483578;-12.77762652;-0.071964385
-1.034445589;-12.41758516;-0.071341075
-1.025441469;-12.05462324;-0.070720101
-1.0167187;-11.67689621;-0.070118531
-1.00810252;-11.31344753;-0.069524312
-0.999295058;-10.96573747;-0.068916901
-0.990414785;-10.60212654;-0.068304468
-0.981646889;-10.2255353;-0.067699785
-0.973131908;-9.848619559;-0.067112545
-0.964656254;-9.470568041;-0.066528018
-0.956130141;-9.080185231;-0.06594001
-0.947514064;-8.69012693;-0.065345798
-0.938858608;-8.30250244;-0.064748869
-0.930034547;-7.917474013;-0.064140314
-0.921103788;-7.514110902;-0.063524399
-0.912111254;-7.098903261;-0.062904224
-0.903366089;-6.703490593;-0.06230111
-0.894643387;-6.338743908;-0.061699544
-0.885909311;-5.959394377;-0.061097194
-0.877259479;-5.580369355;-0.060500654
-0.868497451;-5.214324644;-0.059896376
-0.859741018;-4.849577967;-0.059292484
-0.851063163;-4.485967067;-0.058694011
-0.842379578;-4.123329692;-0.058095143
-0.833695813;-3.776430943;-0.057496263
-0.825186213;-3.437969396;-0.056909394
-0.816401146;-3.093179949;-0.056303527
-0.807604758;-2.737844003;-0.05569688
-0.798707536;-2.41836616;-0.055083278
-0.78969244;-2.10732552;-0.054461548
-0.780856697;-1.779085971;-0.053852186
-0.772240388;-1.456687562;-0.053257958
-0.76363552;-1.1383455;-0.052664519
-0.755210715;-0.822761756;-0.052083498
-0.746836576;-0.507015759;-0.051505971
-0.738338817;-0.19321681;-0.050919918
-0.729970345;0.119933124;-0.050342782
-0.721562563;0.43454334;-0.049762935
-0.713092602;0.779981788;-0.0491788
-0.704740485;1.134019688;-0.048602792
-0.696215099;1.473941502;-0.048014834
-0.68729008;1.827330384;-0.047399316
-0.678353507;2.202136771;-0.046783
-0.6692426;2.586029373;-0.046154662
-0.659812017;2.969110705;-0.045504277
-0.650161851;3.37393405;-0.044838748
-0.640050984;3.794333764;-0.044141447
-0.629647976;4.229985337;-0.043423998
-0.618687941;4.673749599;-0.042668134
-0.607137717;5.128709376;-0.041871567
-0.595272291;5.60557342;-0.041053261
-0.583249768;6.089414379;-0.040224122
-0.570648819;6.559139252;-0.039355091
-0.55745181;7.03795034;-0.038444952
