Test unit,RS6,
0.155008884,-1.118,0.009688055
0.12761557,-1.752,0.007975973
0.096996842,-2.349,0.006062303
0.071995212,-2.936,0.004499701
0.038628719,-3.56,0.002414295
0.016331808,-4.251,0.001020738
-0.022625824,-4.973,-0.001414114
-0.051142549,-5.718,-0.003196409
-0.088772411,-6.438,-0.005548276
-0.119346178,-7.174,-0.007459136
-0.146892768,-7.884,-0.009180798
-0.180381443,-8.599,-0.01127384
-0.211871704,-9.355,-0.013241982
-0.251194536,-10.09,-0.015699658
-0.281888031,-10.8,-0.017618002
-0.315989647,-11.49,-0.019749353
-0.34907504,-12.1,-0.02181719
-0.38417322,-12.68,-0.024010826
-0.423644398,-13.24,-0.026477775
-0.456371453,-13.79,-0.028523216
-0.493308395,-14.31,-0.030831775
-0.531678921,-14.8,-0.033229933
-0.565995596,-15.3,-0.035374725
-0.602969825,-15.76,-0.037685614
-0.638027667,-15.91,-0.039876729
-0.643007579,-14.92,-0.040187974
-0.607963031,-13.81,-0.037997689
-0.570465002,-12.68,-0.035654063
-0.536550321,-11.68,-0.033534395
-0.495133428,-10.74,-0.030945839
-0.453787812,-9.859,-0.028361738
-0.424130572,-8.984,-0.026508161
-0.387472668,-8.14,-0.024217042
-0.356055545,-7.324,-0.022253472
-0.326839095,-6.535,-0.020427443
-0.285414374,-5.741,-0.017838398
-0.257883399,-4.964,-0.016117712
-0.226553726,-4.189,-0.014159608
-0.194744377,-3.425,-0.012171524
-0.159265379,-2.672,-0.009954086
-0.13411848,-1.921,-0.008382405
-0.100400176,-1.217,-0.006275011
-0.06537074,-0.4987,-0.004085671
-0.031405774,0.1938,-0.001962861
-0.004680781,0.8508,-0.000292549
0.021665532,1.43,0.001354096
0.049959766,1.98,0.003122485
0.083049901,2.587,0.005190619
0.113625285,3.201,0.00710158
0.142935556,3.819,0.008933472
0.17310429,4.422,0.010819018
0.204694196,5.037,0.012793387
0.241116751,5.651,0.015069797
0.273026562,6.279,0.01706416
0.306539693,6.913,0.019158731
0.337610455,7.553,0.021100653
0.372903689,8.165,0.023306481
0.407210065,8.802,0.025450629
0.443366554,9.438,0.02771041
0.476267849,10.07,0.029766741
0.512773596,10.71,0.03204835
0.548066418,11.37,0.034254151
0.58264438,12.03,0.036415274
0.613152217,12.72,0.038322014
0.655999295,13.4,0.040999956
0.688012717,14.09,0.043000795
0.721066446,14.76,0.045066653
0.736962405,14.87,0.04606015
0.743923993,14.01,0.04649525
0.711797902,12.59,0.044487369
0.675460752,11.42,0.042216297
0.639874209,10.41,0.039992138
0.606003072,9.482,0.037875192
0.570415746,8.622,0.035650984
0.536632143,7.79,0.033539509
0.500993271,6.972,0.031312079
0.466359658,6.145,0.029147479
0.42973407,5.333,0.026858379
0.394952541,4.509,0.024684534
0.361380665,3.729,0.022586292
0.324363349,3.012,0.020272709
0.29195417,2.305,0.018247136
0.265131744,1.654,0.016570734
0.229039651,1.001,0.014314978
0.196962589,0.3909,0.012310162
0.166137876,-0.2393,0.010383617
0.134701951,-0.8547,0.008418872
0.103713534,-1.471,0.006482096
0.07407511,-2.073,0.004629694
0.045752187,-2.631,0.002859512
0.016011641,-3.185,0.001000728
-0.012860533,-3.817,-0.000803783
-0.045136149,-4.485,-0.002821009
-0.075960046,-5.189,-0.004747503
-0.109860376,-5.895,-0.006866274
-0.141709385,-6.601,-0.008856837
-0.174788022,-7.294,-0.010924251
-0.205204501,-7.977,-0.012825281
-0.239164729,-8.652,-0.014947796
-0.271690466,-9.336,-0.016980654
-0.303660937,-10,-0.018978809
-0.337722127,-10.67,-0.021107633
-0.369842366,-11.33,-0.023115148
-0.406967967,-12,-0.025435498
-0.441805402,-12.68,-0.027612838
-0.474859448,-13.32,-0.029678715
-0.509503623,-14,-0.031843976
-0.546478907,-14.67,-0.034154932
-0.582963563,-15.33,-0.036435223
-0.619665959,-15.98,-0.038729122
-0.633061036,-15.16,-0.039566315
-0.614839074,-14.91,-0.038427442
-0.578297827,-13.6,-0.036143614
-0.539064617,-12.49,-0.033691539
-0.502482433,-11.5,-0.031405152
-0.465423534,-10.56,-0.029088971
-0.430993415,-9.679,-0.026937088
-0.396517379,-8.82,-0.024782336
-0.357523587,-7.996,-0.022345224
-0.329546922,-7.205,-0.020596683
-0.296351411,-6.398,-0.018521963
-0.262907902,-5.611,-0.016431744
-0.231781725,-4.827,-0.014486358
-0.198968826,-4.035,-0.012435552
-0.166377881,-3.277,-0.010398618
-0.135610974,-2.533,-0.008475686
-0.103679013,-1.813,-0.006479938
-0.07089646,-1.081,-0.004431029
-0.034575,-0.3565,-0.002160938
-0.002347166,0.3583,-0.000146698
0.024236689,1.01,0.001514793
0.055617923,1.588,0.00347612
0.081306985,2.154,0.005081687
0.111916142,2.754,0.006994759
0.142534209,3.357,0.008908388
0.173890698,3.966,0.010868169
0.206016742,4.585,0.012876046
0.238648677,5.264,0.014915542
0.272293851,5.866,0.017018366
0.304911943,6.488,0.019056996
0.341294721,7.114,0.02133092
0.378037777,7.733,0.023627361
0.398504843,8.348,0.024906553
0.443822774,9.004,0.027738923
0.478918227,9.657,0.029932389
0.514690993,10.32,0.032168187
0.545322361,11,0.034082648
0.580847343,11.67,0.036302959
0.612721315,12.39,0.038295082
0.647230817,13.1,0.040451926
0.680599363,13.86,0.04253746
0.713924552,14.6,0.044620284
0.749373278,15.32,0.04683583
0.781373965,15.99,0.048835873
0.818897023,16.58,0.051181064
0.857791452,17.14,0.053611966
0.895768062,17.69,0.055985504
0.934567819,18.22,0.058410489
0.973906909,18.74,0.060869182
1.006568819,19.26,0.062910551
1.047868836,19.75,0.065491802
1.08525199,20.26,0.067828249
1.121708694,20.74,0.070106793
1.15588953,21.24,0.072243096
1.191542554,21.73,0.07447141
1.2347799,22.21,0.077173744
1.270289536,22.66,0.079393096
1.312417185,23.14,0.082026074
1.351096419,23.62,0.084443526
1.388523195,24.07,0.0867827
1.423694493,24.53,0.088980906
1.436752121,24.75,0.089797008
1.453374394,23.34,0.0908359
1.41756116,21.99,0.088597573
1.377745903,20.83,0.086109119
1.334479217,19.73,0.083404951
1.304709927,18.72,0.08154437
1.27370499,17.77,0.079606562
1.233942555,16.84,0.07712141
1.203746996,15.95,0.075234187
1.164937466,15.1,0.072808592
1.129475904,14.28,0.070592244
1.096669371,13.51,0.068541836
1.065612692,12.77,0.066600793
1.031184481,12.05,0.06444903
0.997842889,11.38,0.062365181
0.960966024,10.7,0.060060377
0.925113957,10.02,0.057819622
0.888999507,9.339,0.055562469
0.851297657,8.682,0.053206104
0.817696945,8.023,0.051106059
0.778872331,7.388,0.048679521
0.740780647,6.757,0.04629879
0.704305335,6.093,0.044019083
0.670249867,5.43,0.041890617
0.633352087,4.759,0.039584505
0.598797464,4.108,0.037424841
0.567500963,3.488,0.03546881
0.534739474,2.878,0.033421217
0.498504916,2.284,0.031156557
0.464701963,1.704,0.029043873
0.432663567,1.128,0.027041473
0.398645964,0.5716,0.024915373
0.367415596,-0.00208,0.022963475
0.334584713,-0.576,0.020911545
0.302308812,-1.137,0.018894301
0.266300658,-1.703,0.016643791
0.236417769,-2.237,0.014776111
0.212751604,-2.745,0.013296975
0.183244496,-3.267,0.011452781
0.152684101,-3.86,0.009542756
0.120688426,-4.484,0.007543027
0.085262176,-5.102,0.005328886
0.052228449,-5.716,0.003264278
0.019643835,-6.347,0.00122774
-0.01752612,-6.94,-0.001095383
-0.048875449,-7.561,-0.003054716
-0.081566969,-8.179,-0.005097936
-0.118518734,-8.795,-0.007407421
-0.154191437,-9.393,-0.009636965
-0.186243815,-10.04,-0.011640238
-0.21882834,-10.62,-0.013676771
-0.25405212,-11.17,-0.015878257
-0.286569158,-11.79,-0.017910572
-0.321364015,-12.43,-0.020085251
-0.359072333,-13.06,-0.022442021
-0.398170695,-13.66,-0.024885668
-0.437063765,-14.28,-0.027316485
-0.464817952,-14.89,-0.029051122
-0.503629112,-15.49,-0.03147682
-0.541971169,-16.07,-0.033873198
-0.581561102,-16.63,-0.036347569
-0.618702705,-17.15,-0.038668919
-0.654250373,-17.65,-0.040890648
-0.690172601,-18.14,-0.043135788
-0.724448338,-18.6,-0.045278021
-0.760898102,-19.03,-0.047556131
-0.800992356,-19.45,-0.050062022
-0.838576084,-19.84,-0.052411005
-0.877827975,-20.24,-0.054864248
-0.916894417,-20.62,-0.057305901
-0.956480452,-20.98,-0.059780028
-0.995735058,-21.33,-0.062233441
-1.032652333,-21.69,-0.064540771
-1.071240587,-22.03,-0.066952537
-1.111931539,-22.38,-0.069495721
-1.146597839,-22.72,-0.071662365
-1.186316429,-23.05,-0.074144777
-1.224211482,-23.37,-0.076513218
-1.264574705,-23.67,-0.079035919
-1.303595341,-23.98,-0.081474709
-1.309798922,-23.06,-0.081862433
-1.273877431,-22.13,-0.079617339
-1.236332645,-21.18,-0.07727079
-1.199430293,-20.29,-0.074964393
-1.164210544,-19.5,-0.072763159
-1.123442945,-18.73,-0.070215184
-1.095657135,-18.02,-0.068478571
-1.057847351,-17.29,-0.066115459
-1.021067632,-16.6,-0.063816727
-0.981774102,-15.92,-0.061360881
-0.945065292,-15.24,-0.059066581
-0.911794431,-14.61,-0.056987152
-0.874978235,-13.96,-0.05468614
-0.830261873,-13.34,-0.051891367
-0.799222548,-12.71,-0.049951409
-0.761375769,-12.1,-0.047585986
-0.71940944,-11.49,-0.04496309
-0.696635232,-10.89,-0.043539702
-0.657899036,-10.27,-0.04111869
-0.623107509,-9.63,-0.038944219
-0.583523855,-8.996,-0.036470241
-0.550957739,-8.372,-0.034434859
-0.513320333,-7.748,-0.032082521
-0.478520315,-7.103,-0.02990752
-0.441970323,-6.46,-0.027623145
-0.40766005,-5.829,-0.025478753
-0.370855369,-5.174,-0.023178461
-0.339197192,-4.519,-0.021199825
-0.305331626,-3.858,-0.019083227
-0.271958232,-3.204,-0.016997389
-0.242205442,-2.541,-0.01513784
-0.207230379,-1.92,-0.012951899
-0.17432856,-1.306,-0.010895535
-0.140842415,-0.6536,-0.008802651
-0.10886586,-0.01693,-0.006804116
-0.077087871,0.5938,-0.004817992
-0.044655227,1.171,-0.002790952
-0.01478959,1.676,-0.000924349
0.013970011,2.179,0.000873126
0.040969253,2.704,0.002560578
0.078175505,3.223,0.004885969
0.105971764,3.761,0.006623235
0.142991724,4.291,0.008936983
0.173483785,4.834,0.010842737
0.210065963,5.382,0.013129123
0.247709019,5.944,0.015481814
0.28011299,6.472,0.017507062
0.310090327,7.009,0.019380645
0.340920073,7.528,0.021307505
0.377360228,8.058,0.023585014
0.41343914,8.591,0.025839946
0.449166722,9.154,0.02807292
0.485535391,9.706,0.030345962
0.5207465,10.27,0.032546656
0.55691445,10.82,0.034807153
0.593993732,11.36,0.037124608
0.631388273,11.89,0.039461767
0.66658086,12.43,0.041661304
0.703592345,12.97,0.043974522
0.740211637,13.57,0.046263227
0.777404055,14.11,0.048587753
0.808073509,14.65,0.050504594
0.849611115,15.2,0.053100695
0.889981202,15.74,0.055623825
0.922282958,16.32,0.057642685
0.958282472,16.93,0.059892655
0.992564145,17.54,0.062035259
1.032488698,18.17,0.064530544
1.066898358,18.81,0.066681147
1.099773855,19.44,0.068735866
1.132514782,20.09,0.070782174
1.167771884,20.72,0.072985743
1.20879784,21.39,0.075549865
1.239748995,22.04,0.077484312
1.275198553,22.69,0.07969991
1.313499017,23.34,0.082093689
1.349986162,23.97,0.084374135
1.385139629,24.54,0.086571227
1.423352411,25.12,0.088959526
1.437354716,23.99,0.08983467
1.413819638,22.94,0.088363727
1.374093205,21.59,0.085880825
1.337630677,20.52,0.083601917
1.301754889,19.51,0.081359681
1.269298332,18.55,0.079331146
1.233157314,17.63,0.077072332
1.197628032,16.71,0.074851752
1.164824168,15.84,0.072801511
1.12882404,15,0.070551503
1.093203721,14.22,0.068325233
1.05803027,13.46,0.066126892
1.024757842,12.72,0.064047365
0.991742591,12.02,0.061983912
0.958306712,11.32,0.059894169
0.922179465,10.64,0.057636217
0.882688323,9.964,0.05516802
0.847261997,9.307,0.052953875
0.811337173,8.647,0.050708573
0.777551465,8.02,0.048596967
0.739811185,7.402,0.046238199
0.70605138,6.73,0.044128211
0.671701991,6.08,0.041981374
0.635813134,5.407,0.039738321
0.60119592,4.757,0.037574745
0.565918406,4.119,0.0353699
0.529894491,3.512,0.033118406
0.496082271,2.895,0.031005142
0.46147097,2.32,0.028841936
0.423221774,1.719,0.026451361
0.392824777,1.166,0.024551549
0.359971757,0.6107,0.022498235
0.323280455,0.05417,0.020205028
0.295060525,-0.4893,0.018441283
0.25861169,-1.038,0.016163231
0.231443154,-1.595,0.014465197
0.201042851,-2.131,0.012565178
0.165449843,-2.637,0.010340615
0.142508985,-3.143,0.008906812
0.113209062,-3.684,0.007075566
0.076210958,-4.255,0.004763185
0.045586652,-4.847,0.002849166
0.013227434,-5.437,0.000826715
-0.020512131,-6.027,-0.001282008
-0.062165932,-6.63,-0.003885371
-0.093576885,-7.217,-0.005848555
-0.129778379,-7.802,-0.008111149
-0.166660283,-8.358,-0.010416268
-0.19985075,-8.951,-0.012490672
-0.230690201,-9.526,-0.014418138
-0.263798349,-10.08,-0.016487397
-0.296866088,-10.64,-0.018554131
-0.332935028,-11.19,-0.020808439
-0.368776042,-11.74,-0.023048503
-0.4030992,-12.28,-0.0251937
-0.441744266,-12.82,-0.027609017
-0.475940877,-13.37,-0.029746305
-0.515310619,-13.9,-0.032206914
-0.551778475,-14.41,-0.034486155
-0.589634468,-14.92,-0.036852154
-0.62431914,-15.43,-0.039019946
-0.660478879,-15.93,-0.04127993
-0.697981779,-16.44,-0.043623861
-0.737394702,-16.92,-0.046087169
-0.774833524,-17.41,-0.048427095
-0.812955343,-17.91,-0.050809709
-0.852303893,-18.39,-0.053268993
-0.892179723,-18.9,-0.055761233
-0.929633093,-19.4,-0.058102068
-0.968423194,-19.88,-0.06052645
-1.00352357,-20.37,-0.062720223
-1.043348482,-20.86,-0.06520928
-1.072076352,-21.36,-0.067004772
-1.112731069,-21.86,-0.069545692
-1.14738097,-22.34,-0.071711311
-1.1887049,-22.83,-0.074294056
-1.221331178,-23.3,-0.076333199
-1.255348281,-23.72,-0.078459268
-1.298645458,-24.16,-0.081165341
-1.307930847,-23.38,-0.081745678
-1.312296733,-23.37,-0.082018546
-1.300899798,-23.37,-0.081306237
-1.216713015,-21.24,-0.076044563
-1.144368624,-19.59,-0.071523039
-1.077216254,-18.06,-0.067326016
-1.001880094,-16.64,-0.062617506
-0.924392008,-15.3,-0.0577745
-0.852742644,-14.02,-0.053296415
-0.779037967,-12.8,-0.048689873
-0.704425729,-11.59,-0.044026608
-0.637850201,-10.35,-0.039865638
-0.56658961,-9.111,-0.035411851
-0.497244082,-7.83,-0.031077755
-0.425392373,-6.527,-0.026587023
-0.356067641,-5.216,-0.022254228
-0.291242118,-3.922,-0.018202632
-0.227194751,-2.644,-0.014199672
-0.15913287,-1.389,-0.009945804
-0.093721704,-0.1094,-0.005857606
-0.029121526,1.066,-0.001820095
0.030097775,2.081,0.001881111
0.095370022,3.131,0.005960626
0.158661631,4.218,0.009916352
0.227387674,5.276,0.01421173
0.2921151,6.379,0.018257194
0.361238609,7.432,0.022577413
0.430785755,8.493,0.02692411
0.502011985,9.566,0.031375749
0.572198636,10.65,0.035762415
0.645340023,11.76,0.040333751
0.719108366,12.89,0.044944273
0.791343928,13.98,0.049458996
0.868249362,15.12,0.054265585
0.940600537,16.29,0.058787534
1.011487564,17.53,0.063217973
1.080231314,18.84,0.067514457
1.150097468,20.19,0.071881092
1.218296339,21.55,0.076143521
1.28725888,22.93,0.08045368
1.363979262,24.3,0.085248704
1.436991695,25.57,0.089811981
1.506617496,26.75,0.094163593
1.584295517,27.76,0.09901847
1.654066717,28.72,0.10337917
1.73120961,29.62,0.108200601
1.817626216,30.47,0.113601638
1.896742165,31.3,0.118546385
1.969299199,32.1,0.1230812
2.049110881,32.87,0.12806943
2.128915814,33.62,0.133057238
2.156498918,33.9,0.134781182
2.164597214,32.59,0.135287326
2.094685619,30.23,0.130917851
2.023739584,28.36,0.126483724
1.949920879,26.61,0.121870055
1.880822322,24.93,0.117551395
1.811574535,23.26,0.113223408
1.741458126,21.65,0.108841133
1.667158531,20.07,0.104197408
1.594966514,18.53,0.099685407
1.523456498,17.03,0.095216031
1.453834703,15.56,0.090864669
1.382656694,14.16,0.086416043
1.306395966,12.79,0.081649748
1.235669036,11.51,0.077229315
1.163884208,10.33,0.072742763
1.089595172,9.193,0.068099698
1.021947752,8.056,0.063871735
0.949924062,6.901,0.059370254
0.876912414,5.71,0.054807026
0.798739933,4.527,0.049921246
0.728971221,3.347,0.045560701
0.659193142,2.222,0.041199571
0.593598531,1.172,0.037099908
0.528586655,0.1445,0.033036666
0.461735233,-0.8503,0.028858452
0.393787267,-1.859,0.024611704
0.329072005,-2.831,0.020567
0.267219434,-3.797,0.016701215
0.203612584,-4.85,0.012725786
0.135909419,-5.937,0.008494339
0.068459108,-7.024,0.004278694
-0.008522266,-8.079,-0.000532642
-0.074518588,-9.129,-0.004657412
-0.14668907,-10.17,-0.009168067
-0.214952049,-11.18,-0.013434503
-0.289051992,-12.19,-0.01806575
-0.35798855,-13.2,-0.022374284
-0.435029627,-14.17,-0.027189352
-0.509631705,-15.14,-0.031851982
-0.584528793,-16.08,-0.03653305
-0.65948967,-17,-0.041218104
-0.736588121,-17.95,-0.046036758
-0.815343071,-18.9,-0.050958942
-0.8931571,-19.83,-0.055822319
-0.96425666,-20.78,-0.060266041
-1.037053454,-21.71,-0.064815841
-1.115129527,-22.65,-0.069695595
-1.188863828,-23.57,-0.074303989
-1.266814351,-24.45,-0.079175897
-1.339676629,-25.28,-0.083729789
-1.418386874,-26.04,-0.08864918
-1.494482936,-26.74,-0.093405183
-1.568229034,-27.41,-0.098014315
-1.644498473,-28.05,-0.102781155
-1.724048939,-28.66,-0.107753059
-1.801306231,-29.26,-0.112581639
-1.880482603,-29.86,-0.117530163
-1.956500708,-30.44,-0.122281294
-1.96826406,-29.27,-0.123016504
-1.898070901,-27.38,-0.118629431
-1.825734917,-25.85,-0.114108432
-1.746582006,-24.45,-0.109161375
-1.673225312,-23.15,-0.104576582
-1.595940559,-21.89,-0.099746285
-1.523937391,-20.69,-0.095246087
-1.45150792,-19.57,-0.090719245
-1.376344462,-18.47,-0.086021529
-1.300792632,-17.4,-0.081299539
-1.226436105,-16.32,-0.076652257
-1.14343403,-15.26,-0.071464627
-1.078825994,-14.23,-0.067426625
-1.000933848,-13.19,-0.062558365
-0.91961919,-12.14,-0.057476199
-0.85032028,-11.08,-0.053145018
-0.775140091,-9.997,-0.048446256
-0.703414088,-8.893,-0.043963381
-0.634213409,-7.804,-0.039638338
-0.563304645,-6.67,-0.03520654
-0.495921637,-5.484,-0.030995102
-0.426111449,-4.345,-0.026631966
-0.357267816,-3.171,-0.022329239
-0.287861091,-2.025,-0.017991318
-0.219137331,-0.8518,-0.013696083
-0.150569757,0.2729,-0.00941061
-0.091559215,1.309,-0.005722451
-0.031206313,2.233,-0.001950395
0.034402289,3.21,0.002150143
