Test unit;CS01;
-0.365868742;-0.814040602;-0.020326041
-0.3597625;-0.718959845;-0.019986806
-0.353560107;-0.623351763;-0.019642228
-0.347343705;-0.527784244;-0.019296872
-0.341120181;-0.431729965;-0.018951121
-0.334894348;-0.337947239;-0.018605242
-0.328616941;-0.241649578;-0.018256497
-0.322273765;-0.140443739;-0.017904098
-0.315928284;-0.039035082;-0.017551571
-0.309592195;0.062211321;-0.017199566
-0.303232553;0.167595197;-0.016846253
-0.296840101;0.276670348;-0.016491117
-0.290405425;0.385218173;-0.016133635
-0.28390744;0.493563182;-0.015772636
-0.277439942;0.60190819;-0.01541333
-0.270941957;0.71272757;-0.015052331
-0.26442079;0.816204963;-0.014690044
-0.257871575;0.913070511;-0.014326199
-0.251362291;1.010017187;-0.013964572
-0.24484361;1.106193156;-0.013602423
-0.238318274;1.194418687;-0.013239904
-0.231717933;1.280129283;-0.012873218
-0.225117615;1.365028609;-0.012506534
-0.218453643;1.454633297;-0.012136314
-0.211658398;1.545089818;-0.0117588
-0.204748193;1.633153094;-0.0113749
-0.19781654;1.726205676;-0.010989808
-0.190844898;1.822219391;-0.010602494
-0.183800515;1.919003811;-0.01021114
-0.176690541;2.015950485;-0.009816141
-0.16948667;2.113546174;-0.009415926
-0.162167832;2.21016834;-0.009009324
-0.154795088;2.307236704;-0.008599727
-0.147349611;2.405156901;-0.00818609
-0.139775183;2.50380724;-0.007765288
-0.132085798;2.603066031;-0.0073381
-0.124297752;2.70711131;-0.006905431
-0.116394731;2.815496879;-0.006466374
-0.108322838;2.924612591;-0.006017935
-0.100070387;3.034539571;-0.005559466
-0.091669868;3.149253041;-0.00509277
-0.083147213;3.270132156;-0.00461929
-0.07454014;3.392390429;-0.004141119
-0.065886679;3.506819954;-0.003660371
-0.057214368;3.619910884;-0.003178576
-0.048551497;3.735881821;-0.002697305
-0.03980947;3.843577811;-0.002211637
-0.031032349;3.947176891;-0.001724019
-0.022234115;4.050654281;-0.001235229
-0.013374833;4.154415615;-0.000743046
-0.004492157;4.257893004;-0.000249564
0.004392742;4.358084753;0.000244041
0.013404276;4.457992558;0.000744682
0.022432478;4.560739805;0.001246249
0.03143954;4.662189021;0.001746641
0.040467712;4.763029785;0.002248206
0.049519804;4.867075063;0.0027511
0.058529669;4.968848786;0.003251648
0.067495069;5.06968955;0.003749726
0.076373788;5.170002989;0.004242988
0.085200893;5.269180651;0.004733383
0.093945817;5.36458591;0.005219212
0.102697956;5.459017647;0.005705442
0.111431649;5.55657277;0.006190647
0.120155915;5.653641131;0.006675329
0.128859044;5.749695406;0.007158836
0.137574273;5.849157012;0.007643015
0.146268389;5.948861998;0.008126022
0.15497416;6.047552898;0.008609676
0.163586034;6.144905204;0.009088113
0.172144029;6.240513281;0.009563557
0.180582561;6.337094881;0.010032364
0.188798308;6.431526617;0.010488795
0.196889683;6.519387073;0.010938316
0.204873275;6.603191182;0.011381849
0.212591887;6.68216824;0.01181066
0.220012176;6.751694012;0.012222899
0.22714854;6.815135264;0.012619363
0.233928216;6.87216749;0.012996012
0.240360692;6.921776602;0.013353372
0.246382581;6.963435276;0.013687921
0.252003334;6.997265202;0.014000185
0.257140754;7.022901309;0.014285597
0.261806503;7.039613455;0.014544806
0.265913862;7.047807274;0.014772992
0.269545122;7.046955441;0.014974729
0.272533591;7.036287251;0.015140755
0.274942555;7.016248902;0.015274586
0.276697049;6.986515885;0.015372058
0.277848808;6.947007074;0.015436045
0.278369391;6.897641343;0.015464966
0.278362185;6.841947711;0.015464566
0.27781556;6.778263078;0.015434198
0.276696067;6.703869692;0.015372004
0.274985427;6.623472913;0.015276968
0.272843119;6.538695281;0.015157951
0.270254591;6.446413408;0.015014144
0.267295488;6.350399697;0.014849749
0.264050272;6.25268232;0.01466946
0.260530621;6.154031984;0.014473923
0.256759836;6.054610942;0.014264435
0.252759039;5.951742006;0.014042169
0.248549352;5.848507998;0.013808297
0.244119675;5.749046393;0.013562204
0.23959389;5.649422534;0.013310772
0.234878112;5.550244872;0.013048784
0.230082866;5.456178207;0.012782381
0.225200953;5.362476613;0.012511164
0.220220707;5.269707978;0.012234484
0.215167694;5.178034557;0.011953761
0.210049129;5.087456349;0.011669396
0.204794433;4.994971658;0.011377468
0.199455273;4.903054856;0.011080848
0.194060077;4.814626511;0.010781115
0.188634311;4.726035912;0.010479684
0.183110186;4.639067852;0.010172788
0.177546688;4.555020361;0.009863705
0.171912656;4.469147514;0.009550703
0.166130842;4.381571001;0.009229491
0.160201256;4.29237195;0.00890007
0.154215563;4.201509797;0.008567531
0.148108177;4.114338919;0.008228232
0.14191189;4.026721843;0.007883994
0.135665649;3.930383622;0.007536981
0.129344391;3.832341736;0.007185799
0.122957548;3.733407454;0.006830975
0.116532882;3.629605556;0.006474049
0.110004886;3.525560278;0.006111383
0.103481359;3.421231055;0.005748964
0.096922804;3.316942396;0.0053846
0.090350287;3.216385575;0.00501946
0.083798882;3.11590988;0.004655493
0.077247455;3.015920948;0.004291525
0.070682127;2.916134832;0.003926785
0.064149598;2.816429843;0.003563867
0.057621528;2.714858935;0.003201196
0.051112307;2.61413986;0.002839573
0.044537558;2.514840505;0.002474309
0.038023878;2.415500587;0.002112438
0.03151735;2.319000111;0.001750964
0.024886394;2.222864707;0.001382577
0.018273875;2.122672956;0.001015215
0.011694114;2.022278387;0.000649673
0.005117084;1.926061856;0.000284282
-0.001542145;1.830169831;-0.0000856747
-0.008253064;1.737117249;-0.000458504
-0.015051052;1.640576209;-0.00083617
-0.02181393;1.539694878;-0.001211885
-0.02863296;1.438935238;-0.00159072
-0.035473148;1.337688836;-0.00197073
-0.042372214;1.232791722;-0.002354012
-0.049346316;1.127975735;-0.002741462
-0.056402606;1.022267353;-0.003133478
-0.063512836;0.916518406;-0.003528491
-0.070787109;0.814014537;-0.003932617
-0.078178621;0.710577708;-0.004343257
-0.085725087;0.606491863;-0.004762505
-0.093316039;0.502040947;-0.005184224
-0.10101972;0.396657071;-0.005612207
-0.108751701;0.288312062;-0.006041761
-0.116462544;0.180291561;-0.006470141
-0.124220104;0.073082329;-0.006901117
-0.132092657;-0.034654229;-0.007338481
-0.140028566;-0.14255304;-0.007779365
-0.147941035;-0.250411288;-0.008218946
-0.15582071;-0.360946724;-0.008656706
-0.163676624;-0.467790886;-0.009093146
-0.171569867;-0.570497574;-0.009531659
-0.179442022;-0.672676938;-0.009969001
-0.18730021;-0.774410103;-0.010405567
-0.195158571;-0.880808067;-0.010842143
-0.202941906;-0.989680403;-0.01127455
-0.210621967;-1.09705189;-0.01170122
-0.218217629;-1.203855489;-0.012123202
-0.225684548;-1.317230369;-0.01253803
-0.232982567;-1.431335392;-0.012943476
-0.240106891;-1.542479282;-0.013339272
-0.247120915;-1.64798485;-0.01372894
-0.254019953;-1.749150127;-0.01411222
-0.260822829;-1.851086111;-0.014490157
-0.267505958;-1.949290256;-0.014861442
-0.274090484;-2.041409881;-0.015227249
-0.280506109;-2.131379643;-0.015583673
-0.28677398;-2.219848556;-0.015931888
-0.292950268;-2.30726282;-0.016275015
-0.299035033;-2.393095109;-0.016613057
-0.305011935;-2.476980352;-0.016945107
-0.310883307;-2.559810944;-0.017271295
-0.316700758;-2.642114212;-0.017594487
-0.322447787;-2.722713814;-0.017913766
-0.328079587;-2.797675095;-0.018226644
-0.333725436;-2.866349039;-0.018540302
-0.339359585;-2.93498242;-0.01885331
-0.345043065;-3.00207439;-0.019169059
-0.350681781;-3.065556211;-0.019482321
-0.356334548;-3.124778868;-0.019796364
-0.361999181;-3.187084349;-0.020111066
-0.367631158;-3.256853508;-0.020423953
-0.373244355;-3.328326332;-0.020735797
-0.378859866;-3.397649293;-0.02104777
-0.384557635;-3.474435931;-0.021364313
-0.390304842;-3.559416389;-0.021683602
-0.396115386;-3.645816569;-0.02200641
-0.40199867;-3.73270351;-0.022333259
-0.40791479;-3.819914959;-0.022661933
-0.413845058;-3.909925287;-0.022991392
-0.419791714;-4.00245055;-0.023321762
-0.425815796;-4.092704259;-0.023656433
-0.431853952;-4.183890928;-0.023991886
-0.437932028;-4.276375628;-0.024329557
-0.44407815;-4.367683987;-0.024671008
-0.450200872;-4.463535454;-0.02501116
-0.45636817;-4.560401008;-0.025353787
-0.462507305;-4.659335299;-0.02569485
-0.468742613;-4.758634662;-0.026041256
-0.47501786;-4.861016847;-0.026389881
-0.481342308;-4.963439596;-0.026741239
-0.487755829;-5.06322572;-0.027097546
-0.494274964;-5.165283399;-0.02745972
-0.500887947;-5.268111783;-0.027827108
-0.507489124;-5.367532836;-0.02819384
-0.514127732;-5.464601208;-0.028562652
-0.520810927;-5.56223747;-0.02893394
-0.527538708;-5.660157675;-0.029307706
-0.534296996;-5.758726896;-0.029683166
-0.541153772;-5.856322594;-0.030064098
-0.548109112;-5.95517576;-0.030450506
-0.555050434;-6.057963582;-0.030836135
-0.561968337;-6.161035349;-0.031220463
-0.568865128;-6.264025988;-0.031603618
-0.57569158;-6.369125928;-0.031982866
-0.582480459;-6.471873188;-0.032360025
-0.589173181;-6.572064948;-0.032731843
-0.595758008;-6.667145713;-0.033097667
-0.602162226;-6.756588155;-0.033453457
-0.608395175;-6.840960165;-0.033799732
-0.614417025;-6.918639202;-0.034134279
-0.620197271;-6.988854562;-0.034455404
-0.625649079;-7.050632721;-0.034758282
-0.630774826;-7.10515002;-0.035043046
-0.635560447;-7.150824483;-0.035308914
-0.63995442;-7.183072438;-0.035553023
-0.643989481;-7.206680376;-0.035777193
-0.647651544;-7.221445477;-0.035980641
-0.650945344;-7.225420697;-0.03616363
-0.653798145;-7.218403217;-0.036322119
-0.656228661;-7.198567682;-0.036457148
-0.658220435;-7.171146779;-0.036567802
-0.659832141;-7.132570923;-0.036657341
-0.661042711;-7.083245748;-0.036724595
-0.661894352;-7.023333509;-0.036771908
-0.662382391;-6.954902942;-0.036799022
-0.662464543;-6.88010391;-0.036803586
-0.662169013;-6.801126842;-0.036787167
-0.66150993;-6.71484835;-0.036750552
-0.660585734;-6.624229567;-0.036699207
-0.659382342;-6.534016419;-0.036632352
-0.65790684;-6.44181566;-0.03655038
-0.656260054;-6.347748983;-0.036458892
-0.654411514;-6.251248498;-0.036356195
-0.652436303;-6.153571672;-0.036246461
-0.650315575;-6.059383304;-0.036128643
-0.648002448;-5.963612961;-0.036000136
-0.645520428;-5.867193603;-0.035862246
-0.642848393;-5.770490301;-0.0357138
-0.640014465;-5.674557705;-0.035556359
-0.636955363;-5.57781384;-0.035386409
-0.633774324;-5.475026018;-0.035209685
-0.63047362;-5.37321172;-0.035026312
-0.62699697;-5.272249255;-0.034833165
-0.623330321;-5.171246226;-0.034629462
-0.619457226;-5.073772219;-0.03441429
-0.61551847;-4.973499333;-0.034195471
-0.611532779;-4.871360528;-0.033974043
-0.607443816;-4.773886522;-0.033746879
-0.603192985;-4.675520119;-0.033510721
-0.598869452;-4.57309737;-0.033270525
-0.594456748;-4.469782225;-0.033025375
-0.589896249;-4.365736938;-0.032772014
-0.585211406;-4.261204889;-0.032511745
-0.580390504;-4.156794531;-0.032243917
-0.57547342;-4.051451214;-0.031970746
-0.570481267;-3.945864515;-0.031693404
-0.565385902;-3.83995331;-0.031410328
-0.560276469;-3.734528866;-0.03112647
-0.555127156;-3.629347803;-0.030840398
-0.550017675;-3.525708151;-0.030556538
-0.544910523;-3.425151324;-0.030272807
-0.539744712;-3.325121821;-0.029985817
-0.534679772;-3.225376262;-0.029704432
-0.529711013;-3.126076902;-0.02942839
-0.524840812;-3.023573029;-0.029157823
-0.519956502;-2.923178455;-0.028886472
-0.515053434;-2.823595151;-0.02861408
-0.510213738;-2.722024238;-0.028345208
-0.505378728;-2.621021212;-0.028076596
-0.50050151;-2.520545512;-0.027805639
-0.495624308;-2.420718828;-0.027534684
-0.490747124;-2.321257214;-0.027263729
-0.485867587;-2.222282362;-0.026992644
-0.480966919;-2.123348074;-0.026720384
-0.476077983;-2.024535476;-0.026448777
-0.471170264;-1.926412457;-0.026176126
-0.466274238;-1.828208312;-0.025904124
-0.461319536;-1.729882476;-0.025628863
-0.45633199;-1.631718894;-0.025351777
-0.451309269;-1.533514749;-0.025072737
-0.446239667;-1.435026659;-0.024791093
-0.441165413;-1.336295189;-0.02450919
-0.4359668;-1.238172171;-0.024220378
-0.430622709;-1.139521828;-0.023923484
-0.425118963;-1.038153733;-0.02361772
-0.419558953;-0.936907329;-0.023308831
-0.413926197;-0.835336417;-0.0229959
-0.408201928;-0.733157053;-0.022677885
-0.402465968;-0.63134276;-0.02235922
-0.396694703;-0.525066487;-0.022038595
-0.390829596;-0.41745162;-0.021712755
-0.384924579;-0.309593373;-0.021384699
-0.379000744;-0.201978506;-0.021055597
-0.37305348;-0.091889268;-0.020725193
-0.367028878;0.016374614;-0.020390493
-0.361001964;0.124557368;-0.020055665
-0.354942194;0.232456179;-0.019719011
-0.34884957;0.340922878;-0.019380532
-0.342738119;0.451012115;-0.019041007
-0.336516543;0.556355427;-0.018695363
-0.330226833;0.659427185;-0.018345935
-0.32389722;0.762539506;-0.01799429
-0.317525356;0.866016899;-0.017640298
-0.311158299;0.966168087;-0.017286572
-0.304885246;1.062830818;-0.016938069
-0.298572288;1.159736929;-0.016587349
-0.292217081;1.255872334;-0.016234282
-0.285829044;1.352332247;-0.015879391
-0.279370567;1.449076104;-0.015520587
-0.272853501;1.541276854;-0.015158528
-0.26633871;1.632869151;-0.014796595
-0.259760552;1.723609616;-0.014431142
-0.253128424;1.815120786;-0.01406269
-0.246432982;1.904766037;-0.013690721
-0.239702191;1.997210167;-0.013316788
-0.232877541;2.089938241;-0.012937641
-0.225958984;2.182504061;-0.012553277
-0.219017026;2.274867064;-0.012167613
-0.212018838;2.365850908;-0.011778824
-0.205050932;2.465312516;-0.011391718
-0.198015091;2.567978638;-0.011000838
-0.190894791;2.6697118;-0.010605266
-0.18372055;2.772053414;-0.010206697
-0.176532041;2.880844618;-0.009807336
-0.169158095;2.992962026;-0.009397672
-0.161741919;3.105282251;-0.008985662
-0.154246187;3.214560216;-0.008569233
-0.146647143;3.322459024;-0.008147063
-0.138951932;3.432751075;-0.007719552
-0.131196068;3.539635796;-0.00728867
-0.123297298;3.643194313;-0.00684985
-0.115300119;3.747361282;-0.006405562
-0.107171731;3.851122616;-0.005953985
-0.098953964;3.955857473;-0.005497442
-0.090626071;4.060065005;-0.005034782
-0.082223159;4.163582958;-0.004567953
-0.073764048;4.267871617;-0.004098003
-0.065201635;4.370294356;-0.003622313
-0.056575907;4.473082166;-0.003143106
-0.047863411;4.571975884;-0.002659078
-0.039148712;4.667786779;-0.002174928
-0.030380112;4.764003309;-0.001687784
-0.021576498;4.859368005;-0.001198694
-0.012603892;4.951203681;-0.000700216
-0.003617364;5.037117091;-0.000200965
0.005498073;5.121529653;0.000305449
0.014637286;5.213121947;0.000813183
0.023788226;5.30726974;0.001321568
0.032950832;5.398618653;0.001830602
0.042170502;5.498688711;0.002342806
0.051355092;5.604356525;0.002853061
0.060506845;5.708766873;0.003361491
0.069611853;5.812528205;0.003867325
0.078658059;5.915113197;0.004369892
0.087617572;6.018874529;0.004867643
0.09653262;6.124420653;0.005362923
0.105369805;6.224287893;0.005853878
0.114197566;6.324682458;0.006344309
0.123025298;6.423413921;0.006834739
0.131838559;6.517926784;0.007324364
0.14064008;6.613737678;0.007813338
0.149378231;6.708656176;0.008298791
0.158039101;6.801546501;0.00877995
