Test unit,SC4,
Reference,Godio et al. (2019),
top_displacement,horizontal_force,drift
[mm],[kN],[%]
0.835672367,-30.432,0.092852485
0.347695367,-55.904,0.038632819
-0.1999873,-79.696,-0.022220811
-0.804935967,-97.168,-0.08943733
-1.5020963,-109.808,-0.166899589
-2.1980663,-120.272,-0.244229589
-2.930349633,-130.656,-0.325594404
-3.547199633,-133.344,-0.394133293
-3.620839633,-110.56,-0.402315515
-3.197859633,-78.208,-0.355317737
-2.6481063,-35.088,-0.294234033
-2.107959633,4.456,-0.234217737
-1.621502967,36.336,-0.180166996
-1.0598763,66.784,-0.117764033
-0.4158603,91.952,-0.0462067
0.257075367,111.168,0.02856393
0.966421367,124.544,0.107380152
1.7270737,132.304,0.191897078
2.566390367,135.952,0.285154485
3.517930367,136.032,0.390881152
4.422250367,132.576,0.491361152
5.2232137,127.392,0.580357078
5.3151237,124.096,0.5905693
4.9693037,99.712,0.552144856
4.461700367,71.312,0.495744485
3.947920367,44.912,0.438657819
3.422040367,18.672,0.380226707
2.8767237,-9.6208,0.319635967
2.343127033,-36.064,0.260347448
1.810777033,-60.48,0.201197448
1.223367033,-84.592,0.13592967
0.575154367,-101.744,0.063906041
-0.1066073,-115.6,-0.011845256
-0.8361743,-127.088,-0.092908256
-1.6504163,-121.6,-0.183379589
-2.499372967,-127.36,-0.277708107
-3.279562967,-128.912,-0.364395885
-3.7693363,-126.128,-0.418815144
-3.665602967,-112.112,-0.407289219
-3.380599633,-93.952,-0.375622181
-2.784712967,-57.104,-0.309412552
-2.2001863,-24.752,-0.244465144
-1.562019633,5.9968,-0.173557737
-0.944542967,29.68,-0.104949219
-0.314080633,52.832,-0.034897848
0.3183777,72.992,0.0353753
0.933623033,89.968,0.103735893
1.646467033,104.016,0.182940781
2.469587033,105.776,0.274398559
3.200370367,112.64,0.355596707
3.947640367,118.896,0.438626707
4.727947033,122.16,0.525327448
5.5314037,120.624,0.614600411
6.253207033,117.248,0.694800781
6.257407033,110.704,0.695267448
5.803787033,88.096,0.644865226
5.1988237,65.92,0.577647078
4.603130367,44.384,0.51145893
4.0020637,22.272,0.444673744
3.3635037,-0.67408,0.373722633
2.727450367,-21.024,0.303050041
2.068777033,-41.328,0.229864115
1.4218037,-59.312,0.157978189
0.7771627,-77.92,0.086351411
0.1428799,-96.096,0.015875544
-0.529587967,-111.472,-0.058843107
-1.198132967,-122.736,-0.133125885
-1.905822967,-129.472,-0.211758107
-2.648832967,-130.144,-0.294314774
-3.060349633,-129.664,-0.340038848
-3.559882967,-129.904,-0.395542552
-3.848152967,-128.528,-0.427572552
-3.990592967,-128.24,-0.443399219
-4.090172967,-128.096,-0.454463663
-4.1537363,-126.496,-0.461526256
-4.2065463,-127.296,-0.467394033
-4.262032967,-127.472,-0.473559219
-4.3092063,-127.376,-0.4788007
-4.3472663,-127.264,-0.483029589
-4.3575763,-125.968,-0.484175144
-4.351612967,-118.64,-0.483512552
-3.856169633,-89.392,-0.428463293
-3.1716063,-56.96,-0.3524007
-2.502912967,-30.48,-0.278101441
-1.8387363,-9.4576,-0.204304033
-1.1294663,9.0112,-0.125496256
-0.433643633,27.856,-0.048182626
0.200584033,46.128,0.022287115
0.8310877,62.944,0.092343078
1.491380367,78.304,0.16570893
2.183167033,90.08,0.242574115
2.938460367,97.52,0.326495596
3.699060367,103.552,0.411006707
4.468180367,109.024,0.496464485
5.281960367,110.544,0.586884485
6.073287033,110.272,0.67480967
6.2893037,103.008,0.698811522
5.781540367,81.056,0.642393374
5.1651237,60.576,0.573902633
4.529967033,41.552,0.50332967
3.885700367,23.024,0.431744485
3.2159037,5.3424,0.357322633
2.5262637,-11.3024,0.280695967
1.841007033,-26.416,0.204556337
1.144510367,-41.472,0.127167819
0.460325033,-55.216,0.051147226
-0.204108633,-69.792,-0.022678737
-0.8546953,-84.272,-0.094966144
-1.5121963,-99.904,-0.168021811
-2.171082967,-113.68,-0.241231441
-2.724542967,-120.832,-0.302726996
-2.996782967,-123.024,-0.332975885
-3.199792967,-124.24,-0.355532552
-3.3713763,-125.184,-0.374597367
-3.5222763,-125.808,-0.391364033
-3.6588263,-126.256,-0.406536256
-3.747449633,-125.104,-0.416383293
-3.831509633,-126.192,-0.425723293
-3.924409633,-126.608,-0.436045515
-4.012659633,-126.816,-0.44585107
-4.092559633,-126.944,-0.454728848
-4.1733463,-127.056,-0.463705144
-4.1964163,-125.808,-0.466268478
-4.2141763,-119.616,-0.468241811
-3.8025863,-95.008,-0.422509589
-3.055572967,-64.8,-0.339508107
-2.3861463,-41.76,-0.265127367
-1.680979633,-22.256,-0.186775515
-0.982772967,-4.6864,-0.109196996
0.7565417,16.896,0.084060189
1.4139237,37.216,0.157102633
2.115027033,53.344,0.235003004
2.8501237,67.248,0.316680411
3.623837033,77.056,0.402648559
4.368297033,86.112,0.485366337
5.110297033,96.656,0.567810781
5.875727033,103.584,0.652858559
6.670837033,106.992,0.741204115
7.477887033,107.504,0.830876337
8.307797033,107.392,0.923088559
8.714520367,105.152,0.968280041
8.249277033,80.944,0.916586337
7.653150367,60.24,0.850350041
7.032940367,41.296,0.781437819
6.368800367,25.248,0.707644485
5.6775737,10.5456,0.630841522
4.978580367,-3.6688,0.553175596
4.312070367,-16.72,0.47911893
3.6498137,-29.856,0.405534856
2.985000367,-42.976,0.331666707
2.329200367,-55.856,0.258800041
1.677740367,-69.568,0.186415596
1.0269047,-83.104,0.114100522
0.3835677,-96.8,0.042618633
-0.2841583,-109.312,-0.031573144
-0.988092967,-118.96,-0.109788107
-1.730879633,-124.624,-0.192319959
-2.491729633,-127.408,-0.276858848
-3.262369633,-127.648,-0.362485515
-4.085229633,-125.536,-0.453914404
-4.837092967,-125.04,-0.537454774
-5.633639633,-124.544,-0.625959959
-6.241229633,-121.392,-0.693469959
-6.153659633,-114.88,-0.683739959
-5.779032967,-95.488,-0.642114774
-5.154572967,-73.648,-0.57273033
-4.335932967,-54.368,-0.48177033
-3.550352967,-38.416,-0.394483663
-2.781639633,-22.4,-0.30907107
-1.998912967,-6.6192,-0.222101441
-1.2422463,8.592,-0.138027367
-0.4889993,25.088,-0.054333256
0.276704367,40.592,0.03074493
1.0941957,55.92,0.1215773
1.9298637,69.696,0.2144293
2.768827033,81.312,0.307647448
3.619820367,88.704,0.402202263
4.4843937,94.56,0.498265967
5.3669437,99.2,0.596327078
6.263790367,102.896,0.695976707
7.207350367,103.296,0.800816707
8.135677033,103.568,0.903964115
9.046517033,104.24,1.005168559
9.996877033,104.496,1.110764115
10.0916737,99.264,1.121297078
10.05796037,94.256,1.117551152
9.1598037,57.824,1.017755967
7.9508037,28.304,0.883422633
6.707110367,6.6608,0.745234485
5.4749537,-10.9472,0.608328189
4.2209237,-29.568,0.468991522
2.984090367,-46.032,0.331565596
1.747617033,-61.6,0.19417967
0.4088247,-77.792,0.045424967
-0.781805633,-93.696,-0.086867293
-1.992522967,-109.824,-0.221391441
-3.3389063,-119.856,-0.370989589
-4.721049633,-121.424,-0.52456107
-6.180549633,-121.216,-0.686727737
-6.3222263,-110.176,-0.702469589
-5.6480963,-80.656,-0.627566256
-4.519529633,-57.008,-0.502169959
-3.455352967,-41.008,-0.383928107
-2.384159633,-24.8,-0.264906626
-1.3216863,-8.0544,-0.146854033
-0.2527243,6.648,-0.028080478
0.798708033,21.792,0.088745337
1.853557033,38.048,0.205950781
2.946547033,53.088,0.327394115
4.064717033,68.064,0.451635226
5.2118637,78.944,0.579095967
6.423157033,86.096,0.713684115
7.6446637,91.568,0.849407078
8.825757033,94.704,0.98063967
10.0333937,96.192,1.114821522
10.7414837,92.176,1.193498189
10.71101703,87.68,1.190113004
10.00184037,58.64,1.111315596
8.9249837,35.744,0.991664856
7.772470367,18.896,0.863607819
6.595377033,5.1712,0.73281967
5.4496837,-9.3984,0.605520411
4.315927033,-23.152,0.479547448
3.203990367,-34.64,0.35599893
2.0928837,-45.504,0.232542633
0.986732033,-56.928,0.109636893
-0.1118203,-68.048,-0.012424478
-1.208449633,-79.84,-0.134272181
-2.281029633,-91.312,-0.253447737
-3.355269633,-102.768,-0.372807737
-4.529199633,-110.048,-0.503244404
-5.8643463,-102.144,-0.651594033
-7.3287363,-100.016,-0.814304033
-8.032272967,-92.8,-0.892474774
-7.0386663,-59.376,-0.782074033
-5.7092663,-37.36,-0.634362922
-4.372649633,-20.016,-0.485849959
-2.9855063,-5.656,-0.331722922
-1.6988663,6.8352,-0.188762922
-0.297047633,20.64,-0.033005293
1.079541033,31.696,0.119949004
2.387740367,38.56,0.265304485
3.628667033,44.368,0.403185226
4.839727033,51.856,0.537747448
6.029867033,57.872,0.669985226
7.2722837,61.616,0.808031522
8.573057033,64.368,0.952561893
9.874760367,66.032,1.097195596
9.932157033,56.848,1.103573004
8.992220367,21.776,0.999135596
7.7963837,-0.97376,0.866264856
6.5279637,-17.04,0.7253293
5.2666237,-30.192,0.585180411
3.797347033,-38.832,0.421927448
2.3960437,-45.728,0.266227078
1.002236033,-54.272,0.111359559
-0.403897633,-65.92,-0.044877515
-1.772779633,-76.832,-0.196975515
-3.224252967,-79.136,-0.35825033
-4.6391163,-80.256,-0.515457367
-6.509322967,-74.56,-0.723258107
-7.5886663,-72.88,-0.843185144
-9.1205463,-63.056,-1.013394033
-9.131402967,-61.072,-1.01460033
-7.666819633,-30.688,-0.851868848
-5.774582967,-16.032,-0.64162033
-3.9496363,-8.344,-0.438848478
-2.227739633,-1.568,-0.247526626
-0.469657967,6.0272,-0.052184219
1.315837033,13.4128,0.146204115
3.059920367,21.392,0.339991152
4.780460367,30.4,0.531162263
6.390647033,38.88,0.710071893
8.078327033,41.248,0.897591893
9.789947033,41.76,1.087771893
11.50555037,41.488,1.278394485
12.57281703,36.192,1.39697967
12.52011703,31.264,1.391124115
11.0325837,-2.848,1.225842633
9.294820367,-15.552,1.032757819
7.4747037,-25.328,0.830522633
5.620510367,-33.696,0.624501152
3.7507137,-42.08,0.416745967
1.7901737,-48.4,0.198908189
-0.224357967,-50.128,-0.024928663
-2.139939633,-49.488,-0.23777107
-4.1402663,-46.016,-0.460029589
-7.386779633,-54.208,-0.820753293
-9.6041263,-68.496,-1.067125144
-11.75748297,-68.016,-1.306386996
-13.7102163,-68.784,-1.523357367
-10.79354963,-1.8176,-1.199283293
-10.6381163,-0.31936,-1.182012922
-10.61614963,-0.24048,-1.179572181
-10.62128297,-0.24064,-1.180142552
-10.6193163,-0.24096,-1.179924033
-10.61698297,-0.24096,-1.179664774
