Test unit,RS2,
0.362118038,23.16,0.022632377
0.341113265,20.71,0.021319579
0.323535129,18.23,0.020220946
0.302944057,15.99,0.018934004
0.283586853,13.76,0.017724178
0.270861145,11.72,0.016928822
0.244314645,9.772,0.015269665
0.229328416,7.96,0.014333026
0.209239153,5.928,0.013077447
0.196498532,3.921,0.012281158
0.171332514,2.189,0.010708282
0.158565696,0.5521,0.009910356
0.146265504,-0.7911,0.009141594
0.13464524,-1.921,0.008415327
0.12016361,-2.959,0.007510226
0.106284946,-4.624,0.006642809
0.087127175,-6.527,0.005445448
0.068864602,-8.495,0.004304038
0.050287029,-10.47,0.003142939
0.025940762,-12.52,0.001621298
0.009931204,-14.63,0.0006207
-0.016547167,-16.75,-0.001034198
-0.037962378,-18.97,-0.002372649
-0.061316353,-21.17,-0.003832272
-0.078747581,-23.34,-0.004921724
-0.107568174,-25.57,-0.006723011
-0.132118194,-27.77,-0.008257387
-0.16005476,-30.01,-0.010003423
-0.184214855,-32.13,-0.011513428
-0.2093847,-34.3,-0.013086544
-0.239497586,-36.4,-0.014968599
-0.268495819,-38.54,-0.016780989
-0.297576548,-40.67,-0.018598534
-0.326620268,-42.61,-0.020413767
-0.356308059,-44.56,-0.022269254
-0.388088309,-46.37,-0.024255519
-0.420410247,-48.09,-0.02627564
-0.451271023,-49.7,-0.028204439
-0.482586705,-51.04,-0.030161669
-0.500940504,-47.24,-0.031308781
-0.476334746,-43.08,-0.029770922
-0.454775769,-39.52,-0.028423486
-0.436096614,-36.25,-0.027256038
-0.414019455,-33.23,-0.025876216
-0.391913109,-30.39,-0.024494569
-0.36267286,-27.73,-0.022667054
-0.348369904,-25.15,-0.021773119
-0.325175924,-22.51,-0.020323495
-0.304370302,-19.92,-0.019023144
-0.282442274,-17.42,-0.017652642
-0.259672181,-14.91,-0.016229511
-0.238907479,-12.59,-0.014931717
-0.214540385,-10.4,-0.013408774
-0.197803035,-8.26,-0.01236269
-0.180289251,-6.294,-0.011268078
-0.159823991,-4.358,-0.009988999
-0.142313863,-2.591,-0.008894616
-0.124919545,-0.9289,-0.007807472
-0.105703745,0.5398,-0.006606484
-0.093489265,1.548,-0.005843079
-0.079949094,2.643,-0.004996818
-0.071256622,4.094,-0.004453539
-0.051884213,5.763,-0.003242763
-0.032650003,7.468,-0.002040625
-0.014324221,9.272,-0.000895264
0.00870859,11.1,0.000544287
0.030055213,13.13,0.001878451
0.054645232,15.16,0.003415327
0.072089503,17.2,0.004505594
0.097774571,19.32,0.006110911
0.128503718,21.36,0.008031482
0.151258902,23.39,0.009453681
0.183844813,25.43,0.011490301
0.19749261,27.5,0.012343288
0.22409079,29.58,0.014005674
0.254708032,31.65,0.015919252
0.279977586,33.7,0.017498599
0.312025219,35.71,0.019501576
0.334747707,37.69,0.020921732
0.360876436,39.66,0.022554777
0.389591231,41.63,0.024349452
0.415754746,43.55,0.025984672
0.44490981,45.44,0.027806863
0.473503512,47.26,0.02959397
0.503878066,49,0.031492379
0.534472086,50.72,0.033404505
0.565406291,52.18,0.035337893
0.597420974,53.55,0.037338811
0.633267293,54.81,0.039579206
0.673095004,55.93,0.042068438
0.706057939,56.85,0.044128621
0.732387784,57.22,0.045774237
0.767097234,58.17,0.047943577
0.805350596,59.1,0.050334412
0.848567439,59.92,0.053035465
0.887433408,60.69,0.055464588
0.930930674,61.31,0.058183167
0.977624442,61.94,0.061101528
1.009551886,61.99,0.063096993
1.058195505,56.86,0.066137219
1.039368453,53.85,0.064960528
1.012311424,50.41,0.063269464
0.984891014,47.45,0.061555688
0.96346107,44.75,0.060216317
0.934908709,42.2,0.058431794
0.912844559,39.75,0.057052785
0.887475983,37.32,0.055467249
0.861640264,34.93,0.053852516
0.834889556,32.58,0.052180597
0.810851079,30.39,0.050678192
0.782213448,28.21,0.04888834
0.756874952,26.02,0.047304684
0.731700152,23.92,0.045731259
0.701169774,21.96,0.043823111
0.677451594,19.9,0.042340725
0.654546488,17.99,0.040909156
0.628484161,16.08,0.03928026
0.597422399,14.28,0.0373389
0.577723798,12.6,0.036107737
0.551281775,10.92,0.034455111
0.530011861,9.454,0.033125741
0.511799372,7.954,0.031987461
0.491879738,6.258,0.030742484
0.469163989,4.565,0.029322749
0.449216192,3.023,0.028076012
0.421471213,1.599,0.026341951
0.40703234,0.3008,0.025439521
0.389113847,-0.8693,0.024319615
0.368606495,-1.803,0.023037906
0.363331479,-2.752,0.022708217
0.337559046,-4.108,0.02109744
0.322123571,-5.699,0.020132723
0.304387357,-7.312,0.01902421
0.277942435,-8.969,0.017371402
0.248073342,-10.67,0.015504584
0.221417125,-12.4,0.01383857
0.194881188,-14.13,0.012180074
0.169072639,-15.88,0.01056704
0.147452119,-17.59,0.009215757
0.114268791,-19.39,0.007141799
0.089377045,-21.18,0.005586065
0.058656311,-23.03,0.003666019
0.033611286,-24.85,0.002100705
0.00065997,-26.62,4.12E-05
-0.026256099,-28.45,-0.001641006
-0.056569854,-30.22,-0.003535616
-0.08254305,-31.99,-0.005158941
-0.108530147,-33.76,-0.006783134
-0.140999105,-35.59,-0.008812444
-0.176326602,-37.4,-0.011020413
-0.20968895,-39.23,-0.013105559
-0.236331987,-41,-0.014770749
-0.274423549,-42.76,-0.017151472
-0.30633535,-44.47,-0.019145959
-0.339084266,-46.05,-0.021192767
-0.372977755,-47.61,-0.02331111
-0.409225243,-49.18,-0.025576578
-0.44299547,-50.65,-0.027687217
-0.478877434,-51.78,-0.02992984
-0.512122014,-52.95,-0.032007626
-0.542966575,-53.57,-0.033935411
-0.587292363,-54.89,-0.036705773
-0.626176951,-55.95,-0.039136059
-0.673479608,-56.9,-0.042092476
-0.719880581,-57.8,-0.044992536
-0.765446982,-58.54,-0.047840436
-0.802747751,-59.19,-0.050171734
-0.850561579,-59.82,-0.053160099
-0.901713113,-60.34,-0.05635707
-0.947354955,-60.8,-0.059209685
-0.985397133,-59.75,-0.061587321
-1.033895852,-52.74,-0.064618491
-1.0137362,-49.17,-0.063358513
-0.977486582,-46.37,-0.061092911
-0.952985252,-42.91,-0.059561578
-0.926560051,-40.12,-0.057910003
-0.896680135,-37.47,-0.056042508
-0.870592488,-34.98,-0.05441203
-0.842080706,-32.61,-0.052630044
-0.816096192,-30.46,-0.051006012
-0.794855481,-28.32,-0.049678468
-0.76551443,-26.32,-0.047844652
-0.740411047,-24.35,-0.04627569
-0.716084698,-22.55,-0.044755294
-0.687751722,-20.63,-0.042984483
-0.655527914,-18.74,-0.040970495
-0.628686427,-16.83,-0.039292902
-0.599211299,-15.03,-0.037450706
-0.573327897,-13.18,-0.035832994
-0.542924601,-11.5,-0.033932788
-0.516874033,-9.875,-0.032304627
-0.493036356,-8.228,-0.030814772
-0.461073778,-6.677,-0.028817111
-0.437789294,-5.133,-0.027361831
-0.413980646,-3.708,-0.02587379
-0.394270059,-2.349,-0.024641879
-0.366076676,-1.018,-0.022879792
-0.349130422,0.226,-0.021820651
-0.330270404,1.261,-0.0206419
-0.315733294,1.943,-0.019733331
-0.297369843,3.107,-0.018585615
-0.276768766,4.383,-0.017298048
-0.251173084,5.719,-0.015698318
-0.222637958,7.073,-0.013914872
-0.197013379,8.423,-0.012313336
-0.167015003,9.816,-0.010438438
-0.138172949,11.27,-0.008635809
-0.107638706,12.79,-0.006727419
-0.074364842,14.34,-0.004647803
-0.046819865,15.9,-0.002926242
-0.018014157,17.43,-0.001125885
0.016586763,18.88,0.001036673
0.043348896,20.39,0.002709306
0.080096299,21.93,0.005006019
0.114615383,23.53,0.007163461
0.144778772,24.95,0.009048673
0.171462755,26.45,0.010716422
0.213051457,27.97,0.013315716
0.23904498,29.47,0.014940311
0.277298058,30.98,0.017331129
0.306457666,32.55,0.019153604
0.338618854,33.97,0.021163678
0.372124066,35.46,0.023257754
0.405145969,37,0.025321623
0.438177306,38.42,0.027386082
0.47353131,39.89,0.029595707
0.505770265,41.4,0.031610642
0.537319454,42.8,0.033582466
0.567593906,44.32,0.035474619
0.603226516,45.67,0.037701657
0.637135351,47.16,0.039820959
0.672490433,48.48,0.042030652
0.706917321,49.92,0.044182333
0.741233267,51.17,0.046327079
0.780456199,52.47,0.048778512
0.824112607,53.67,0.051507038
0.859025218,54.97,0.053689076
0.891847144,55.99,0.055740447
0.93730712,57.09,0.058581695
0.969380809,58.06,0.060586301
1.011400228,59.01,0.063212514
1.02268749,58.45,0.063917968
1.025609973,57.52,0.064100623
1.056448,53.84,0.066028
1.031390334,50.84,0.064461896
1.007207857,47.98,0.062950491
0.977241811,45.28,0.061077613
0.952298056,42.72,0.059518629
0.927677109,40.26,0.057979819
0.897786619,38.02,0.056111664
0.868956411,35.72,0.054309776
0.840544404,33.61,0.052534025
0.815259759,31.46,0.050953735
0.787298688,29.47,0.049206168
0.759502231,27.43,0.047468889
0.727855211,25.56,0.045490951
0.699249797,23.58,0.043703112
0.671023057,21.78,0.041938941
0.641122061,19.95,0.040070129
0.609630562,18.18,0.03810191
0.584483935,16.47,0.036530246
0.554100692,14.77,0.034631293
0.520404878,13.13,0.032525305
0.501646796,11.52,0.031352925
0.469513338,10.01,0.029344584
0.449220749,8.461,0.028076297
0.411666061,6.985,0.025729129
0.395055675,5.401,0.02469098
0.366075256,3.962,0.022879703
0.340720253,2.619,0.021295016
0.318717512,1.403,0.019919845
0.298757734,0.2039,0.018672358
0.269108055,-0.8203,0.016819253
0.254165362,-1.717,0.015885335
0.239434323,-2.539,0.014964645
0.213210867,-3.61,0.013325679
0.197188645,-4.955,0.01232429
0.163535681,-6.352,0.01022098
0.134879766,-7.679,0.008429985
0.107890026,-9.111,0.006743127
0.077469654,-10.48,0.004841853
0.047271041,-11.95,0.00295444
0.016618668,-13.39,0.001038667
-0.011105568,-14.81,-0.000694098
-0.041911479,-16.31,-0.002619467
-0.075914928,-17.74,-0.004744683
-0.105254672,-19.19,-0.006578417
-0.136705904,-20.67,-0.008544119
-0.171221897,-22.12,-0.010701369
-0.209264402,-23.56,-0.013079025
-0.242750379,-25.03,-0.015171899
-0.272453614,-26.52,-0.017028351
-0.305697404,-28.01,-0.019106088
-0.339262153,-29.37,-0.021203885
-0.373034779,-30.84,-0.023314674
-0.398618527,-32.31,-0.024913658
-0.430876758,-33.8,-0.026929797
-0.468619283,-35.22,-0.029288705
-0.505836269,-36.83,-0.031614767
-0.539638345,-38.37,-0.033727397
-0.572432254,-39.83,-0.035777016
-0.605810128,-41.38,-0.037863133
-0.647908001,-42.96,-0.04049425
-0.676109367,-44.5,-0.042256835
-0.716485431,-46.04,-0.044780339
-0.751277401,-47.54,-0.046954838
-0.785608308,-49.1,-0.049100519
-0.819849282,-50.51,-0.05124058
-0.859076244,-51.92,-0.053692265
-0.894712732,-53.22,-0.055919546
-0.935251486,-54.47,-0.058453218
-0.961469675,-49.33,-0.060091855
-0.961976981,-49.28,-0.060123561
-0.929560242,-45.86,-0.058097515
-0.904993711,-42.47,-0.056562107
-0.880521782,-39.67,-0.055032611
-0.851242565,-37.08,-0.05320266
-0.820546805,-34.7,-0.051284175
-0.799223846,-32.42,-0.04995149
-0.769251526,-30.29,-0.04807822
-0.736591972,-28.23,-0.046036998
-0.709934916,-26.3,-0.044370932
-0.69254797,-24.42,-0.043284248
-0.669325013,-22.64,-0.041832813
-0.63382016,-20.81,-0.03961376
-0.596227696,-18.99,-0.037264231
-0.570601,-17.2,-0.035662563
-0.537982101,-15.44,-0.033623881
-0.515046647,-13.71,-0.032190415
-0.4874565,-12.05,-0.030466031
-0.460212457,-10.49,-0.028763279
-0.427775669,-8.956,-0.026735979
-0.398813917,-7.442,-0.02492587
-0.377652771,-6.027,-0.023603298
-0.346730623,-4.653,-0.021670664
-0.322774232,-3.333,-0.020173389
-0.296910847,-2.033,-0.018556928
-0.275617443,-0.7536,-0.01722609
-0.244983311,0.3932,-0.015311457
-0.224624409,1.303,-0.014039026
-0.214334943,2.033,-0.013395934
-0.189938399,3.109,-0.01187115
-0.164664735,4.293,-0.010291546
-0.143506182,5.567,-0.008969136
-0.10828442,6.853,-0.006767776
-0.083264534,8.141,-0.005204033
-0.052513786,9.472,-0.003282112
-0.025735816,10.81,-0.001608489
0.002614969,12.22,0.000163436
0.031228984,13.65,0.001951812
0.07115106,15.09,0.004446941
0.092425589,16.54,0.005776599
0.132731241,18.01,0.008295703
0.166087528,19.5,0.01038047
0.193597556,20.99,0.012099847
0.22858048,22.46,0.01428628
0.262450638,23.86,0.016403165
0.293837961,25.34,0.018364873
0.320291905,26.84,0.020018244
0.359001822,28.34,0.022437614
0.396460875,29.81,0.024778805
0.426275859,31.31,0.026642241
0.460497467,32.78,0.028781092
0.496939891,34.26,0.031058743
0.526129864,35.76,0.032883116
0.560613735,37.23,0.035038358
0.587620252,38.66,0.036726266
0.624190537,40.21,0.039011909
0.660457531,41.68,0.041278596
0.692137761,43.16,0.04325861
0.731698483,44.68,0.045731155
0.759921876,46.18,0.047495117
0.793728107,47.62,0.049608007
0.826604665,49.08,0.051662792
0.858884553,50.5,0.053680285
0.899195118,51.92,0.056199695
0.929867454,53.33,0.058116716
0.970030895,54.6,0.060626931
0.999963809,55.82,0.062497738
1.039249633,56.99,0.064953102
1.080078518,58.14,0.067504907
1.119391117,59.2,0.069961945
1.17015264,60.18,0.07313454
1.208721904,60.99,0.075545119
1.254447789,61.72,0.078402987
1.296018957,62.4,0.081001185
1.340545512,63.05,0.083784094
1.385879588,63.63,0.086617474
1.434130846,64.13,0.089633178
1.482870231,64.58,0.092679389
1.53120384,65.02,0.09570024
1.577693062,65.3,0.098605816
1.624482908,65.64,0.101530182
1.678169012,65.89,0.104885563
1.725929615,66.09,0.107870601
1.772464987,66.28,0.110779062
1.822427551,66.52,0.113901722
1.877108514,66.64,0.117319282
1.91409363,66.66,0.119630852
1.961314601,60.8,0.122582163
1.933996833,57.1,0.120874802
1.905605384,54.75,0.119100336
1.875236105,52.27,0.117202257
1.846679573,50.05,0.115417473
1.809591357,47.8,0.11309946
1.773662776,45.8,0.110853923
1.752916777,43.73,0.109557299
1.719416565,41.86,0.107463535
1.685826439,39.96,0.105364152
1.650639568,38.15,0.103164973
1.622088702,36.31,0.101380544
1.592330324,34.6,0.099520645
1.557791948,32.85,0.097361997
1.521967684,31.16,0.09512298
1.485973738,29.55,0.092873359
1.449341739,28,0.090583859
1.425575633,26.37,0.089098477
1.394567852,24.87,0.087160491
1.36057237,23.36,0.085035773
1.326145072,21.83,0.082884067
1.287814182,20.45,0.080488386
1.259240186,19.01,0.078702512
1.227916638,17.6,0.07674479
1.194096182,16.29,0.074631011
1.15739049,14.89,0.072336906
1.11825119,13.6,0.069890699
1.096524482,12.33,0.06853278
1.071006589,11.03,0.066937912
1.031578678,9.86,0.064473667
1.004303138,8.583,0.062768946
0.972495835,7.368,0.06078099
0.943719501,6.089,0.058982469
0.908720959,4.889,0.05679506
0.87708057,3.679,0.054817536
0.847088362,2.629,0.052943023
0.82407077,1.53,0.051504423
0.793252124,0.5555,0.049578258
0.768959002,-0.4279,0.048059938
0.746873512,-1.198,0.046679595
0.722554736,-2.04,0.045159671
0.6915427,-2.724,0.043221419
0.675956176,-3.748,0.042247261
0.650370942,-4.869,0.040648184
0.615404572,-6.004,0.038462786
0.580071137,-7.191,0.036254446
0.548899381,-8.357,0.034306211
0.516419252,-9.528,0.032276203
0.48456273,-10.76,0.030285171
0.44957369,-11.93,0.028098356
0.416780464,-13.13,0.026048779
0.385406242,-14.34,0.02408789
0.351375957,-15.58,0.021960997
0.318723064,-16.75,0.019920192
0.282522168,-17.97,0.017657636
0.250330248,-19.21,0.01564564
0.214093741,-20.46,0.013380859
0.174562503,-21.65,0.010910156
0.140611585,-22.87,0.008788224
0.105253668,-24.12,0.006578354
0.067291295,-25.34,0.004205706
0.026111625,-26.61,0.001631977
-0.002218969,-27.85,-0.000138686
-0.038187252,-29.1,-0.002386703
-0.071571936,-30.29,-0.004473246
-0.111706716,-31.51,-0.00698167
-0.143801314,-32.75,-0.008987582
-0.182061386,-34.02,-0.011378837
-0.221310435,-35.31,-0.013831902
-0.256856372,-36.59,-0.016053523
-0.293202657,-37.84,-0.018325166
-0.327753852,-39.11,-0.020484616
-0.368121585,-40.41,-0.023007599
-0.400798957,-41.75,-0.025049935
-0.443314194,-43.05,-0.027707137
-0.477596324,-44.31,-0.02984977
-0.515427011,-45.59,-0.032214188
-0.54933541,-46.92,-0.034333463
-0.596102742,-48.08,-0.037256421
-0.63734483,-49.29,-0.039834052
-0.671915464,-50.42,-0.041994717
-0.713154435,-51.5,-0.044572152
-0.756715432,-52.56,-0.047294715
-0.795715529,-53.52,-0.049732221
-0.837159329,-54.38,-0.052322458
-0.879925762,-55.14,-0.05499536
-0.921387568,-55.87,-0.057586723
-0.967000516,-56.62,-0.060437532
-1.017226201,-57.31,-0.063576638
-1.062048239,-57.85,-0.066378015
-1.111030205,-58.42,-0.069439388
-1.159865069,-58.85,-0.072491567
-1.206014787,-59.23,-0.075375924
-1.257480913,-59.66,-0.078592557
-1.304704865,-59.92,-0.081544054
-1.353907937,-60.29,-0.084619246
-1.402498071,-60.57,-0.087656129
-1.460317561,-60.77,-0.091269848
-1.502732648,-60.97,-0.093920791
-1.557770425,-61.16,-0.097360652
-1.613582428,-61.33,-0.100848902
-1.662844019,-61.51,-0.103927751
-1.710812789,-61.66,-0.106925799
-1.759908473,-61.76,-0.10999428
-1.815837086,-61.81,-0.113489818
-1.866509684,-61.85,-0.116656855
-1.893549478,-60.6,-0.118346842
-1.898471035,-59.76,-0.11865444
-1.924180591,-56.19,-0.120261287
-1.89465847,-53.29,-0.118416154
-1.863145013,-50.41,-0.116446563
-1.828496239,-47.86,-0.114281015
-1.794101578,-45.51,-0.112131349
-1.756884242,-43.31,-0.109805265
-1.727184726,-41.27,-0.107949045
-1.694452033,-39.33,-0.105903252
-1.659929085,-37.48,-0.103745568
-1.624300919,-35.72,-0.101518807
-1.589781383,-34.03,-0.099361336
-1.557401425,-32.38,-0.097337589
-1.531844969,-30.8,-0.095740311
-1.490960823,-29.26,-0.093185051
-1.452192232,-27.76,-0.090762015
-1.420373832,-26.31,-0.088773364
-1.386837848,-24.91,-0.086677366
-1.346683263,-23.53,-0.084167704
-1.316788288,-22.22,-0.082299268
-1.278887125,-20.9,-0.079930445
-1.251283886,-19.53,-0.078205243
-1.218329592,-18.2,-0.076145599
-1.181991883,-16.88,-0.073874493
-1.142334938,-15.6,-0.071395934
-1.110461023,-14.33,-0.069403814
-1.076792691,-13.07,-0.067299543
-1.036828327,-11.85,-0.06480177
-1.006467928,-10.64,-0.062904245
-0.970917148,-9.502,-0.060682322
-0.93648887,-8.341,-0.058530554
-0.898176463,-7.19,-0.056136029
-0.86704082,-6.04,-0.054190051
-0.833705308,-4.943,-0.052106582
-0.804026447,-3.874,-0.050251653
-0.774341289,-2.878,-0.048396331
-0.750642236,-1.877,-0.04691514
-0.714466184,-0.8854,-0.044654136
-0.686907681,0.06615,-0.04293173
-0.658883945,0.9383,-0.041180247
-0.630798269,1.522,-0.039424892
-0.610147906,2.25,-0.038134244
-0.585841245,3.135,-0.036615078
