Test unit,SC6,
0.010489467,-0.5313,0.001165496
-0.122213633,-29.55,-0.013579293
-0.006500567,0.3036,-0.000722285
0.121278633,28.14,0.013475404
0.011742433,-0.07383,0.001304715
-0.117434133,-29.05,-0.013048237
-0.005295933,-0.241,-0.000588437
0.120668967,26.88,0.013407663
0.0089806,-0.616,0.000997844
-0.117373833,-26.91,-0.013041537
-0.006627633,0.8045,-0.000736404
0.120466633,26.64,0.013385181
-0.120934067,-26.8,-0.013437119
-0.002830133,-0.4033,-0.000314459
0.128064633,26.75,0.014229404
-0.1214493,-28.53,-0.013494367
-0.0043472,-1.133,-0.000483022
0.121494633,26.26,0.013499404
-0.117704933,-27.09,-0.013078326
-0.0066504,0.08637,-0.000738933
0.122873633,27.65,0.013652626
-0.121482233,-28.26,-0.013498026
-0.0068657,-0.9021,-0.000762856
0.124753633,26.23,0.013861515
0.0113398,-0.6142,0.001259978
-0.124953133,-26.86,-0.013883681
-0.004123867,0.2079,-0.000458207
0.120845967,25.57,0.01342733
0.0140561,-1.042,0.001561789
-0.119416933,-27.53,-0.013268548
0.122355967,27.85,0.013595107
0.012259033,-0.01442,0.001362115
-0.122926933,-28.97,-0.013658548
-0.010102933,-0.149,-0.001122548
0.117999633,26.79,0.01311107
0.0119916,1.417,0.0013324
-0.122155667,-27.88,-0.013572852
-0.008207533,-0.3535,-0.000911948
0.1214203,27.16,0.013491144
0.0131908,1.06,0.001465644
-0.122599667,-28.1,-0.013622185
-0.006975467,0.6464,-0.000775052
0.1216713,26.25,0.013519033
0.010632833,1.877,0.001181426
-0.125257733,-27.33,-0.013917526
-0.007890467,0.071,-0.000876719
0.125583967,25.15,0.013953774
0.012426267,0.3033,0.001380696
-0.127294033,-28.56,-0.014143781
-0.005096967,-0.1259,-0.00056633
0.120900967,26.73,0.013433441
0.0139239,-1.006,0.0015471
-0.124529567,-26.95,-0.013836619
-0.0083692,0.395,-0.000929911
0.118181633,25.73,0.013131293
0.013161533,1.618,0.001462393
-0.118711733,-27.59,-0.013190193
-0.010336633,0.4998,-0.001148515
0.121651967,25.94,0.013516885
0.0128231,0.8063,0.001424789
-0.1249908,-28.27,-0.013887867
-0.0092895,-1.302,-0.001032167
0.1251853,26.26,0.013909478
0.012778067,-0.07896,0.001419785
-0.123770333,-26.32,-0.013752259
-0.008200333,0.2944,-0.000911148
0.120423967,25.4,0.013380441
-0.126824033,-26.58,-0.014091559
-0.006407967,-0.03862,-0.000711996
0.1194193,24.81,0.013268811
0.013313433,1.805,0.00147927
-0.121030533,-27.53,-0.013447837
-0.0079341,0.38,-0.000881567
0.125639967,25.73,0.013959996
0.012009467,-0.3562,0.001334385
-0.1256212,-26.49,-0.013957911
-0.003848467,-0.5687,-0.000427607
0.120038967,25.99,0.013337663
0.0138886,2.367,0.001543178
-0.125743633,-27.18,-0.013971515
-0.007077233,-0.1756,-0.000786359
0.124736967,26.95,0.013859663
0.013492533,0.6124,0.00149917
-0.1263988,-28.41,-0.014044311
-0.0071666,-0.8163,-0.000796289
0.124051967,26.17,0.013783552
0.013940267,-0.1176,0.001548919
-0.1228031,-29.14,-0.013644789
-0.008190667,-2.202,-0.000910074
0.1247983,24.63,0.013866478
0.015718333,-0.2033,0.001746481
-0.126748467,-29.1,-0.014083163
-0.004819033,-0.2915,-0.000535448
0.122782633,26.82,0.013642515
0.021404633,0.7783,0.002378293
-0.1215719,-28.33,-0.013507989
0.0003539,0.3391,3.93222E-05
0.1321963,25.21,0.014688478
0.0215254,0.01029,0.002391711
-0.120433833,-26.43,-0.013381537
0.0040154,-0.3335,0.000446156
0.1298913,26.61,0.014432367
0.0188579,1.939,0.002095322
-0.1114978,-27.31,-0.012388644
-0.001238067,-0.2918,-0.000137563
0.1217593,26.64,0.013528811
0.018907,0.2682,0.002100778
-0.123044867,-28.73,-0.013671652
-0.002770833,0.2211,-0.00030787
0.126634967,25.16,0.014070552
0.014646567,0.0735,0.001627396
-0.124094867,-26.16,-0.013788319
-0.0034196,-0.8128,-0.000379956
0.121195967,26.01,0.013466219
0.017293167,0.1375,0.001921463
-0.126527133,-26.22,-0.01405857
-0.005835567,0.2328,-0.000648396
0.120116967,25.23,0.01334633
0.009437067,1.345,0.001048563
-0.121542167,-27.81,-0.013504685
-0.008129833,0.1147,-0.000903315
0.120822633,24.97,0.013424737
0.0142543,1.301,0.001583811
-0.126766633,-27.84,-0.014085181
-0.0040804,0.2584,-0.000453378
0.124775633,25.25,0.013863959
-0.1266498,-25.79,-0.0140722
-0.0057511,-0.8927,-0.000639011
0.121674967,25.31,0.013519441
-0.124636067,-26.19,-0.013848452
-0.003541667,-0.3965,-0.000393519
0.1198933,26.68,0.013321478
0.012798667,2.224,0.001422074
-0.123987733,-27.05,-0.013776415
-0.010826967,-1.192,-0.001202996
0.1163383,25.44,0.012926478
0.012054567,2.502,0.001339396
-0.1270171,-26.96,-0.014113011
-0.009956267,-0.101,-0.001106252
0.122884633,26.98,0.013653848
-0.125386967,-26.77,-0.013931885
-0.005439167,-0.5696,-0.000604352
0.1229703,25.92,0.013663367
0.0104198,-0.2683,0.001157756
-0.137915467,-29.25,-0.015323941
0.1217643,26.02,0.013529367
0.010261333,-0.2944,0.001140148
-0.1307463,-26.38,-0.014527367
-0.006554767,-0.2214,-0.000728307
0.123199967,24.04,0.013688885
-0.1270617,-26.02,-0.014117967
-0.003845367,-1.346,-0.000427263
0.1257213,25.64,0.013969033
-0.136541433,-29.26,-0.01517127
0.000164667,1.331,1.82963E-05
0.1288823,27.09,0.014320256
-0.1309555,-29,-0.014550611
-0.004569167,-0.3427,-0.000507685
0.127488633,26.55,0.014165404
0.006243533,1.322,0.000693726
-0.1302179,-27.9,-0.014468656
-0.005080967,-0.01067,-0.000564552
0.124666967,27.97,0.013851885
0.005913233,1.217,0.000657026
-0.135615733,-30.12,-0.015068415
-0.012493,-0.2917,-0.001388111
0.1183633,26.88,0.013151478
0.008755267,2.32,0.000972807
-0.1343523,-26.9,-0.014928033
-0.008737733,-0.255,-0.000970859
0.1198163,26.9,0.013312922
0.009229033,0.701,0.001025448
-0.1278263,-25.74,-0.014202922
-0.0101801,-1.185,-0.001131122
0.117269633,25.59,0.013029959
-0.1234795,-24.71,-0.013719944
-0.0059717,0.4288,-0.000663522
0.130781967,27.79,0.01453133
-0.004975567,-1.729,-0.000552841
-0.126385633,-25.26,-0.014042848
-0.007712,-1.906,-0.000856889
0.125222633,26.49,0.013913626
0.004581,0.8636,0.000509
-0.129090033,-28.24,-0.014343337
-0.002685633,0.4069,-0.000298404
0.128276967,27.8,0.014252996
0.0019868,0.984,0.000220756
-0.124640767,-28.24,-0.013848974
-0.006358,-1.335,-0.000706444
0.1268003,25.38,0.014088922
0.001871233,-0.8938,0.000207915
-0.126096067,-27.15,-0.014010674
-0.0055754,0.2599,-0.000619489
0.125345967,27.63,0.01392733
0.0012617,-0.3259,0.000140189
-0.1374127,-29.27,-0.015268078
-0.000512,-0.2914,-5.68889E-05
0.122452967,24.18,0.013605885
0.0114493,1.697,0.001272144
-0.1232821,-24.88,-0.013698011
-0.0105685,-2.637,-0.001174278
0.118009967,24.24,0.013112219
0.0062747,1.178,0.000697189
-0.133383867,-28.05,-0.01482043
-0.004826633,-0.3158,-0.000536293
0.1267923,26.45,0.014088033
-0.1267916,-25.2,-0.014087956
-0.003942933,0.4729,-0.000438104
0.125178633,25.38,0.013908737
-0.128276267,-25.55,-0.014252919
-0.0109896,-0.00521,-0.001221067
0.128311633,24.71,0.014256848
0.001188633,1.898,0.00013207
-0.137660167,-27.35,-0.015295574
-0.007398733,0.4473,-0.000822081
0.114956967,25.57,0.012772996
0.009101333,3.063,0.001011259
-0.120943867,-23.77,-0.013438207
-0.123383567,-26.44,-0.013709285
-0.132067433,-26.44,-0.014674159
-0.007621367,-0.5143,-0.000846819
0.122842967,25.55,0.013649219
0.008926533,0.3546,0.000991837
-0.119078133,-26.07,-0.013230904
-0.000663367,-0.1083,-7.37074E-05
0.124898967,24.42,0.013877663
-0.1234693,-25.95,-0.013718811
-0.003816,0.4945,-0.000424
0.127328967,25.79,0.014147663
0.0005157,1.641,0.0000573
-0.1260418,-27.59,-0.014004644
-0.001356233,0.3738,-0.000150693
0.1306733,27.47,0.014519256
-0.139876767,-29.49,-0.015541863
-0.005233733,-0.6928,-0.000581526
0.125077967,25.75,0.013897552
0.0097303,1.393,0.001081144
-0.128967833,-25.16,-0.014329759
-0.010492433,-2.528,-0.001165826
0.120278967,25.12,0.01336433
0.009262867,2.498,0.001029207
-0.127181333,-26.97,-0.014131259
-0.012554467,-0.243,-0.001394941
0.131135967,26.31,0.014570663
0.0047074,-0.1427,0.000523044
-0.126438367,-26.45,-0.014048707
-0.014159767,-0.4588,-0.001573307
0.125563967,25.81,0.013951552
-0.0017164,-0.5887,-0.000190711
-0.133661433,-25.55,-0.01485127
-0.003938,0.128,-0.000437556
0.118416633,24.85,0.013157404
-0.134738067,-25.8,-0.014970896
-0.010570067,-3.424,-0.001174452
0.124453967,25.04,0.013828219
0.0029818,2.408,0.000331311
-0.129959767,-24.33,-0.014439974
-0.0072615,-2.194,-0.000806833
0.1225293,24.23,0.013614367
0.001688767,0.9974,0.000187641
-0.1359537,-25.4,-0.015105967
-0.0072367,-0.2447,-0.000804078
0.1326173,26.42,0.014735256
0.0154945,4.309,0.001721611
-0.1280542,-25.38,-0.014228244
-0.008705067,-2.89,-0.00096723
0.118863967,23.57,0.013207107
-0.134475067,-24.24,-0.014941674
-0.006342767,-2.681,-0.000704752
0.1249863,24.21,0.013887367
-0.003618533,1.744,-0.000402059
-0.136530933,-27.64,-0.015170104
-1.42E-05,-1.321,-1.57407E-06
0.1290963,25.51,0.014344033
0.0043396,2.772,0.000482178
-0.132600367,-26.75,-0.014733374
-0.006046167,-3.871,-0.000671796
0.1239483,26.04,0.013772033
-0.1355993,-27.62,-0.015066589
-0.001322533,5.681,-0.000146948
0.128863967,25.27,0.014318219
-0.136211967,-27.77,-0.015134663
-0.007092833,5.395,-0.000788093
0.116433633,25.74,0.01293707
-0.127343433,-30.19,-0.01414927
-0.000483833,6.487,-5.37593E-05
0.123759633,25.13,0.01375107
0.0005007,-9.26,5.56333E-05
-0.135804467,-26.77,-0.015089385
-0.002191467,6.956,-0.000243496
0.124723633,24.97,0.013858181
0.0059772,-6.82,0.000664133
-0.130910233,-27.7,-0.014545581
0.009512267,-0.03912,0.001056919
0.013745133,0.8074,0.001527237
0.057967767,13.77,0.006440863
0.1155773,26.93,0.012841922
0.1751013,39.67,0.0194557
0.253092967,51.01,0.028121441
0.2691133,45.15,0.029901478
0.2107243,31.16,0.023413811
0.148682633,17.13,0.016520293
0.073219633,2.642,0.008135515
0.013427033,-9.597,0.001491893
-0.0536601,-22.09,-0.005962233
-0.121676267,-34.83,-0.013519585
-0.203539033,-48.78,-0.022615448
-0.221496033,-40.03,-0.02461067
-0.150290733,-24.79,-0.01669897
-0.081402747,-10.69,-0.00904475
-0.013210133,0.2409,-0.001467793
-0.0128961,-0.024,-0.0014329
-0.014897333,0.01508,-0.001655259
0.267284633,52.77,0.029698293
0.039731833,-4.098,0.004414648
-0.224511033,-48.63,-0.02494567
-0.016941567,2.296,-0.001882396
0.278065633,52.24,0.030896181
0.035335867,-5.484,0.003926207
-0.231538033,-47.99,-0.025726448
-0.021134067,2.959,-0.00234823
0.2730233,51.77,0.030335922
-0.233007033,-47.33,-0.02588967
-0.021150167,2.095,-0.002350019
0.266631967,52.03,0.029625774
0.031191533,-4.305,0.003465726
-0.2311647,-46.82,-0.025684967
-0.019558767,0.962,-0.002173196
0.277361633,50.7,0.030817959
0.032420567,-3.877,0.003602285
-0.233994367,-45.88,-0.025999374
-0.019548833,1.719,-0.002172093
0.275749633,51.67,0.030638848
0.034379767,-3.694,0.003819974
-0.2283507,-46.53,-0.0253723
-0.018273967,3.183,-0.002030441
0.271478967,51.72,0.03016433
0.034954867,-1.811,0.003883874
-0.2380067,-47.2,-0.026445189
-0.019345867,1.411,-0.002149541
0.2751353,50.67,0.030570589
0.038647067,-3.372,0.004294119
-0.227211033,-46.01,-0.02524567
-0.017844467,3.178,-0.001982719
0.280779633,51.05,0.031197737
0.034235467,-2.421,0.003803941
-0.233457033,-46.43,-0.02593967
-0.012683967,2.282,-0.00140933
0.277147633,51.74,0.030794181
0.036538967,-4.18,0.004059885
-0.225045367,-46.28,-0.025005041
-0.013888633,0.9748,-0.001543181
0.2792263,50.39,0.031025144
-0.234326367,-46.81,-0.026036263
-0.018548933,2.815,-0.002060993
0.2751153,51.28,0.030568367
-0.234461367,-46.23,-0.026051263
-0.020547,1.89,-0.002283
0.277501967,50.86,0.030833552
-0.2399077,-46.83,-0.026656411
-0.019157167,1.267,-0.002128574
0.276089633,50.48,0.030676626
0.033342533,-3.377,0.003704726
-0.235707033,-45.54,-0.02618967
-0.019683833,0.839,-0.002187093
0.274986967,50.35,0.030554107
-0.235498033,-46.3,-0.026166448
-0.017759667,2.392,-0.001973296
0.2765683,50.91,0.030729811
0.032502133,-4.7,0.003611348
-0.235097033,-46.58,-0.026121893
-0.016081333,0.6977,-0.001786815
0.277881633,50.28,0.030875737
0.0313657,-2.8,0.003485078
-0.2349117,-46.15,-0.0261013
-0.016905333,2.318,-0.00187837
0.273787967,50.94,0.030420885
0.028619233,-4.525,0.003179915
-0.2375007,-46.22,-0.026388967
-0.018637233,0.92,-0.002070804
0.277021967,50.26,0.030780219
0.0316121,-2.779,0.003512456
-0.235081367,-46.19,-0.026120152
-0.020632367,2.017,-0.002292485
0.272138633,50.42,0.030237626
-0.2354467,-45.84,-0.026160744
-0.018858267,1.92,-0.002095363
0.273348633,50.95,0.03037207
0.0317637,-3.472,0.0035293
-0.2314367,-45.53,-0.025715189
-0.019092967,0.3936,-0.002121441
0.277048633,51.02,0.030783181
0.028534033,-4.306,0.003170448
-0.238447033,-46.11,-0.026494115
-0.0168034,0.4378,-0.001867044
0.2721663,50.65,0.0302407
-0.238363367,-46.24,-0.026484819
-0.021527533,0.7953,-0.002391948
0.277774633,50.24,0.030863848
0.023427433,-2.413,0.002603048
-0.239304367,-46.43,-0.026589374
-0.0222222,1.309,-0.002469133
0.275593633,50.38,0.030621515
-0.2368327,-45.95,-0.026314744
-0.021640867,1.798,-0.002404541
0.2710263,50.63,0.030114033
-0.241559367,-45.78,-0.02683993
-0.021646167,1.801,-0.00240513
0.2765123,50.08,0.030723589
0.005386433,-8.008,0.000598493
-0.2546037,-45.98,-0.0282893
0.2791443,48.48,0.031016033
0.011420167,-4.946,0.001268907
-0.246985367,-46.23,-0.027442819
-0.017429433,0.9374,-0.001936604
0.2754343,49.55,0.030603811
-0.2443397,-45.79,-0.027148856
-0.0187475,1.963,-0.002083056
0.277611967,50.34,0.030845774
-0.245817033,-45.74,-0.027313004
-0.0222102,2.384,-0.0024678
0.278550633,49.04,0.03095007
-0.250337033,-44.94,-0.027815226
0.279848967,49.44,0.03109433
-0.256419367,-46.25,-0.028491041
0.278724633,49.43,0.030969404
0.0242022,-3.069,0.002689133
-0.260549367,-46.21,-0.02894993
-0.015542333,3.568,-0.001726926
0.280062633,50.02,0.03111807
-0.249738367,-46.07,-0.027748707
-0.0136318,1.075,-0.001514644
0.285592967,50,0.031732552
0.012368833,-5.559,0.001374315
-0.252486367,-45.97,-0.028054041
-0.019114267,0.9207,-0.002123807
0.286265967,48.92,0.03180733
-0.258562033,-46.32,-0.028729115
-0.020995467,1.004,-0.00233283
0.2783423,49.66,0.030926922
-0.2488007,-45.86,-0.027644522
-0.0194606,1.289,-0.002162289
0.282321633,49.02,0.03136907
-0.2553447,-45.75,-0.028371633
-0.021707233,1.564,-0.002411915
0.2677473,49.83,0.0297497
0.025164033,-3.232,0.002796004
-0.244888367,-45.26,-0.027209819
-0.021941667,1.45,-0.002437963
0.2775523,48.95,0.030839144
-0.2505717,-45.48,-0.0278413
-0.031432467,1.255,-0.003492496
0.277064633,49.33,0.030784959
0.003129333,-6.634,0.000347704
-0.258857033,-45.8,-0.028761893
-0.0201029,1.163,-0.002233656
0.277901967,49.4,0.030877996
0.0015527,-5.999,0.000172522
-0.257528367,-45.81,-0.028614263
-0.022176833,1.014,-0.002464093
0.273952633,50.01,0.030439181
-0.259981033,-46.16,-0.028886781
-0.024920267,2.021,-0.002768919
0.277013633,49.74,0.030779293
0.010384267,-4.036,0.001153807
-0.254951367,-45.47,-0.02832793
-0.018910967,2.289,-0.002101219
0.285482967,50.06,0.03172033
0.003799133,-3.276,0.000422126
-0.252602367,-45.35,-0.02806693
-0.0205671,3.602,-0.002285233
0.268132633,49.36,0.029792515
0.0228918,-2.021,0.002543533
-0.2594167,-45.78,-0.028824078
-0.0224854,0.8468,-0.002498378
0.277932967,49.63,0.030881441
0.014966733,-1.631,0.00166297
-0.2577407,-45.57,-0.028637856
-0.021623933,0.8324,-0.002402659
0.2829963,49.67,0.031444033
-0.260456367,-46.07,-0.028939596
-0.015353067,2.142,-0.001705896
0.281479633,49.62,0.031275515
-0.2532207,-45.72,-0.028135633
-0.020167833,-0.6303,-0.00224087
0.278011967,49.58,0.030890219
0.0307148,-0.8938,0.003412756
-0.250682033,-46.39,-0.027853559
-0.0228415,1.459,-0.002537944
0.2801963,48.81,0.031132922
0.0077778,-2.973,0.0008642
-0.254321367,-45.26,-0.02825793
-0.0229519,0.7375,-0.002550211
0.264707633,48.94,0.029411959
0.027752267,-1.583,0.003083585
-0.255211367,-46.28,-0.028356819
-0.023035767,-0.2149,-0.00255953
0.282107633,49.43,0.031345293
0.0213127,0.106,0.002368078
-0.262774033,-45.72,-0.029197115
-0.025175567,-0.8231,-0.002797285
0.282946633,49.45,0.031438515
0.018794167,-2.145,0.002088241
-0.2610657,-45.81,-0.0290073
-0.024669933,0.4022,-0.002741104
0.273153967,49.78,0.030350441
0.030968467,-0.1629,0.003440941
-0.2515577,-45.83,-0.027950856
-0.024154667,-0.7989,-0.002683852
0.282776967,49.43,0.031419663
0.013568633,-1.377,0.001507626
-0.263273033,-45.68,-0.029252559
-0.025210267,0.2012,-0.002801141
0.2671063,47.82,0.029678478
0.021318567,0.2515,0.00236873
-0.256432033,-45.33,-0.028492448
-0.020555433,-0.3573,-0.002283937
0.281115967,49.36,0.031235107
0.015670133,-2.837,0.001741126
-0.2659067,-46.2,-0.029545189
-0.027117967,0.2174,-0.003013107
0.271215633,47.69,0.03013507
0.023161033,-0.3555,0.002573448
-0.2538897,-45.48,-0.028209967
-0.0259497,-0.1974,-0.0028833
0.277607633,49.29,0.030845293
0.017459433,-3.33,0.001939937
-0.260883033,-45.26,-0.028987004
-0.021767533,0.6948,-0.002418615
0.283295633,49.4,0.031477293
0.014259667,-0.7942,0.001584407
-0.263403367,-46.12,-0.029267041
-0.017389267,1.193,-0.001932141
0.270389633,49.03,0.030043293
0.026281667,-1.696,0.002920185
-0.2542827,-43.95,-0.028253633
-0.024823767,-0.07662,-0.002758196
0.2804883,49.4,0.031165367
0.019717933,-3.538,0.002190881
-0.247185367,-45.31,-0.027465041
-0.024138067,-0.7223,-0.002682007
0.2723083,48.91,0.030256478
0.0199831,-2.24,0.002220344
-0.2496107,-44.41,-0.027734522
-0.025514233,0.2063,-0.002834915
0.275215633,49.52,0.030579515
0.0194283,-3.106,0.0021587
-0.2641697,-45.16,-0.029352189
-0.025641867,0.1967,-0.002849096
0.273534967,49.26,0.030392774
0.0063964,-3.833,0.000710711
-0.254587367,-45.56,-0.028287485
-0.022989667,-1.425,-0.002554407
0.275739967,49.6,0.030637774
0.0249724,0.9205,0.002774711
-0.2501157,-45.09,-0.027790633
-0.016045133,0.5432,-0.001782793
0.275748633,48.03,0.030638737
0.0335848,-0.9647,0.003731644
-0.247015033,-46.2,-0.027446115
-0.011101333,0.7041,-0.001233481
0.2879883,49.19,0.0319987
0.011913333,-0.474,0.001323704
-0.243939033,-42.95,-0.027104337
-0.018307733,-1.153,-0.002034193
0.289597967,49.5,0.032177552
0.0197337,-4.371,0.002192633
-0.2619767,-45.78,-0.029108522
-0.024869067,-0.6991,-0.00276323
0.282783967,48.83,0.031420441
0.013523633,-1.652,0.001502626
-0.2623787,-46.05,-0.029153189
-0.023844167,-3.06,-0.002649352
0.275115633,48.96,0.030568404
0.031269933,1.126,0.003474437
-0.2475387,-45.04,-0.0275043
-0.0151825,0.08271,-0.001686944
0.285942967,49.33,0.031771441
0.020196667,-2.706,0.002244074
-0.255075367,-44.77,-0.028341707
-0.012173,0.1034,-0.001352556
0.282811967,49.22,0.031423552
0.018255233,-3.43,0.002028359
-0.254835367,-45.34,-0.028315041
-0.016269567,-1.675,-0.00180773
0.281688967,47.79,0.031298774
0.023682267,-0.3175,0.002631363
-0.248677033,-45.48,-0.027630781
-0.0134312,-0.4304,-0.001492356
0.2801013,49.08,0.031122367
0.0299696,2.153,0.003329956
-0.239383367,-44.22,-0.026598152
-0.021967533,-0.4061,-0.002440837
0.2796513,48.98,0.031072367
0.015851667,-1.765,0.001761296
-0.258202367,-46.04,-0.028689152
-0.020182767,-3.307,-0.00224253
0.2772513,46.24,0.0308057
0.0304659,-0.2854,0.0033851
-0.243040367,-42.71,-0.027004485
-0.0164654,-1.617,-0.001829489
0.2916123,49.52,0.032401367
0.0144016,-2.318,0.001600178
-0.258637033,-45.29,-0.028737448
-0.018861033,-1.842,-0.00209567
0.280616967,47.13,0.031179663
0.025366033,-0.03071,0.002818448
-0.250728367,-45.74,-0.027858707
-0.012119267,-1.426,-0.001346585
0.282054633,47.95,0.031339404
0.014207233,-0.6186,0.001578581
-0.261936367,-45.93,-0.029104041
-0.0211824,-1.536,-0.0023536
0.276092967,47.62,0.030676996
0.025384233,0.1869,0.00282047
-0.253000033,-45.52,-0.028111115
-0.0175287,0.5067,-0.001947633
0.2800063,47.59,0.031111811
0.034114833,0.08479,0.003790537
-0.252098033,-45.68,-0.028010893
-0.020699467,0.4136,-0.002299941
0.266649967,47.34,0.029627774
0.036380167,1.196,0.004042241
-0.247803033,-44.93,-0.02753367
-0.018155833,-2.109,-0.002017315
0.2841953,49.3,0.031577256
0.0132022,-2.79,0.001466911
-0.262231367,-45.71,-0.029136819
-0.0174731,-2.345,-0.001941456
0.284588967,46.8,0.031620996
0.0205924,1.336,0.002288044
-0.254585033,-44.86,-0.028287226
-0.018964167,-0.1219,-0.00210713
0.2742493,46.37,0.030472144
0.029437367,1.998,0.003270819
-0.259463033,-44.38,-0.028829226
-0.0221739,-2.434,-0.002463767
0.276765967,46.63,0.030751774
0.0265561,2.136,0.002950678
-0.253323033,-44.26,-0.028147004
-0.016394933,-2.264,-0.001821659
0.2823463,48.87,0.031371811
0.0315039,0.5624,0.003500433
-0.255713033,-45.51,-0.028412559
-0.0137131,0.02008,-0.001523678
0.2825863,46.51,0.031398478
0.0306807,2.001,0.003408967
-0.250297033,-44.41,-0.027810781
-0.014887233,-0.3949,-0.001654137
0.288771633,48.56,0.032085737
0.019231467,-1.346,0.00213683
-0.256338367,-43.69,-0.028482041
-0.0127842,-1.113,-0.001420467
0.2826913,48.37,0.031410144
0.0184189,-0.9611,0.002046544
-0.258645367,-45.94,-0.028738374
-0.015974367,-0.9394,-0.00177493
0.283696967,48,0.031521885
