Test unit,RS5,
Reference,Rezaie et al. (2020),
top_displacement,horizontal_force,drift
[mm],[kN],[%]
-1.553561059,-22.22,-0.097097566
-1.478967852,-21.04,-0.092435491
-1.401412209,-19.85,-0.087588263
-1.331072394,-18.65,-0.083192025
-1.265449068,-17.47,-0.079090567
-1.198404425,-16.26,-0.074900277
-1.124208956,-15.04,-0.07026306
-1.054043062,-13.77,-0.065877691
-0.981404538,-12.52,-0.061337784
-0.910214283,-11.26,-0.056888393
-0.845970202,-10,-0.052873138
-0.777774906,-8.754,-0.048610932
-0.708243243,-7.504,-0.044265203
-0.640276636,-6.246,-0.04001729
-0.580053754,-5.006,-0.03625336
-0.509018308,-3.795,-0.031813644
-0.437405898,-2.63,-0.027337869
-0.371301489,-1.476,-0.023206343
-0.310283231,-0.3523,-0.019392702
-0.246075376,0.7849,-0.015379711
-0.187370117,1.864,-0.011710632
-0.126013624,2.793,-0.007875851
-0.061578609,3.793,-0.003848663
-0.003586852,4.837,-0.000224178
0.07028404,5.864,0.004392753
0.127217611,6.867,0.007951101
0.19899357,7.83,0.012437098
0.264907845,8.796,0.01655674
0.333895371,9.742,0.020868461
0.404396598,10.69,0.025274787
0.47247614,11.63,0.029529759
0.546490296,12.58,0.034155644
0.618764713,13.52,0.038672795
0.692142047,14.45,0.043258878
0.769096046,15.4,0.048068503
0.83722302,16.36,0.052326439
0.909010595,17.33,0.056813162
0.980331988,18.3,0.061270749
1.04953592,19.28,0.065595995
1.121431744,20.27,0.070089484
1.197618413,21.28,0.074851151
1.270352813,22.31,0.079397051
1.34466721,23.34,0.084041701
1.413347821,24.36,0.088334239
1.485152279,25.38,0.092822017
1.546906281,26.32,0.096681643
1.6348454,27.35,0.102177838
1.711399279,28.31,0.106962455
1.782065221,29.23,0.111379076
1.857062475,30.15,0.116066405
1.927469618,31.05,0.120466851
2.008985646,31.9,0.125561603
2.009757332,31.19,0.125609833
2.014175388,31.09,0.125885962
2.019602522,30.58,0.126225158
1.935592905,28.79,0.120974557
1.865039798,27.32,0.116564987
1.795371262,25.93,0.112210704
1.717150685,24.58,0.107321918
1.6422177,23.24,0.102638606
1.575704858,21.94,0.098481554
1.507638875,20.67,0.09422743
1.433785191,19.41,0.089611574
1.362582223,18.18,0.085161389
1.289834838,16.98,0.080614677
1.225411586,15.79,0.076588224
1.146993168,14.64,0.071687073
1.075650227,13.53,0.067228139
1.004113762,12.44,0.06275711
0.935540697,11.37,0.058471294
0.864569187,10.32,0.054035574
0.79026161,9.297,0.049391351
0.721744385,8.233,0.045109024
0.650511361,7.149,0.04065696
0.581027953,6.046,0.036314247
0.501543631,4.927,0.031346477
0.43827088,3.831,0.02739193
0.367450481,2.73,0.022965655
0.303022726,1.647,0.01893892
0.242358112,0.5797,0.015147382
0.178044401,-0.4977,0.011127775
0.115172676,-1.576,0.007198292
0.055928904,-2.543,0.003495556
0.001631179,-3.601,0.000101949
-0.068035741,-4.741,-0.004252234
-0.13470359,-5.892,-0.008418974
-0.203317263,-7.02,-0.012707329
-0.271634711,-8.149,-0.016977169
-0.332817459,-9.28,-0.020801091
-0.403074281,-10.42,-0.025192143
-0.471079049,-11.57,-0.029442441
-0.542314655,-12.73,-0.033894666
-0.611788281,-13.89,-0.038236768
-0.684716489,-15.05,-0.042794781
-0.75433249,-16.19,-0.047145781
-0.821998146,-17.29,-0.051374884
-0.892937613,-18.36,-0.055808601
-0.961088323,-19.39,-0.06006802
-1.03571865,-20.39,-0.064732416
-1.111013302,-21.36,-0.069438331
-1.179226467,-22.32,-0.073701654
-1.252111152,-23.27,-0.078256947
-1.321277095,-24.19,-0.082579818
-1.397061424,-25.1,-0.087316339
-1.474686706,-25.98,-0.092167919
-1.547340418,-26.8,-0.096708776
-1.618100726,-27.6,-0.101131295
-1.689502185,-28.4,-0.105593887
-1.757071008,-29.18,-0.109816938
-1.838550734,-29.94,-0.114909421
-1.912757869,-30.65,-0.119547367
-1.992380903,-31.31,-0.124523806
-2.016944159,-30.33,-0.12605901
-1.997446841,-30.07,-0.124840428
-1.924576258,-28.54,-0.120286016
-1.845234285,-27.26,-0.115327143
-1.776240629,-26.04,-0.111015039
-1.701912155,-24.84,-0.10636951
-1.629525087,-23.64,-0.101845318
-1.557678343,-22.44,-0.097354896
-1.48713232,-21.26,-0.09294577
-1.418228997,-20.08,-0.088639312
-1.34318496,-18.9,-0.08394906
-1.273318159,-17.72,-0.079582385
-1.206371248,-16.53,-0.075398203
-1.124937647,-15.29,-0.070308603
-1.065389891,-14.04,-0.066586868
-0.987481506,-12.77,-0.061717594
-0.91428904,-11.5,-0.057143065
-0.850035629,-10.24,-0.053127227
-0.782784666,-8.994,-0.048924042
-0.711656982,-7.763,-0.044478561
-0.644866366,-6.511,-0.040304148
-0.580325207,-5.267,-0.036270325
-0.510644084,-4.059,-0.031915255
-0.449073944,-2.873,-0.028067121
-0.381072799,-1.724,-0.02381705
-0.316816731,-0.5828,-0.019801046
-0.251132778,0.5544,-0.015695799
-0.189386505,1.631,-0.011836657
-0.134461916,2.577,-0.00840387
-0.070065829,3.576,-0.004379114
-0.010318819,4.598,-0.000644926
0.057805892,5.621,0.003612868
0.12370401,6.622,0.007731501
0.193123691,7.61,0.012070231
0.261372115,8.557,0.016335757
0.335333056,9.485,0.020958316
0.401411976,10.46,0.025088249
0.476462654,11.41,0.029778916
0.547857149,12.34,0.034241072
0.619131623,13.28,0.038695726
0.688761998,14.22,0.043047625
0.760765415,15.17,0.047547838
0.839132452,16.12,0.052445778
0.909578039,17.07,0.056848627
0.971568268,18.04,0.060723017
1.051102943,19.03,0.065693934
1.128124591,20.03,0.070507787
1.200629982,21.02,0.075039374
1.269926599,22.06,0.079370412
1.343178516,23.12,0.083948657
1.416024894,24.12,0.088501556
1.481625364,25.17,0.092601585
1.555309435,26.19,0.09720684
1.632134646,27.21,0.102008415
1.70590021,28.18,0.106618763
1.78131274,29.16,0.111332046
1.858737571,30.12,0.116171098
1.919407195,31.06,0.11996295
2.00075399,31.97,0.125047124
2.070988178,32.81,0.129436761
2.148973432,33.54,0.13431084
2.225767356,34.2,0.13911046
2.30789002,34.8,0.144243126
2.380088971,35.35,0.148755561
2.459951507,35.86,0.153746969
2.529800345,36.33,0.158112522
2.611036999,36.79,0.163189812
2.674384428,37.23,0.167149027
2.663498443,35.24,0.166468653
2.596424678,33.83,0.162276542
2.518213131,32.57,0.157388321
2.443716202,31.38,0.152732263
2.375153063,30.21,0.148447066
2.292270294,29.07,0.143266893
2.223640447,27.94,0.138977528
2.149794069,26.82,0.134362129
2.065992903,25.72,0.129124556
1.998986533,24.6,0.124936658
1.925301291,23.5,0.120331331
1.857165086,22.38,0.116072818
1.781295005,21.29,0.111330938
1.709765059,20.19,0.106860316
1.632809484,19.12,0.102050593
1.561854116,18.05,0.097615882
1.492997484,16.98,0.093312343
1.415895125,15.94,0.088493445
1.345060251,14.92,0.084066266
1.275124749,13.9,0.079695297
1.197016928,12.91,0.074813558
1.125026838,11.93,0.070314177
1.050800475,10.95,0.06567503
0.982957569,9.979,0.061434848
0.910933768,8.992,0.05693336
0.843528802,8.002,0.05272055
0.770188112,6.978,0.048136757
0.695991575,5.937,0.043499473
0.624736237,4.878,0.039046015
0.554380082,3.825,0.034648755
0.482985706,2.794,0.030186607
0.418267723,1.762,0.026141733
0.35327922,0.7456,0.022079951
0.28948235,-0.2732,0.018092647
0.22563126,-1.296,0.014101954
0.164628155,-2.236,0.01028926
0.105990079,-3.197,0.00662438
0.036072133,-4.268,0.002254508
-0.026295106,-5.344,-0.001643444
-0.093355037,-6.42,-0.00583469
-0.16031431,-7.479,-0.010019644
-0.23237347,-8.534,-0.014523342
-0.296702209,-9.579,-0.018543888
-0.36213313,-10.65,-0.022633321
-0.430680231,-11.75,-0.026917514
-0.496408463,-12.87,-0.031025529
-0.57782418,-13.96,-0.036114011
-0.642428618,-15.07,-0.040151789
-0.714428161,-16.15,-0.04465176
-0.776523488,-17.2,-0.048532718
-0.852468141,-18.22,-0.053279259
-0.917492218,-19.21,-0.057343264
-0.992503123,-20.18,-0.062031445
-1.069474025,-21.11,-0.066842127
-1.135361323,-22.05,-0.070960083
-1.213625063,-22.97,-0.075851566
-1.279887863,-23.86,-0.079992991
-1.35547317,-24.73,-0.084717073
-1.4349747,-25.57,-0.089685919
-1.504737414,-26.38,-0.094046088
-1.584047033,-27.18,-0.09900294
-1.652497091,-27.97,-0.103281068
-1.724903758,-28.74,-0.107806485
-1.797228743,-29.49,-0.112326796
-1.880764386,-30.23,-0.117547774
-1.955333773,-30.92,-0.122208361
-2.028641375,-31.61,-0.126790086
-2.109681493,-32.23,-0.131855093
-2.190426046,-32.8,-0.136901628
-2.268047865,-33.36,-0.141752992
-2.347087044,-33.85,-0.14669294
-2.429237852,-34.28,-0.151827366
-2.506276337,-34.66,-0.156642271
-2.585724506,-35.01,-0.161607782
-2.662388035,-35.01,-0.166399252
-2.659944756,-33.61,-0.166246547
-2.608894386,-33.05,-0.163055899
-2.528380965,-31.62,-0.15802381
-2.453914414,-30.5,-0.153369651
-2.38035807,-29.44,-0.148772379
-2.301145213,-28.43,-0.143821576
-2.224941266,-27.42,-0.139058829
-2.151289587,-26.47,-0.134455599
-2.084397433,-25.52,-0.13027484
-2.007138587,-24.57,-0.125446162
-1.929516371,-23.61,-0.120594773
-1.861139683,-22.62,-0.11632123
-1.786004764,-21.6,-0.111625298
-1.716458281,-20.6,-0.107278643
-1.644185027,-19.55,-0.102761564
-1.571144593,-18.52,-0.098196537
-1.499331647,-17.45,-0.093708228
-1.423189674,-16.38,-0.088949355
-1.35262648,-15.27,-0.084539155
-1.28024835,-14.14,-0.080015522
-1.209615716,-12.95,-0.075600982
-1.145477218,-11.82,-0.071592326
-1.070749478,-10.66,-0.066921842
-1.000751244,-9.474,-0.062546953
-0.93290889,-8.312,-0.058306806
-0.864092164,-7.169,-0.05400576
-0.80077407,-5.994,-0.050048379
-0.732570952,-4.835,-0.045785685
-0.665946829,-3.713,-0.041621677
-0.598173472,-2.612,-0.037385842
-0.533787142,-1.541,-0.033361696
-0.458762096,-0.4542,-0.028672631
-0.39446405,0.6047,-0.024654003
-0.329811184,1.644,-0.020613199
-0.274602517,2.532,-0.017162657
-0.2105065,3.464,-0.013156656
-0.140270198,4.415,-0.008766887
-0.07349893,5.376,-0.004593683
-0.014628663,6.306,-0.000914291
0.05517426,7.211,0.003448391
0.126656862,8.129,0.007916054
0.194757462,9.02,0.012172341
0.263760133,9.876,0.016485008
0.3336409,10.75,0.020852556
0.410826533,11.6,0.025676658
0.483613641,12.44,0.030225853
0.553762832,13.27,0.034610177
0.630035502,14.1,0.039377219
0.701880082,14.92,0.043867505
0.773895106,15.74,0.048368444
0.851665283,16.56,0.05322908
0.926054682,17.38,0.057878418
0.992528802,18.2,0.06203305
1.065736484,19.03,0.06660853
1.145057193,19.88,0.071566075
1.218261913,20.74,0.07614137
1.291602866,21.65,0.080725179
1.365717569,22.51,0.085357348
1.437672659,23.39,0.089854541
1.508630499,24.28,0.094289406
1.586416317,25.14,0.09915102
1.656767255,26.02,0.103547953
1.739544373,26.89,0.108721523
1.812003593,27.73,0.113250225
1.877295403,28.6,0.117330963
1.957546819,29.43,0.122346676
2.034164334,30.27,0.127135271
2.110821454,31.12,0.131926341
2.183066742,31.95,0.136441671
2.256797383,32.78,0.141049836
2.336885362,33.56,0.146055335
2.409201494,34.35,0.150575093
2.483275627,35.1,0.155204727
2.558236091,35.79,0.159889756
2.629979907,36.46,0.164373744
2.681831905,36.6,0.167614494
2.680695285,35.56,0.167543455
2.681086657,35.53,0.167567916
2.607513824,34.06,0.162969614
2.52799243,32.79,0.157999527
2.454489659,31.58,0.153405604
2.383338864,30.43,0.148958679
2.312023947,29.27,0.144501497
2.23594121,28.16,0.139746326
2.160292356,27.04,0.135018272
2.092931441,25.93,0.130808215
2.022623599,24.82,0.126413975
1.931029742,23.71,0.120689359
1.864515262,22.6,0.116532204
1.791026462,21.51,0.111939154
1.71720949,20.42,0.107325593
1.645558546,19.33,0.102847409
1.575168952,18.26,0.098448059
1.502955334,17.21,0.093934708
1.427454009,16.19,0.089215876
1.35486777,15.16,0.084679236
1.277416621,14.16,0.079838539
1.209988682,13.17,0.075624293
1.13284114,12.2,0.070802571
1.070418954,11.24,0.066901185
0.995404531,10.26,0.062212783
0.924333255,9.298,0.057770828
0.853938341,8.325,0.053371146
0.781009161,7.317,0.048813073
0.703751079,6.303,0.043984442
0.635825504,5.257,0.039739094
0.561122465,4.205,0.035070154
0.494738963,3.184,0.030921185
0.432029188,2.159,0.027001824
0.361947486,1.162,0.022621718
0.295557235,0.1784,0.018472327
0.226744228,-0.8057,0.014171514
0.162852929,-1.783,0.010178308
0.107283701,-2.682,0.006705231
0.045056574,-3.688,0.002816036
-0.019038016,-4.739,-0.001189876
-0.0834335,-5.799,-0.005214594
-0.160028958,-6.827,-0.01000181
-0.232318909,-7.846,-0.014519932
-0.293168295,-8.856,-0.018323018
-0.358836063,-9.868,-0.022427254
-0.432165061,-10.9,-0.027010316
-0.503940018,-11.93,-0.031496251
-0.567032772,-12.98,-0.035439548
-0.63267301,-14.03,-0.039542063
-0.711319318,-15.05,-0.044457457
-0.782544313,-16.06,-0.04890902
-0.848743006,-17.03,-0.053046438
-0.923295756,-17.97,-0.057705985
-1.000567128,-18.89,-0.062535446
-1.074884174,-19.79,-0.067180261
-1.146027122,-20.67,-0.071626695
-1.21712645,-21.53,-0.076070403
-1.289401368,-22.36,-0.080587586
-1.361759449,-23.18,-0.085109966
-1.441008587,-23.97,-0.090063037
-1.503539012,-24.76,-0.093971188
-1.581908676,-25.52,-0.098869292
-1.658620597,-26.26,-0.103663787
-1.732620935,-27,-0.108288808
-1.80225254,-27.7,-0.112640784
-1.8793466,-28.4,-0.117459162
-1.959611856,-29.1,-0.122475741
-2.034604527,-29.79,-0.127162783
-2.111310901,-30.48,-0.131956931
-2.185534221,-31.18,-0.136595889
-2.257319875,-31.88,-0.141082492
-2.344084134,-32.54,-0.146505258
-2.421442358,-33.2,-0.151340147
-2.503156843,-33.82,-0.156447303
-2.577234518,-34.39,-0.161077157
-2.656734897,-34.9,-0.166045931
-2.667489629,-33.94,-0.166718102
-2.669781082,-33.68,-0.166861318
-2.676491959,-33.8,-0.167280747
-2.680625072,-33.99,-0.167539067
-2.555409375,-31.99,-0.159713086
-2.443867623,-30.33,-0.152741726
-2.329491397,-28.8,-0.145593212
-2.2220997,-27.34,-0.138881231
-2.110639044,-25.92,-0.13191494
-1.99567776,-24.52,-0.12472986
-1.883467706,-23.09,-0.117716732
-1.774004999,-21.65,-0.110875312
-1.663293783,-20.17,-0.103955861
-1.557107497,-18.65,-0.097319219
-1.445222095,-17.1,-0.090326381
-1.337499047,-15.51,-0.08359369
-1.233294384,-13.88,-0.077080899
-1.123077604,-12.18,-0.07019235
-1.020594196,-10.49,-0.063787137
-0.907987956,-8.798,-0.056749247
-0.812811368,-7.086,-0.05080071
-0.706470025,-5.356,-0.044154377
-0.611680993,-3.684,-0.038230062
-0.505367747,-2.053,-0.031585484
-0.404868498,-0.4497,-0.025304281
-0.305872886,1.142,-0.019117055
-0.216855253,2.532,-0.013553453
-0.124942241,3.935,-0.00780889
-0.020120087,5.354,-0.001257505
0.085670308,6.744,0.005354394
0.17673327,8.069,0.011045829
0.291768776,9.393,0.018235549
0.392174401,10.71,0.0245109
0.50306373,12.02,0.031441483
0.612684391,13.29,0.038292774
0.72539099,14.55,0.045336937
0.832460313,15.83,0.05202877
0.940113082,17.09,0.058757068
1.050825697,18.37,0.065676606
1.16276843,19.68,0.072673027
1.270222723,21.02,0.07938892
1.381450563,22.36,0.08634066
1.481654276,23.69,0.092603392
1.601308828,25.03,0.100081802
1.713871631,26.34,0.107116977
1.819537685,27.63,0.113721105
1.933909176,28.98,0.120869324
2.049733749,30.24,0.128108359
2.164761296,31.5,0.135297581
2.272283103,32.74,0.142017694
2.388525439,33.95,0.14928284
2.498072794,35.1,0.15612955
2.612119791,36.19,0.163257487
2.725979717,37.17,0.170373732
2.849357702,38.01,0.178084856
2.963080552,38.66,0.185192535
3.077464163,39.2,0.19234151
3.198540986,39.68,0.199908812
3.318846512,40.13,0.207427907
3.382781702,40.04,0.211423856
3.381287116,38.93,0.211330445
3.278205507,36.98,0.204887844
3.169155251,35.52,0.198072203
3.061216774,34.09,0.191326048
2.938409195,32.68,0.183650575
2.824305569,31.27,0.176519098
2.718999753,29.85,0.169937485
2.603842052,28.4,0.162740128
2.491858033,26.98,0.155741127
2.37738427,25.52,0.148586517
2.26715349,24.05,0.141697093
2.156173037,22.6,0.134760815
2.044452268,21.14,0.127778267
1.934118691,19.66,0.120882418
1.825011774,18.2,0.114063236
1.714997623,16.73,0.107187351
1.604561625,15.3,0.100285102
1.496793247,13.87,0.093549578
1.388977695,12.48,0.086811106
1.285299992,11.05,0.08033125
1.172245398,9.665,0.073265337
1.065222616,8.229,0.066576414
0.948155742,6.757,0.059259734
0.845926537,5.308,0.052870409
0.733526383,3.89,0.045845399
0.635719682,2.501,0.03973248
0.530309311,1.15,0.033144332
0.429624841,-0.2102,0.026851553
0.332658381,-1.606,0.020791149
0.239426045,-2.875,0.014964128
0.141335402,-4.298,0.008833463
0.040211859,-5.711,0.002513241
-0.065198475,-7.121,-0.004074905
-0.170947161,-8.547,-0.010684198
-0.271393422,-9.971,-0.016962089
-0.374909926,-11.43,-0.02343187
-0.485272135,-12.91,-0.030329508
-0.592170647,-14.36,-0.037010665
-0.69949095,-15.8,-0.043718184
-0.81370956,-17.18,-0.050856847
-0.924808084,-18.53,-0.057800505
-1.02871665,-19.8,-0.064294791
-1.136511006,-21.03,-0.071031938
-1.244596472,-22.24,-0.077787279
-1.358142803,-23.4,-0.084883925
-1.47480436,-24.55,-0.092175273
-1.580339219,-25.62,-0.098771201
-1.693607897,-26.67,-0.105850494
-1.801745484,-27.68,-0.112609093
-1.918257835,-28.7,-0.119891115
-2.031983129,-29.7,-0.126998946
-2.146865446,-30.72,-0.13417909
-2.26120558,-31.76,-0.141325349
-2.378701104,-32.73,-0.148668819
-2.497073085,-33.66,-0.156067068
-2.614200888,-34.49,-0.163387556
-2.73306105,-35.17,-0.170816316
-2.857446903,-35.76,-0.178590431
-2.973837095,-36.25,-0.185864818
-3.093570018,-36.69,-0.193348126
-3.216261053,-37.06,-0.201016316
-3.33315832,-37.04,-0.208322395
-3.325154518,-36.95,-0.207822157
-3.328838471,-35.87,-0.208052404
-3.271675497,-35.08,-0.204479719
-3.146886559,-33.59,-0.19668041
-3.036441057,-32.31,-0.189777566
-2.916540123,-31.08,-0.182283758
-2.803579523,-29.94,-0.17522372
-2.687606993,-28.84,-0.167975437
-2.573270783,-27.71,-0.160829424
-2.4627802,-26.56,-0.153923763
-2.347545636,-25.41,-0.146721602
-2.241881247,-24.21,-0.140117578
-2.121997112,-22.99,-0.13262482
-2.008924365,-21.73,-0.125557773
-1.898482044,-20.44,-0.118655128
-1.788881429,-19.08,-0.111805089
-1.680079944,-17.71,-0.105004996
-1.573578068,-16.31,-0.098348629
-1.463568053,-14.85,-0.091473003
-1.351833859,-13.35,-0.084489616
-1.246998356,-11.81,-0.077937397
-1.140054391,-10.25,-0.071253399
-1.034676754,-8.646,-0.064667297
-0.925436941,-7.074,-0.057839809
-0.823185667,-5.503,-0.051449104
-0.718256036,-3.946,-0.044891002
-0.619051907,-2.423,-0.038690744
-0.516307752,-0.8982,-0.032269234
-0.416616071,0.6107,-0.026038504
-0.316230838,2.024,-0.019764427
-0.230540088,3.294,-0.014408756
-0.133766249,4.662,-0.008360391
-0.031284006,5.988,-0.00195525
0.075349494,7.282,0.004709343
0.178376705,8.545,0.011148544
0.283272413,9.793,0.017704526
0.393003941,11.03,0.024562746
0.506991695,12.26,0.031686981
0.616387991,13.46,0.038524249
0.726348783,14.67,0.045396799
0.837236781,15.83,0.052327299
0.949048928,16.98,0.059315558
1.060749905,18.16,0.066296869
1.168177715,19.37,0.073011107
1.285066078,20.54,0.08031663
1.396545274,21.74,0.08728408
1.511609879,22.94,0.094475617
1.620052563,24.11,0.101253285
1.728637969,25.3,0.108039873
1.846498385,26.45,0.115406149
1.960361945,27.63,0.122522622
2.073797084,28.78,0.129612318
2.183765712,29.92,0.136485357
2.297515569,31.06,0.143594723
2.406587512,32.17,0.150411719
2.523773571,33.24,0.157735848
2.639480729,34.29,0.164967546
2.752271603,35.3,0.172016975
2.870406828,36.29,0.179400427
2.985722552,37.18,0.18660766
3.103326321,38.01,0.193957895
3.214264035,38.78,0.200891502
3.323405296,39.47,0.207712831
3.31470693,38.42,0.207169183
3.323544324,38.34,0.20772152
3.248838612,36.8,0.203052413
3.132948026,35.28,0.195809252
3.018595477,33.83,0.188662217
2.903252063,32.42,0.181453254
2.790120691,31,0.174382543
2.676050368,29.58,0.167253148
2.56041893,28.15,0.160026183
2.457346409,26.71,0.153584151
2.337724685,25.27,0.146107793
2.228178371,23.85,0.139261148
2.12157661,22.43,0.132598538
2.006061349,21.04,0.125378834
1.897952631,19.64,0.118622039
1.787845375,18.23,0.111740336
1.676518926,16.85,0.104782433
1.55969155,15.49,0.097480722
1.452209642,14.17,0.090763103
1.347017009,12.83,0.084188563
1.233411003,11.49,0.077088188
1.12718327,10.15,0.070448954
1.017783945,8.789,0.063611497
0.906841693,7.371,0.056677606
0.79816446,5.945,0.049885279
0.689227534,4.508,0.043076721
0.576494354,3.105,0.036030897
0.478339717,1.694,0.029896232
0.381195199,0.3086,0.0238247
0.282867124,-1.071,0.017679195
0.190758865,-2.41,0.011922429
0.096004059,-3.796,0.006000254
-0.008531255,-5.274,-0.000533203
-0.107287623,-6.715,-0.006705476
-0.208996886,-8.146,-0.013062305
-0.314024837,-9.571,-0.019626552
-0.417915556,-11.01,-0.026119722
-0.523196725,-12.46,-0.032699795
-0.630426618,-13.89,-0.039401664
-0.739833051,-15.3,-0.046239566
-0.848072878,-16.66,-0.053004555
-0.960338005,-17.96,-0.060021125
-1.072120976,-19.22,-0.067007561
-1.184688167,-20.39,-0.07404301
-1.298755231,-21.56,-0.081172202
-1.397772373,-22.67,-0.087360773
-1.507316198,-23.75,-0.094207262
-1.627985901,-24.8,-0.101749119
-1.737921211,-25.8,-0.108620076
-1.848602074,-26.75,-0.11553763
-1.965111606,-27.69,-0.122819475
-2.070997976,-28.62,-0.129437373
-2.184156347,-29.56,-0.136509772
-2.302887503,-30.51,-0.143930469
-2.425188018,-31.46,-0.151574251
-2.53860982,-32.39,-0.158663114
-2.657720557,-33.25,-0.166107535
-2.78048405,-34.04,-0.173780253
-2.894399352,-34.76,-0.180899959
-3.015891142,-35.42,-0.188493196
-3.139290185,-36.01,-0.196205637
-3.256156499,-36.55,-0.203509781
-3.329577869,-36.71,-0.208098617
-3.343578157,-36.27,-0.208973635
-3.324978758,-35.78,-0.207811172
-3.246528847,-34.66,-0.202908053
-3.085760093,-32.8,-0.192860006
-2.931367117,-31.14,-0.183210445
-2.781016426,-29.65,-0.173813527
-2.624291839,-28.16,-0.16401824
-2.480156568,-26.64,-0.155009785
-2.328257685,-25.09,-0.145516105
-2.168961602,-23.49,-0.1355601
-2.030957112,-21.84,-0.12693482
-1.883329698,-20.13,-0.117708106
-1.73604442,-18.33,-0.108502776
-1.586276166,-16.46,-0.09914226
-1.441188788,-14.54,-0.090074299
-1.29576519,-12.54,-0.080985324
-1.153151206,-10.49,-0.07207195
-1.007303787,-8.404,-0.062956487
-0.873594559,-6.321,-0.05459966
-0.73156764,-4.261,-0.045722978
-0.587148543,-2.236,-0.036696784
-0.45628179,-0.2172,-0.028517612
-0.32343516,1.711,-0.020214697
-0.200649895,3.407,-0.012540618
-0.06645775,5.205,-0.004153609
0.067006865,6.929,0.004187929
0.209554442,8.612,0.013097153
0.348861076,10.25,0.021803817
0.496912692,11.89,0.031057043
0.642390194,13.48,0.040149387
0.788858627,15.05,0.049303664
0.937854501,16.6,0.058615906
1.088827794,18.15,0.068051737
1.235407456,19.69,0.077212966
1.3860572,21.29,0.086628575
1.53685268,22.87,0.096053293
1.684872437,24.46,0.105304527
1.837157138,26,0.114822321
1.984862977,27.54,0.124053936
2.140745751,29.07,0.133796609
2.289032753,30.56,0.143064547
2.435235039,32.06,0.15220219
2.588966548,33.49,0.161810409
2.744236774,34.9,0.171514798
2.895733135,36.17,0.180983321
3.051123958,37.42,0.190695247
3.205122407,38.51,0.20032015
3.360273781,39.5,0.210017111
3.513376576,40.33,0.219586036
3.682725172,40.94,0.230170323
3.841537001,41.47,0.240096063
3.998556204,41.88,0.249909763
4.053155725,41.62,0.253322233
4.057622561,40.77,0.25360141
3.91795146,38.98,0.244871966
3.766717328,37.04,0.235419833
3.608156727,35.78,0.225509795
3.458668456,34.25,0.216166778
3.301975121,32.71,0.206373445
3.148764471,31.15,0.196797779
3.001686883,29.21,0.18760543
2.845583341,27.57,0.177848959
2.698175366,25.91,0.16863596
2.548859877,24.25,0.159303742
2.397408413,22.61,0.149838026
2.243594383,21.29,0.140224649
2.096771945,19.32,0.131048247
1.945491467,17.64,0.121593217
1.794723896,15.98,0.112170244
1.651467264,14.33,0.103216704
1.498176883,12.65,0.093636055
1.354397903,10.95,0.084649869
1.207573383,9.549,0.075473336
1.058893962,7.41,0.066180873
0.907022206,5.595,0.056688888
0.765791813,3.742,0.047861988
0.625199733,2.033,0.039074983
0.491776011,0.2505,0.030736001
0.364445517,-1.177,0.022777845
0.240223043,-2.875,0.01501394
0.105559224,-4.758,0.006597451
-0.02804101,-6.973,-0.001752563
-0.17275721,-8.828,-0.010797326
-0.311618144,-10.67,-0.019476134
-0.461247765,-12.55,-0.028827985
-0.600631203,-14.4,-0.03753945
-0.748809595,-16.18,-0.0468006
-0.88517451,-17.9,-0.055323407
-1.039129254,-19.53,-0.064945578
-1.186078686,-21.03,-0.074129918
-1.332696389,-22.21,-0.083293524
-1.475264525,-23.61,-0.092204033
-1.629985644,-25.22,-0.101874103
-1.771949236,-26.48,-0.110746827
-1.922814204,-27.44,-0.120175888
-2.080266053,-28.86,-0.130016628
-2.23369082,-29.84,-0.139605676
-2.384029647,-31.29,-0.149001853
-2.545894224,-32.47,-0.159118389
-2.701433685,-33.54,-0.168839605
-2.865822565,-34.49,-0.17911391
-3.029942226,-35.33,-0.189371389
-3.176623956,-36.09,-0.198538997
-3.346967892,-36.63,-0.209185493
-3.505270409,-37.36,-0.219079401
-3.661140444,-37.77,-0.228821278
-3.827442399,-38.32,-0.23921515
-3.986174839,-38.7,-0.249135927
-3.872247416,-36.46,-0.242015463
-3.714680969,-34.78,-0.232167561
-3.5516127,-33.38,-0.221975794
-3.399117918,-32.22,-0.21244487
-3.240120847,-31.11,-0.202507553
-3.088753717,-29.96,-0.193047107
-2.933566104,-28.73,-0.183347881
-2.778207664,-27.48,-0.173637979
-2.625196523,-26.16,-0.164074783
-2.473520794,-24.81,-0.15459505
-2.325276775,-23.4,-0.145329798
-2.177408644,-21.95,-0.13608804
-2.026788777,-20.42,-0.126674299
-1.882042574,-18.83,-0.117627661
-1.721174221,-17.19,-0.107573389
-1.5805446,-15.47,-0.098784037
-1.440510014,-13.72,-0.090031876
-1.284589499,-11.89,-0.080286844
-1.143073507,-9.989,-0.071442094
-0.995971435,-8.051,-0.062248215
-0.856228122,-6.096,-0.053514258
-0.721422115,-4.155,-0.045088882
-0.584932043,-2.235,-0.036558253
-0.439276977,-0.3424,-0.027454811
-0.324878585,1.507,-0.020304912
-0.192774906,3.139,-0.012048432
-0.056690241,4.88,-0.00354314
0.079117488,6.559,0.004944843
0.224024543,8.188,0.014001534
0.364955676,9.779,0.02280973
0.515227441,11.36,0.032201715
0.662636046,12.91,0.041414753
0.813036606,14.43,0.050814788
