Test unit,SC5,
-0.1483625,-13.83,-0.016484722
-0.1081385,-6.596,-0.012015389
-0.0688015,0.3721,-0.007644611
-0.03440455,6.284,-0.003822728
0.00256515,13,0.000285017
0.03380055,19.61,0.003755617
0.07699675,25.27,0.008555194
0.10931635,30.91,0.012146261
0.1467754,37.17,0.016308378
0.1891255,42.85,0.021013944
0.225069,48.92,0.025007667
0.25903,54.82,0.028781111
0.3063155,60.02,0.034035056
0.3524085,65.27,0.0391565
0.40776,70.06,0.045306667
0.461699,73.98,0.051299889
0.5248265,77.9,0.058314056
0.582427,80.23,0.064714111
0.598578,79.19,0.066508667
0.65259,79.65,0.07251
0.6252895,71.53,0.069476611
0.553106,56.41,0.061456222
0.4729015,42.27,0.052544611
0.3898745,29.02,0.043319389
0.308349,16.96,0.034261
0.2274505,5.104,0.025272278
0.14075875,-6.515,0.015639861
0.061287765,-17.68,0.006809752
-0.0243281,-29.26,-0.002703122
-0.12748,-40.69,-0.014164444
-0.2217525,-51.68,-0.024639167
-0.326998,-61.32,-0.036333111
-0.4519005,-69.52,-0.050211167
-0.547087,-70.82,-0.060787444
-0.5445255,-69.06,-0.060502833
-0.5693725,-64.57,-0.063263611
-0.5428085,-57.84,-0.060312056
-0.4546515,-42.24,-0.050516833
-0.366944,-28.15,-0.040771556
-0.282227,-14.69,-0.031358556
-0.1926035,-2.332,-0.021400389
-0.0969815,9.95,-0.010775722
-0.0111906,20.91,-0.0012434
0.08040145,31.96,0.008933494
0.16972415,41.56,0.018858239
0.270026,51.57,0.030002889
0.3734715,62.33,0.041496833
0.4737725,71.89,0.052641389
0.5767985,80.09,0.064088722
0.6246815,81.52,0.069409056
0.6410325,79.05,0.071225833
0.6149495,73.29,0.068327722
0.544578,59.18,0.060508667
0.455847,45.19,0.050649667
0.3733425,33.6,0.0414825
0.2873485,21.6,0.031927611
0.1968475,10.14,0.021871944
0.09774415,-2.608,0.010860461
0.01811485,-12.26,0.002012761
-0.0849765,-24.26,-0.009441833
-0.182281,-35.25,-0.020253444
-0.276712,-44.98,-0.030745778
-0.380222,-55.39,-0.042246889
-0.4859705,-65.39,-0.053996722
-0.5937795,-72.83,-0.0659755
-0.6284855,-68.38,-0.069831722
-0.591305,-60.06,-0.065700556
-0.5028795,-44.25,-0.0558755
-0.408507,-29.21,-0.045389667
-0.3163655,-16.06,-0.035151722
-0.2293335,-3.849,-0.0254815
-0.1447035,7.265,-0.016078167
-0.045243,19.19,-0.005027
0.0474445,29.9,0.005271611
0.1364544,40.17,0.0151616
0.2368655,50.15,0.026318389
0.329667,58.84,0.036629667
0.4223565,67.5,0.0469285
0.524356,76.81,0.058261778
0.6263825,84.84,0.069598056
0.748794,91.29,0.083199333
0.910977,95.84,0.101219667
1.020397,96.24,0.113377444
1.0694995,88.89,0.118833278
1.037915,81.37,0.115323889
0.951796,68.93,0.105755111
0.8531815,55.64,0.094797944
0.7485295,43.54,0.083169944
0.656035,32.4,0.072892778
0.5588965,21.18,0.062099611
0.463088,10.38,0.051454222
0.364077,-0.3417,0.040453
0.260674,-10.27,0.028963778
0.16438975,-20.46,0.018265528
0.05501644,-31.64,0.006112938
-0.0579785,-40.5,-0.006442056
-0.1690245,-50.4,-0.0187805
-0.282994,-59.61,-0.031443778
-0.3858285,-68.63,-0.042869833
-0.514954,-76.8,-0.057217111
-0.66539,-83.47,-0.073932222
-0.812018,-86.92,-0.090224222
-0.9016085,-89.65,-0.100178722
-0.966277,-87.76,-0.107364111
-0.971347,-86.01,-0.107927444
-1.026327,-81.94,-0.114036333
-0.983027,-74.43,-0.109225222
-0.885749,-60.22,-0.098416556
-0.77211,-46.09,-0.08579
-0.6686705,-34.1,-0.074296722
-0.5670145,-21.51,-0.063001611
-0.4692315,-10.71,-0.052136833
-0.3734715,-0.3456,-0.041496833
-0.279248,8.037,-0.031027556
-0.1901085,17.76,-0.021123167
-0.0876305,27.41,-0.009736722
0.02463095,36.74,0.002736772
0.12369275,45.48,0.013743639
0.251087,54.01,0.027898556
0.3651925,61.96,0.040576944
0.4897615,70.24,0.054417944
0.6110995,77.53,0.067899944
0.7397595,84.62,0.0821955
0.8664685,91.39,0.096274278
1.0024825,97.18,0.111386944
1.0225815,89.26,0.113620167
0.98381,82.23,0.109312222
0.890821,69.27,0.098980111
0.7806685,56.69,0.086740944
0.6840535,45.28,0.076005944
0.574514,34.41,0.063834889
0.4698775,22.6,0.052208611
0.3703475,12.05,0.041149722
0.259531,1.632,0.028836778
0.15897365,-8.222,0.017663739
0.058983665,-17.82,0.006553741
-0.0533905,-28.47,-0.005932278
-0.1621565,-38,-0.018017389
-0.2854515,-46.6,-0.031716833
-0.3924725,-55.23,-0.043608056
-0.528399,-64.61,-0.058711
-0.6500285,-72.75,-0.072225389
-0.7839205,-81.17,-0.087102278
-0.9023475,-85.93,-0.100260833
-0.960392,-81.92,-0.106710222
-0.920879,-72.77,-0.102319889
-0.8214765,-58.69,-0.091275167
-0.7114795,-45.75,-0.079053278
-0.61505,-33.92,-0.068338889
-0.506029,-21.11,-0.056225444
-0.408993,-10.07,-0.045443667
-0.3044605,0.5599,-0.033828944
-0.2125825,10.88,-0.023620278
-0.0995775,21.46,-0.011064167
0.00047205,31.05,5.245E-05
0.0996597,40.25,0.0110733
0.2155555,49.02,0.023950611
0.334813,57.41,0.037201444
0.4605335,66.02,0.051170389
0.580001,73.77,0.064444556
0.706262,81.12,0.078473556
0.828582,88.25,0.092064667
0.9492405,94.91,0.105471167
1.102138,100.59,0.122459778
1.296063,104.47,0.144007
1.470578,105.65,0.163397556
1.486563,94.39,0.165173667
1.432328,86.64,0.159147556
1.327303,74.34,0.147478111
1.196298,61.72,0.132922
1.086243,51.2,0.120693667
0.982724,40.87,0.109191556
0.872203,30.6,0.096911444
0.762185,20.5,0.084687222
0.656867,9.78,0.072985222
0.5436085,-0.3842,0.060400944
0.4296585,-10.46,0.047739833
0.3169295,-19.63,0.035214389
0.195761,-29.68,0.021751222
0.084679825,-38.78,0.009408869
-0.0373287,-47.49,-0.004147633
-0.1672245,-55.7,-0.0185805
-0.280963,-63.9,-0.031218111
-0.414508,-71.57,-0.046056444
-0.539712,-79.26,-0.059968
-0.679027,-86.24,-0.075447444
-0.8330045,-91.95,-0.092556056
-1.012822,-95.89,-0.112535778
-1.219447,-98.25,-0.135494111
-1.295422,-95.29,-0.143935778
-1.329007,-90.5,-0.147667444
-1.273822,-81.47,-0.141535778
-1.160092,-68.64,-0.128899111
-1.041232,-57.08,-0.115692444
-0.927669,-45.66,-0.103074333
-0.809799,-32.75,-0.089977667
-0.6979655,-22.08,-0.077551722
-0.595054,-12.08,-0.066117111
-0.491541,-2.324,-0.054615667
-0.38909,7.537,-0.043232222
-0.283197,16.75,-0.031466333
-0.1772415,25.87,-0.0196935
-0.0670415,34.69,-0.007449056
0.0466099,43.13,0.005178878
0.1738812,51.95,0.019320133
0.303196,59.5,0.033688444
0.4330115,66.54,0.048112389
0.5686195,73.82,0.063179944
0.6991105,79.64,0.077678944
0.831264,85.68,0.092362667
0.9746675,92.04,0.108296389
1.112688,97.62,0.123632
1.266903,102.55,0.140767
1.445073,105.76,0.160563667
1.466178,103.78,0.162908667
1.455408,96.44,0.161712
1.409658,90.01,0.156628667
1.300748,78.26,0.144527556
1.167078,65.24,0.129675333
1.056747,55.01,0.117416333
0.937742,44.75,0.104193556
0.825257,34.03,0.091695222
0.7190765,23.99,0.079897389
0.605292,14.15,0.067254667
0.4980915,4.411,0.0553435
0.387889,-5.787,0.043098778
0.286932,-14.03,0.031881333
0.1671947,-23.9,0.018577189
0.0467095,-32.77,0.005189944
-0.0753055,-41.42,-0.008367278
-0.2056475,-50.45,-0.022849722
-0.3453585,-59.08,-0.038373167
-0.4823915,-66.66,-0.053599056
-0.614647,-73.76,-0.068294111
-0.7691695,-81.83,-0.085463278
-0.9170015,-88.14,-0.101889056
-1.080007,-93.53,-0.120000778
-1.248467,-97.65,-0.138718556
-1.297522,-95.52,-0.144169111
-1.349067,-91.12,-0.149896333
-1.256127,-76.67,-0.139569667
-1.069792,-57.92,-0.118865778
-0.8930395,-40.55,-0.099226611
-0.721845,-23.15,-0.080205
-0.5536025,-7.952,-0.061511389
-0.3863655,7.201,-0.0429295
-0.2505995,20.76,-0.027844389
-0.084314,34.08,-0.009368222
0.0985053,47.81,0.010945033
0.29261,59.27,0.032512222
0.4944025,70.65,0.054933611
0.700807,80.27,0.077867444
0.903829,89.22,0.100425444
1.109318,97.67,0.123257556
1.350358,105.47,0.150039778
1.640028,110.11,0.182225333
2.090418,110.51,0.232268667
2.276598,108.1,0.252955333
2.293508,106.83,0.254834222
2.296878,105.64,0.255208667
2.301988,100.85,0.255776444
2.217748,92.89,0.246416444
2.027053,75.69,0.225228111
1.823163,59.79,0.202573667
1.629913,45.57,0.181101444
1.453408,30.07,0.161489778
1.280433,16.04,0.142270333
1.093588,0.6851,0.121509778
0.926172,-12.42,0.102908
0.743848,-26.74,0.082649778
0.5413235,-40.16,0.060147056
0.340013,-52.82,0.037779222
0.14281995,-63.74,0.015868883
-0.05794,-74.02,-0.006437778
-0.2752765,-83.31,-0.030586278
-0.498015,-91.58,-0.055335
-0.8081515,-98.21,-0.089794611
-1.117932,-101.35,-0.124214667
-1.437192,-103,-0.159688
-1.753427,-103.9,-0.194825222
-2.055142,-104.25,-0.228349111
-2.187107,-94.46,-0.243011889
-2.063602,-82.62,-0.229289111
-1.862012,-67.32,-0.206890222
-1.681047,-52.47,-0.186783
-1.461262,-36.9,-0.162362444
-1.277222,-22.16,-0.141913556
-1.092752,-9.178,-0.121416889
-0.9065135,4.197,-0.100723722
-0.734415,17.15,-0.081601667
-0.5548015,28.97,-0.061644611
-0.3557145,41.57,-0.039523833
-0.1625445,53.36,-0.0180605
0.0514783,63.17,0.005719811
0.275574,72.65,0.030619333
0.4867115,80.43,0.054079056
0.717685,86.91,0.079742778
0.9463425,93.51,0.105149167
1.166653,98.83,0.129628111
1.402288,104.26,0.155809778
1.679923,108.96,0.186658111
1.990188,111.08,0.221132
2.258133,111.47,0.250903667
2.499618,109.71,0.277735333
2.481813,106.26,0.275757
2.467773,101.54,0.274197
2.377578,92.92,0.264175333
2.152458,77.2,0.239162
1.946668,63.68,0.216296444
1.757633,50.36,0.195292556
1.568293,35.81,0.174254778
1.385028,22.38,0.153892
1.193668,7.679,0.132629778
1.0108915,-6.901,0.112321278
0.8258165,-19.38,0.091757389
0.627371,-32.9,0.069707889
0.4325515,-44.66,0.048061278
0.2128,-56.19,0.023644444
-0.00448155,-66.7,-0.00049795
-0.259531,-76.32,-0.028836778
-0.5046455,-84.73,-0.056071722
-0.769844,-91.45,-0.085538222
-1.022832,-97.48,-0.113648
-1.319542,-101.17,-0.146615778
-1.635517,-102.88,-0.181724111
-1.929217,-104.16,-0.214357444
-2.132597,-102,-0.236955222
-2.163302,-95.22,-0.240366889
-1.961657,-78.27,-0.217961889
-1.681447,-56.83,-0.186827444
-1.416942,-37.93,-0.157438
-1.159937,-20.29,-0.128881889
-0.935862,-4.162,-0.103984667
-0.719975,9.843,-0.079997222
-0.5008175,25.3,-0.055646389
-0.273957,39.17,-0.030439667
-0.0111461,53.31,-0.001238456
0.2460275,66.09,0.027336389
0.5388915,76.25,0.059876833
0.8269725,86,0.091885833
1.135218,94.74,0.126135333
1.474188,102.5,0.163798667
1.801278,108.82,0.200142
2.271323,110.96,0.252369222
2.650523,112.13,0.294502556
3.024923,112.75,0.336102556
1.293228,20.13,0.143692
0.915148,-2.557,0.101683111
1.133498,-1.325,0.125944222
3.347993,104.17,0.371999222
3.245433,95.07,0.360603667
2.962218,77.38,0.329135333
2.669153,60.69,0.296572556
2.405388,42.97,0.267265333
2.135408,26.45,0.237267556
1.889808,8.206,0.209978667
1.612443,-9.411,0.179160333
1.369608,-24.44,0.152178667
1.088158,-38.17,0.120906444
0.800635,-51.63,0.088959444
0.4936685,-62.64,0.054852056
0.1578846,-73.39,0.017542733
-0.204634,-82.8,-0.022737111
-0.551949,-90.7,-0.061327667
-0.925495,-97.22,-0.102832778
-1.333872,-102.21,-0.148208
-1.713697,-104.55,-0.190410778
-2.123307,-105.65,-0.235923
-2.492507,-104.4,-0.276945222
-2.845397,-105.86,-0.316155222
-2.936742,-101.85,-0.326304667
-2.936707,-100.63,-0.326300778
-2.925312,-94.31,-0.325034667
-2.730717,-81.24,-0.303413
-2.405757,-63.99,-0.267306333
-2.105422,-47.06,-0.233935778
-1.821462,-32.39,-0.202384667
-1.530782,-15.47,-0.170086889
-1.258342,-1.967,-0.139815778
-0.984272,12.07,-0.109363556
-0.7274085,25.16,-0.080823167
-0.4502865,37.79,-0.050031833
-0.1649695,49.77,-0.018329944
0.1434929,61.89,0.015943656
0.45956,71.79,0.051062222
0.7829785,81.37,0.086997611
1.135988,90.05,0.126220889
1.502278,97.75,0.166919778
1.880913,104.23,0.208990333
2.299763,108.39,0.255529222
2.706743,110.78,0.300749222
3.135868,112.05,0.348429778
3.411768,109.98,0.379085333
3.404243,103.11,0.378249222
3.307058,95.56,0.367450889
2.980058,77.53,0.331117556
2.667773,61.31,0.296419222
2.388438,45.72,0.265382
2.115468,32.53,0.235052
1.805868,15.61,0.200652
1.496308,-0.7726,0.166256444
1.210533,-13.33,0.134503667
0.919044,-26.36,0.102116
0.609367,-37.63,0.067707444
0.2954885,-48.96,0.032832056
-0.00337125,-58.58,-0.000374583
-0.3496815,-67.29,-0.0388535
-0.670438,-75.15,-0.074493111
-1.034717,-82.82,-0.114968556
-1.380432,-89.78,-0.153381333
-1.743572,-95.64,-0.193730222
-2.110782,-100.78,-0.234531333
-2.514982,-104.2,-0.279442444
-2.760122,-102.16,-0.306680222
-2.767087,-97.22,-0.307454111
-2.475002,-79.77,-0.275000222
-2.067737,-59.85,-0.229748556
-1.699427,-42.18,-0.188825222
-1.333417,-23.68,-0.148157444
-0.961527,-5.866,-0.106836333
-0.5867695,11.24,-0.065196611
-0.2449775,26.72,-0.027219722
0.13993045,42.66,0.015547828
0.5326405,57.2,0.059182278
0.9421385,70.29,0.104682056
1.361663,80.7,0.151295889
1.804238,90.99,0.200470889
2.240203,99.14,0.248911444
3.274978,109.56,0.363886444
3.771288,111.25,0.419032
4.289843,112.09,0.476649222
4.362348,107.8,0.484705333
4.339998,101.75,0.482222
4.176303,91.28,0.464033667
3.764678,70.49,0.418297556
3.396423,53.28,0.377380333
3.026198,34.76,0.336244222
2.666898,18.36,0.296322
2.299803,2.94,0.255533667
1.922968,-12.19,0.213663111
1.515468,-26.49,0.168385333
1.105023,-40.19,0.122780333
0.6992975,-51.68,0.077699722
0.242957,-63.14,0.026995222
-0.196247,-73.03,-0.021805222
-0.64828,-82.17,-0.072031111
-1.111382,-90.57,-0.123486889
-3.610157,-100.4,-0.401128556
-3.343702,-83.72,-0.371522444
-2.932932,-65.86,-0.325881333
-2.514157,-48.29,-0.279350778
-2.134302,-30.88,-0.237144667
-1.776047,-15.24,-0.197338556
-1.399047,2.08,-0.155449667
-1.035552,17.18,-0.115061333
-0.687704,32.99,-0.076411556
-0.2851315,45.68,-0.031681278
0.11906495,58.08,0.013229439
0.5402085,68.26,0.060023167
0.9885645,77.05,0.1098405
1.431688,85.25,0.159076444
1.900678,91.88,0.211186444
2.426773,98.27,0.269641444
2.944228,102.96,0.327136444
3.455068,106.44,0.383896444
3.993283,108.41,0.443698111
4.442138,107.86,0.493570889
4.432298,101.66,0.492477556
4.265858,91.41,0.473984222
3.898578,75.56,0.433175333
3.533883,61.69,0.392653667
3.197493,47.76,0.355277
2.850263,32.81,0.316695889
2.499933,20.12,0.277770333
2.151393,8.027,0.239043667
1.804478,-3.32,0.200497556
1.448338,-14.87,0.160926444
1.0769335,-25.02,0.119659278
0.7211735,-34.94,0.080130389
0.330582,-44.31,0.036731333
-0.03713115,-53.73,-0.004125683
-0.4188085,-61.67,-0.046534278
-0.804266,-69.09,-0.089362889
-1.186907,-75.99,-0.131878556
-1.585162,-82.69,-0.176129111
-1.974452,-88.97,-0.219383556
-2.372317,-94.77,-0.263590778
-2.793422,-100.8,-0.310380222
-3.218847,-105.18,-0.357649667
-3.423002,-99.02,-0.380333556
-3.105337,-81.71,-0.345037444
-2.704277,-66.4,-0.300475222
-2.264267,-51.29,-0.251585222
-1.819432,-35.25,-0.202159111
-1.399132,-20.73,-0.155459111
-0.995852,-6.467,-0.110650222
-0.781792,-1.645,-0.086865778
-0.4494805,16.57,-0.049942278
-0.03403755,33.48,-0.00378195
0.394168,47.43,0.043796444
0.832099,59.48,0.092455444
1.267363,70.27,0.140818111
1.747133,79.56,0.194125889
2.206658,87.56,0.245184222
2.731363,95.24,0.303484778
3.266853,101.41,0.362983667
3.780853,105.12,0.420094778
4.331128,108.05,0.481236444
4.880723,109.44,0.542302556
5.458543,109.72,0.606504778
5.536023,105.09,0.615113667
6.072858,98.86,0.674762
5.908333,90.08,0.656481444
5.486298,74.94,0.609588667
5.058488,61.56,0.562054222
4.659823,46.92,0.517758111
4.269543,33.39,0.474393667
3.834388,20.44,0.426043111
3.475608,9.629,0.386178667
3.103528,-1.22,0.344836444
2.728403,-10.29,0.303155889
2.345883,-19.92,0.260653667
1.953763,-29.41,0.217084778
1.563983,-38.6,0.173775889
1.172223,-46.46,0.130247
0.789467,-54.59,0.087718556
0.378181,-62.27,0.042020111
-0.02584095,-68.9,-0.002871217
-0.414574,-76.2,-0.046063778
-0.8284425,-82.95,-0.092049167
-1.244832,-88.58,-0.138314667
-1.667767,-94.49,-0.185307444
-2.116487,-99.98,-0.235165222
-2.562352,-103.31,-0.284705778
-3.061402,-104.92,-0.340155778
-3.573322,-106.26,-0.397035778
-4.089427,-107.21,-0.454380778
-4.282452,-104.38,-0.475828
-4.105017,-91.49,-0.456113
-3.325912,-61.87,-0.369545778
-2.521807,-35.55,-0.280200778
-1.764357,-12.77,-0.196039667
-0.971222,9.019,-0.107913556
-0.1988505,32.06,-0.0220945
0.609591,52.67,0.067732333
1.438073,69.09,0.159785889
2.315203,81.7,0.257244778
3.236708,92.23,0.359634222
4.191828,97.37,0.465758667
5.220278,100.41,0.580030889
6.065843,99.44,0.673982556
6.102248,97.35,0.678027556
5.300738,70.2,0.588970889
4.405043,42.77,0.489449222
3.504003,19.14,0.389333667
2.624718,-2.431,0.291635333
1.714453,-19.94,0.190494778
0.7876915,-35.62,0.087521278
-0.0559495,-48.66,-0.006216611
-0.9119945,-61.33,-0.101332722
-1.763877,-73.14,-0.195986333
-2.629282,-84.82,-0.292142444
-3.523342,-96.13,-0.391482444
-4.223892,-90.97,-0.469321333
-4.208342,-88.6,-0.467593556
-3.715617,-68.3,-0.412846333
-3.168897,-52.37,-0.352099667
-2.647242,-38.11,-0.294138
-2.113842,-24.8,-0.234871333
-1.559357,-12.48,-0.173261889
-1.006087,0.03892,-0.111787444
-0.4934835,12.78,-0.0548315
0.04778944,25.51,0.005309938
0.5926665,37.68,0.065851833
1.147788,49.74,0.127532
1.690028,59.39,0.187780889
2.268658,68.84,0.252073111
2.796163,76.25,0.310684778
3.309948,82.39,0.367772
3.866053,88.01,0.429561444
4.436588,91.63,0.492954222
4.993753,94.44,0.554861444
5.550603,96.15,0.616733667
6.124163,97.11,0.680462556
6.704583,97.64,0.744953667
7.228523,96.73,0.803169222
7.212028,93.91,0.801336444
7.188643,92.02,0.798738111
6.862283,78.13,0.762475889
6.249758,63.84,0.694417556
5.678063,50.27,0.630895889
5.101278,35.76,0.566808667
4.557408,23.86,0.506378667
3.973703,11.97,0.441522556
3.416583,1.2,0.379620333
2.935413,-6.918,0.326157
2.426393,-15.31,0.269599222
1.937368,-22.92,0.215263111
1.441233,-29.35,0.160137
0.939709,-35.32,0.104412111
0.4379475,-41.8,0.048660833
-0.0732575,-48.13,-0.008139722
-0.5733175,-55.14,-0.063701944
-1.075637,-61.68,-0.119515222
-1.576672,-67.66,-0.175185778
-2.086567,-74.22,-0.231840778
-2.567217,-79.96,-0.285246333
-3.067242,-85.65,-0.340804667
-3.594022,-90.28,-0.399335778
-4.140292,-94.59,-0.460032444
-4.726512,-97.58,-0.525168
-5.346587,-98.61,-0.594065222
-5.879102,-96.55,-0.653233556
-5.842862,-88.02,-0.649206889
-4.846412,-52.52,-0.538490222
-3.714047,-26.21,-0.412671889
-2.591957,-3.334,-0.287995222
-1.578037,18.63,-0.175337444
-0.6196835,37.38,-0.068853722
0.3648175,52.47,0.040535278
1.376148,63.74,0.152905333
2.470963,73.39,0.274551444
3.579613,80.95,0.397734778
4.673923,86.05,0.519324778
5.821728,88.28,0.646858667
6.937853,90.22,0.770872556
7.167803,84.84,0.796422556
6.341298,63.41,0.704588667
5.309083,46.1,0.589898111
4.326228,28.23,0.480692
3.334058,11.45,0.370450889
2.326443,-3.485,0.258493667
1.300263,-17.5,0.144473667
0.2907405,-30.46,0.0323045
-0.6979515,-44.34,-0.077550167
-1.692992,-58.11,-0.188110222
-2.706197,-71.27,-0.300688556
-3.714532,-84.48,-0.412725778
-4.806142,-95.57,-0.534015778
-6.114907,-96.31,-0.679434111
-6.326432,-89.63,-0.702936889
-5.583607,-60.75,-0.620400778
-4.625412,-35.03,-0.513934667
-3.685712,-13.26,-0.409523556
-2.739982,7.354,-0.304442444
-1.788007,25.25,-0.198667444
-0.8172065,40.72,-0.090800722
0.1960985,54,0.021788722
1.265628,63.24,0.140625333
2.367128,71.02,0.263014222
3.468513,77.11,0.385390333
4.605783,81.1,0.511753667
5.694008,84.8,0.632667556
6.810278,87.68,0.756697556
7.963263,88.89,0.884807
8.859473,86.43,0.984385889
8.746748,79.91,0.971860889
7.672378,56.83,0.852486444
6.574408,42.26,0.730489778
5.520873,28.13,0.613430333
4.451153,12.37,0.494572556
3.434693,-2.361,0.381632556
2.433368,-15.88,0.270374222
1.409623,-29.64,0.156624778
0.385073,-43.54,0.042785889
-0.6241245,-57.21,-0.069347167
-1.643697,-69.83,-0.182633
-2.697862,-82.66,-0.299762444
-3.808652,-93.16,-0.423183556
-5.199197,-93.28,-0.577688556
-6.532232,-92.35,-0.725803556
-7.820407,-90.71,-0.868934111
-8.511787,-84.81,-0.945754111
-8.521582,-82.61,-0.946842444
-7.767637,-54.23,-0.863070778
-6.804542,-28.3,-0.756060222
-5.884592,-2.299,-0.653843556
-4.969552,18.61,-0.552172444
-3.988217,35.88,-0.443135222
-2.922467,47.74,-0.324718556
-1.829322,56.64,-0.203258
-0.724078,63.94,-0.080453111
0.3956695,69.86,0.043963278
1.504548,73.94,0.167172
2.623718,76,0.291524222
3.794768,76.95,0.421640889
4.905408,77.95,0.545045333
6.017663,78.91,0.668629222
7.149638,79.21,0.794404222
8.209028,78.2,0.912114222
8.121328,73.46,0.902369778
6.965013,53.86,0.773890333
5.625453,39.87,0.625050333
4.337658,24.84,0.481962
3.076298,5.157,0.341810889
1.888928,-12.15,0.209880889
0.723607,-29.24,0.080400778
-0.440445,-45.28,-0.048938333
-1.868487,-54.45,-0.207609667
-3.229722,-71.01,-0.358858
-4.807647,-80.12,-0.534183
-6.397807,-79.29,-0.710867444
-7.905207,-78.57,-0.878356333
-9.379617,-77.39,-1.042179667
-9.784042,-71.27,-1.087115778
-8.486637,-26.46,-0.942959667
