Test unit;IG2;
-0.0396395000000000;-44.2156;-3.17116
-0.0396270000000000;-44.2156;-3.17016
-0.0396145000000000;-44.2156;-3.16916
-0.0396020000000000;-44.2156;-3.16816
-0.0395895000000000;-44.2156;-3.16716
-0.0395770000000000;-44.2156;-3.16616
-0.0395645000000000;-44.2156;-3.16516
-0.0395520000000000;-44.2156;-3.16416
-0.0395395000000000;-44.2156;-3.16316
-0.0395270000000000;-44.2156;-3.16216
-0.0395145000000000;-44.2156;-3.16116
-0.0395020000000000;-44.2156;-3.16016
-0.0394895000000000;-44.2156;-3.15916
-0.0394770000000000;-44.2156;-3.15816
-0.0394645000000000;-44.2156;-3.15716
-0.0394520000000000;-44.2156;-3.15616
-0.0394395000000000;-44.2156;-3.15516
-0.0394270000000000;-44.2156;-3.15416
-0.0394145000000000;-44.2156;-3.15316
-0.0394020000000000;-44.2156;-3.15216
-0.0393895000000000;-44.2156;-3.15116
-0.0393770000000000;-44.2156;-3.15016
-0.0393645000000000;-44.2156;-3.14916
-0.0393520000000000;-44.2156;-3.14816
-0.0393395000000000;-44.2156;-3.14716
-0.0393270000000000;-44.2156;-3.14616
-0.0393145000000000;-44.2156;-3.14516
-0.0393020000000000;-44.2156;-3.14416
-0.0392895000000000;-44.2156;-3.14316
-0.0392770000000000;-44.2156;-3.14216
-0.0392645000000000;-44.2156;-3.14116
-0.0392520000000000;-44.2156;-3.14016
-0.0392395000000000;-44.2156;-3.13916
-0.0392270000000000;-44.2156;-3.13816
-0.0392145000000000;-44.2156;-3.13716
-0.0392020000000000;-44.2156;-3.13616
-0.0391895000000000;-44.2156;-3.13516
-0.0391770000000000;-44.2156;-3.13416
-0.0391645000000000;-44.2156;-3.13316
-0.0391520000000000;-44.2156;-3.13216
-0.0391395000000000;-44.2156;-3.13116
-0.0391270000000000;-44.2156;-3.13016
-0.0391145000000000;-44.2156;-3.12916
-0.0391020000000000;-44.2156;-3.12816
-0.0390895000000000;-44.2156;-3.12716
-0.0390770000000000;-44.2156;-3.12616
-0.0390645000000000;-44.2156;-3.12516
-0.0390520000000000;-44.2156;-3.12416
-0.0390395000000000;-44.2156;-3.12316
-0.0390270000000000;-44.2156;-3.12216
-0.0390145000000000;-44.2156;-3.12116
-0.0390020000000000;-44.2156;-3.12016
-0.0389895000000000;-44.2156;-3.11916
-0.0389770000000000;-44.2156;-3.11816
-0.0389645000000000;-44.2156;-3.11716
-0.0389520000000000;-44.2156;-3.11616
-0.0389395000000000;-44.2156;-3.11516
-0.0389270000000000;-44.2156;-3.11416
-0.0389145000000000;-44.2156;-3.11316
-0.0389020000000000;-44.2156;-3.11216
-0.0388895000000000;-44.2156;-3.11116
-0.0388770000000000;-44.2156;-3.11016
-0.0388645000000000;-44.2156;-3.10916
-0.0388520000000000;-44.2156;-3.10816
-0.0388395000000000;-44.2156;-3.10716
-0.0388270000000000;-44.2156;-3.10616
-0.0388145000000000;-44.2156;-3.10516
-0.0388020000000000;-44.2156;-3.10416
-0.0387895000000000;-44.2156;-3.10316
-0.0387770000000000;-44.2156;-3.10216
-0.0387645000000000;-44.2156;-3.10116
-0.0387520000000000;-44.2156;-3.10016
-0.0387395000000000;-44.2156;-3.09916
-0.0387270000000000;-44.2156;-3.09816
-0.0387145000000000;-44.2156;-3.09716
-0.0387020000000000;-44.2156;-3.09616
-0.0386895000000000;-44.2156;-3.09516
-0.0386770000000000;-44.2156;-3.09416
-0.0386645000000000;-44.2156;-3.09316
-0.0386520000000000;-44.2156;-3.09216
-0.0386395000000000;-44.2156;-3.09116
-0.0386270000000000;-44.2156;-3.09016
-0.0386145000000000;-44.2156;-3.08916
-0.0386020000000000;-44.2156;-3.08816
-0.0385895000000000;-44.2156;-3.08716
-0.0385770000000000;-44.2156;-3.08616
-0.0385645000000000;-44.2156;-3.08516
-0.0385520000000000;-44.2156;-3.08416
-0.0385395000000000;-44.2156;-3.08316
-0.0385270000000000;-44.2156;-3.08216
-0.0385145000000000;-44.2156;-3.08116
-0.0385020000000000;-44.2156;-3.08016
-0.0384895000000000;-44.2156;-3.07916
-0.0384770000000000;-44.2156;-3.07816
-0.0384645000000000;-44.2156;-3.07716
-0.0384520000000000;-44.2156;-3.07616
-0.0384395000000000;-44.2156;-3.07516
-0.0384270000000000;-44.2156;-3.07416
-0.0384145000000000;-44.2156;-3.07316
-0.0384020000000000;-44.2156;-3.07216
-0.0383895000000000;-44.2156;-3.07116
-0.0383770000000000;-44.2156;-3.07016
-0.0383645000000000;-44.2156;-3.06916
-0.0383520000000000;-44.2156;-3.06816
-0.0383395000000000;-44.2156;-3.06716
-0.0383270000000000;-44.2156;-3.06616
-0.0383145000000000;-44.2156;-3.06516
-0.0383020000000000;-44.2156;-3.06416
-0.0382895000000000;-44.2156;-3.06316
-0.0382770000000000;-44.2156;-3.06216
-0.0382645000000000;-44.2156;-3.06116
-0.0382520000000000;-44.2156;-3.06016
-0.0382395000000000;-44.2156;-3.05916
-0.0382270000000000;-44.2156;-3.05816
-0.0382145000000000;-44.2156;-3.05716
-0.0382020000000000;-44.2156;-3.05616
-0.0381895000000000;-44.2156;-3.05516
-0.0381770000000000;-44.2156;-3.05416
-0.0381645000000000;-44.2156;-3.05316
-0.0381520000000000;-44.2156;-3.05216
-0.0381395000000000;-44.2156;-3.05116
-0.0381270000000000;-44.2156;-3.05016
-0.0381145000000000;-44.2156;-3.04916
-0.0381020000000000;-44.2156;-3.04816
-0.0380895000000000;-44.2156;-3.04716
-0.0380770000000000;-44.2156;-3.04616
-0.0380645000000000;-44.2156;-3.04516
-0.0380520000000000;-44.2156;-3.04416
-0.0380395000000000;-44.2156;-3.04316
-0.0380270000000000;-44.2156;-3.04216
-0.0380145000000000;-44.2156;-3.04116
-0.0380020000000000;-44.2156;-3.04016
-0.0379895000000000;-44.2156;-3.03916
-0.0379770000000000;-44.2156;-3.03816
-0.0379645000000000;-44.2156;-3.03716
-0.0379520000000000;-44.2156;-3.03616
-0.0379395000000000;-44.2156;-3.03516
-0.0379270000000000;-44.2156;-3.03416
-0.0379145000000000;-44.2156;-3.03316
-0.0379020000000000;-44.2156;-3.03216
-0.0378895000000000;-44.2156;-3.03116
-0.0378770000000000;-44.2156;-3.03016
-0.0378645000000000;-44.2156;-3.02916
-0.0378520000000000;-44.2156;-3.02816
-0.0378395000000000;-44.2156;-3.02716
-0.0378270000000000;-44.2156;-3.02616
-0.0378145000000000;-44.2156;-3.02516
-0.0378020000000000;-44.2156;-3.02416
-0.0377895000000000;-44.2156;-3.02316
-0.0377770000000000;-44.2156;-3.02216
-0.0377645000000000;-44.2156;-3.02116
-0.0377520000000000;-44.2156;-3.02016
-0.0377395000000000;-44.2156;-3.01916
-0.0377270000000000;-44.2156;-3.01816
-0.0377145000000000;-44.2156;-3.01716
-0.0377020000000000;-44.2156;-3.01616
-0.0376895000000000;-44.2156;-3.01516
-0.0376770000000000;-44.2156;-3.01416
-0.0376645000000000;-44.2156;-3.01316
-0.0376520000000000;-44.2156;-3.01216
-0.0376395000000000;-44.2156;-3.01116
-0.0376270000000000;-44.2156;-3.01016
-0.0376145000000000;-44.2156;-3.00916
-0.0376020000000000;-44.2156;-3.00816
-0.0375895000000000;-44.2156;-3.00716
-0.0375770000000000;-44.2156;-3.00616
-0.0375645000000000;-44.2156;-3.00516
-0.0375520000000000;-44.2156;-3.00416
-0.0375395000000000;-44.2156;-3.00316
-0.0375270000000000;-44.2156;-3.00216
-0.0375145000000000;-44.2156;-3.00116
-0.0375020000000000;-44.2156;-3.00016
-0.0374895000000000;-44.2156;-2.99916
-0.0374770000000000;-44.2156;-2.99816
-0.0374645000000000;-44.2156;-2.99716
-0.0374520000000000;-44.2156;-2.99616
-0.0374395000000000;-44.2156;-2.99516
-0.0374270000000000;-44.2156;-2.99416
-0.0374145000000000;-44.2156;-2.99316
-0.0374020000000000;-44.2156;-2.99216
-0.0373895000000000;-44.2156;-2.99116
-0.0373770000000000;-44.2156;-2.99016
-0.0373645000000000;-44.2156;-2.98916
-0.0373520000000000;-44.2156;-2.98816
-0.0373395000000000;-44.2156;-2.98716
-0.0373270000000000;-44.2156;-2.98616
-0.0373145000000000;-44.2156;-2.98516
-0.0373020000000000;-44.2156;-2.98416
-0.0372895000000000;-44.2156;-2.98316
-0.0372770000000000;-44.2156;-2.98216
-0.0372645000000000;-44.2156;-2.98116
-0.0372520000000000;-44.2156;-2.98016
-0.0372395000000000;-44.2156;-2.97916
-0.0372270000000000;-44.2156;-2.97816
-0.0372145000000000;-44.2156;-2.97716
-0.0372020000000000;-44.2156;-2.97616
-0.0371895000000000;-44.2156;-2.97516
-0.0371770000000000;-44.2156;-2.97416
-0.0371645000000000;-44.2156;-2.97316
-0.0371520000000000;-44.2156;-2.97216
-0.0371395000000000;-44.2156;-2.97116
-0.0371270000000000;-44.2156;-2.97016
-0.0371145000000000;-44.2156;-2.96916
-0.0371020000000000;-44.2156;-2.96816
-0.0370895000000000;-44.2156;-2.96716
-0.0370770000000000;-44.2156;-2.96616
-0.0370645000000000;-44.2156;-2.96516
-0.0370520000000000;-44.2156;-2.96416
-0.0370395000000000;-44.2156;-2.96316
-0.0370270000000000;-44.2156;-2.96216
-0.0370145000000000;-44.2156;-2.96116
-0.0370020000000000;-44.2156;-2.96016
-0.0369895000000000;-44.2156;-2.95916
-0.0369770000000000;-44.2156;-2.95816
-0.0369645000000000;-44.2156;-2.95716
-0.0369520000000000;-44.2156;-2.95616
-0.0369395000000000;-44.2156;-2.95516
-0.0369270000000000;-44.2156;-2.95416
-0.0369145000000000;-44.2156;-2.95316
-0.0369020000000000;-44.2156;-2.95216
-0.0368895000000000;-44.2156;-2.95116
-0.0368770000000000;-44.2156;-2.95016
-0.0368645000000000;-44.2156;-2.94916
-0.0368520000000000;-44.2156;-2.94816
-0.0368395000000000;-44.2156;-2.94716
-0.0368270000000000;-44.2156;-2.94616
-0.0368145000000000;-44.2156;-2.94516
-0.0368020000000000;-44.2156;-2.94416
-0.0367895000000000;-44.2156;-2.94316
-0.0367770000000000;-44.2156;-2.94216
-0.0367645000000000;-44.2156;-2.94116
-0.0367520000000000;-44.2156;-2.94016
-0.0367395000000000;-44.2156;-2.93916
-0.0367270000000000;-44.2156;-2.93816
-0.0367145000000000;-44.2156;-2.93716
-0.0367020000000000;-44.2156;-2.93616
-0.0366895000000000;-44.2156;-2.93516
-0.0366770000000000;-44.2156;-2.93416
-0.0366645000000000;-44.2156;-2.93316
-0.0366520000000000;-44.2156;-2.93216
-0.0366395000000000;-44.2156;-2.93116
-0.0366270000000000;-44.2156;-2.93016
-0.0366145000000000;-44.2156;-2.92916
-0.0366020000000000;-44.2156;-2.92816
-0.0365895000000000;-44.2156;-2.92716
-0.0365770000000000;-44.2156;-2.92616
-0.0365645000000000;-44.2156;-2.92516
-0.0365520000000000;-44.2156;-2.92416
-0.0365395000000000;-44.2156;-2.92316
-0.0365270000000000;-44.2156;-2.92216
-0.0365145000000000;-44.2156;-2.92116
-0.0365020000000000;-44.2156;-2.92016
-0.0364895000000000;-44.2156;-2.91916
-0.0364770000000000;-44.2156;-2.91816
-0.0364645000000000;-44.2156;-2.91716
-0.0364520000000000;-44.2156;-2.91616
-0.0364395000000000;-44.2156;-2.91516
-0.0364270000000000;-44.2156;-2.91416
-0.0364145000000000;-44.2156;-2.91316
-0.0364020000000000;-44.2156;-2.91216
-0.0363895000000000;-44.2156;-2.91116
-0.0363770000000000;-44.2156;-2.91016
-0.0363645000000000;-44.2156;-2.90916
-0.0363520000000000;-44.2156;-2.90816
-0.0363395000000000;-44.2156;-2.90716
-0.0363270000000000;-44.2156;-2.90616
-0.0363145000000000;-44.2156;-2.90516
-0.0363020000000000;-44.2156;-2.90416
-0.0362895000000000;-44.2156;-2.90316
-0.0362770000000000;-44.2156;-2.90216
-0.0362645000000000;-44.2156;-2.90116
-0.0362520000000000;-44.2156;-2.90016
-0.0362395000000000;-44.2156;-2.89916
-0.0362270000000000;-44.2156;-2.89816
-0.0362145000000000;-44.2156;-2.89716
-0.0362020000000000;-44.2156;-2.89616
-0.0361895000000000;-44.2156;-2.89516
-0.0361770000000000;-44.2156;-2.89416
-0.0361645000000000;-44.2156;-2.89316
-0.0361520000000000;-44.2156;-2.89216
-0.0361395000000000;-44.2156;-2.89116
-0.0361270000000000;-44.2156;-2.89016
-0.0361145000000000;-44.2156;-2.88916
-0.0361020000000000;-44.2156;-2.88816
-0.0360895000000000;-44.2156;-2.88716
-0.0360770000000000;-44.2156;-2.88616
-0.0360645000000000;-44.2156;-2.88516
-0.0360520000000000;-44.2156;-2.88416
-0.0360395000000000;-44.2156;-2.88316
-0.0360270000000000;-44.2156;-2.88216
-0.0360145000000000;-44.2156;-2.88116
-0.0360020000000000;-44.2156;-2.88016
-0.0359895000000000;-44.2156;-2.87916
-0.0359770000000000;-44.2156;-2.87816
-0.0359645000000000;-44.2156;-2.87716
-0.0359520000000000;-44.2156;-2.87616
-0.0359395000000000;-44.2156;-2.87516
-0.0359270000000000;-44.2156;-2.87416
-0.0359145000000000;-44.2156;-2.87316
-0.0359020000000000;-44.2156;-2.87216
-0.0358895000000000;-44.2156;-2.87116
-0.0358770000000000;-44.2156;-2.87016
-0.0358645000000000;-44.2156;-2.86916
-0.0358520000000000;-44.2156;-2.86816
-0.0358395000000000;-44.2156;-2.86716
-0.0358270000000000;-44.2156;-2.86616
-0.0358145000000000;-44.2156;-2.86516
-0.0358020000000000;-44.2156;-2.86416
-0.0357895000000000;-44.2156;-2.86316
-0.0357770000000000;-44.2156;-2.86216
-0.0357645000000000;-44.2156;-2.86116
-0.0357520000000000;-44.2156;-2.86016
-0.0357395000000000;-44.2156;-2.85916
-0.0357270000000000;-44.2156;-2.85816
-0.0357145000000000;-44.2156;-2.85716
-0.0357020000000000;-44.2156;-2.85616
-0.0356895000000000;-44.2156;-2.85516
-0.0356770000000000;-44.2156;-2.85416
-0.0356645000000000;-44.2156;-2.85316
-0.0356520000000000;-44.2156;-2.85216
-0.0356395000000000;-44.2156;-2.85116
-0.0356270000000000;-44.2156;-2.85016
-0.0356145000000000;-44.2156;-2.84916
-0.0356020000000000;-44.2156;-2.84816
-0.0355895000000000;-44.2156;-2.84716
-0.0355770000000000;-44.2156;-2.84616
-0.0355645000000000;-44.2156;-2.84516
-0.0355520000000000;-44.2156;-2.84416
-0.0355395000000000;-44.2156;-2.84316
-0.0355270000000000;-44.2156;-2.84216
-0.0355145000000000;-44.2156;-2.84116
-0.0355020000000000;-44.2156;-2.84016
-0.0354895000000000;-44.2156;-2.83916
-0.0354770000000000;-44.2156;-2.83816
-0.0354645000000000;-44.2156;-2.83716
-0.0354520000000000;-44.2156;-2.83616
-0.0354395000000000;-44.2156;-2.83516
-0.0354270000000000;-44.2156;-2.83416
-0.0354145000000000;-44.2156;-2.83316
-0.0354020000000000;-44.2156;-2.83216
-0.0353895000000000;-44.2156;-2.83116
-0.0353770000000000;-44.2156;-2.83016
-0.0353645000000000;-44.2156;-2.82916
-0.0353520000000000;-44.2156;-2.82816
-0.0353395000000000;-44.2156;-2.82716
-0.0353270000000000;-44.2156;-2.82616
-0.0353145000000000;-44.2156;-2.82516
-0.0353020000000000;-44.2156;-2.82416
-0.0352895000000000;-44.2156;-2.82316
-0.0352770000000000;-44.2156;-2.82216
-0.0352645000000000;-44.2156;-2.82116
-0.0352520000000000;-44.2156;-2.82016
-0.0352395000000000;-44.2156;-2.81916
-0.0352270000000000;-44.2156;-2.81816
-0.0352145000000000;-44.2156;-2.81716
-0.0352020000000000;-44.2156;-2.81616
-0.0351895000000000;-44.2156;-2.81516
-0.0351770000000000;-44.2156;-2.81416
-0.0351645000000000;-44.2156;-2.81316
-0.0351520000000000;-44.2156;-2.81216
-0.0351395000000000;-44.2156;-2.81116
-0.0351270000000000;-44.2156;-2.81016
-0.0351145000000000;-44.2156;-2.80916
-0.0351020000000000;-44.2156;-2.80816
-0.0350895000000000;-44.2156;-2.80716
-0.0350770000000000;-44.2156;-2.80616
-0.0350645000000000;-44.2156;-2.80516
-0.0350520000000000;-44.2156;-2.80416
-0.0350395000000000;-44.2156;-2.80316
-0.0350270000000000;-44.2156;-2.80216
-0.0350145000000000;-44.2156;-2.80116
-0.0350020000000000;-44.2156;-2.80016
-0.0349895000000000;-44.2156;-2.79916
-0.0349770000000000;-44.2156;-2.79816
-0.0349645000000000;-44.2156;-2.79716
-0.0349520000000000;-44.2156;-2.79616
-0.0349395000000000;-44.2156;-2.79516
-0.0349270000000000;-44.2156;-2.79416
-0.0349145000000000;-44.2156;-2.79316
-0.0349020000000000;-44.2156;-2.79216
-0.0348895000000000;-44.2156;-2.79116
-0.0348770000000000;-44.2156;-2.79016
-0.0348645000000000;-44.2156;-2.78916
-0.0348520000000000;-44.2156;-2.78816
-0.0348395000000000;-44.2156;-2.78716
-0.0348270000000000;-44.2156;-2.78616
-0.0348145000000000;-44.2156;-2.78516
-0.0348020000000000;-44.2156;-2.78416
-0.0347895000000000;-44.2156;-2.78316
-0.0347770000000000;-44.2156;-2.78216
-0.0347645000000000;-44.2156;-2.78116
-0.0347520000000000;-44.2156;-2.78016
-0.0347395000000000;-44.2156;-2.77916
-0.0347270000000000;-44.2156;-2.77816
-0.0347145000000000;-44.2156;-2.77716
-0.0347020000000000;-44.2156;-2.77616
-0.0346895000000000;-44.2156;-2.77516
-0.0346770000000000;-44.2156;-2.77416
-0.0346645000000000;-44.2156;-2.77316
-0.0346520000000000;-44.2156;-2.77216
-0.0346395000000000;-44.2156;-2.77116
-0.0346270000000000;-44.2156;-2.77016
-0.0346145000000000;-44.2156;-2.76916
-0.0346020000000000;-44.2156;-2.76816
-0.0345895000000000;-44.2156;-2.76716
-0.0345770000000000;-44.2156;-2.76616
-0.0345645000000000;-44.2156;-2.76516
-0.0345520000000000;-44.2156;-2.76416
-0.0345395000000000;-44.2156;-2.76316
-0.0345270000000000;-44.2156;-2.76216
-0.0345145000000000;-44.2156;-2.76116
-0.0345020000000000;-44.2156;-2.76016
-0.0344895000000000;-44.2156;-2.75916
-0.0344770000000000;-44.2156;-2.75816
-0.0344645000000000;-44.2156;-2.75716
-0.0344520000000000;-44.2156;-2.75616
-0.0344395000000000;-44.2156;-2.75516
-0.0344270000000000;-44.2156;-2.75416
-0.0344145000000000;-44.2156;-2.75316
-0.0344020000000000;-44.2156;-2.75216
-0.0343895000000000;-44.2156;-2.75116
-0.0343770000000000;-44.2156;-2.75016
-0.0343645000000000;-44.2156;-2.74916
-0.0343520000000000;-44.2156;-2.74816
-0.0343395000000000;-44.2266;-2.74716
-0.0343270000000000;-44.242;-2.74616
-0.0343145000000000;-44.2575;-2.74516
-0.0343020000000000;-44.2729;-2.74416
-0.0342895000000000;-44.2884;-2.74316
-0.0342770000000000;-44.3038;-2.74216
-0.0342645000000000;-44.3193;-2.74116
-0.0342520000000000;-44.3347;-2.74016
-0.0342395000000000;-44.3502;-2.73916
-0.0342270000000000;-44.3656;-2.73816
-0.0342145000000000;-44.3811;-2.73716
-0.0342020000000000;-44.3965;-2.73616
-0.0341895000000000;-44.412;-2.73516
-0.0341770000000000;-44.4274;-2.73416
-0.0341645000000000;-44.4429;-2.73316
-0.0341520000000000;-44.4583;-2.73216
-0.0341395000000000;-44.4738;-2.73116
-0.0341270000000000;-44.4892;-2.73016
-0.0341145000000000;-44.5047;-2.72916
-0.0341020000000000;-44.5201;-2.72816
-0.0340895000000000;-44.5356;-2.72716
-0.0340770000000000;-44.551;-2.72616
-0.0340645000000000;-44.5664;-2.72516
-0.0340520000000000;-44.5819;-2.72416
-0.0340395000000000;-44.5973;-2.72316
-0.0340270000000000;-44.6128;-2.72216
-0.0340145000000000;-44.6282;-2.72116
-0.0340020000000000;-44.6437;-2.72016
-0.0339895000000000;-44.6591;-2.71916
-0.0339770000000000;-44.6746;-2.71816
-0.0339645000000000;-44.69;-2.71716
-0.0339520000000000;-44.7055;-2.71616
-0.0339395000000000;-44.7209;-2.71516
-0.0339270000000000;-44.7268;-2.71416
-0.0339145000000000;-44.7268;-2.71316
-0.0339020000000000;-44.7268;-2.71216
-0.0338895000000000;-44.7268;-2.71116
-0.0338770000000000;-44.7268;-2.71016
-0.0338645000000000;-44.7268;-2.70916
-0.0338520000000000;-44.7268;-2.70816
-0.0338395000000000;-44.7268;-2.70716
-0.0338270000000000;-44.7268;-2.70616
-0.0338145000000000;-44.7268;-2.70516
-0.0338020000000000;-44.7268;-2.70416
-0.0337895000000000;-44.7268;-2.70316
-0.0337770000000000;-44.7268;-2.70216
-0.0337645000000000;-44.7268;-2.70116
-0.0337520000000000;-44.7268;-2.70016
-0.0337395000000000;-44.7268;-2.69916
-0.0337270000000000;-44.7268;-2.69816
-0.0337145000000000;-44.7268;-2.69716
-0.0337020000000000;-44.7268;-2.69616
-0.0336895000000000;-44.7268;-2.69516
-0.0336770000000000;-44.7268;-2.69416
-0.0336645000000000;-44.7268;-2.69316
-0.0336520000000000;-44.7268;-2.69216
-0.0336395000000000;-44.7268;-2.69116
-0.0336270000000000;-44.7268;-2.69016
-0.0336145000000000;-44.7268;-2.68916
-0.0336020000000000;-44.7268;-2.68816
-0.0335895000000000;-44.7268;-2.68716
-0.0335770000000000;-44.7268;-2.68616
-0.0335645000000000;-44.7268;-2.68516
-0.0335520000000000;-44.7268;-2.68416
-0.0335395000000000;-44.7268;-2.68316
-0.0335270000000000;-44.7268;-2.68216
-0.0335145000000000;-44.7334;-2.68116
-0.0335020000000000;-44.7488;-2.68016
-0.0334895000000000;-44.7643;-2.67916
-0.0334770000000000;-44.7797;-2.67816
-0.0334645000000000;-44.7952;-2.67716
-0.0334520000000000;-44.8106;-2.67616
-0.0334395000000000;-44.8261;-2.67516
-0.0334270000000000;-44.8415;-2.67416
-0.0334145000000000;-44.857;-2.67316
-0.0334020000000000;-44.8724;-2.67216
-0.0333895000000000;-44.8879;-2.67116
-0.0333770000000000;-44.9033;-2.67016
-0.0333645000000000;-44.9188;-2.66916
-0.0333520000000000;-44.9342;-2.66816
-0.0333395000000000;-44.9497;-2.66716
-0.0333270000000000;-44.9651;-2.66616
-0.0333145000000000;-44.9806;-2.66516
-0.0333020000000000;-44.996;-2.66416
-0.0332895000000000;-45.0114;-2.66316
-0.0332770000000000;-45.0269;-2.66216
-0.0332645000000000;-45.0423;-2.66116
-0.0332520000000000;-45.0578;-2.66016
-0.0332395000000000;-45.0732;-2.65916
-0.0332270000000000;-45.0887;-2.65816
-0.0332145000000000;-45.1041;-2.65716
-0.0332020000000000;-45.1196;-2.65616
-0.0331895000000000;-45.135;-2.65516
-0.0331770000000000;-45.1505;-2.65416
-0.0331645000000000;-45.1659;-2.65316
-0.0331520000000000;-45.1814;-2.65216
-0.0331395000000000;-45.1968;-2.65116
-0.0331270000000000;-45.2123;-2.65016
-0.0331145000000000;-45.2277;-2.64916
-0.0331020000000000;-45.238;-2.64816
-0.0330895000000000;-45.238;-2.64716
-0.0330770000000000;-45.238;-2.64616
-0.0330645000000000;-45.238;-2.64516
-0.0330520000000000;-45.238;-2.64416
-0.0330395000000000;-45.238;-2.64316
-0.0330270000000000;-45.238;-2.64216
-0.0330145000000000;-45.238;-2.64116
-0.0330020000000000;-45.238;-2.64016
-0.0329895000000000;-45.238;-2.63916
-0.0329770000000000;-45.238;-2.63816
-0.0329645000000000;-45.238;-2.63716
-0.0329520000000000;-45.238;-2.63616
-0.0329395000000000;-45.238;-2.63516
-0.0329270000000000;-45.238;-2.63416
-0.0329145000000000;-45.238;-2.63316
-0.0329020000000000;-45.238;-2.63216
-0.0328895000000000;-45.238;-2.63116
-0.0328770000000000;-45.238;-2.63016
-0.0328645000000000;-45.238;-2.62916
-0.0328520000000000;-45.238;-2.62816
-0.0328395000000000;-45.238;-2.62716
-0.0328270000000000;-45.238;-2.62616
-0.0328145000000000;-45.238;-2.62516
-0.0328020000000000;-45.238;-2.62416
-0.0327895000000000;-45.238;-2.62316
-0.0327770000000000;-45.238;-2.62216
-0.0327645000000000;-45.238;-2.62116
-0.0327520000000000;-45.238;-2.62016
-0.0327395000000000;-45.238;-2.61916
-0.0327270000000000;-45.238;-2.61816
-0.0327145000000000;-45.238;-2.61716
-0.0327020000000000;-45.238;-2.61616
-0.0326895000000000;-45.238;-2.61516
-0.0326770000000000;-45.238;-2.61416
-0.0326645000000000;-45.238;-2.61316
-0.0326520000000000;-45.238;-2.61216
-0.0326395000000000;-45.238;-2.61116
-0.0326270000000000;-45.238;-2.61016
-0.0326145000000000;-45.238;-2.60916
-0.0326020000000000;-45.238;-2.60816
-0.0325895000000000;-45.238;-2.60716
-0.0325770000000000;-45.238;-2.60616
-0.0325645000000000;-45.238;-2.60516
-0.0325520000000000;-45.238;-2.60416
-0.0325395000000000;-45.238;-2.60316
-0.0325270000000000;-45.238;-2.60216
-0.0325145000000000;-45.238;-2.60116
-0.0325020000000000;-45.238;-2.60016
-0.0324895000000000;-45.238;-2.59916
-0.0324770000000000;-45.238;-2.59816
-0.0324645000000000;-45.238;-2.59716
-0.0324520000000000;-45.238;-2.59616
-0.0324395000000000;-45.238;-2.59516
-0.0324270000000000;-45.238;-2.59416
-0.0324145000000000;-45.238;-2.59316
-0.0324020000000000;-45.238;-2.59216
-0.0323895000000000;-45.238;-2.59116
-0.0323770000000000;-45.238;-2.59016
-0.0323645000000000;-45.238;-2.58916
-0.0323520000000000;-45.238;-2.58816
-0.0323395000000000;-45.238;-2.58716
-0.0323270000000000;-45.238;-2.58616
-0.0323145000000000;-45.238;-2.58516
-0.0323020000000000;-45.238;-2.58416
-0.0322895000000000;-45.238;-2.58316
-0.0322770000000000;-45.238;-2.58216
-0.0322645000000000;-45.238;-2.58116
-0.0322520000000000;-45.238;-2.58016
-0.0322395000000000;-45.238;-2.57916
-0.0322270000000000;-45.238;-2.57816
-0.0322145000000000;-45.238;-2.57716
-0.0322020000000000;-45.238;-2.57616
-0.0321895000000000;-45.238;-2.57516
-0.0321770000000000;-45.238;-2.57416
-0.0321645000000000;-45.238;-2.57316
-0.0321520000000000;-45.238;-2.57216
-0.0321395000000000;-45.238;-2.57116
-0.0321270000000000;-45.238;-2.57016
-0.0321145000000000;-45.238;-2.56916
-0.0321020000000000;-45.238;-2.56816
-0.0320895000000000;-45.238;-2.56716
-0.0320770000000000;-45.238;-2.56616
-0.0320645000000000;-45.238;-2.56516
-0.0320520000000000;-45.238;-2.56416
-0.0320395000000000;-45.238;-2.56316
-0.0320270000000000;-45.238;-2.56216
-0.0320145000000000;-45.238;-2.56116
-0.0320020000000000;-45.238;-2.56016
-0.0319895000000000;-45.238;-2.55916
-0.0319770000000000;-45.238;-2.55816
-0.0319645000000000;-45.238;-2.55716
-0.0319520000000000;-45.238;-2.55616
-0.0319395000000000;-45.238;-2.55516
-0.0319270000000000;-45.238;-2.55416
-0.0319145000000000;-45.238;-2.55316
-0.0319020000000000;-45.238;-2.55216
-0.0318895000000000;-45.238;-2.55116
-0.0318770000000000;-45.238;-2.55016
-0.0318645000000000;-45.238;-2.54916
-0.0318520000000000;-45.238;-2.54816
-0.0318395000000000;-45.238;-2.54716
-0.0318270000000000;-45.238;-2.54616
-0.0318145000000000;-45.238;-2.54516
-0.0318020000000000;-45.238;-2.54416
-0.0317895000000000;-45.238;-2.54316
-0.0317770000000000;-45.238;-2.54216
-0.0317645000000000;-45.238;-2.54116
-0.0317520000000000;-45.238;-2.54016
-0.0317395000000000;-45.238;-2.53916
-0.0317270000000000;-45.238;-2.53816
-0.0317145000000000;-45.238;-2.53716
-0.0317020000000000;-45.238;-2.53616
-0.0316895000000000;-45.238;-2.53516
-0.0316770000000000;-45.238;-2.53416
-0.0316645000000000;-45.238;-2.53316
-0.0316520000000000;-45.238;-2.53216
-0.0316395000000000;-45.238;-2.53116
