Test unit;G2;
Reference;Ponte et al. (2023);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
-0.0328370000000000;-43.9149;-2.62696
-0.0328245000000000;-43.9304;-2.62596
-0.0328120000000000;-43.9459;-2.62496
-0.0327995000000000;-43.9614;-2.62396
-0.0327870000000000;-43.9769;-2.62296
-0.0327745000000000;-43.9924;-2.62196
-0.0327620000000000;-44.0079;-2.62096
-0.0327495000000000;-44.0234;-2.61996
-0.0327370000000000;-44.0389;-2.61896
-0.0327245000000000;-44.0544;-2.61796
-0.0327120000000000;-44.0699;-2.61696
-0.0326995000000000;-44.0854;-2.61596
-0.0326870000000000;-44.1009;-2.61496
-0.0326745000000000;-44.1026;-2.61396
-0.0326620000000000;-44.1026;-2.61296
-0.0326495000000000;-44.1026;-2.61196
-0.0326370000000000;-44.1026;-2.61096
-0.0326245000000000;-44.1026;-2.60996
-0.0326120000000000;-44.1026;-2.60896
-0.0325995000000000;-44.1026;-2.60796
-0.0325870000000000;-44.1026;-2.60696
-0.0325745000000000;-44.1026;-2.60596
-0.0325620000000000;-44.1026;-2.60496
-0.0325495000000000;-44.1026;-2.60396
-0.0325370000000000;-44.1026;-2.60296
-0.0325245000000000;-44.1026;-2.60196
-0.0325120000000000;-44.1026;-2.60096
-0.0324995000000000;-44.1026;-2.59996
-0.0324870000000000;-44.1026;-2.59896
-0.0324745000000000;-44.1026;-2.59796
-0.0324620000000000;-44.1026;-2.59696
-0.0324495000000000;-44.1026;-2.59596
-0.0324370000000000;-44.1026;-2.59496
-0.0324245000000000;-44.1026;-2.59396
-0.0324120000000000;-44.1026;-2.59296
-0.0323995000000000;-44.1026;-2.59196
-0.0323870000000000;-44.1026;-2.59096
-0.0323745000000000;-44.1026;-2.58996
-0.0323620000000000;-44.1026;-2.58896
-0.0323495000000000;-44.1026;-2.58796
-0.0323370000000000;-44.1026;-2.58696
-0.0323245000000000;-44.1026;-2.58596
-0.0323120000000000;-44.1026;-2.58496
-0.0322995000000000;-44.1026;-2.58396
-0.0322870000000000;-44.1026;-2.58296
-0.0322745000000000;-44.1026;-2.58196
-0.0322620000000000;-44.1026;-2.58096
-0.0322495000000000;-44.1026;-2.57996
-0.0322370000000000;-44.1026;-2.57896
-0.0322245000000000;-44.1026;-2.57796
-0.0322120000000000;-44.1026;-2.57696
-0.0321995000000000;-44.1026;-2.57596
-0.0321870000000000;-44.1026;-2.57496
-0.0321745000000000;-44.1026;-2.57396
-0.0321620000000000;-44.1026;-2.57296
-0.0321495000000000;-44.1026;-2.57196
-0.0321370000000000;-44.1026;-2.57096
-0.0321245000000000;-44.1026;-2.56996
-0.0321120000000000;-44.1026;-2.56896
-0.0320995000000000;-44.1026;-2.56796
-0.0320870000000000;-44.1026;-2.56696
-0.0320745000000000;-44.1026;-2.56596
-0.0320620000000000;-44.1026;-2.56496
-0.0320495000000000;-44.1026;-2.56396
-0.0320370000000000;-44.1026;-2.56296
-0.0320245000000000;-44.1026;-2.56196
-0.0320120000000000;-44.1026;-2.56096
-0.0319995000000000;-44.1026;-2.55996
-0.0319870000000000;-44.1026;-2.55896
-0.0319745000000000;-44.1026;-2.55796
-0.0319620000000000;-44.1026;-2.55696
-0.0319495000000000;-44.1026;-2.55596
-0.0319370000000000;-44.1026;-2.55496
-0.0319245000000000;-44.1026;-2.55396
-0.0319120000000000;-44.1026;-2.55296
-0.0318995000000000;-44.1026;-2.55196
-0.0318870000000000;-44.1026;-2.55096
-0.0318745000000000;-44.1026;-2.54996
-0.0318620000000000;-44.1026;-2.54896
-0.0318495000000000;-44.1103;-2.54796
-0.0318370000000000;-44.1258;-2.54696
-0.0318245000000000;-44.1413;-2.54596
-0.0318120000000000;-44.1568;-2.54496
-0.0317995000000000;-44.1723;-2.54396
-0.0317870000000000;-44.1878;-2.54296
-0.0317745000000000;-44.2033;-2.54196
-0.0317620000000000;-44.2188;-2.54096
-0.0317495000000000;-44.2343;-2.53996
-0.0317370000000000;-44.2498;-2.53896
-0.0317245000000000;-44.2653;-2.53796
-0.0317120000000000;-44.2808;-2.53696
-0.0316995000000000;-44.2963;-2.53596
-0.0316870000000000;-44.3118;-2.53496
-0.0316745000000000;-44.3273;-2.53396
-0.0316620000000000;-44.3428;-2.53296
-0.0316495000000000;-44.3583;-2.53196
-0.0316370000000000;-44.3738;-2.53096
-0.0316245000000000;-44.3893;-2.52996
-0.0316120000000000;-44.4048;-2.52896
-0.0315995000000000;-44.4203;-2.52796
-0.0315870000000000;-44.4358;-2.52696
-0.0315745000000000;-44.4513;-2.52596
-0.0315620000000000;-44.4668;-2.52496
-0.0315495000000000;-44.4823;-2.52396
-0.0315370000000000;-44.4978;-2.52296
-0.0315245000000000;-44.5133;-2.52196
-0.0315120000000000;-44.5288;-2.52096
-0.0314995000000000;-44.5443;-2.51996
-0.0314870000000000;-44.5598;-2.51896
-0.0314745000000000;-44.5753;-2.51796
-0.0314620000000000;-44.5908;-2.51696
-0.0314495000000000;-44.6063;-2.51596
-0.0314370000000000;-44.6154;-2.51496
-0.0314245000000000;-44.6154;-2.51396
-0.0314120000000000;-44.6154;-2.51296
-0.0313995000000000;-44.6154;-2.51196
-0.0313870000000000;-44.6154;-2.51096
-0.0313745000000000;-44.6154;-2.50996
-0.0313620000000000;-44.6154;-2.50896
-0.0313495000000000;-44.6154;-2.50796
-0.0313370000000000;-44.6154;-2.50696
-0.0313245000000000;-44.6154;-2.50596
-0.0313120000000000;-44.6154;-2.50496
-0.0312995000000000;-44.6154;-2.50396
-0.0312870000000000;-44.6154;-2.50296
-0.0312745000000000;-44.6154;-2.50196
-0.0312620000000000;-44.6154;-2.50096
-0.0312495000000000;-44.6154;-2.49996
-0.0312370000000000;-44.6154;-2.49896
-0.0312245000000000;-44.6154;-2.49796
-0.0312120000000000;-44.6154;-2.49696
-0.0311995000000000;-44.6154;-2.49596
-0.0311870000000000;-44.6154;-2.49496
-0.0311745000000000;-44.6154;-2.49396
-0.0311620000000000;-44.6154;-2.49296
-0.0311495000000000;-44.6154;-2.49196
-0.0311370000000000;-44.6154;-2.49096
-0.0311245000000000;-44.6154;-2.48996
-0.0311120000000000;-44.6154;-2.48896
-0.0310995000000000;-44.6154;-2.48796
-0.0310870000000000;-44.6154;-2.48696
-0.0310745000000000;-44.6154;-2.48596
-0.0310620000000000;-44.6154;-2.48496
-0.0310495000000000;-44.6154;-2.48396
-0.0310370000000000;-44.6154;-2.48296
-0.0310245000000000;-44.6188;-2.48196
-0.0310120000000000;-44.6343;-2.48096
-0.0309995000000000;-44.6498;-2.47996
-0.0309870000000000;-44.6653;-2.47896
-0.0309745000000000;-44.6808;-2.47796
-0.0309620000000000;-44.6963;-2.47696
-0.0309495000000000;-44.7118;-2.47596
-0.0309370000000000;-44.7273;-2.47496
-0.0309245000000000;-44.7428;-2.47396
-0.0309120000000000;-44.7583;-2.47296
-0.0308995000000000;-44.7738;-2.47196
-0.0308870000000000;-44.7893;-2.47096
-0.0308745000000000;-44.8048;-2.46996
-0.0308620000000000;-44.8203;-2.46896
-0.0308495000000000;-44.8358;-2.46796
-0.0308370000000000;-44.8512;-2.46696
-0.0308245000000000;-44.8667;-2.46596
-0.0308120000000000;-44.8822;-2.46496
-0.0307995000000000;-44.8977;-2.46396
-0.0307870000000000;-44.9132;-2.46296
-0.0307745000000000;-44.9287;-2.46196
-0.0307620000000000;-44.9442;-2.46096
-0.0307495000000000;-44.9597;-2.45996
-0.0307370000000000;-44.9752;-2.45896
-0.0307245000000000;-44.9907;-2.45796
-0.0307120000000000;-45.0062;-2.45696
-0.0306995000000000;-45.0217;-2.45596
-0.0306870000000000;-45.0372;-2.45496
-0.0306745000000000;-45.0527;-2.45396
-0.0306620000000000;-45.0682;-2.45296
-0.0306495000000000;-45.0837;-2.45196
-0.0306370000000000;-45.0992;-2.45096
-0.0306245000000000;-45.1147;-2.44996
-0.0306120000000000;-45.1282;-2.44896
-0.0305995000000000;-45.1282;-2.44796
-0.0305870000000000;-45.1282;-2.44696
-0.0305745000000000;-45.1282;-2.44596
-0.0305620000000000;-45.1282;-2.44496
-0.0305495000000000;-45.1282;-2.44396
-0.0305370000000000;-45.1282;-2.44296
-0.0305245000000000;-45.1282;-2.44196
-0.0305120000000000;-45.1282;-2.44096
-0.0304995000000000;-45.1282;-2.43996
-0.0304870000000000;-45.1282;-2.43896
-0.0304745000000000;-45.1282;-2.43796
-0.0304620000000000;-45.1282;-2.43696
-0.0304495000000000;-45.1282;-2.43596
-0.0304370000000000;-45.1282;-2.43496
-0.0304245000000000;-45.1282;-2.43396
-0.0304120000000000;-45.1282;-2.43296
-0.0303995000000000;-45.1282;-2.43196
-0.0303870000000000;-45.1282;-2.43096
-0.0303745000000000;-45.1282;-2.42996
-0.0303620000000000;-45.1282;-2.42896
-0.0303495000000000;-45.1282;-2.42796
-0.0303370000000000;-45.1282;-2.42696
-0.0303245000000000;-45.1282;-2.42596
-0.0303120000000000;-45.1282;-2.42496
-0.0302995000000000;-45.1282;-2.42396
-0.0302870000000000;-45.1282;-2.42296
-0.0302745000000000;-45.1282;-2.42196
-0.0302620000000000;-45.1282;-2.42096
-0.0302495000000000;-45.1282;-2.41996
-0.0302370000000000;-45.1282;-2.41896
-0.0302245000000000;-45.1282;-2.41796
-0.0302120000000000;-45.1282;-2.41696
-0.0301995000000000;-45.1282;-2.41596
-0.0301870000000000;-45.1282;-2.41496
-0.0301745000000000;-45.1282;-2.41396
-0.0301620000000000;-45.1282;-2.41296
-0.0301495000000000;-45.1282;-2.41196
-0.0301370000000000;-45.1282;-2.41096
-0.0301245000000000;-45.1282;-2.40996
-0.0301120000000000;-45.1282;-2.40896
-0.0300995000000000;-45.1282;-2.40796
-0.0300870000000000;-45.1282;-2.40696
-0.0300745000000000;-45.1282;-2.40596
-0.0300620000000000;-45.1282;-2.40496
-0.0300495000000000;-45.1282;-2.40396
-0.0300370000000000;-45.1282;-2.40296
-0.0300245000000000;-45.1282;-2.40196
-0.0300120000000000;-45.1282;-2.40096
-0.0299995000000000;-45.1282;-2.39996
-0.0299870000000000;-45.1282;-2.39896
-0.0299745000000000;-45.1282;-2.39796
-0.0299620000000000;-45.1282;-2.39696
-0.0299495000000000;-45.1282;-2.39596
-0.0299370000000000;-45.1282;-2.39496
-0.0299245000000000;-45.1282;-2.39396
-0.0299120000000000;-45.1282;-2.39296
-0.0298995000000000;-45.1282;-2.39196
-0.0298870000000000;-45.1282;-2.39096
-0.0298745000000000;-45.1282;-2.38996
-0.0298620000000000;-45.1282;-2.38896
-0.0298495000000000;-45.1282;-2.38796
-0.0298370000000000;-45.1282;-2.38696
-0.0298245000000000;-45.1282;-2.38596
-0.0298120000000000;-45.1282;-2.38496
-0.0297995000000000;-45.1282;-2.38396
-0.0297870000000000;-45.1282;-2.38296
-0.0297745000000000;-45.1282;-2.38196
-0.0297620000000000;-45.1282;-2.38096
-0.0297495000000000;-45.1282;-2.37996
-0.0297370000000000;-45.1282;-2.37896
-0.0297245000000000;-45.1282;-2.37796
-0.0297120000000000;-45.1282;-2.37696
-0.0296995000000000;-45.1282;-2.37596
-0.0296870000000000;-45.1282;-2.37496
-0.0296745000000000;-45.1282;-2.37396
-0.0296620000000000;-45.1282;-2.37296
-0.0296495000000000;-45.1282;-2.37196
-0.0296370000000000;-45.1282;-2.37096
-0.0296245000000000;-45.1282;-2.36996
-0.0296120000000000;-45.1282;-2.36896
-0.0295995000000000;-45.1282;-2.36796
-0.0295870000000000;-45.1282;-2.36696
-0.0295745000000000;-45.1282;-2.36596
-0.0295620000000000;-45.1282;-2.36496
-0.0295495000000000;-45.1282;-2.36396
-0.0295370000000000;-45.1282;-2.36296
-0.0295245000000000;-45.1282;-2.36196
-0.0295120000000000;-45.1282;-2.36096
-0.0294995000000000;-45.1282;-2.35996
-0.0294870000000000;-45.1282;-2.35896
-0.0294745000000000;-45.1282;-2.35796
-0.0294620000000000;-45.1282;-2.35696
-0.0294495000000000;-45.1282;-2.35596
-0.0294370000000000;-45.1282;-2.35496
-0.0294245000000000;-45.1282;-2.35396
-0.0294120000000000;-45.1282;-2.35296
-0.0293995000000000;-45.1282;-2.35196
-0.0293870000000000;-45.1282;-2.35096
-0.0293745000000000;-45.1282;-2.34996
-0.0293620000000000;-45.1282;-2.34896
-0.0293495000000000;-45.1282;-2.34796
-0.0293370000000000;-45.1282;-2.34696
-0.0293245000000000;-45.1282;-2.34596
-0.0293120000000000;-45.1282;-2.34496
-0.0292995000000000;-45.1282;-2.34396
-0.0292870000000000;-45.1282;-2.34296
-0.0292745000000000;-45.1282;-2.34196
-0.0292620000000000;-45.1282;-2.34096
-0.0292495000000000;-45.1282;-2.33996
-0.0292370000000000;-45.1282;-2.33896
-0.0292245000000000;-45.1282;-2.33796
-0.0292120000000000;-45.1282;-2.33696
-0.0291995000000000;-45.1282;-2.33596
-0.0291870000000000;-45.1282;-2.33496
-0.0291745000000000;-45.1282;-2.33396
-0.0291620000000000;-45.1282;-2.33296
-0.0291495000000000;-45.1282;-2.33196
-0.0291370000000000;-45.1282;-2.33096
-0.0291245000000000;-45.1282;-2.32996
-0.0291120000000000;-45.1282;-2.32896
-0.0290995000000000;-45.1282;-2.32796
-0.0290870000000000;-45.1282;-2.32696
-0.0290745000000000;-45.1282;-2.32596
-0.0290620000000000;-45.1282;-2.32496
-0.0290495000000000;-45.1282;-2.32396
-0.0290370000000000;-45.1282;-2.32296
-0.0290245000000000;-45.1282;-2.32196
-0.0290120000000000;-45.1282;-2.32096
-0.0289995000000000;-45.1282;-2.31996
-0.0289870000000000;-45.1282;-2.31896
-0.0289745000000000;-45.1282;-2.31796
-0.0289620000000000;-45.1282;-2.31696
-0.0289495000000000;-45.1282;-2.31596
-0.0289370000000000;-45.1282;-2.31496
-0.0289245000000000;-45.1282;-2.31396
-0.0289120000000000;-45.1282;-2.31296
-0.0288995000000000;-45.1282;-2.31196
-0.0288870000000000;-45.1282;-2.31096
-0.0288745000000000;-45.1282;-2.30996
-0.0288620000000000;-45.1282;-2.30896
-0.0288495000000000;-45.1282;-2.30796
-0.0288370000000000;-45.1282;-2.30696
-0.0288245000000000;-45.1282;-2.30596
-0.0288120000000000;-45.1282;-2.30496
-0.0287995000000000;-45.1282;-2.30396
-0.0287870000000000;-45.1282;-2.30296
-0.0287745000000000;-45.1282;-2.30196
-0.0287620000000000;-45.1282;-2.30096
-0.0287495000000000;-45.1282;-2.29996
-0.0287370000000000;-45.1282;-2.29896
-0.0287245000000000;-45.1282;-2.29796
-0.0287120000000000;-45.1282;-2.29696
-0.0286995000000000;-45.1282;-2.29596
-0.0286870000000000;-45.1282;-2.29496
-0.0286745000000000;-45.1282;-2.29396
-0.0286620000000000;-45.1282;-2.29296
-0.0286495000000000;-45.1282;-2.29196
-0.0286370000000000;-45.1282;-2.29096
-0.0286245000000000;-45.1282;-2.28996
-0.0286120000000000;-45.1282;-2.28896
-0.0285995000000000;-45.1282;-2.28796
-0.0285870000000000;-45.1282;-2.28696
-0.0285745000000000;-45.1282;-2.28596
-0.0285620000000000;-45.1282;-2.28496
-0.0285495000000000;-45.1282;-2.28396
-0.0285370000000000;-45.1282;-2.28296
-0.0285245000000000;-45.1282;-2.28196
-0.0285120000000000;-45.1282;-2.28096
-0.0284995000000000;-45.1282;-2.27996
-0.0284870000000000;-45.1282;-2.27896
-0.0284745000000000;-45.1282;-2.27796
-0.0284620000000000;-45.1282;-2.27696
-0.0284495000000000;-45.1282;-2.27596
-0.0284370000000000;-45.1282;-2.27496
-0.0284245000000000;-45.1282;-2.27396
-0.0284120000000000;-45.1282;-2.27296
-0.0283995000000000;-45.1282;-2.27196
-0.0283870000000000;-45.1282;-2.27096
-0.0283745000000000;-45.1282;-2.26996
-0.0283620000000000;-45.1282;-2.26896
-0.0283495000000000;-45.1282;-2.26796
-0.0283370000000000;-45.1282;-2.26696
-0.0283245000000000;-45.1282;-2.26596
-0.0283120000000000;-45.1282;-2.26496
-0.0282995000000000;-45.1282;-2.26396
-0.0282870000000000;-45.1282;-2.26296
-0.0282745000000000;-45.1282;-2.26196
-0.0282620000000000;-45.1282;-2.26096
-0.0282495000000000;-45.1282;-2.25996
-0.0282370000000000;-45.1282;-2.25896
-0.0282245000000000;-45.1282;-2.25796
-0.0282120000000000;-45.1282;-2.25696
-0.0281995000000000;-45.1282;-2.25596
-0.0281870000000000;-45.1282;-2.25496
-0.0281745000000000;-45.1282;-2.25396
-0.0281620000000000;-45.1282;-2.25296
-0.0281495000000000;-45.1282;-2.25196
-0.0281370000000000;-45.1282;-2.25096
-0.0281245000000000;-45.1282;-2.24996
-0.0281120000000000;-45.1282;-2.24896
-0.0280995000000000;-45.1282;-2.24796
-0.0280870000000000;-45.1282;-2.24696
-0.0280745000000000;-45.1282;-2.24596
-0.0280620000000000;-45.1282;-2.24496
-0.0280495000000000;-45.1282;-2.24396
-0.0280370000000000;-45.1282;-2.24296
-0.0280245000000000;-45.1282;-2.24196
-0.0280120000000000;-45.1282;-2.24096
-0.0279995000000000;-45.1282;-2.23996
-0.0279870000000000;-45.1282;-2.23896
-0.0279745000000000;-45.1282;-2.23796
-0.0279620000000000;-45.1282;-2.23696
-0.0279495000000000;-45.1282;-2.23596
-0.0279370000000000;-45.1282;-2.23496
-0.0279245000000000;-45.1282;-2.23396
-0.0279120000000000;-45.1282;-2.23296
-0.0278995000000000;-45.1282;-2.23196
-0.0278870000000000;-45.1282;-2.23096
-0.0278745000000000;-45.1282;-2.22996
-0.0278620000000000;-45.1282;-2.22896
-0.0278495000000000;-45.1282;-2.22796
-0.0278370000000000;-45.1282;-2.22696
-0.0278245000000000;-45.1282;-2.22596
-0.0278120000000000;-45.1282;-2.22496
-0.0277995000000000;-45.1282;-2.22396
-0.0277870000000000;-45.1282;-2.22296
-0.0277745000000000;-45.1282;-2.22196
-0.0277620000000000;-45.1282;-2.22096
-0.0277495000000000;-45.1282;-2.21996
-0.0277370000000000;-45.1282;-2.21896
-0.0277245000000000;-45.1282;-2.21796
-0.0277120000000000;-45.1282;-2.21696
-0.0276995000000000;-45.1282;-2.21596
-0.0276870000000000;-45.1282;-2.21496
-0.0276745000000000;-45.1282;-2.21396
-0.0276620000000000;-45.1282;-2.21296
-0.0276495000000000;-45.1282;-2.21196
-0.0276370000000000;-45.1282;-2.21096
-0.0276245000000000;-45.1282;-2.20996
-0.0276120000000000;-45.1282;-2.20896
-0.0275995000000000;-45.1282;-2.20796
-0.0275870000000000;-45.1282;-2.20696
-0.0275745000000000;-45.1282;-2.20596
-0.0275620000000000;-45.1282;-2.20496
-0.0275495000000000;-45.1282;-2.20396
-0.0275370000000000;-45.1282;-2.20296
-0.0275245000000000;-45.1282;-2.20196
-0.0275120000000000;-45.1282;-2.20096
-0.0274995000000000;-45.1282;-2.19996
-0.0274870000000000;-45.1282;-2.19896
-0.0274745000000000;-45.1282;-2.19796
-0.0274620000000000;-45.1282;-2.19696
-0.0274495000000000;-45.1282;-2.19596
-0.0274370000000000;-45.1282;-2.19496
-0.0274245000000000;-45.1282;-2.19396
-0.0274120000000000;-45.1282;-2.19296
-0.0273995000000000;-45.1282;-2.19196
-0.0273870000000000;-45.1282;-2.19096
-0.0273745000000000;-45.1282;-2.18996
-0.0273620000000000;-45.1282;-2.18896
-0.0273495000000000;-45.1282;-2.18796
-0.0273370000000000;-45.1282;-2.18696
-0.0273245000000000;-45.1282;-2.18596
-0.0273120000000000;-45.1282;-2.18496
-0.0272995000000000;-45.1282;-2.18396
-0.0272870000000000;-45.1194;-2.18296
-0.0272745000000000;-45.104;-2.18196
-0.0272620000000000;-45.0886;-2.18096
-0.0272495000000000;-45.0732;-2.17996
-0.0272370000000000;-45.0578;-2.17896
-0.0272245000000000;-45.0424;-2.17796
-0.0272120000000000;-45.027;-2.17696
-0.0271995000000000;-45.0116;-2.17596
-0.0271870000000000;-44.9962;-2.17496
-0.0271745000000000;-44.9808;-2.17396
-0.0271620000000000;-44.9654;-2.17296
-0.0271495000000000;-44.95;-2.17196
-0.0271370000000000;-44.9346;-2.17096
-0.0271245000000000;-44.9192;-2.16996
-0.0271120000000000;-44.9038;-2.16896
-0.0270995000000000;-44.8884;-2.16796
-0.0270870000000000;-44.873;-2.16696
-0.0270745000000000;-44.8576;-2.16596
-0.0270620000000000;-44.8422;-2.16496
-0.0270495000000000;-44.8268;-2.16396
-0.0270370000000000;-44.8114;-2.16296
-0.0270245000000000;-44.796;-2.16196
-0.0270120000000000;-44.7806;-2.16096
-0.0269995000000000;-44.7652;-2.15996
-0.0269870000000000;-44.7498;-2.15896
-0.0269745000000000;-44.7344;-2.15796
-0.0269620000000000;-44.719;-2.15696
-0.0269495000000000;-44.7036;-2.15596
-0.0269370000000000;-44.6882;-2.15496
-0.0269245000000000;-44.6728;-2.15396
-0.0269120000000000;-44.6574;-2.15296
-0.0268995000000000;-44.642;-2.15196
-0.0268870000000000;-44.6266;-2.15096
-0.0268745000000000;-44.6154;-2.14996
-0.0268620000000000;-44.6154;-2.14896
-0.0268495000000000;-44.6154;-2.14796
-0.0268370000000000;-44.6154;-2.14696
-0.0268245000000000;-44.6154;-2.14596
-0.0268120000000000;-44.6154;-2.14496
-0.0267995000000000;-44.6154;-2.14396
-0.0267870000000000;-44.6154;-2.14296
-0.0267745000000000;-44.6154;-2.14196
-0.0267620000000000;-44.6154;-2.14096
-0.0267495000000000;-44.6154;-2.13996
-0.0267370000000000;-44.6154;-2.13896
-0.0267245000000000;-44.6154;-2.13796
-0.0267120000000000;-44.6154;-2.13696
-0.0266995000000000;-44.6154;-2.13596
-0.0266870000000000;-44.6154;-2.13496
-0.0266745000000000;-44.6154;-2.13396
-0.0266620000000000;-44.6154;-2.13296
-0.0266495000000000;-44.6154;-2.13196
-0.0266370000000000;-44.6154;-2.13096
-0.0266245000000000;-44.6154;-2.12996
-0.0266120000000000;-44.6154;-2.12896
-0.0265995000000000;-44.6154;-2.12796
-0.0265870000000000;-44.6154;-2.12696
-0.0265745000000000;-44.6154;-2.12596
-0.0265620000000000;-44.6154;-2.12496
-0.0265495000000000;-44.6154;-2.12396
-0.0265370000000000;-44.6154;-2.12296
-0.0265245000000000;-44.6154;-2.12196
-0.0265120000000000;-44.6154;-2.12096
-0.0264995000000000;-44.6154;-2.11996
-0.0264870000000000;-44.6154;-2.11896
-0.0264745000000000;-44.6154;-2.11796
-0.0264620000000000;-44.6165;-2.11696
-0.0264495000000000;-44.632;-2.11596
-0.0264370000000000;-44.6475;-2.11496
-0.0264245000000000;-44.663;-2.11396
-0.0264120000000000;-44.6785;-2.11296
-0.0263995000000000;-44.694;-2.11196
-0.0263870000000000;-44.7095;-2.11096
-0.0263745000000000;-44.725;-2.10996
-0.0263620000000000;-44.7405;-2.10896
-0.0263495000000000;-44.756;-2.10796
-0.0263370000000000;-44.7715;-2.10696
-0.0263245000000000;-44.787;-2.10596
-0.0263120000000000;-44.8025;-2.10496
-0.0262995000000000;-44.818;-2.10396
-0.0262870000000000;-44.8335;-2.10296
-0.0262745000000000;-44.849;-2.10196
-0.0262620000000000;-44.8645;-2.10096
-0.0262495000000000;-44.88;-2.09996
-0.0262370000000000;-44.8955;-2.09896
-0.0262245000000000;-44.911;-2.09796
-0.0262120000000000;-44.9265;-2.09696
-0.0261995000000000;-44.942;-2.09596
-0.0261870000000000;-44.9575;-2.09496
-0.0261745000000000;-44.973;-2.09396
-0.0261620000000000;-44.9885;-2.09296
-0.0261495000000000;-45.004;-2.09196
-0.0261370000000000;-45.0195;-2.09096
-0.0261245000000000;-45.035;-2.08996
-0.0261120000000000;-45.0505;-2.08896
-0.0260995000000000;-45.066;-2.08796
-0.0260870000000000;-45.0815;-2.08696
-0.0260745000000000;-45.097;-2.08596
-0.0260620000000000;-45.1125;-2.08496
-0.0260495000000000;-45.128;-2.08396
-0.0260370000000000;-45.1282;-2.08296
-0.0260245000000000;-45.1282;-2.08196
-0.0260120000000000;-45.1282;-2.08096
-0.0259995000000000;-45.1282;-2.07996
-0.0259870000000000;-45.1282;-2.07896
-0.0259745000000000;-45.1282;-2.07796
-0.0259620000000000;-45.1282;-2.07696
-0.0259495000000000;-45.1282;-2.07596
-0.0259370000000000;-45.1282;-2.07496
-0.0259245000000000;-45.1282;-2.07396
-0.0259120000000000;-45.1282;-2.07296
-0.0258995000000000;-45.1282;-2.07196
-0.0258870000000000;-45.1282;-2.07096
-0.0258745000000000;-45.1282;-2.06996
-0.0258620000000000;-45.1282;-2.06896
-0.0258495000000000;-45.1282;-2.06796
-0.0258370000000000;-45.1282;-2.06696
-0.0258245000000000;-45.1282;-2.06596
-0.0258120000000000;-45.1282;-2.06496
-0.0257995000000000;-45.1282;-2.06396
-0.0257870000000000;-45.1282;-2.06296
-0.0257745000000000;-45.1282;-2.06196
-0.0257620000000000;-45.1282;-2.06096
-0.0257495000000000;-45.1282;-2.05996
-0.0257370000000000;-45.1282;-2.05896
-0.0257245000000000;-45.1282;-2.05796
-0.0257120000000000;-45.1282;-2.05696
-0.0256995000000000;-45.1282;-2.05596
-0.0256870000000000;-45.1282;-2.05496
-0.0256745000000000;-45.1282;-2.05396
-0.0256620000000000;-45.1282;-2.05296
-0.0256495000000000;-45.1282;-2.05196
-0.0256370000000000;-45.1282;-2.05096
-0.0256245000000000;-45.1404;-2.04996
-0.0256120000000000;-45.1559;-2.04896
-0.0255995000000000;-45.1714;-2.04796
-0.0255870000000000;-45.1869;-2.04696
-0.0255745000000000;-45.2024;-2.04596
-0.0255620000000000;-45.2179;-2.04496
-0.0255495000000000;-45.2334;-2.04396
-0.0255370000000000;-45.2489;-2.04296
-0.0255245000000000;-45.2644;-2.04196
-0.0255120000000000;-45.2799;-2.04096
-0.0254995000000000;-45.2954;-2.03996
-0.0254870000000000;-45.3109;-2.03896
-0.0254745000000000;-45.3264;-2.03796
-0.0254620000000000;-45.3419;-2.03696
-0.0254495000000000;-45.3574;-2.03596
-0.0254370000000000;-45.3729;-2.03496
-0.0254245000000000;-45.3884;-2.03396
-0.0254120000000000;-45.4039;-2.03296
-0.0253995000000000;-45.4194;-2.03196
-0.0253870000000000;-45.4349;-2.03096
-0.0253745000000000;-45.4504;-2.02996
-0.0253620000000000;-45.4659;-2.02896
-0.0253495000000000;-45.4814;-2.02796
-0.0253370000000000;-45.4969;-2.02696
-0.0253245000000000;-45.5124;-2.02596
-0.0253120000000000;-45.5279;-2.02496
-0.0252995000000000;-45.5434;-2.02396
-0.0252870000000000;-45.5589;-2.02296
-0.0252745000000000;-45.5744;-2.02196
-0.0252620000000000;-45.5899;-2.02096
-0.0252495000000000;-45.6054;-2.01996
-0.0252370000000000;-45.6209;-2.01896
-0.0252245000000000;-45.6364;-2.01796
-0.0252120000000000;-45.641;-2.01696
-0.0251995000000000;-45.641;-2.01596
-0.0251870000000000;-45.641;-2.01496
-0.0251745000000000;-45.641;-2.01396
-0.0251620000000000;-45.641;-2.01296
-0.0251495000000000;-45.641;-2.01196
-0.0251370000000000;-45.641;-2.01096
-0.0251245000000000;-45.641;-2.00996
-0.0251120000000000;-45.641;-2.00896
-0.0250995000000000;-45.641;-2.00796
-0.0250870000000000;-45.641;-2.00696
-0.0250745000000000;-45.641;-2.00596
-0.0250620000000000;-45.641;-2.00496
-0.0250495000000000;-45.641;-2.00396
-0.0250370000000000;-45.641;-2.00296
-0.0250245000000000;-45.641;-2.00196
-0.0250120000000000;-45.641;-2.00096
-0.0249995000000000;-45.641;-1.99996
-0.0249870000000000;-45.641;-1.99896
-0.0249745000000000;-45.641;-1.99796
-0.0249620000000000;-45.641;-1.99696
-0.0249495000000000;-45.641;-1.99596
-0.0249370000000000;-45.641;-1.99496
-0.0249245000000000;-45.641;-1.99396
-0.0249120000000000;-45.641;-1.99296
-0.0248995000000000;-45.641;-1.99196
