Test unit;IC1;
-0.0692906250000000;-56.4840000000000;-5.54325000000000
-0.0692781250000000;-56.4840000000000;-5.54225000000000
-0.0692656250000000;-56.4840000000000;-5.54125000000000
-0.0692531250000000;-56.4840000000000;-5.54025000000000
-0.0692406250000000;-56.4840000000000;-5.53925000000000
-0.0692281250000000;-56.4840000000000;-5.53825000000000
-0.0692156250000000;-56.4840000000000;-5.53725000000000
-0.0692031250000000;-56.4840000000000;-5.53625000000000
-0.0691906250000000;-56.4840000000000;-5.53525000000000
-0.0691781250000000;-56.4840000000000;-5.53425000000000
-0.0691656250000000;-56.4840000000000;-5.53325000000000
-0.0691531250000000;-56.4840000000000;-5.53225000000000
-0.0691406250000000;-56.4840000000000;-5.53125000000000
-0.0691281250000000;-56.4840000000000;-5.53025000000000
-0.0691156250000000;-56.4840000000000;-5.52925000000000
-0.0691031250000000;-56.4840000000000;-5.52825000000000
-0.0690906250000000;-56.4840000000000;-5.52725000000000
-0.0690781250000000;-56.4840000000000;-5.52625000000000
-0.0690656250000000;-56.4840000000000;-5.52525000000000
-0.0690531250000000;-56.4840000000000;-5.52425000000000
-0.0690406250000000;-56.4840000000000;-5.52325000000000
-0.0690281250000000;-56.4840000000000;-5.52225000000000
-0.0690156250000000;-56.4840000000000;-5.52125000000000
-0.0690031250000000;-56.4840000000000;-5.52025000000000
-0.0689906250000000;-56.4840000000000;-5.51925000000000
-0.0689781250000000;-56.4840000000000;-5.51825000000000
-0.0689656250000000;-56.4840000000000;-5.51725000000000
-0.0689531250000000;-56.4840000000000;-5.51625000000000
-0.0689406250000000;-56.4840000000000;-5.51525000000000
-0.0689281250000000;-56.4840000000000;-5.51425000000000
-0.0689156250000000;-56.4840000000000;-5.51325000000000
-0.0689031250000000;-56.4840000000000;-5.51225000000000
-0.0688906250000000;-56.4840000000000;-5.51125000000000
-0.0688781250000000;-56.4777000000000;-5.51025000000000
-0.0688656250000000;-56.4623000000000;-5.50925000000000
-0.0688531250000000;-56.4469000000000;-5.50825000000000
-0.0688406250000000;-56.4315000000000;-5.50725000000000
-0.0688281250000000;-56.4162000000000;-5.50625000000000
-0.0688156250000000;-56.4008000000000;-5.50525000000000
-0.0688031250000000;-56.3854000000000;-5.50425000000000
-0.0687906250000000;-56.3700000000000;-5.50325000000000
-0.0687781250000000;-56.3546000000000;-5.50225000000000
-0.0687656250000000;-56.3393000000000;-5.50125000000000
-0.0687531250000000;-56.3239000000000;-5.50025000000000
-0.0687406250000000;-56.3085000000000;-5.49925000000000
-0.0687281250000000;-56.2931000000000;-5.49825000000000
-0.0687156250000000;-56.2777000000000;-5.49725000000000
-0.0687031250000000;-56.2623000000000;-5.49625000000000
-0.0686906250000000;-56.2470000000000;-5.49525000000000
-0.0686781250000000;-56.2316000000000;-5.49425000000000
-0.0686656250000000;-56.2162000000000;-5.49325000000000
-0.0686531250000000;-56.2008000000000;-5.49225000000000
-0.0686406250000000;-56.1854000000000;-5.49125000000000
-0.0686281250000000;-56.1700000000000;-5.49025000000000
-0.0686156250000000;-56.1547000000000;-5.48925000000000
-0.0686031250000000;-56.1393000000000;-5.48825000000000
-0.0685906250000000;-56.1239000000000;-5.48725000000000
-0.0685781250000000;-56.1085000000000;-5.48625000000000
-0.0685656250000000;-56.0931000000000;-5.48525000000000
-0.0685531250000000;-56.0778000000000;-5.48425000000000
-0.0685406250000000;-56.0624000000000;-5.48325000000000
-0.0685281250000000;-56.0470000000000;-5.48225000000000
-0.0685156250000000;-56.0316000000000;-5.48125000000000
-0.0685031250000000;-56.0162000000000;-5.48025000000000
-0.0684906250000000;-56.0008000000000;-5.47925000000000
-0.0684781250000000;-55.9855000000000;-5.47825000000000
-0.0684656250000000;-55.9728000000000;-5.47725000000000
-0.0684531250000000;-55.9728000000000;-5.47625000000000
-0.0684406250000000;-55.9728000000000;-5.47525000000000
-0.0684281250000000;-55.9728000000000;-5.47425000000000
-0.0684156250000000;-55.9728000000000;-5.47325000000000
-0.0684031250000000;-55.9728000000000;-5.47225000000000
-0.0683906250000000;-55.9728000000000;-5.47125000000000
-0.0683781250000000;-55.9728000000000;-5.47025000000000
-0.0683656250000000;-55.9728000000000;-5.46925000000000
-0.0683531250000000;-55.9728000000000;-5.46825000000000
-0.0683406250000000;-55.9728000000000;-5.46725000000000
-0.0683281250000000;-55.9728000000000;-5.46625000000000
-0.0683156250000000;-55.9728000000000;-5.46525000000000
-0.0683031250000000;-55.9728000000000;-5.46425000000000
-0.0682906250000000;-55.9728000000000;-5.46325000000000
-0.0682781250000000;-55.9728000000000;-5.46225000000000
-0.0682656250000000;-55.9728000000000;-5.46125000000000
-0.0682531250000000;-55.9728000000000;-5.46025000000000
-0.0682406250000000;-55.9728000000000;-5.45925000000000
-0.0682281250000000;-55.9728000000000;-5.45825000000000
-0.0682156250000000;-55.9728000000000;-5.45725000000000
-0.0682031250000000;-55.9728000000000;-5.45625000000000
-0.0681906250000000;-55.9728000000000;-5.45525000000000
-0.0681781250000000;-55.9728000000000;-5.45425000000000
-0.0681656250000000;-55.9728000000000;-5.45325000000000
-0.0681531250000000;-55.9728000000000;-5.45225000000000
-0.0681406250000000;-55.9728000000000;-5.45125000000000
-0.0681281250000000;-55.9728000000000;-5.45025000000000
-0.0681156250000000;-55.9728000000000;-5.44925000000000
-0.0681031250000000;-55.9728000000000;-5.44825000000000
-0.0680906250000000;-55.9728000000000;-5.44725000000000
-0.0680781250000000;-55.9728000000000;-5.44625000000000
-0.0680656250000000;-55.9728000000000;-5.44525000000000
-0.0680531250000000;-55.9728000000000;-5.44425000000000
-0.0680406250000000;-55.9728000000000;-5.44325000000000
-0.0680281250000000;-55.9728000000000;-5.44225000000000
-0.0680156250000000;-55.9728000000000;-5.44125000000000
-0.0680031250000000;-55.9728000000000;-5.44025000000000
-0.0679906250000000;-55.9728000000000;-5.43925000000000
-0.0679781250000000;-55.9728000000000;-5.43825000000000
-0.0679656250000000;-55.9728000000000;-5.43725000000000
-0.0679531250000000;-55.9728000000000;-5.43625000000000
-0.0679406250000000;-55.9728000000000;-5.43525000000000
-0.0679281250000000;-55.9728000000000;-5.43425000000000
-0.0679156250000000;-55.9728000000000;-5.43325000000000
-0.0679031250000000;-55.9728000000000;-5.43225000000000
-0.0678906250000000;-55.9728000000000;-5.43125000000000
-0.0678781250000000;-55.9728000000000;-5.43025000000000
-0.0678656250000000;-55.9728000000000;-5.42925000000000
-0.0678531250000000;-55.9728000000000;-5.42825000000000
-0.0678406250000000;-55.9728000000000;-5.42725000000000
-0.0678281250000000;-55.9728000000000;-5.42625000000000
-0.0678156250000000;-55.9728000000000;-5.42525000000000
-0.0678031250000000;-55.9728000000000;-5.42425000000000
-0.0677906250000000;-55.9728000000000;-5.42325000000000
-0.0677781250000000;-55.9728000000000;-5.42225000000000
-0.0677656250000000;-55.9728000000000;-5.42125000000000
-0.0677531250000000;-55.9728000000000;-5.42025000000000
-0.0677406250000000;-55.9728000000000;-5.41925000000000
-0.0677281250000000;-55.9728000000000;-5.41825000000000
-0.0677156250000000;-55.9728000000000;-5.41725000000000
-0.0677031250000000;-55.9728000000000;-5.41625000000000
-0.0676906250000000;-55.9728000000000;-5.41525000000000
-0.0676781250000000;-55.9728000000000;-5.41425000000000
-0.0676656250000000;-55.9728000000000;-5.41325000000000
-0.0676531250000000;-55.9728000000000;-5.41225000000000
-0.0676406250000000;-55.9728000000000;-5.41125000000000
-0.0676281250000000;-55.9444000000000;-5.41025000000000
-0.0676156250000000;-55.9138000000000;-5.40925000000000
-0.0676031250000000;-55.8831000000000;-5.40825000000000
-0.0675906250000000;-55.8524000000000;-5.40725000000000
-0.0675781250000000;-55.8218000000000;-5.40625000000000
-0.0675656250000000;-55.7911000000000;-5.40525000000000
-0.0675531250000000;-55.7604000000000;-5.40425000000000
-0.0675406250000000;-55.7298000000000;-5.40325000000000
-0.0675281250000000;-55.6991000000000;-5.40225000000000
-0.0675156250000000;-55.6684000000000;-5.40125000000000
-0.0675031250000000;-55.6378000000000;-5.40025000000000
-0.0674906250000000;-55.6071000000000;-5.39925000000000
-0.0674781250000000;-55.5764000000000;-5.39825000000000
-0.0674656250000000;-55.5458000000000;-5.39725000000000
-0.0674531250000000;-55.5151000000000;-5.39625000000000
-0.0674406250000000;-55.4844000000000;-5.39525000000000
-0.0674281250000000;-55.4538000000000;-5.39425000000000
-0.0674156250000000;-55.4231000000000;-5.39325000000000
-0.0674031250000000;-55.3924000000000;-5.39225000000000
-0.0673906250000000;-55.3618000000000;-5.39125000000000
-0.0673781250000000;-55.3311000000000;-5.39025000000000
-0.0673656250000000;-55.3004000000000;-5.38925000000000
-0.0673531250000000;-55.2698000000000;-5.38825000000000
-0.0673406250000000;-55.2391000000000;-5.38725000000000
-0.0673281250000000;-55.2084000000000;-5.38625000000000
-0.0673156250000000;-55.1778000000000;-5.38525000000000
-0.0673031250000000;-55.1471000000000;-5.38425000000000
-0.0672906250000000;-55.1164000000000;-5.38325000000000
-0.0672781250000000;-55.0858000000000;-5.38225000000000
-0.0672656250000000;-55.0551000000000;-5.38125000000000
-0.0672531250000000;-55.0244000000000;-5.38025000000000
-0.0672406250000000;-54.9938000000000;-5.37925000000000
-0.0672281250000000;-54.9631000000000;-5.37825000000000
-0.0672156250000000;-54.9504000000000;-5.37725000000000
-0.0672031250000000;-54.9504000000000;-5.37625000000000
-0.0671906250000000;-54.9504000000000;-5.37525000000000
-0.0671781250000000;-54.9504000000000;-5.37425000000000
-0.0671656250000000;-54.9504000000000;-5.37325000000000
-0.0671531250000000;-54.9504000000000;-5.37225000000000
-0.0671406250000000;-54.9504000000000;-5.37125000000000
-0.0671281250000000;-54.9504000000000;-5.37025000000000
-0.0671156250000000;-54.9504000000000;-5.36925000000000
-0.0671031250000000;-54.9504000000000;-5.36825000000000
-0.0670906250000000;-54.9504000000000;-5.36725000000000
-0.0670781250000000;-54.9504000000000;-5.36625000000000
-0.0670656250000000;-54.9504000000000;-5.36525000000000
-0.0670531250000000;-54.9504000000000;-5.36425000000000
-0.0670406250000000;-54.9504000000000;-5.36325000000000
-0.0670281250000000;-54.9504000000000;-5.36225000000000
-0.0670156250000000;-54.9504000000000;-5.36125000000000
-0.0670031250000000;-54.9504000000000;-5.36025000000000
-0.0669906250000000;-54.9504000000000;-5.35925000000000
-0.0669781250000000;-54.9504000000000;-5.35825000000000
-0.0669656250000000;-54.9504000000000;-5.35725000000000
-0.0669531250000000;-54.9504000000000;-5.35625000000000
-0.0669406250000000;-54.9504000000000;-5.35525000000000
-0.0669281250000000;-54.9504000000000;-5.35425000000000
-0.0669156250000000;-54.9504000000000;-5.35325000000000
-0.0669031250000000;-54.9504000000000;-5.35225000000000
-0.0668906250000000;-54.9504000000000;-5.35125000000000
-0.0668781250000000;-54.9504000000000;-5.35025000000000
-0.0668656250000000;-54.9504000000000;-5.34925000000000
-0.0668531250000000;-54.9504000000000;-5.34825000000000
-0.0668406250000000;-54.9504000000000;-5.34725000000000
-0.0668281250000000;-54.9504000000000;-5.34625000000000
-0.0668156250000000;-54.9504000000000;-5.34525000000000
-0.0668031250000000;-54.9504000000000;-5.34425000000000
-0.0667906250000000;-54.9504000000000;-5.34325000000000
-0.0667781250000000;-54.9504000000000;-5.34225000000000
-0.0667656250000000;-54.9504000000000;-5.34125000000000
-0.0667531250000000;-54.9504000000000;-5.34025000000000
-0.0667406250000000;-54.9504000000000;-5.33925000000000
-0.0667281250000000;-54.9504000000000;-5.33825000000000
-0.0667156250000000;-54.9504000000000;-5.33725000000000
-0.0667031250000000;-54.9504000000000;-5.33625000000000
-0.0666906250000000;-54.9504000000000;-5.33525000000000
-0.0666781250000000;-54.9504000000000;-5.33425000000000
-0.0666656250000000;-54.9504000000000;-5.33325000000000
-0.0666531250000000;-54.9504000000000;-5.33225000000000
-0.0666406250000000;-54.9504000000000;-5.33125000000000
-0.0666281250000000;-54.9504000000000;-5.33025000000000
-0.0666156250000000;-54.9504000000000;-5.32925000000000
-0.0666031250000000;-54.9504000000000;-5.32825000000000
-0.0665906250000000;-54.9504000000000;-5.32725000000000
-0.0665781250000000;-54.9504000000000;-5.32625000000000
-0.0665656250000000;-54.9504000000000;-5.32525000000000
-0.0665531250000000;-54.9504000000000;-5.32425000000000
-0.0665406250000000;-54.9504000000000;-5.32325000000000
-0.0665281250000000;-54.9504000000000;-5.32225000000000
-0.0665156250000000;-54.9504000000000;-5.32125000000000
-0.0665031250000000;-54.9504000000000;-5.32025000000000
-0.0664906250000000;-54.9504000000000;-5.31925000000000
-0.0664781250000000;-54.9504000000000;-5.31825000000000
-0.0664656250000000;-54.9504000000000;-5.31725000000000
-0.0664531250000000;-54.9504000000000;-5.31625000000000
-0.0664406250000000;-54.9504000000000;-5.31525000000000
-0.0664281250000000;-54.9504000000000;-5.31425000000000
-0.0664156250000000;-54.9504000000000;-5.31325000000000
-0.0664031250000000;-54.9504000000000;-5.31225000000000
-0.0663906250000000;-54.9504000000000;-5.31125000000000
-0.0663781250000000;-54.9504000000000;-5.31025000000000
-0.0663656250000000;-54.9504000000000;-5.30925000000000
-0.0663531250000000;-54.9504000000000;-5.30825000000000
-0.0663406250000000;-54.9504000000000;-5.30725000000000
-0.0663281250000000;-54.9504000000000;-5.30625000000000
-0.0663156250000000;-54.9504000000000;-5.30525000000000
-0.0663031250000000;-54.9504000000000;-5.30425000000000
-0.0662906250000000;-54.9504000000000;-5.30325000000000
-0.0662781250000000;-54.9504000000000;-5.30225000000000
-0.0662656250000000;-54.9504000000000;-5.30125000000000
-0.0662531250000000;-54.9504000000000;-5.30025000000000
-0.0662406250000000;-54.9504000000000;-5.29925000000000
-0.0662281250000000;-54.9504000000000;-5.29825000000000
-0.0662156250000000;-54.9504000000000;-5.29725000000000
-0.0662031250000000;-54.9504000000000;-5.29625000000000
-0.0661906250000000;-54.9504000000000;-5.29525000000000
-0.0661781250000000;-54.9504000000000;-5.29425000000000
-0.0661656250000000;-54.9504000000000;-5.29325000000000
-0.0661531250000000;-54.9504000000000;-5.29225000000000
-0.0661406250000000;-54.9504000000000;-5.29125000000000
-0.0661281250000000;-54.9504000000000;-5.29025000000000
-0.0661156250000000;-54.9504000000000;-5.28925000000000
-0.0661031250000000;-54.9504000000000;-5.28825000000000
-0.0660906250000000;-54.9504000000000;-5.28725000000000
-0.0660781250000000;-54.9504000000000;-5.28625000000000
-0.0660656250000000;-54.9504000000000;-5.28525000000000
-0.0660531250000000;-54.9504000000000;-5.28425000000000
-0.0660406250000000;-54.9504000000000;-5.28325000000000
-0.0660281250000000;-54.9504000000000;-5.28225000000000
-0.0660156250000000;-54.9504000000000;-5.28125000000000
-0.0660031250000000;-54.9504000000000;-5.28025000000000
-0.0659906250000000;-54.9504000000000;-5.27925000000000
-0.0659781250000000;-54.9504000000000;-5.27825000000000
-0.0659656250000000;-54.9504000000000;-5.27725000000000
-0.0659531250000000;-54.9504000000000;-5.27625000000000
-0.0659406250000000;-54.9504000000000;-5.27525000000000
-0.0659281250000000;-54.9504000000000;-5.27425000000000
-0.0659156250000000;-54.9504000000000;-5.27325000000000
-0.0659031250000000;-54.9504000000000;-5.27225000000000
-0.0658906250000000;-54.9504000000000;-5.27125000000000
-0.0658781250000000;-54.9504000000000;-5.27025000000000
-0.0658656250000000;-54.9504000000000;-5.26925000000000
-0.0658531250000000;-54.9504000000000;-5.26825000000000
-0.0658406250000000;-54.9504000000000;-5.26725000000000
-0.0658281250000000;-54.9504000000000;-5.26625000000000
-0.0658156250000000;-54.9504000000000;-5.26525000000000
-0.0658031250000000;-54.9504000000000;-5.26425000000000
-0.0657906250000000;-54.9504000000000;-5.26325000000000
-0.0657781250000000;-54.9504000000000;-5.26225000000000
-0.0657656250000000;-54.9504000000000;-5.26125000000000
-0.0657531250000000;-54.9504000000000;-5.26025000000000
-0.0657406250000000;-54.9504000000000;-5.25925000000000
-0.0657281250000000;-54.9504000000000;-5.25825000000000
-0.0657156250000000;-54.9504000000000;-5.25725000000000
-0.0657031250000000;-54.9504000000000;-5.25625000000000
-0.0656906250000000;-54.9504000000000;-5.25525000000000
-0.0656781250000000;-54.9504000000000;-5.25425000000000
-0.0656656250000000;-54.9504000000000;-5.25325000000000
-0.0656531250000000;-54.9504000000000;-5.25225000000000
-0.0656406250000000;-54.9504000000000;-5.25125000000000
-0.0656281250000000;-54.9504000000000;-5.25025000000000
-0.0656156250000000;-54.9504000000000;-5.24925000000000
-0.0656031250000000;-54.9504000000000;-5.24825000000000
-0.0655906250000000;-54.9504000000000;-5.24725000000000
-0.0655781250000000;-54.9504000000000;-5.24625000000000
-0.0655656250000000;-54.9492000000000;-5.24525000000000
-0.0655531250000000;-54.9338000000000;-5.24425000000000
-0.0655406250000000;-54.9184000000000;-5.24325000000000
-0.0655281250000000;-54.9030000000000;-5.24225000000000
-0.0655156250000000;-54.8877000000000;-5.24125000000000
-0.0655031250000000;-54.8723000000000;-5.24025000000000
-0.0654906250000000;-54.8569000000000;-5.23925000000000
-0.0654781250000000;-54.8415000000000;-5.23825000000000
-0.0654656250000000;-54.8261000000000;-5.23725000000000
-0.0654531250000000;-54.8107000000000;-5.23625000000000
-0.0654406250000000;-54.7954000000000;-5.23525000000000
-0.0654281250000000;-54.7800000000000;-5.23425000000000
-0.0654156250000000;-54.7646000000000;-5.23325000000000
-0.0654031250000000;-54.7492000000000;-5.23225000000000
-0.0653906250000000;-54.7338000000000;-5.23125000000000
-0.0653781250000000;-54.7185000000000;-5.23025000000000
-0.0653656250000000;-54.7031000000000;-5.22925000000000
-0.0653531250000000;-54.6877000000000;-5.22825000000000
-0.0653406250000000;-54.6723000000000;-5.22725000000000
-0.0653281250000000;-54.6569000000000;-5.22625000000000
-0.0653156250000000;-54.6415000000000;-5.22525000000000
-0.0653031250000000;-54.6262000000000;-5.22425000000000
-0.0652906250000000;-54.6108000000000;-5.22325000000000
-0.0652781250000000;-54.5954000000000;-5.22225000000000
-0.0652656250000000;-54.5800000000000;-5.22125000000000
-0.0652531250000000;-54.5646000000000;-5.22025000000000
-0.0652406250000000;-54.5493000000000;-5.21925000000000
-0.0652281250000000;-54.5339000000000;-5.21825000000000
-0.0652156250000000;-54.5185000000000;-5.21725000000000
-0.0652031250000000;-54.5031000000000;-5.21625000000000
-0.0651906250000000;-54.4877000000000;-5.21525000000000
-0.0651781250000000;-54.4723000000000;-5.21425000000000
-0.0651656250000000;-54.4570000000000;-5.21325000000000
-0.0651531250000000;-54.4416000000000;-5.21225000000000
-0.0651406250000000;-54.4393000000000;-5.21125000000000
-0.0651281250000000;-54.4393000000000;-5.21025000000000
-0.0651156250000000;-54.4393000000000;-5.20925000000000
-0.0651031250000000;-54.4393000000000;-5.20825000000000
-0.0650906250000000;-54.4393000000000;-5.20725000000000
-0.0650781250000000;-54.4393000000000;-5.20625000000000
-0.0650656250000000;-54.4393000000000;-5.20525000000000
-0.0650531250000000;-54.4393000000000;-5.20425000000000
-0.0650406250000000;-54.4393000000000;-5.20325000000000
-0.0650281250000000;-54.4393000000000;-5.20225000000000
-0.0650156250000000;-54.4393000000000;-5.20125000000000
-0.0650031250000000;-54.4393000000000;-5.20025000000000
-0.0649906250000000;-54.4393000000000;-5.19925000000000
-0.0649781250000000;-54.4393000000000;-5.19825000000000
-0.0649656250000000;-54.4393000000000;-5.19725000000000
-0.0649531250000000;-54.4393000000000;-5.19625000000000
-0.0649406250000000;-54.4393000000000;-5.19525000000000
-0.0649281250000000;-54.4393000000000;-5.19425000000000
-0.0649156250000000;-54.4393000000000;-5.19325000000000
-0.0649031250000000;-54.4393000000000;-5.19225000000000
-0.0648906250000000;-54.4393000000000;-5.19125000000000
-0.0648781250000000;-54.4393000000000;-5.19025000000000
-0.0648656250000000;-54.4393000000000;-5.18925000000000
-0.0648531250000000;-54.4393000000000;-5.18825000000000
-0.0648406250000000;-54.4393000000000;-5.18725000000000
-0.0648281250000000;-54.4393000000000;-5.18625000000000
-0.0648156250000000;-54.4393000000000;-5.18525000000000
-0.0648031250000000;-54.4393000000000;-5.18425000000000
-0.0647906250000000;-54.4393000000000;-5.18325000000000
-0.0647781250000000;-54.4393000000000;-5.18225000000000
-0.0647656250000000;-54.4393000000000;-5.18125000000000
-0.0647531250000000;-54.4393000000000;-5.18025000000000
-0.0647406250000000;-54.4393000000000;-5.17925000000000
-0.0647281250000000;-54.4393000000000;-5.17825000000000
-0.0647156250000000;-54.4393000000000;-5.17725000000000
-0.0647031250000000;-54.4393000000000;-5.17625000000000
-0.0646906250000000;-54.4393000000000;-5.17525000000000
-0.0646781250000000;-54.4393000000000;-5.17425000000000
-0.0646656250000000;-54.4393000000000;-5.17325000000000
-0.0646531250000000;-54.4393000000000;-5.17225000000000
-0.0646406250000000;-54.4393000000000;-5.17125000000000
-0.0646281250000000;-54.4393000000000;-5.17025000000000
-0.0646156250000000;-54.4393000000000;-5.16925000000000
-0.0646031250000000;-54.4393000000000;-5.16825000000000
-0.0645906250000000;-54.4393000000000;-5.16725000000000
-0.0645781250000000;-54.4393000000000;-5.16625000000000
-0.0645656250000000;-54.4393000000000;-5.16525000000000
-0.0645531250000000;-54.4393000000000;-5.16425000000000
-0.0645406250000000;-54.4393000000000;-5.16325000000000
-0.0645281250000000;-54.4393000000000;-5.16225000000000
-0.0645156250000000;-54.4393000000000;-5.16125000000000
-0.0645031250000000;-54.4393000000000;-5.16025000000000
-0.0644906250000000;-54.4393000000000;-5.15925000000000
-0.0644781250000000;-54.4393000000000;-5.15825000000000
-0.0644656250000000;-54.4393000000000;-5.15725000000000
-0.0644531250000000;-54.4393000000000;-5.15625000000000
-0.0644406250000000;-54.4393000000000;-5.15525000000000
-0.0644281250000000;-54.4393000000000;-5.15425000000000
-0.0644156250000000;-54.4393000000000;-5.15325000000000
-0.0644031250000000;-54.4393000000000;-5.15225000000000
-0.0643906250000000;-54.4393000000000;-5.15125000000000
-0.0643781250000000;-54.4393000000000;-5.15025000000000
-0.0643656250000000;-54.4393000000000;-5.14925000000000
-0.0643531250000000;-54.4393000000000;-5.14825000000000
-0.0643406250000000;-54.4393000000000;-5.14725000000000
-0.0643281250000000;-54.4393000000000;-5.14625000000000
-0.0643156250000000;-54.4393000000000;-5.14525000000000
-0.0643031250000000;-54.4393000000000;-5.14425000000000
-0.0642906250000000;-54.4393000000000;-5.14325000000000
-0.0642781250000000;-54.4393000000000;-5.14225000000000
-0.0642656250000000;-54.4393000000000;-5.14125000000000
-0.0642531250000000;-54.4393000000000;-5.14025000000000
-0.0642406250000000;-54.4393000000000;-5.13925000000000
-0.0642281250000000;-54.4393000000000;-5.13825000000000
-0.0642156250000000;-54.4393000000000;-5.13725000000000
-0.0642031250000000;-54.4393000000000;-5.13625000000000
-0.0641906250000000;-54.4393000000000;-5.13525000000000
-0.0641781250000000;-54.4393000000000;-5.13425000000000
-0.0641656250000000;-54.4393000000000;-5.13325000000000
-0.0641531250000000;-54.4393000000000;-5.13225000000000
-0.0641406250000000;-54.4393000000000;-5.13125000000000
-0.0641281250000000;-54.4393000000000;-5.13025000000000
-0.0641156250000000;-54.4393000000000;-5.12925000000000
-0.0641031250000000;-54.4393000000000;-5.12825000000000
-0.0640906250000000;-54.4393000000000;-5.12725000000000
-0.0640781250000000;-54.4393000000000;-5.12625000000000
-0.0640656250000000;-54.4393000000000;-5.12525000000000
-0.0640531250000000;-54.4393000000000;-5.12425000000000
-0.0640406250000000;-54.4393000000000;-5.12325000000000
-0.0640281250000000;-54.4393000000000;-5.12225000000000
-0.0640156250000000;-54.4393000000000;-5.12125000000000
-0.0640031250000000;-54.4393000000000;-5.12025000000000
-0.0639906250000000;-54.4393000000000;-5.11925000000000
-0.0639781250000000;-54.4393000000000;-5.11825000000000
-0.0639656250000000;-54.4393000000000;-5.11725000000000
-0.0639531250000000;-54.4393000000000;-5.11625000000000
-0.0639406250000000;-54.4393000000000;-5.11525000000000
-0.0639281250000000;-54.4393000000000;-5.11425000000000
