Test unit;IG1;
Reference;Ponte et al. (2023);
top_displacement;horizontal_force;drift
[mm];[kN];[%]
-0.0314531250000000;-43.5897;-2.51625
-0.0314406250000000;-43.5897;-2.51525
-0.0314281250000000;-43.5897;-2.51425
-0.0314156250000000;-43.5897;-2.51325
-0.0314031250000000;-43.5897;-2.51225
-0.0313906250000000;-43.5897;-2.51125
-0.0313781250000000;-43.5897;-2.51025
-0.0313656250000000;-43.5897;-2.50925
-0.0313531250000000;-43.5897;-2.50825
-0.0313406250000000;-43.5897;-2.50725
-0.0313281250000000;-43.5897;-2.50625
-0.0313156250000000;-43.5897;-2.50525
-0.0313031250000000;-43.5897;-2.50425
-0.0312906250000000;-43.5897;-2.50325
-0.0312781250000000;-43.5897;-2.50225
-0.0312656250000000;-43.5897;-2.50125
-0.0312531250000000;-43.5897;-2.50025
-0.0312406250000000;-43.5897;-2.49925
-0.0312281250000000;-43.5897;-2.49825
-0.0312156250000000;-43.5897;-2.49725
-0.0312031250000000;-43.5897;-2.49625
-0.0311906250000000;-43.5897;-2.49525
-0.0311781250000000;-43.5897;-2.49425
-0.0311656250000000;-43.5897;-2.49325
-0.0311531250000000;-43.5897;-2.49225
-0.0311406250000000;-43.5897;-2.49125
-0.0311281250000000;-43.5897;-2.49025
-0.0311156250000000;-43.5897;-2.48925
-0.0311031250000000;-43.5897;-2.48825
-0.0310906250000000;-43.5897;-2.48725
-0.0310781250000000;-43.5897;-2.48625
-0.0310656250000000;-43.5897;-2.48525
-0.0310531250000000;-43.5897;-2.48425
-0.0310406250000000;-43.5897;-2.48325
-0.0310281250000000;-43.5897;-2.48225
-0.0310156250000000;-43.5897;-2.48125
-0.0310031250000000;-43.5897;-2.48025
-0.0309906250000000;-43.5897;-2.47925
-0.0309781250000000;-43.5897;-2.47825
-0.0309656250000000;-43.5897;-2.47725
-0.0309531250000000;-43.5897;-2.47625
-0.0309406250000000;-43.5897;-2.47525
-0.0309281250000000;-43.5897;-2.47425
-0.0309156250000000;-43.5897;-2.47325
-0.0309031250000000;-43.5897;-2.47225
-0.0308906250000000;-43.5897;-2.47125
-0.0308781250000000;-43.5897;-2.47025
-0.0308656250000000;-43.5897;-2.46925
-0.0308531250000000;-43.5897;-2.46825
-0.0308406250000000;-43.5999;-2.46725
-0.0308281250000000;-43.6154;-2.46625
-0.0308156250000000;-43.6309;-2.46525
-0.0308031250000000;-43.6464;-2.46425
-0.0307906250000000;-43.6619;-2.46325
-0.0307781250000000;-43.6773;-2.46225
-0.0307656250000000;-43.6928;-2.46125
-0.0307531250000000;-43.7083;-2.46025
-0.0307406250000000;-43.7238;-2.45925
-0.0307281250000000;-43.7393;-2.45825
-0.0307156250000000;-43.7548;-2.45725
-0.0307031250000000;-43.7702;-2.45625
-0.0306906250000000;-43.7857;-2.45525
-0.0306781250000000;-43.8012;-2.45425
-0.0306656250000000;-43.8167;-2.45325
-0.0306531250000000;-43.8322;-2.45225
-0.0306406250000000;-43.8476;-2.45125
-0.0306281250000000;-43.8631;-2.45025
-0.0306156250000000;-43.8786;-2.44925
-0.0306031250000000;-43.8941;-2.44825
-0.0305906250000000;-43.9096;-2.44725
-0.0305781250000000;-43.925;-2.44625
-0.0305656250000000;-43.9405;-2.44525
-0.0305531250000000;-43.956;-2.44425
-0.0305406250000000;-43.9715;-2.44325
-0.0305281250000000;-43.987;-2.44225
-0.0305156250000000;-44.0024;-2.44125
-0.0305031250000000;-44.0179;-2.44025
-0.0304906250000000;-44.0334;-2.43925
-0.0304781250000000;-44.0489;-2.43825
-0.0304656250000000;-44.0644;-2.43725
-0.0304531250000000;-44.0798;-2.43625
-0.0304406250000000;-44.0953;-2.43525
-0.0304281250000000;-44.1026;-2.43425
-0.0304156250000000;-44.1026;-2.43325
-0.0304031250000000;-44.1026;-2.43225
-0.0303906250000000;-44.1026;-2.43125
-0.0303781250000000;-44.1026;-2.43025
-0.0303656250000000;-44.1026;-2.42925
-0.0303531250000000;-44.1026;-2.42825
-0.0303406250000000;-44.1026;-2.42725
-0.0303281250000000;-44.1026;-2.42625
-0.0303156250000000;-44.1026;-2.42525
-0.0303031250000000;-44.1026;-2.42425
-0.0302906250000000;-44.1026;-2.42325
-0.0302781250000000;-44.1026;-2.42225
-0.0302656250000000;-44.1026;-2.42125
-0.0302531250000000;-44.1026;-2.42025
-0.0302406250000000;-44.1026;-2.41925
-0.0302281250000000;-44.1026;-2.41825
-0.0302156250000000;-44.1026;-2.41725
-0.0302031250000000;-44.1026;-2.41625
-0.0301906250000000;-44.1026;-2.41525
-0.0301781250000000;-44.1026;-2.41425
-0.0301656250000000;-44.1026;-2.41325
-0.0301531250000000;-44.1026;-2.41225
-0.0301406250000000;-44.1026;-2.41125
-0.0301281250000000;-44.1026;-2.41025
-0.0301156250000000;-44.1026;-2.40925
-0.0301031250000000;-44.1026;-2.40825
-0.0300906250000000;-44.1026;-2.40725
-0.0300781250000000;-44.1026;-2.40625
-0.0300656250000000;-44.1026;-2.40525
-0.0300531250000000;-44.1026;-2.40425
-0.0300406250000000;-44.1026;-2.40325
-0.0300281250000000;-44.1026;-2.40225
-0.0300156250000000;-44.1026;-2.40125
-0.0300031250000000;-44.1026;-2.40025
-0.0299906250000000;-44.1026;-2.39925
-0.0299781250000000;-44.1026;-2.39825
-0.0299656250000000;-44.1026;-2.39725
-0.0299531250000000;-44.1026;-2.39625
-0.0299406250000000;-44.1026;-2.39525
-0.0299281250000000;-44.1026;-2.39425
-0.0299156250000000;-44.1026;-2.39325
-0.0299031250000000;-44.1026;-2.39225
-0.0298906250000000;-44.1026;-2.39125
-0.0298781250000000;-44.1026;-2.39025
-0.0298656250000000;-44.1026;-2.38925
-0.0298531250000000;-44.1026;-2.38825
-0.0298406250000000;-44.1026;-2.38725
-0.0298281250000000;-44.1026;-2.38625
-0.0298156250000000;-44.1026;-2.38525
-0.0298031250000000;-44.1026;-2.38425
-0.0297906250000000;-44.1026;-2.38325
-0.0297781250000000;-44.1026;-2.38225
-0.0297656250000000;-44.1026;-2.38125
-0.0297531250000000;-44.1026;-2.38025
-0.0297406250000000;-44.1026;-2.37925
-0.0297281250000000;-44.1026;-2.37825
-0.0297156250000000;-44.1026;-2.37725
-0.0297031250000000;-44.1026;-2.37625
-0.0296906250000000;-44.1026;-2.37525
-0.0296781250000000;-44.1026;-2.37425
-0.0296656250000000;-44.1026;-2.37325
-0.0296531250000000;-44.1026;-2.37225
-0.0296406250000000;-44.1026;-2.37125
-0.0296281250000000;-44.1026;-2.37025
-0.0296156250000000;-44.1026;-2.36925
-0.0296031250000000;-44.1026;-2.36825
-0.0295906250000000;-44.1026;-2.36725
-0.0295781250000000;-44.1026;-2.36625
-0.0295656250000000;-44.1026;-2.36525
-0.0295531250000000;-44.1026;-2.36425
-0.0295406250000000;-44.1026;-2.36325
-0.0295281250000000;-44.1026;-2.36225
-0.0295156250000000;-44.1026;-2.36125
-0.0295031250000000;-44.1026;-2.36025
-0.0294906250000000;-44.1026;-2.35925
-0.0294781250000000;-44.1026;-2.35825
-0.0294656250000000;-44.1026;-2.35725
-0.0294531250000000;-44.1026;-2.35625
-0.0294406250000000;-44.1026;-2.35525
-0.0294281250000000;-44.1026;-2.35425
-0.0294156250000000;-44.1026;-2.35325
-0.0294031250000000;-44.1026;-2.35225
-0.0293906250000000;-44.1026;-2.35125
-0.0293781250000000;-44.1026;-2.35025
-0.0293656250000000;-44.1026;-2.34925
-0.0293531250000000;-44.1026;-2.34825
-0.0293406250000000;-44.1026;-2.34725
-0.0293281250000000;-44.1026;-2.34625
-0.0293156250000000;-44.1026;-2.34525
-0.0293031250000000;-44.1026;-2.34425
-0.0292906250000000;-44.1026;-2.34325
-0.0292781250000000;-44.1026;-2.34225
-0.0292656250000000;-44.1026;-2.34125
-0.0292531250000000;-44.1026;-2.34025
-0.0292406250000000;-44.1026;-2.33925
-0.0292281250000000;-44.1026;-2.33825
-0.0292156250000000;-44.1026;-2.33725
-0.0292031250000000;-44.1026;-2.33625
-0.0291906250000000;-44.1026;-2.33525
-0.0291781250000000;-44.1026;-2.33425
-0.0291656250000000;-44.1026;-2.33325
-0.0291531250000000;-44.1026;-2.33225
-0.0291406250000000;-44.1026;-2.33125
-0.0291281250000000;-44.1026;-2.33025
-0.0291156250000000;-44.1026;-2.32925
-0.0291031250000000;-44.1026;-2.32825
-0.0290906250000000;-44.1026;-2.32725
-0.0290781250000000;-44.1026;-2.32625
-0.0290656250000000;-44.1026;-2.32525
-0.0290531250000000;-44.1026;-2.32425
-0.0290406250000000;-44.1026;-2.32325
-0.0290281250000000;-44.1026;-2.32225
-0.0290156250000000;-44.1026;-2.32125
-0.0290031250000000;-44.1026;-2.32025
-0.0289906250000000;-44.1026;-2.31925
-0.0289781250000000;-44.1026;-2.31825
-0.0289656250000000;-44.1026;-2.31725
-0.0289531250000000;-44.1026;-2.31625
-0.0289406250000000;-44.1026;-2.31525
-0.0289281250000000;-44.1026;-2.31425
-0.0289156250000000;-44.1026;-2.31325
-0.0289031250000000;-44.1026;-2.31225
-0.0288906250000000;-44.1026;-2.31125
-0.0288781250000000;-44.1026;-2.31025
-0.0288656250000000;-44.1026;-2.30925
-0.0288531250000000;-44.1026;-2.30825
-0.0288406250000000;-44.1026;-2.30725
-0.0288281250000000;-44.1026;-2.30625
-0.0288156250000000;-44.1026;-2.30525
-0.0288031250000000;-44.1026;-2.30425
-0.0287906250000000;-44.1026;-2.30325
-0.0287781250000000;-44.1026;-2.30225
-0.0287656250000000;-44.1026;-2.30125
-0.0287531250000000;-44.1026;-2.30025
-0.0287406250000000;-44.1026;-2.29925
-0.0287281250000000;-44.1026;-2.29825
-0.0287156250000000;-44.1026;-2.29725
-0.0287031250000000;-44.1026;-2.29625
-0.0286906250000000;-44.1026;-2.29525
-0.0286781250000000;-44.1026;-2.29425
-0.0286656250000000;-44.1026;-2.29325
-0.0286531250000000;-44.1026;-2.29225
-0.0286406250000000;-44.1026;-2.29125
-0.0286281250000000;-44.1026;-2.29025
-0.0286156250000000;-44.1026;-2.28925
-0.0286031250000000;-44.1026;-2.28825
-0.0285906250000000;-44.1026;-2.28725
-0.0285781250000000;-44.1026;-2.28625
-0.0285656250000000;-44.1026;-2.28525
-0.0285531250000000;-44.1026;-2.28425
-0.0285406250000000;-44.1026;-2.28325
-0.0285281250000000;-44.1026;-2.28225
-0.0285156250000000;-44.1026;-2.28125
-0.0285031250000000;-44.1026;-2.28025
-0.0284906250000000;-44.1026;-2.27925
-0.0284781250000000;-44.1026;-2.27825
-0.0284656250000000;-44.1026;-2.27725
-0.0284531250000000;-44.1026;-2.27625
-0.0284406250000000;-44.1026;-2.27525
-0.0284281250000000;-44.1026;-2.27425
-0.0284156250000000;-44.1026;-2.27325
-0.0284031250000000;-44.1026;-2.27225
-0.0283906250000000;-44.1026;-2.27125
-0.0283781250000000;-44.1026;-2.27025
-0.0283656250000000;-44.1026;-2.26925
-0.0283531250000000;-44.1165;-2.26825
-0.0283406250000000;-44.132;-2.26725
-0.0283281250000000;-44.1475;-2.26625
-0.0283156250000000;-44.163;-2.26525
-0.0283031250000000;-44.1784;-2.26425
-0.0282906250000000;-44.1939;-2.26325
-0.0282781250000000;-44.2094;-2.26225
-0.0282656250000000;-44.2249;-2.26125
-0.0282531250000000;-44.2404;-2.26025
-0.0282406250000000;-44.2558;-2.25925
-0.0282281250000000;-44.2713;-2.25825
-0.0282156250000000;-44.2868;-2.25725
-0.0282031250000000;-44.3023;-2.25625
-0.0281906250000000;-44.3178;-2.25525
-0.0281781250000000;-44.3332;-2.25425
-0.0281656250000000;-44.3487;-2.25325
-0.0281531250000000;-44.3642;-2.25225
-0.0281406250000000;-44.3797;-2.25125
-0.0281281250000000;-44.3952;-2.25025
-0.0281156250000000;-44.4106;-2.24925
-0.0281031250000000;-44.4261;-2.24825
-0.0280906250000000;-44.4416;-2.24725
-0.0280781250000000;-44.4571;-2.24625
-0.0280656250000000;-44.4726;-2.24525
-0.0280531250000000;-44.4881;-2.24425
-0.0280406250000000;-44.5035;-2.24325
-0.0280281250000000;-44.519;-2.24225
-0.0280156250000000;-44.5345;-2.24125
-0.0280031250000000;-44.55;-2.24025
-0.0279906250000000;-44.5655;-2.23925
-0.0279781250000000;-44.5809;-2.23825
-0.0279656250000000;-44.5964;-2.23725
-0.0279531250000000;-44.6119;-2.23625
-0.0279406250000000;-44.6154;-2.23525
-0.0279281250000000;-44.6154;-2.23425
-0.0279156250000000;-44.6154;-2.23325
-0.0279031250000000;-44.6154;-2.23225
-0.0278906250000000;-44.6154;-2.23125
-0.0278781250000000;-44.6154;-2.23025
-0.0278656250000000;-44.6154;-2.22925
-0.0278531250000000;-44.6154;-2.22825
-0.0278406250000000;-44.6154;-2.22725
-0.0278281250000000;-44.6154;-2.22625
-0.0278156250000000;-44.6154;-2.22525
-0.0278031250000000;-44.6154;-2.22425
-0.0277906250000000;-44.6154;-2.22325
-0.0277781250000000;-44.6154;-2.22225
-0.0277656250000000;-44.6154;-2.22125
-0.0277531250000000;-44.6154;-2.22025
-0.0277406250000000;-44.6154;-2.21925
-0.0277281250000000;-44.6154;-2.21825
-0.0277156250000000;-44.6154;-2.21725
-0.0277031250000000;-44.6154;-2.21625
-0.0276906250000000;-44.6154;-2.21525
-0.0276781250000000;-44.6154;-2.21425
-0.0276656250000000;-44.6154;-2.21325
-0.0276531250000000;-44.6154;-2.21225
-0.0276406250000000;-44.6154;-2.21125
-0.0276281250000000;-44.6154;-2.21025
-0.0276156250000000;-44.6154;-2.20925
-0.0276031250000000;-44.6154;-2.20825
-0.0275906250000000;-44.6154;-2.20725
-0.0275781250000000;-44.6154;-2.20625
-0.0275656250000000;-44.6154;-2.20525
-0.0275531250000000;-44.6154;-2.20425
-0.0275406250000000;-44.6154;-2.20325
-0.0275281250000000;-44.6154;-2.20225
-0.0275156250000000;-44.6154;-2.20125
-0.0275031250000000;-44.6154;-2.20025
-0.0274906250000000;-44.6154;-2.19925
-0.0274781250000000;-44.6154;-2.19825
-0.0274656250000000;-44.6154;-2.19725
-0.0274531250000000;-44.6154;-2.19625
-0.0274406250000000;-44.6154;-2.19525
-0.0274281250000000;-44.6154;-2.19425
-0.0274156250000000;-44.6154;-2.19325
-0.0274031250000000;-44.6154;-2.19225
-0.0273906250000000;-44.6154;-2.19125
-0.0273781250000000;-44.6154;-2.19025
-0.0273656250000000;-44.6154;-2.18925
-0.0273531250000000;-44.6154;-2.18825
-0.0273406250000000;-44.6154;-2.18725
-0.0273281250000000;-44.6154;-2.18625
-0.0273156250000000;-44.6154;-2.18525
-0.0273031250000000;-44.6154;-2.18425
-0.0272906250000000;-44.6154;-2.18325
-0.0272781250000000;-44.6154;-2.18225
-0.0272656250000000;-44.6154;-2.18125
-0.0272531250000000;-44.6154;-2.18025
-0.0272406250000000;-44.6154;-2.17925
-0.0272281250000000;-44.6154;-2.17825
-0.0272156250000000;-44.6154;-2.17725
-0.0272031250000000;-44.6154;-2.17625
-0.0271906250000000;-44.6154;-2.17525
-0.0271781250000000;-44.6154;-2.17425
-0.0271656250000000;-44.6154;-2.17325
-0.0271531250000000;-44.6154;-2.17225
-0.0271406250000000;-44.6154;-2.17125
-0.0271281250000000;-44.6154;-2.17025
-0.0271156250000000;-44.6154;-2.16925
-0.0271031250000000;-44.6154;-2.16825
-0.0270906250000000;-44.6154;-2.16725
-0.0270781250000000;-44.6154;-2.16625
-0.0270656250000000;-44.6154;-2.16525
-0.0270531250000000;-44.6154;-2.16425
-0.0270406250000000;-44.6154;-2.16325
-0.0270281250000000;-44.6154;-2.16225
-0.0270156250000000;-44.6154;-2.16125
-0.0270031250000000;-44.6154;-2.16025
-0.0269906250000000;-44.6154;-2.15925
-0.0269781250000000;-44.6154;-2.15825
-0.0269656250000000;-44.6154;-2.15725
-0.0269531250000000;-44.6154;-2.15625
-0.0269406250000000;-44.6154;-2.15525
-0.0269281250000000;-44.6154;-2.15425
-0.0269156250000000;-44.6154;-2.15325
-0.0269031250000000;-44.6154;-2.15225
-0.0268906250000000;-44.6154;-2.15125
-0.0268781250000000;-44.6154;-2.15025
-0.0268656250000000;-44.6154;-2.14925
-0.0268531250000000;-44.6154;-2.14825
-0.0268406250000000;-44.6154;-2.14725
-0.0268281250000000;-44.6154;-2.14625
-0.0268156250000000;-44.6154;-2.14525
-0.0268031250000000;-44.6154;-2.14425
-0.0267906250000000;-44.6154;-2.14325
-0.0267781250000000;-44.6154;-2.14225
-0.0267656250000000;-44.6154;-2.14125
-0.0267531250000000;-44.6154;-2.14025
-0.0267406250000000;-44.6154;-2.13925
-0.0267281250000000;-44.6154;-2.13825
-0.0267156250000000;-44.6154;-2.13725
-0.0267031250000000;-44.6154;-2.13625
-0.0266906250000000;-44.6154;-2.13525
-0.0266781250000000;-44.6154;-2.13425
-0.0266656250000000;-44.6154;-2.13325
-0.0266531250000000;-44.6154;-2.13225
-0.0266406250000000;-44.6154;-2.13125
-0.0266281250000000;-44.6154;-2.13025
-0.0266156250000000;-44.6154;-2.12925
-0.0266031250000000;-44.6154;-2.12825
-0.0265906250000000;-44.6154;-2.12725
-0.0265781250000000;-44.6154;-2.12625
-0.0265656250000000;-44.6154;-2.12525
-0.0265531250000000;-44.6154;-2.12425
-0.0265406250000000;-44.6154;-2.12325
-0.0265281250000000;-44.6154;-2.12225
-0.0265156250000000;-44.6154;-2.12125
-0.0265031250000000;-44.6154;-2.12025
-0.0264906250000000;-44.6154;-2.11925
-0.0264781250000000;-44.6154;-2.11825
-0.0264656250000000;-44.6154;-2.11725
-0.0264531250000000;-44.6154;-2.11625
-0.0264406250000000;-44.6154;-2.11525
-0.0264281250000000;-44.6154;-2.11425
-0.0264156250000000;-44.6154;-2.11325
-0.0264031250000000;-44.6154;-2.11225
-0.0263906250000000;-44.6154;-2.11125
-0.0263781250000000;-44.6154;-2.11025
-0.0263656250000000;-44.6154;-2.10925
-0.0263531250000000;-44.6154;-2.10825
-0.0263406250000000;-44.6154;-2.10725
-0.0263281250000000;-44.6154;-2.10625
-0.0263156250000000;-44.6154;-2.10525
-0.0263031250000000;-44.6154;-2.10425
-0.0262906250000000;-44.6154;-2.10325
-0.0262781250000000;-44.6154;-2.10225
-0.0262656250000000;-44.6154;-2.10125
-0.0262531250000000;-44.6154;-2.10025
-0.0262406250000000;-44.6154;-2.09925
-0.0262281250000000;-44.6154;-2.09825
-0.0262156250000000;-44.6154;-2.09725
-0.0262031250000000;-44.6154;-2.09625
-0.0261906250000000;-44.6154;-2.09525
-0.0261781250000000;-44.6154;-2.09425
-0.0261656250000000;-44.6154;-2.09325
-0.0261531250000000;-44.6154;-2.09225
-0.0261406250000000;-44.6154;-2.09125
-0.0261281250000000;-44.6154;-2.09025
-0.0261156250000000;-44.6154;-2.08925
-0.0261031250000000;-44.6154;-2.08825
-0.0260906250000000;-44.6154;-2.08725
-0.0260781250000000;-44.6154;-2.08625
-0.0260656250000000;-44.6154;-2.08525
-0.0260531250000000;-44.6154;-2.08425
-0.0260406250000000;-44.6154;-2.08325
-0.0260281250000000;-44.6154;-2.08225
-0.0260156250000000;-44.6154;-2.08125
-0.0260031250000000;-44.6154;-2.08025
-0.0259906250000000;-44.6154;-2.07925
-0.0259781250000000;-44.6154;-2.07825
-0.0259656250000000;-44.6154;-2.07725
-0.0259531250000000;-44.6154;-2.07625
-0.0259406250000000;-44.6154;-2.07525
-0.0259281250000000;-44.6154;-2.07425
-0.0259156250000000;-44.6154;-2.07325
-0.0259031250000000;-44.6154;-2.07225
-0.0258906250000000;-44.6154;-2.07125
-0.0258781250000000;-44.6132;-2.07025
-0.0258656250000000;-44.5977;-2.06925
-0.0258531250000000;-44.5822;-2.06825
-0.0258406250000000;-44.5667;-2.06725
-0.0258281250000000;-44.5512;-2.06625
-0.0258156250000000;-44.5358;-2.06525
-0.0258031250000000;-44.5203;-2.06425
-0.0257906250000000;-44.5048;-2.06325
-0.0257781250000000;-44.4893;-2.06225
-0.0257656250000000;-44.4738;-2.06125
-0.0257531250000000;-44.4584;-2.06025
-0.0257406250000000;-44.4429;-2.05925
-0.0257281250000000;-44.4274;-2.05825
-0.0257156250000000;-44.4119;-2.05725
-0.0257031250000000;-44.3964;-2.05625
-0.0256906250000000;-44.381;-2.05525
-0.0256781250000000;-44.3655;-2.05425
-0.0256656250000000;-44.35;-2.05325
-0.0256531250000000;-44.3345;-2.05225
-0.0256406250000000;-44.319;-2.05125
-0.0256281250000000;-44.3035;-2.05025
-0.0256156250000000;-44.2881;-2.04925
-0.0256031250000000;-44.2726;-2.04825
-0.0255906250000000;-44.2571;-2.04725
-0.0255781250000000;-44.2416;-2.04625
-0.0255656250000000;-44.2261;-2.04525
-0.0255531250000000;-44.2107;-2.04425
-0.0255406250000000;-44.1952;-2.04325
-0.0255281250000000;-44.1797;-2.04225
-0.0255156250000000;-44.1642;-2.04125
-0.0255031250000000;-44.1487;-2.04025
-0.0254906250000000;-44.1333;-2.03925
-0.0254781250000000;-44.1178;-2.03825
-0.0254656250000000;-44.1026;-2.03725
-0.0254531250000000;-44.1026;-2.03625
-0.0254406250000000;-44.1026;-2.03525
-0.0254281250000000;-44.1026;-2.03425
-0.0254156250000000;-44.1026;-2.03325
-0.0254031250000000;-44.1026;-2.03225
-0.0253906250000000;-44.1026;-2.03125
-0.0253781250000000;-44.1026;-2.03025
-0.0253656250000000;-44.1026;-2.02925
-0.0253531250000000;-44.1026;-2.02825
-0.0253406250000000;-44.1026;-2.02725
-0.0253281250000000;-44.1026;-2.02625
-0.0253156250000000;-44.1026;-2.02525
-0.0253031250000000;-44.1026;-2.02425
-0.0252906250000000;-44.1026;-2.02325
-0.0252781250000000;-44.1026;-2.02225
-0.0252656250000000;-44.1026;-2.02125
-0.0252531250000000;-44.1026;-2.02025
-0.0252406250000000;-44.1026;-2.01925
-0.0252281250000000;-44.1026;-2.01825
-0.0252156250000000;-44.1026;-2.01725
-0.0252031250000000;-44.1026;-2.01625
-0.0251906250000000;-44.1026;-2.01525
-0.0251781250000000;-44.1026;-2.01425
-0.0251656250000000;-44.1026;-2.01325
-0.0251531250000000;-44.1026;-2.01225
-0.0251406250000000;-44.1026;-2.01125
-0.0251281250000000;-44.1026;-2.01025
-0.0251156250000000;-44.1026;-2.00925
-0.0251031250000000;-44.1026;-2.00825
-0.0250906250000000;-44.1026;-2.00725
-0.0250781250000000;-44.1026;-2.00625
-0.0250656250000000;-44.1026;-2.00525
-0.0250531250000000;-44.1026;-2.00425
-0.0250406250000000;-44.1164;-2.00325
-0.0250281250000000;-44.1318;-2.00225
-0.0250156250000000;-44.1473;-2.00125
-0.0250031250000000;-44.1628;-2.00025
-0.0249906250000000;-44.1783;-1.99925
-0.0249781250000000;-44.1938;-1.99825
-0.0249656250000000;-44.2092;-1.99725
-0.0249531250000000;-44.2247;-1.99625
-0.0249406250000000;-44.2402;-1.99525
-0.0249281250000000;-44.2557;-1.99425
-0.0249156250000000;-44.2712;-1.99325
-0.0249031250000000;-44.2866;-1.99225
-0.0248906250000000;-44.3021;-1.99125
-0.0248781250000000;-44.3176;-1.99025
-0.0248656250000000;-44.3331;-1.98925
-0.0248531250000000;-44.3486;-1.98825
-0.0248406250000000;-44.364;-1.98725
-0.0248281250000000;-44.3795;-1.98625
-0.0248156250000000;-44.395;-1.98525
-0.0248031250000000;-44.4105;-1.98425
-0.0247906250000000;-44.426;-1.98325
-0.0247781250000000;-44.4415;-1.98225
-0.0247656250000000;-44.4569;-1.98125
-0.0247531250000000;-44.4724;-1.98025
-0.0247406250000000;-44.4879;-1.97925
-0.0247281250000000;-44.5034;-1.97825
-0.0247156250000000;-44.5189;-1.97725
-0.0247031250000000;-44.5343;-1.97625
-0.0246906250000000;-44.5498;-1.97525
-0.0246781250000000;-44.5653;-1.97425
-0.0246656250000000;-44.5808;-1.97325
-0.0246531250000000;-44.5963;-1.97225
-0.0246406250000000;-44.6117;-1.97125
-0.0246281250000000;-44.6154;-1.97025
-0.0246156250000000;-44.6154;-1.96925
-0.0246031250000000;-44.6154;-1.96825
-0.0245906250000000;-44.6154;-1.96725
-0.0245781250000000;-44.6154;-1.96625
-0.0245656250000000;-44.6154;-1.96525
-0.0245531250000000;-44.6154;-1.96425
-0.0245406250000000;-44.6154;-1.96325
-0.0245281250000000;-44.6154;-1.96225
-0.0245156250000000;-44.6154;-1.96125
-0.0245031250000000;-44.6154;-1.96025
-0.0244906250000000;-44.6154;-1.95925
-0.0244781250000000;-44.6154;-1.95825
-0.0244656250000000;-44.6154;-1.95725
-0.0244531250000000;-44.6154;-1.95625
-0.0244406250000000;-44.6154;-1.95525
-0.0244281250000000;-44.6154;-1.95425
-0.0244156250000000;-44.6154;-1.95325
-0.0244031250000000;-44.6154;-1.95225
-0.0243906250000000;-44.6154;-1.95125
-0.0243781250000000;-44.6154;-1.95025
-0.0243656250000000;-44.6154;-1.94925
-0.0243531250000000;-44.6154;-1.94825
-0.0243406250000000;-44.6154;-1.94725
-0.0243281250000000;-44.6154;-1.94625
-0.0243156250000000;-44.6154;-1.94525
-0.0243031250000000;-44.6154;-1.94425
-0.0242906250000000;-44.6154;-1.94325
-0.0242781250000000;-44.6154;-1.94225
-0.0242656250000000;-44.6154;-1.94125
-0.0242531250000000;-44.6154;-1.94025
-0.0242406250000000;-44.6154;-1.93925
-0.0242281250000000;-44.6154;-1.93825
-0.0242156250000000;-44.6154;-1.93725
-0.0242031250000000;-44.6154;-1.93625
-0.0241906250000000;-44.6154;-1.93525
-0.0241781250000000;-44.6154;-1.93425
-0.0241656250000000;-44.6154;-1.93325
-0.0241531250000000;-44.6154;-1.93225
-0.0241406250000000;-44.6154;-1.93125
-0.0241281250000000;-44.6154;-1.93025
-0.0241156250000000;-44.6154;-1.92925
-0.0241031250000000;-44.6154;-1.92825
-0.0240906250000000;-44.6154;-1.92725
-0.0240781250000000;-44.6154;-1.92625
-0.0240656250000000;-44.6154;-1.92525
-0.0240531250000000;-44.6154;-1.92425
-0.0240406250000000;-44.6154;-1.92325
-0.0240281250000000;-44.6154;-1.92225
-0.0240156250000000;-44.6154;-1.92125
-0.0240031250000000;-44.6154;-1.92025
-0.0239906250000000;-44.6154;-1.91925
-0.0239781250000000;-44.6154;-1.91825
-0.0239656250000000;-44.6154;-1.91725
-0.0239531250000000;-44.6154;-1.91625
-0.0239406250000000;-44.6154;-1.91525
-0.0239281250000000;-44.6154;-1.91425
-0.0239156250000000;-44.6154;-1.91325
-0.0239031250000000;-44.6154;-1.91225
-0.0238906250000000;-44.6154;-1.91125
-0.0238781250000000;-44.6154;-1.91025
-0.0238656250000000;-44.6154;-1.90925
-0.0238531250000000;-44.6154;-1.90825
-0.0238406250000000;-44.6154;-1.90725
-0.0238281250000000;-44.6154;-1.90625
-0.0238156250000000;-44.6154;-1.90525
-0.0238031250000000;-44.6154;-1.90425
-0.0237906250000000;-44.6154;-1.90325
-0.0237781250000000;-44.6154;-1.90225
-0.0237656250000000;-44.6154;-1.90125
-0.0237531250000000;-44.6154;-1.90025
-0.0237406250000000;-44.6154;-1.89925
-0.0237281250000000;-44.6154;-1.89825
-0.0237156250000000;-44.6154;-1.89725
-0.0237031250000000;-44.6154;-1.89625
-0.0236906250000000;-44.6154;-1.89525
-0.0236781250000000;-44.6154;-1.89425
-0.0236656250000000;-44.6154;-1.89325
-0.0236531250000000;-44.6154;-1.89225
-0.0236406250000000;-44.6154;-1.89125
-0.0236281250000000;-44.6154;-1.89025
-0.0236156250000000;-44.6154;-1.88925
-0.0236031250000000;-44.6154;-1.88825
-0.0235906250000000;-44.6154;-1.88725
-0.0235781250000000;-44.6154;-1.88625
-0.0235656250000000;-44.6154;-1.88525
-0.0235531250000000;-44.6154;-1.88425
-0.0235406250000000;-44.6154;-1.88325
