Test unit;CT01;
-13.7467416300000;-70.5531950000000;-0.948051147000000
-13.7028770200000;-70.5319397000000;-0.945026002000000
-13.6589653900000;-70.5124692000000;-0.941997613000000
-13.6148422000000;-70.4897536100000;-0.938954634000000
-13.5707597900000;-70.4673625400000;-0.935914468000000
-13.5268862600000;-70.4448092100000;-0.932888708000000
-13.4827916900000;-70.4263122300000;-0.929847703000000
-13.4383803100000;-70.3734173700000;-0.926784849000000
-13.3935944300000;-70.3227940700000;-0.923696167000000
-13.3490416500000;-70.3057573800000;-0.920623562000000
-13.3044919300000;-70.2882339300000;-0.917551167000000
-13.2597023900000;-70.2604884700000;-0.914462234000000
-13.2146987700000;-70.2385841600000;-0.911358536000000
-13.1698279700000;-70.2207362000000;-0.908263998000000
-13.1249574600000;-70.2007789300000;-0.905169480000000
-13.0798366900000;-70.1793613800000;-0.902057703000000
-13.0348439700000;-70.1555100200000;-0.898954756000000
-12.9899243100000;-70.1621624400000;-0.895856849000000
-12.9454208800000;-70.1663810400000;-0.892787647000000
-12.9007599000000;-70.1532384600000;-0.889707579000000
-12.8560147100000;-70.1397713600000;-0.886621704000000
-12.8113363900000;-70.1438277100000;-0.883540441000000
-12.7669588900000;-70.1340924600000;-0.880479924000000
-12.7226195100000;-70.1214366300000;-0.877422035000000
-12.6782373100000;-70.1087808100000;-0.874361193000000
-12.6340619800000;-70.0972607600000;-0.871314619000000
-12.5898478200000;-70.0904460900000;-0.868265367000000
-12.5455870000000;-70.0844426800000;-0.865212897000000
-12.5010391200000;-70.0748696900000;-0.862140629000000
-12.4564105000000;-70.0529653700000;-0.859062793000000
-12.4116958200000;-70.0304120400000;-0.855979022000000
-12.3669042400000;-69.9995837500000;-0.852889948000000
-12.3218594800000;-69.9789774700000;-0.849783412000000
-12.2768129600000;-69.9513942600000;-0.846676756000000
-12.2315591500000;-69.9247845700000;-0.843555804000000
-12.1858863800000;-69.8997974300000;-0.840405957000000
-12.1398745000000;-69.8688068800000;-0.837232724000000
-12.0938346300000;-69.8019581600000;-0.834057561000000
-12.0477887100000;-69.7453314600000;-0.830881980000000
-12.0017747100000;-69.7162879600000;-0.827708600000000
-11.9556373400000;-69.6867577000000;-0.824526713000000
-11.9094999700000;-69.6567406800000;-0.821344826000000
-11.8632763000000;-69.6238030800000;-0.818156986000000
-11.8168020500000;-69.6041703300000;-0.814951866000000
-11.7705372800000;-69.5808057300000;-0.811761192000000
-11.7245661900000;-69.5540337900000;-0.808590772000000
-11.6789319200000;-69.5329407500000;-0.805443580000000
-11.6333671300000;-69.5606862100000;-0.802301181000000
-11.5877226500000;-69.5748023300000;-0.799153286000000
-11.5419619200000;-69.5593881800000;-0.795997374000000
-11.5030055600000;-67.2420744600000;-0.793310728000000
-11.5022413500000;-71.2998889100000;-0.793258024000000
-11.4957262000000;-71.8296487900000;-0.792808703000000
-11.4826730400000;-72.3091099000000;-0.791908486000000
-11.4641414000000;-72.7098777300000;-0.790630442000000
-11.4402199100000;-73.0210812600000;-0.788980683000000
-11.4124662500000;-73.2535915100000;-0.787066638000000
-11.3812980100000;-73.4392103000000;-0.784917104000000
-11.3478947000000;-73.5660930800000;-0.782613428000000
-11.3126489900000;-73.6350511100000;-0.780182689000000
-11.2764879600000;-73.6249913500000;-0.777688825000000
-11.2396103000000;-73.5961101000000;-0.775145538000000
-11.2021858500000;-73.5610631900000;-0.772564542000000
-11.1644319500000;-73.4987575800000;-0.769960824000000
-11.1260418200000;-73.4643596800000;-0.767313229000000
-11.0879018400000;-73.4296372900000;-0.764682885000000
-11.0492551300000;-73.3960506700000;-0.762017595000000
-11.0104764000000;-73.3908585300000;-0.759343200000000
-10.9714446300000;-73.4046501400000;-0.756651354000000
-10.9323687400000;-73.4009182900000;-0.753956465000000
-10.8929921000000;-73.4195775300000;-0.751240834000000
-10.8534053300000;-73.4387235300000;-0.748510713000000
-10.8136081800000;-73.4572205100000;-0.745766081000000
-10.7738946900000;-73.4607901000000;-0.743027220000000
-10.7344847400000;-73.4083819900000;-0.740309293000000
-10.6949076100000;-73.3562984000000;-0.737579835000000
-10.6553729400000;-73.3021054900000;-0.734853306000000
-10.6159316100000;-73.1932329300000;-0.732133214000000
-10.5760742300000;-73.0465551300000;-0.729384430000000
-10.5360452200000;-72.9157782400000;-0.726623808000000
-10.4957632500000;-72.7976571900000;-0.723845742000000
-10.4552707400000;-72.6795361300000;-0.721053154000000
-10.4149455700000;-72.5599547800000;-0.718272108000000
-10.3741564900000;-72.4596816900000;-0.715459068000000
-10.3332367700000;-72.3871540600000;-0.712637018000000
-10.2918964200000;-72.3141396700000;-0.709785960000000
-10.2503450700000;-72.2404762700000;-0.706920350000000
-10.2085344900000;-72.2112705100000;-0.704036862000000
-10.1672236100000;-72.2229528200000;-0.701187835000000
-10.1258714100000;-72.2318768000000;-0.698335959000000
-10.0887226700000;-72.3204677700000;-0.695773977000000
-10.0844295700000;-72.8933872900000;-0.695477901000000
-10.0739048700000;-73.3580832700000;-0.694752060000000
-10.0578239600000;-73.7007641100000;-0.693643032000000
-10.0463306900000;-76.4185224000000;-0.692850393000000
-10.0441267800000;-77.1072915600000;-0.692698398000000
-10.0356955900000;-77.6664196000000;-0.692116937000000
-10.0219635500000;-78.1259235500000;-0.691169900000000
-10.0177782800000;-80.6098739700000;-0.690881261000000
-10.0159623000000;-81.2193009300000;-0.690756021000000
-10.0082486100000;-81.7401370800000;-0.690224042000000
-9.99523092500000;-82.1488555400000;-0.689326271000000
-9.97724651500000;-82.4558405900000;-0.688085967000000
-9.95530763600000;-82.6740725700000;-0.686572940000000
-9.92995526700000;-82.8473601200000;-0.684824501000000
-9.90207643900000;-82.9549347000000;-0.682901823000000
-9.87242817300000;-83.0294094100000;-0.680857115000000
-9.84218796700000;-83.0790592200000;-0.678771584000000
-9.81123123900000;-83.0800327500000;-0.676636637000000
-9.78014825200000;-83.0706220000000;-0.674492983000000
-9.74893881500000;-83.0605622300000;-0.672340608000000
-9.71772881900000;-83.0313564600000;-0.670188194000000
-9.68672812200000;-83.0024752000000;-0.668050215000000
-9.65589249300000;-82.9993923700000;-0.665923620000000
-9.62531217400000;-82.9557459700000;-0.663814633000000
-9.59477467300000;-82.9108015300000;-0.661708598000000
-9.56427974800000;-82.8652080800000;-0.659605500000000
-9.53370076800000;-82.8178298300000;-0.657496605000000
-9.50358385400000;-82.8147470000000;-0.655419576000000
-9.47308827600000;-82.8115019100000;-0.653316433000000
-9.44263500200000;-82.8058230100000;-0.651216207000000
-9.41222285200000;-82.8444395300000;-0.649118817000000
-9.38185232300000;-82.9077187000000;-0.647024298000000
-9.35152451200000;-82.9435769000000;-0.644932725000000
-9.32085891700000;-83.0084786100000;-0.642817856000000
-9.29036195000000;-83.0702974900000;-0.640714617000000
-9.26011769200000;-83.1309805900000;-0.638628806000000
-9.22991648000000;-83.2112964600000;-0.636545964000000
-9.19933681200000;-83.2693834900000;-0.634437022000000
-9.16930452200000;-83.3136789100000;-0.632365829000000
-9.13910321000000;-83.3432091800000;-0.630282980000000
-9.10869189200000;-83.3458052500000;-0.628185648000000
-9.07815469100000;-83.3350964700000;-0.626079634000000
-9.04736466300000;-83.3367190100000;-0.623956184000000
-9.01703712600000;-83.3031323800000;-0.621864629000000
-8.98645694000000;-83.2667874200000;-0.619755651000000
-8.95558191400000;-83.2297934400000;-0.617626339000000
-8.92470607600000;-83.1580770500000;-0.615496971000000
-8.89382828100000;-83.0625092800000;-0.613367468000000
-8.86257212000000;-82.9862497700000;-0.611211870000000
-8.83152833500000;-82.9375734900000;-0.609070920000000
-8.80065301700000;-82.8888972100000;-0.606941587000000
-8.76973553500000;-82.8366513300000;-0.604809347000000
-8.73902894000000;-82.7829451600000;-0.602691651000000
-8.70815556700000;-82.7600673100000;-0.600562453000000
-8.67761911700000;-82.7345933900000;-0.598456491000000
-8.64733598600000;-82.7053876100000;-0.596367999000000
-8.61729986700000;-81.7344582600000;-0.594296543000000
-8.61443695700000;-82.3033216900000;-0.594099100000000
-8.60626489700000;-82.7646105600000;-0.593535510000000
-8.60492575000000;-83.2994007300000;-0.593443155000000
-8.60454666100000;-83.8570686700000;-0.593417011000000
-8.60086535600000;-85.4022163300000;-0.593163128000000
-8.59665406200000;-85.9100722600000;-0.592872694000000
-8.58738505800000;-86.3098668400000;-0.592233452000000
-8.57385987400000;-86.6200970400000;-0.591300681000000
-8.55633219000000;-86.8634784900000;-0.590091875000000
-8.53572783000000;-87.0296268900000;-0.588670885000000
-8.51280672400000;-87.1492083100000;-0.587090119000000
-8.48836879700000;-87.2214114800000;-0.585404745000000
-8.46283247600000;-87.2204379500000;-0.583643619000000
-8.43666298200000;-87.1818214200000;-0.581838826000000
-8.41015711700000;-87.1324961100000;-0.580010836000000
-8.38377951500000;-87.0883629300000;-0.578191691000000
-8.35744506800000;-87.0576968700000;-0.576375522000000
-8.33102799700000;-87.0336832300000;-0.574553655000000
-8.30456875800000;-87.0009078500000;-0.572728880000000
-8.27806924800000;-86.9783545000000;-0.570901327000000
-8.25123265600000;-86.9541786100000;-0.569050528000000
-8.22422752900000;-86.9291914500000;-0.567188105000000
-8.19718154300000;-86.9256218500000;-0.565322865000000
-8.17009851500000;-86.9554766500000;-0.563455070000000
-8.14301493400000;-86.9713775700000;-0.561587237000000
-8.11555077400000;-86.9759207000000;-0.559693157000000
-8.08791807300000;-86.9807883300000;-0.557787453000000
-8.06020049600000;-86.9858182100000;-0.555875896000000
-8.03240083600000;-87.0000965900000;-0.553958678000000
-8.00426088300000;-86.9916593700000;-0.552017992000000
-7.97620520000000;-86.9830598900000;-0.550083117000000
-7.94819112900000;-86.9742981600000;-0.548151112000000
-7.92030292300000;-86.9473639500000;-0.546227788000000
-7.89236505900000;-86.8724024500000;-0.544301039000000
-7.86434402700000;-86.8131796300000;-0.542368554000000
-7.83653307300000;-86.7533077800000;-0.540450557000000
-7.80876482200000;-86.6926246700000;-0.538535505000000
-7.78086958300000;-86.6306435200000;-0.536611695000000
-7.75313789100000;-86.5427016800000;-0.534699165000000
-7.72557394400000;-86.4547598400000;-0.532798203000000
-7.69788420300000;-86.3718478900000;-0.530888566000000
-7.67002945900000;-86.2980221700000;-0.528967549000000
-7.64192172500000;-86.2327959400000;-0.527029084000000
-7.61381757400000;-86.1904475600000;-0.525090867000000
-7.58575528500000;-86.1391752000000;-0.523155537000000
-7.55765396300000;-86.0982871100000;-0.521217515000000
-7.52946723500000;-86.0567500100000;-0.519273602000000
-7.50153448200000;-86.0153751600000;-0.517347206000000
-7.47330930000000;-85.9952556300000;-0.515400641000000
-7.44500744500000;-86.0096962700000;-0.513448789000000
-7.41695717700000;-86.0108320500000;-0.511514288000000
-7.38911208300000;-85.9923350600000;-0.509593937000000
-7.36147819600000;-85.9736758200000;-0.507688151000000
-7.33384430900000;-85.9545298100000;-0.505782366000000
-7.30604060400000;-85.9352215500000;-0.503864869000000
-7.27823164500000;-85.8925486700000;-0.501947010000000
-7.25046538900000;-85.8484155000000;-0.500032096000000
-7.22252924000000;-85.8028220400000;-0.498105465000000
-7.19476005500000;-85.7377580600000;-0.496190349000000
-7.18913098600000;-84.9539077200000;-0.495802137000000
-7.18874952100000;-85.4951880300000;-0.495775829000000
-7.18348219900000;-85.9611823500000;-0.495412565000000
-7.17387916800000;-86.3554602900000;-0.494750287000000
-7.16027873500000;-86.6877570800000;-0.493812327000000
-7.14313631000000;-86.9306517700000;-0.492630090000000
-7.12312357500000;-87.0989094800000;-0.491249902000000
-7.10108857900000;-87.2103781800000;-0.489730247000000
-7.07808521800000;-87.2752799100000;-0.488143808000000
-7.05457334300000;-87.3027008900000;-0.486522300000000
-7.03090025400000;-87.3246052200000;-0.484889673000000
-7.00726711700000;-87.3317444100000;-0.483259801000000
-6.98358966000000;-87.3113003700000;-0.481626873000000
-6.95999187700000;-87.2850151700000;-0.479999440000000
-6.93639904800000;-87.2736573700000;-0.478372348000000
-6.91301757900000;-87.2598657500000;-0.476759833000000
-6.88984555000000;-87.2270903800000;-0.475161762000000
-6.86688520900000;-87.1939905000000;-0.473578290000000
-6.84396612400000;-87.1618641400000;-0.471997664000000
-6.82100548700000;-87.1292510300000;-0.470414172000000
-6.79791638700000;-87.0821972700000;-0.468821820000000
-6.77483074700000;-87.0383886100000;-0.467229707000000
-6.75199774000000;-87.0064245100000;-0.465655017000000
-6.72933829600000;-86.9765697100000;-0.464092296000000
-6.70675459300000;-86.9134527800000;-0.462534800000000
-6.68429821800000;-86.8529319200000;-0.460986084000000
-6.66197437600000;-86.8256732000000;-0.459446509000000
-6.63977627000000;-86.7966296700000;-0.457915605000000
-6.61757991800000;-86.7677484100000;-0.456384822000000
-6.59555771800000;-86.7523342500000;-0.454866049000000
-6.57365914200000;-86.7247510100000;-0.453355803000000
-6.55188057600000;-86.6892173200000;-0.451853833000000
-6.52997644900000;-86.6606605600000;-0.450343203000000
-6.50785916000000;-86.6306435100000;-0.448817873000000
-6.48587253600000;-86.6158783700000;-0.447301554000000
-6.46367237700000;-86.6003019600000;-0.445770509000000
-6.44151188500000;-86.5678510900000;-0.444242199000000
-6.41922413800000;-86.5342644500000;-0.442705113000000
-6.39697764600000;-86.4982439900000;-0.441170872000000
-6.37442556200000;-86.4365873500000;-0.439615556000000
-6.35174783200000;-86.3922919300000;-0.438051575000000
-6.32890937700000;-86.3624371300000;-0.436476509000000
-6.30602772500000;-86.3205755200000;-0.434898464000000
-6.28335137000000;-86.2649222900000;-0.433334577000000
-6.26080464100000;-86.2188420700000;-0.431779630000000
-6.23843264500000;-86.1810368100000;-0.430236734000000
-6.21596783200000;-86.1197046800000;-0.428687437000000
-6.19354624300000;-86.0578857900000;-0.427141120000000
-6.17091288400000;-85.9955801300000;-0.425580199000000
-6.14870663700000;-85.9451190400000;-0.424048734000000
-6.12663447700000;-85.8988765700000;-0.422526516000000
-6.10456067700000;-85.8427365800000;-0.421004185000000
-6.08252999700000;-85.7893549100000;-0.419484827000000
-6.06030050100000;-85.7603113900000;-0.417951759000000
-6.03785734200000;-85.7161782200000;-0.416403955000000
-6.01532124100000;-85.6541970800000;-0.414849741000000
-5.99271848500000;-85.6339152900000;-0.413290930000000
-5.97002927800000;-85.6126599800000;-0.411726157000000
-5.94746986700000;-85.5925404500000;-0.410170336000000
-5.92466716500000;-85.5923782000000;-0.408597736000000
-5.90181246900000;-85.5688513200000;-0.407021550000000
-5.87877991800000;-85.5329931200000;-0.405433098000000
-5.85574736600000;-85.4968104200000;-0.403844646000000
-5.83283601000000;-85.4468360900000;-0.402264552000000
-5.80984039400000;-85.4010803800000;-0.400678648000000
-5.78693338200000;-85.3640864000000;-0.399098854000000
-5.76414292600000;-85.3038900600000;-0.397527098000000
-5.75751042700000;-84.2704925800000;-0.397069685000000
-5.75572411000000;-84.7162050900000;-0.396946490000000
-5.75116963500000;-85.7690732700000;-0.396632389000000
-5.75115005400000;-86.2250078500000;-0.396631038000000
-5.74738059000000;-86.6076034900000;-0.396371075000000
-5.74013276400000;-86.9551522100000;-0.395871225000000
-5.73032352400000;-87.2405575300000;-0.395194726000000
-5.71773146100000;-87.4570047800000;-0.394326308000000
-5.70311289600000;-87.6127689200000;-0.393318131000000
-5.68681860300000;-87.7466287200000;-0.392194386000000
-5.66947477700000;-87.8506337400000;-0.390998260000000
-5.65142126000000;-87.9298138500000;-0.389753190000000
-5.63286208200000;-87.9835200300000;-0.388473247000000
-5.61400184400000;-88.0234345900000;-0.387172541000000
