Test unit,SC7,
6.4088235,102.44,0.7120915
6.8827385,89.27,0.764748722
6.8281485,81.27,0.758683167
6.8330435,83.27,0.759227056
6.8642185,85.75,0.762690944
6.9148635,87.67,0.768318167
6.9731535,88.76,0.774794833
7.0412885,89.03,0.782365389
7.0998335,89.02,0.788870389
7.1674035,89.05,0.796378167
7.2131185,89.04,0.801457611
7.2824785,89.13,0.809164278
7.3382135,89.16,0.815357056
7.3949435,89.11,0.821660389
7.4525035,89.08,0.828055944
7.5106785,89.03,0.834519833
7.5642385,89.11,0.840470944
7.6296935,89.13,0.847743722
7.6921235,89.16,0.854680389
7.7469335,89.05,0.860770389
7.8080885,89.05,0.867565389
7.8670185,89.17,0.874113167
7.9206985,89.21,0.880077611
7.9781985,89.24,0.8864665
8.0405385,89.35,0.893393167
8.1007985,89.25,0.900088722
8.1595035,89.39,0.9066115
8.2207685,89.31,0.913418722
8.2811185,89.36,0.920124278
8.3366035,89.37,0.926289278
8.3970285,89.31,0.933003167
8.4571785,89.31,0.9396865
8.5190335,89.35,0.946559278
8.5753935,89.27,0.9528215
8.6346035,89.26,0.959400389
8.6909335,89.28,0.965659278
8.7565135,89.31,0.972945944
8.8186435,89.2,0.979849278
8.8636285,89.22,0.984847611
8.9270185,89.27,0.991890944
8.9869335,89.24,0.998548167
9.0454985,89.18,1.005055389
9.1131385,89.26,1.012570944
9.1608635,89.25,1.017873722
9.2184735,89.24,1.024274833
9.2805385,89.3,1.031170944
9.3381185,89.26,1.037568722
9.3974735,89.3,1.044163722
9.4513385,89.27,1.050148722
9.5060685,89.32,1.056229833
9.5682985,89.34,1.063144278
9.6271035,89.27,1.069678167
9.6822985,89.34,1.075810944
9.7384485,89.36,1.082049833
9.7970985,89.34,1.0885665
9.8547985,89.31,1.094977611
9.9044485,89.33,1.100494278
9.9663485,89.37,1.107372056
10.0239485,89.23,1.113772056
10.0844985,89.27,1.120499833
10.1421985,89.13,1.126910944
10.2025485,89.12,1.1336165
10.2652485,89.05,1.140583167
10.3157485,88.96,1.146194278
10.3707985,88.89,1.152310944
10.4367985,88.91,1.159644278
10.4861485,88.8,1.165127611
10.5495985,88.7,1.172177611
10.6155985,88.71,1.179510944
10.6677985,88.56,1.185310944
10.7259485,88.49,1.191772056
10.7858985,88.39,1.198433167
10.8412485,88.21,1.204583167
10.9044485,88.19,1.211605389
10.9614985,88.15,1.217944278
11.0221485,88.1,1.224683167
11.0748985,87.92,1.230544278
11.1343485,87.9,1.237149833
11.1937485,87.74,1.243749833
11.2597485,87.65,1.251083167
11.3133485,87.45,1.257038722
11.3694485,87.32,1.263272056
11.4258985,87.25,1.269544278
11.4865985,87.12,1.276288722
11.5404985,87.06,1.282277611
11.6041985,87.08,1.289355389
11.6623485,86.98,1.2958165
11.7201985,86.96,1.302244278
11.7714985,86.92,1.307944278
11.8296485,86.89,1.314405389
11.8883485,86.87,1.320927611
11.9413485,86.92,1.3268165
11.9963485,86.83,1.332927611
12.0553985,86.86,1.339488722
12.1135985,86.82,1.345955389
12.1741485,86.81,1.352683167
12.2284485,86.71,1.3587165
12.2824985,86.72,1.364722056
12.3412485,86.75,1.371249833
12.3918985,86.7,1.376877611
12.4499485,86.67,1.383327611
12.5075485,86.73,1.389727611
12.5666485,86.66,1.396294278
12.6565485,85.56,1.406283167
12.7033485,84.61,1.411483167
12.7658985,84.79,1.418433167
12.8226485,84.37,1.424738722
12.8671485,84.47,1.429683167
12.9303985,84.41,1.436710944
12.9862485,84.47,1.4429165
13.0424485,84.44,1.449160944
13.0927485,84.42,1.454749833
13.1478485,84.4,1.460872056
13.2003985,84.44,1.466710944
13.2534985,84.42,1.472610944
13.3049985,84.42,1.478333167
13.3580485,84.52,1.484227611
13.4151485,84.48,1.490572056
13.4710985,84.51,1.496788722
13.5257485,84.51,1.502860944
13.5932485,84.45,1.510360944
13.6480485,84.52,1.516449833
13.7015985,84.63,1.522399833
13.7537485,84.38,1.528194278
13.8037485,84.64,1.533749833
13.8687485,84.58,1.540972056
13.9277485,84.22,1.547527611
14.0237485,82.57,1.558194278
14.0611485,81.77,1.562349833
14.1300985,81.76,1.570010944
14.1895985,81.05,1.576622056
14.2350985,80.99,1.581677611
14.3037985,80.93,1.589310944
14.3489985,80.75,1.594333167
14.4093985,80.73,1.601044278
14.4644485,80.65,1.607160944
14.5180985,80.54,1.613122056
14.5751985,80.51,1.6194665
14.6345985,80.45,1.6260665
14.6893485,80.3,1.632149833
14.7407985,80.31,1.6378665
14.7976485,80.15,1.644183167
14.8528985,80.12,1.650322056
14.9110985,80.13,1.656788722
14.9694985,80.03,1.663277611
15.0202485,80.03,1.6689165
15.0761485,79.93,1.675127611
15.1332485,79.84,1.681472056
15.1933985,79.86,1.688155389
15.2437485,79.74,1.693749833
15.3046985,79.62,1.700522056
15.3764485,78.66,1.708494278
15.4167485,78.09,1.712972056
15.4820985,78.27,1.720233167
15.5398985,77.62,1.726655389
15.5876485,77.83,1.731960944
15.6556485,77.76,1.7395165
15.7035485,77.47,1.744838722
15.7489985,77.37,1.749888722
15.8005985,77.49,1.755622056
15.8565985,77.23,1.761844278
15.9137485,77.23,1.768194278
15.9759485,77.07,1.775105389
16.0311485,77.05,1.781238722
16.0894985,76.93,1.787722056
16.1375485,76.91,1.793060944
16.1943485,76.87,1.799372056
16.2472485,76.76,1.805249833
16.3088985,76.77,1.812099833
16.3576985,76.68,1.817522056
16.4215485,76.53,1.8246165
16.4759485,76.38,1.830660944
16.5278985,76.45,1.836433167
16.5877485,76.14,1.843083167
16.6340485,76.3,1.848227611
16.6976985,76.19,1.855299833
16.7417485,76.53,1.860194278
16.7956485,76.78,1.866183167
16.8488985,76.69,1.872099833
16.9061485,76.71,1.878460944
16.9607985,76.62,1.884533167
17.0172985,76.6,1.890810944
17.0763985,76.4,1.897377611
17.1360485,75.98,1.904005389
17.2890485,71.97,1.921005389
17.2956485,71.4,1.921738722
17.3597985,72.14,1.9288665
17.4235985,71.76,1.935955389
17.4786485,71.59,1.942072056
17.5331485,71.47,1.948127611
17.5866985,71.27,1.954077611
17.6429985,71.12,1.960333167
17.7058485,71,1.9673165
17.7578985,70.85,1.973099833
17.8081485,70.84,1.978683167
17.8723485,70.74,1.9858165
17.9307985,70.67,1.992310944
17.9881485,70.5,1.998683167
18.0439485,70.48,2.004883167
18.0961985,70.28,2.010688722
18.1507985,70.27,2.016755389
18.2060985,70.21,2.022899833
18.2589485,70.14,2.028772056
18.3195485,70.06,2.035505389
18.3773485,69.96,2.041927611
18.4332985,69.83,2.048144278
18.4774485,69.7,2.053049833
18.5376485,69.75,2.059738722
18.5911485,69.46,2.065683167
18.6587985,69.46,2.073199833
18.7034485,69.28,2.078160944
18.7652985,69.14,2.085033167
18.8156985,69.07,2.090633167
18.8734485,69.05,2.097049833
18.9313485,68.95,2.103483167
18.9843485,68.88,2.109372056
19.0414485,68.83,2.1157165
19.0983985,68.71,2.122044278
19.1535985,68.72,2.128177611
19.2111485,68.59,2.134572056
19.2701985,68.36,2.141133167
19.3241485,68.35,2.147127611
19.3855485,68.2,2.153949833
19.4365485,68.11,2.1596165
19.4904485,67.98,2.165605389
19.5451485,68.09,2.171683167
19.5973485,67.97,2.177483167
19.6576985,68.02,2.184188722
19.7119485,67.88,2.1902165
19.7699485,67.93,2.196660944
19.8316485,67.7,2.2035165
19.8736985,67.71,2.208188722
19.9362985,67.73,2.215144278
19.9838985,67.86,2.220433167
20.0432985,67.65,2.227033167
20.0958485,67.75,2.232872056
20.1470985,67.66,2.2385665
20.2080985,67.69,2.245344278
20.2636985,67.52,2.251522056
20.3111485,67.5,2.256794278
20.3783985,67.38,2.2642665
20.4288485,67.04,2.269872056
20.4865985,67.16,2.276288722
20.5447485,66.89,2.282749833
20.6063485,66.71,2.289594278
20.6588985,66.19,2.295433167
20.7194485,66.01,2.302160944
20.7745985,65.73,2.308288722
20.8346985,65.4,2.3149665
20.8964485,65.19,2.321827611
20.9626485,64.83,2.329183167
21.0201985,64.5,2.335577611
21.0734985,64.34,2.341499833
21.1313485,64.12,2.347927611
21.1814485,64.06,2.353494278
21.2548985,63.83,2.361655389
21.3022985,63.75,2.366922056
21.3597485,63.59,2.373305389
21.4103485,63.49,2.378927611
21.4592485,63.38,2.384360944
21.5168985,63.34,2.3907665
21.5734485,63.24,2.397049833
21.6303485,63.12,2.403372056
21.6845485,63.02,2.409394278
21.7326985,62.94,2.414744278
21.7895485,62.82,2.421060944
21.8481985,62.77,2.427577611
21.9036985,62.62,2.433744278
21.9513985,62.59,2.439044278
22.0194485,62.55,2.446605389
22.0548985,62.43,2.450544278
22.1285485,62.32,2.458727611
22.1801985,62.23,2.4644665
22.2418985,62.08,2.471322056
22.2909485,62.1,2.476772056
22.3493985,61.89,2.4832665
22.3992485,61.85,2.488805389
22.4640485,61.65,2.496005389
22.5133985,61.64,2.501488722
22.5603485,61.47,2.506705389
22.6200985,61.37,2.513344278
22.6749985,61.25,2.519444278
22.7353985,61.19,2.526155389
22.7875485,61.05,2.531949833
22.8524485,60.9,2.539160944
22.9008985,60.83,2.544544278
22.9594485,60.56,2.551049833
23.0086485,60.57,2.5565165
23.0758985,60.39,2.563988722
23.1295485,60.2,2.569949833
23.1890985,60.17,2.5765665
23.2397985,59.97,2.582199833
23.2968485,59.88,2.588538722
23.3518485,59.49,2.594649833
23.4102485,59.64,2.601138722
23.4690985,59.49,2.607677611
23.5245485,59.59,2.613838722
23.5937485,59.68,2.621527611
23.6557985,59.86,2.628422056
23.7105985,59.92,2.634510944
23.7672985,59.9,2.640810944
23.8271985,59.93,2.6474665
23.8807485,59.85,2.6534165
23.9343985,59.8,2.659377611
23.9858485,59.74,2.665094278
24.0529985,59.66,2.672555389
24.1110985,59.62,2.679010944
24.1771985,59.96,2.686355389
24.2401485,60.23,2.693349833
24.3453985,60.61,2.705044278
24.4010985,60.49,2.711233167
24.4550985,60.79,2.717233167
24.5095485,60.86,2.723283167
24.5696485,60.83,2.729960944
24.6282985,60.8,2.736477611
24.6826485,60.84,2.7425165
24.7382985,60.72,2.748699833
24.8007985,60.7,2.755644278
24.8528485,60.68,2.761427611
24.9106985,60.68,2.767855389
24.9711985,60.69,2.774577611
25.0275985,60.71,2.780844278
25.0789485,60.77,2.786549833
25.1412485,60.78,2.793472056
25.1897985,60.85,2.7988665
25.2502485,60.76,2.805583167
25.2904485,60.78,2.810049833
25.3452985,60.76,2.816144278
25.4043485,60.7,2.822705389
25.4590485,60.75,2.828783167
25.5089985,60.7,2.834333167
25.5632985,60.67,2.8403665
25.6242985,60.65,2.847144278
25.6755985,60.61,2.852844278
25.7316485,60.59,2.859072056
25.7789985,60.48,2.864333167
25.8295485,60.48,2.869949833
25.8777485,60.36,2.875305389
25.9321985,60.41,2.881355389
25.9881485,60.43,2.887572056
26.0450985,60.32,2.893899833
26.0871485,60.34,2.898572056
26.1497985,60.25,2.905533167
26.1897485,60.25,2.909972056
26.2443485,60.26,2.916038722
26.2893485,60.2,2.921038722
26.3469985,60.17,2.927444278
26.4027985,60.19,2.933644278
26.4598485,60.13,2.939983167
26.5176985,60.14,2.946410944
26.5598985,60.04,2.951099833
26.6176985,60.01,2.957522056
26.6647985,60.02,2.962755389
26.7198985,59.87,2.968877611
26.7645485,59.88,2.973838722
26.8264985,59.52,2.980722056
26.8623485,60.06,2.984705389
26.9251485,60,2.991683167
26.9635485,60.01,2.995949833
27.0155485,60.31,3.001727611
27.0632985,60.38,3.007033167
27.1235985,60.39,3.013733167
27.1916985,60.22,3.021299833
27.2459985,59.78,3.027333167
27.2985485,60.05,3.033172056
27.3564485,60.04,3.039605389
27.4047985,60.19,3.044977611
27.4589485,60.2,3.050994278
27.5145485,60.32,3.057172056
27.5698485,60.43,3.0633165
27.6179485,60.49,3.068660944
27.6732485,60.54,3.074805389
27.7247485,60.55,3.080527611
27.7732485,60.64,3.0859165
27.8317485,60.74,3.0924165
27.8745985,60.65,3.097177611
27.9212485,61.09,3.102360944
27.9800485,60.93,3.108894278
28.0306485,61.11,3.1145165
28.0835485,61.12,3.120394278
28.1371485,61.21,3.126349833
28.1835985,61.21,3.131510944
28.2388485,61.32,3.137649833
28.2855985,61.38,3.142844278
28.3402485,61.41,3.1489165
28.3867985,61.45,3.154088722
28.4431485,61.49,3.160349833
28.4966485,61.52,3.166294278
28.5451485,61.63,3.171683167
28.5955485,61.59,3.177283167
28.6461985,61.71,3.182910944
28.6915485,61.7,3.187949833
28.7412485,61.78,3.193472056
28.7923485,61.77,3.199149833
28.8472485,61.94,3.205249833
28.8988985,61.94,3.210988722
28.9962985,61.47,3.221810944
29.0200485,61.04,3.224449833
29.0930985,61.48,3.2325665
29.1368485,61.71,3.237427611
29.1975985,61.82,3.244177611
29.2418985,61.98,3.249099833
29.2933985,62.09,3.254822056
29.3399985,62.19,3.259999833
29.3970485,62.29,3.266338722
29.4519985,62.25,3.272444278
29.5985985,58.82,3.288733167
29.6325485,59.4,3.292505389
29.6803985,60.3,3.297822056
29.7403485,60.43,3.304483167
29.7996485,60.49,3.311072056
29.8511985,60.61,3.316799833
29.9095485,60.71,3.323283167
29.9706985,60.86,3.330077611
30.0180485,60.85,3.335338722
30.0699985,60.93,3.341110944
30.1307985,61.01,3.3478665
30.1746985,61.05,3.352744278
30.2359485,60.9,3.359549833
30.2956485,60.98,3.366183167
30.3569485,61.01,3.372994278
30.4243985,60.49,3.380488722
30.4793485,60.59,3.386594278
30.5300985,60.63,3.392233167
30.5864485,60.73,3.398494278
30.6410985,60.65,3.4045665
30.7038485,60.63,3.411538722
30.7717985,60.54,3.419088722
30.8259485,60.48,3.425105389
30.8810485,60.63,3.431227611
30.9318485,60.78,3.436872056
30.9887985,60.92,3.443199833
31.0475985,61.08,3.449733167
31.0961985,61.16,3.455133167
31.1509985,61.25,3.461222056
31.2086985,61.27,3.467633167
31.2666485,61.29,3.474072056
31.3209985,61.31,3.480110944
31.3855985,61.19,3.487288722
31.4395485,61.19,3.493283167
31.4875485,61.28,3.4986165
31.5439485,61.3,3.504883167
31.5952985,61.43,3.510588722
31.6518485,61.46,3.516872056
31.6904485,61.51,3.521160944
31.7507485,61.51,3.527860944
31.8048485,61.62,3.533872056
31.8638485,61.59,3.540427611
31.9168485,61.63,3.5463165
31.9716985,61.65,3.552410944
32.0291485,61.66,3.558794278
32.0875485,61.54,3.565283167
32.1565985,61.1,3.572955389
32.2098985,60.8,3.578877611
32.2691485,61,3.585460944
32.3264485,61.05,3.591827611
32.3779985,61.12,3.597555389
32.4312485,61.14,3.603472056
32.4936485,61.21,3.610405389
32.5480985,61.23,3.616455389
32.5948985,61.29,3.621655389
32.6579985,61.36,3.6286665
32.7079985,61.32,3.634222056
32.7662985,61.39,3.640699833
32.8220985,61.16,3.646899833
32.8787985,61.28,3.653199833
32.9233485,61.31,3.658149833
32.9861485,61.44,3.665127611
33.0359985,61.39,3.6706665
33.0941985,61.43,3.677133167
33.1506485,61.39,3.683405389
33.2072985,61.41,3.689699833
33.2568985,61.4,3.695210944
33.3132485,61.48,3.701472056
33.3695985,61.47,3.707733167
33.4231485,61.39,3.713683167
33.4746485,61.45,3.719405389
33.5373985,61.57,3.726377611
33.5875985,61.45,3.731955389
33.6397985,61.55,3.737755389
33.6972985,61.49,3.744144278
33.7539985,61.56,3.750444278
33.8050485,61.47,3.7561165
33.8734985,61.32,3.763722056
33.9234985,61.43,3.769277611
33.9774485,61.35,3.775272056
34.0376985,61.45,3.7819665
34.0874485,61.4,3.787494278
34.1449485,61.43,3.793883167
34.1937485,61.36,3.799305389
34.2514985,61.45,3.805722056
34.3094485,61.41,3.812160944
34.3631485,61.38,3.818127611
34.4204485,61.33,3.824494278
34.4712485,61.27,3.830138722
34.5232485,61.26,3.8359165
34.5715985,61.21,3.841288722
34.6240985,61.31,3.847122056
34.6763985,61.32,3.852933167
34.7513985,61.33,3.8612665
34.7960985,61.28,3.866233167
34.8457985,61.28,3.871755389
34.9019485,61.31,3.877994278
34.9578485,61.17,3.884205389
35.0120985,60.94,3.890233167
35.0757485,60.55,3.897305389
35.1262485,60.31,3.9029165
35.1858485,60.25,3.909538722
35.2399985,60.13,3.915555389
35.2922985,60.05,3.9213665
35.3495485,59.9,3.927727611
35.4078985,59.7,3.934210944
35.4661985,59.47,3.940688722
35.5196485,59.4,3.946627611
35.5798985,59.4,3.953322056
35.6280485,59.29,3.958672056
35.6849485,59.25,3.964994278
35.7411485,59.27,3.971238722
35.8017985,59.14,3.977977611
35.8498485,59.09,3.9833165
35.9003985,59.07,3.988933167
35.9581985,59.11,3.995355389
36.0120985,59.05,4.001344278
36.0681485,59.07,4.007572056
36.1197485,59.18,4.013305389
36.1665985,59.3,4.018510944
36.2267485,59.2,4.025194278
36.2810985,59.19,4.031233167
36.3397985,59.25,4.037755389
36.3897485,59.18,4.043305389
36.4447485,59.18,4.0494165
36.4994485,59.17,4.055494278
36.7060485,55.15,4.078449833
36.7609985,55.38,4.084555389
36.8197485,54.99,4.091083167
36.8797485,55.08,4.097749833
36.9352485,55.11,4.1039165
36.9943985,55.19,4.110488722
37.0570485,55.16,4.117449833
37.1194485,55.21,4.124383167
37.1784985,55.2,4.130944278
37.2366985,55.2,4.137410944
37.2920985,55.15,4.1435665
37.3404985,55.1,4.148944278
37.3979985,55.15,4.155333167
37.4578485,55.14,4.161983167
37.5207985,55.14,4.168977611
37.5761485,55.04,4.175127611
37.6270985,55.16,4.180788722
37.6778985,55.19,4.186433167
37.7382485,55.21,4.193138722
37.7892985,55.2,4.198810944
37.8512485,55.04,4.205694278
37.9116485,54.72,4.212405389
37.9647985,54.74,4.218310944
38.0272485,54.71,4.225249833
38.0744985,54.67,4.230499833
38.1369985,54.64,4.237444278
38.1897985,54.66,4.243310944
38.2446985,54.78,4.249410944
38.2993485,54.79,4.255483167
38.3502485,54.78,4.261138722
38.4115485,54.8,4.267949833
38.4630485,54.86,4.273672056
38.5216485,54.8,4.280183167
38.5774985,54.74,4.286388722
38.6290485,54.6,4.2921165
38.6952485,54.32,4.299472056
38.7409985,54.22,4.304555389
38.8036485,54.2,4.3115165
38.8410485,55.12,4.315672056
38.9116985,55.01,4.323522056
38.9570985,55.06,4.3285665
39.0101985,55.28,4.3344665
39.0664985,55.31,4.340722056
39.1151985,55.42,4.346133167
39.1712985,55.51,4.3523665
39.2258485,55.5,4.358427611
39.3670985,54.13,4.374122056
39.3884485,52.59,4.376494278
39.4462985,53.24,4.382922056
39.5150985,53.46,4.3905665
39.5602485,53.46,4.395583167
39.6216485,53.61,4.402405389
39.6841985,53.46,4.409355389
39.7288485,53.49,4.4143165
39.7869485,53.32,4.420772056
39.8529485,53.16,4.428105389
39.9124485,53.06,4.4347165
39.9639485,52.97,4.440438722
40.0270985,52.94,4.447455389
40.0824985,53.05,4.453610944
40.1409985,52.99,4.460110944
40.1954485,52.94,4.466160944
40.2489485,53.09,4.472105389
40.2943485,53.06,4.477149833
40.3577485,53.11,4.484194278
40.4154485,53.03,4.490605389
40.4663985,53.04,4.4962665
40.5206985,53.14,4.502299833
40.5892985,52.94,4.509922056
40.6433485,52.95,4.515927611
40.6960485,53,4.521783167
40.7520985,53.06,4.528010944
40.8042985,53.01,4.533810944
40.8689485,52.96,4.540994278
40.9270485,53.08,4.547449833
40.9786985,52.91,4.553188722
41.0390985,53.04,4.559899833
41.0978485,53.12,4.566427611
41.1461485,52.96,4.571794278
41.2008985,52.96,4.577877611
41.2622985,52.95,4.584699833
41.3238985,53.03,4.591544278
41.3850985,53.02,4.598344278
41.4215485,53.14,4.602394278
41.4785985,53.21,4.608733167
41.5312485,53.16,4.614583167
41.5883985,53.09,4.620933167
41.6427985,53,4.626977611
41.6929985,53,4.632555389
41.7485485,53.16,4.638727611
41.8085485,53.24,4.645394278
41.8611485,53.09,4.651238722
41.9190485,53.07,4.657672056
41.9774485,52.98,4.664160944
42.0236485,53,4.669294278
42.0850485,53.1,4.6761165
42.1314485,53.03,4.681272056
42.1875485,53.06,4.687505389
42.2462985,53.05,4.694033167
42.2967485,53.16,4.699638722
42.3561985,53.17,4.706244278
42.4087985,53.18,4.712088722
42.4667485,53.25,4.718527611
42.5231985,53.23,4.724799833
42.5770485,53.14,4.730783167
42.6283985,53.15,4.736488722
42.6764485,53.27,4.741827611
42.7389485,53.28,4.748772056
42.7931985,53.34,4.754799833
42.8488485,53.38,4.760983167
42.9032985,53.48,4.767033167
42.9488485,53.61,4.772094278
43.0051985,53.65,4.778355389
43.0552985,53.77,4.783922056
43.1055485,53.87,4.789505389
43.1523485,53.86,4.794705389
43.2000485,53.79,4.800005389
43.2691985,53.81,4.807688722
43.3248485,53.92,4.813872056
43.3771985,53.9,4.819688722
43.4291485,53.97,4.825460944
43.4997485,53.93,4.833305389
43.5515985,52.84,4.8390665
43.6120485,53,4.845783167
43.6675985,53.17,4.851955389
43.7273985,53.17,4.858599833
43.7638985,53.26,4.862655389
43.8268485,53.46,4.869649833
43.8873485,53.56,4.876372056
43.9314485,53.64,4.881272056
43.9838985,53.74,4.887099833
44.0376485,53.78,4.893072056
44.0849485,53.79,4.898327611
44.1503485,53.72,4.905594278
44.1997485,53.48,4.911083167
44.2530985,53.64,4.917010944
44.3076985,53.67,4.923077611
44.3688485,53.83,4.929872056
44.4153985,53.92,4.935044278
44.4693985,53.97,4.941044278
44.5193485,54.12,4.946594278
44.5699485,54.18,4.9522165
44.6227985,54.26,4.958088722
44.6846485,54.33,4.964960944
44.7284485,54.47,4.969827611
44.7771985,54.51,4.975244278
44.8385485,54.66,4.982060944
44.8850985,54.57,4.987233167
44.9403485,54.65,4.993372056
44.9937485,54.74,4.999305389
45.1314485,53.83,5.014605389
45.1494985,51.5,5.016610944
45.2080485,52.37,5.0231165
45.2614985,52.71,5.029055389
45.3056985,52.8,5.0339665
45.3691485,52.84,5.0410165
45.4228985,52.83,5.046988722
45.4751985,52.78,5.052799833
45.5387985,52.86,5.0598665
45.5842485,52.84,5.0649165
45.6509985,52.82,5.072333167
45.7045985,52.77,5.078288722
45.7608485,52.7,5.084538722
45.8104485,52.82,5.090049833
45.8603985,52.91,5.095599833
45.9102985,53.01,5.101144278
45.9650485,52.92,5.107227611
46.0175485,52.93,5.113060944
46.0728985,52.93,5.119210944
46.1278485,53.06,5.1253165
46.1722985,53.01,5.130255389
46.2211485,53.16,5.135683167
46.2916985,53.16,5.143522056
46.3471485,53.11,5.149683167
46.4023485,53.23,5.1558165
46.4531985,53.33,5.1614665
46.5016985,53.25,5.166855389
46.5618485,53.33,5.173538722
46.6158985,53.35,5.179544278
46.6655485,53.35,5.185060944
46.7223985,53.38,5.191377611
46.7634985,53.41,5.195944278
46.8405985,53.4,5.204510944
46.9082985,53.07,5.212033167
46.9651485,52.59,5.218349833
47.0169485,52.29,5.224105389
47.0750985,52.29,5.2305665
47.1377985,52.29,5.237533167
47.1896985,52.4,5.243299833
47.2500485,52.39,5.250005389
47.3094485,52.35,5.256605389
47.3797485,51.26,5.2644165
47.4350485,51.24,5.270560944
47.4849985,51.39,5.276110944
47.5429985,51.57,5.282555389
47.5992985,51.59,5.288810944
47.6478985,51.81,5.294210944
47.7090485,51.92,5.301005389
47.7566485,52.04,5.306294278
