Test unit,SC2,
-0.243580,-64.480000,-0.027064
-0.206499,-62.930000,-0.022944
-0.184763,-61.500000,-0.020529
-0.150391,-59.570000,-0.016710
-0.122603,-57.870000,-0.013623
-0.098862,-55.830000,-0.010985
-0.074000,-54.050000,-0.008222
-0.050205,-51.990000,-0.005578
-0.028466,-50.210000,-0.003163
0.000193,-48.050000,0.000021
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
-0.031387,-0.117300,-0.003487
0.024903,-0.510400,0.002767
0.026451,-0.017840,0.002939
0.027405,0.008200,0.003045
0.025941,0.063720,0.002882
0.027613,0.080230,0.003068
0.026354,0.094320,0.002928
0.027121,0.128500,0.003013
0.028824,0.159200,0.003203
0.025889,0.183900,0.002877
0.028366,0.202400,0.003152
0.027343,0.227800,0.003038
0.026607,0.241700,0.002956
0.026145,0.297300,0.002905
0.028487,0.328200,0.003165
0.029207,0.358600,0.003245
0.027610,0.403400,0.003068
0.028231,0.445700,0.003137
0.026489,0.493200,0.002943
0.026882,0.538000,0.002987
0.028938,0.578200,0.003215
0.029222,0.597000,0.003247
0.028776,0.600500,0.003197
0.029121,0.598200,0.003236
0.029166,0.596500,0.003241
0.030164,0.556500,0.003352
0.027773,0.555600,0.003086
0.028944,0.550800,0.003216
0.028761,0.544600,0.003196
0.029031,0.566200,0.003226
0.029523,0.572000,0.003280
0.029050,0.549700,0.003228
0.028884,0.586800,0.003209
0.030354,0.617000,0.003373
0.029210,0.679400,0.003246
0.029273,0.780200,0.003253
0.028368,0.840800,0.003152
0.032044,0.882900,0.003560
0.032061,0.967600,0.003562
0.030228,1.101000,0.003359
0.030968,1.247000,0.003441
0.031822,1.479000,0.003536
0.034405,1.960000,0.003823
0.036831,2.328000,0.004092
0.037853,2.640000,0.004206
0.039504,2.917000,0.004389
0.039423,3.235000,0.004380
0.040785,3.587000,0.004532
0.041776,3.923000,0.004642
0.043392,4.258000,0.004821
0.048076,4.610000,0.005342
0.047533,4.972000,0.005281
0.049871,5.651000,0.005541
0.052187,5.993000,0.005799
0.053418,6.385000,0.005935
0.056271,6.817000,0.006252
0.056133,7.164000,0.006237
0.058618,7.406000,0.006513
0.061605,7.718000,0.006845
0.062633,8.110000,0.006959
0.062112,8.454000,0.006901
0.063701,8.780000,0.007078
0.069954,9.201000,0.007773
0.071984,9.576000,0.007998
0.075072,9.934000,0.008341
0.075483,10.340000,0.008387
0.076668,10.690000,0.008519
0.078963,11.460000,0.008774
0.080640,11.790000,0.008960
0.083508,12.160000,0.009279
0.086058,12.520000,0.009562
0.087738,12.860000,0.009749
0.089812,13.290000,0.009979
0.092765,13.680000,0.010307
0.095180,14.100000,0.010576
0.095872,14.420000,0.010652
0.099701,14.740000,0.011078
0.102304,15.110000,0.011367
0.104926,15.410000,0.011658
0.107060,16.100000,0.011896
0.107297,16.400000,0.011922
0.109900,16.780000,0.012211
0.113296,17.120000,0.012588
0.115270,17.470000,0.012808
0.116276,17.860000,0.012920
0.119527,18.270000,0.013281
0.122719,18.990000,0.013635
0.125754,19.270000,0.013973
0.127823,19.740000,0.014203
0.128401,20.110000,0.014267
0.131757,20.370000,0.014640
0.133709,20.740000,0.014857
0.138333,21.120000,0.015370
0.140411,21.850000,0.015601
0.142551,22.200000,0.015839
0.144743,22.540000,0.016083
0.147363,22.860000,0.016374
0.149735,23.250000,0.016637
0.149281,23.610000,0.016587
0.150245,23.980000,0.016694
0.153760,24.290000,0.017084
0.157721,25.000000,0.017525
0.161988,25.380000,0.017999
0.165376,25.790000,0.018375
0.166774,26.290000,0.018530
0.170444,26.950000,0.018938
0.171801,27.240000,0.019089
0.176512,27.700000,0.019612
0.177854,27.980000,0.019762
0.180261,28.190000,0.020029
0.183139,28.560000,0.020349
0.186487,29.220000,0.020721
0.189437,29.590000,0.021049
0.191847,29.950000,0.021316
0.194192,30.310000,0.021577
0.198490,30.640000,0.022054
0.200476,30.980000,0.022275
0.202166,31.400000,0.022463
0.204672,32.100000,0.022741
0.206286,32.430000,0.022921
0.209455,32.790000,0.023273
0.212240,33.520000,0.023582
0.218241,33.860000,0.024249
0.218709,34.220000,0.024301
0.222186,34.590000,0.024687
0.224894,34.910000,0.024988
0.228814,35.230000,0.025424
0.230721,35.860000,0.025636
0.236065,36.220000,0.026229
0.239078,36.610000,0.026564
0.243910,36.960000,0.027101
0.248942,37.270000,0.027660
0.252690,37.600000,0.028077
0.254732,37.920000,0.028304
0.257678,38.260000,0.028631
0.260905,38.870000,0.028989
0.264639,39.220000,0.029404
0.267028,39.550000,0.029670
0.270860,39.900000,0.030096
0.275591,40.240000,0.030621
0.279578,40.610000,0.031064
0.282026,40.910000,0.031336
0.285290,41.220000,0.031699
0.287140,41.540000,0.031904
0.292235,41.840000,0.032471
0.295371,42.140000,0.032819
0.299820,42.740000,0.033313
0.302876,43.040000,0.033653
0.307001,43.340000,0.034111
0.309369,43.660000,0.034374
0.313297,43.950000,0.034811
0.317986,44.240000,0.035332
0.319764,44.570000,0.035529
0.325537,44.880000,0.036171
0.328196,45.180000,0.036466
0.333553,45.490000,0.037061
0.333566,45.780000,0.037063
0.337936,46.100000,0.037548
0.343536,46.390000,0.038171
0.347372,46.880000,0.038597
0.351401,47.130000,0.039045
0.356961,47.450000,0.039662
0.360131,47.720000,0.040015
0.365871,48.000000,0.040652
0.370162,48.290000,0.041129
0.375141,48.580000,0.041682
0.379477,48.840000,0.042164
0.385724,49.400000,0.042858
0.388554,49.680000,0.043173
0.396370,49.810000,0.044041
0.396605,49.710000,0.044067
0.397383,49.630000,0.044154
0.397775,49.570000,0.044197
0.402849,49.530000,0.044761
0.403548,49.410000,0.044839
0.426676,46.680000,0.047408
0.427889,46.600000,0.047543
0.430510,47.460000,0.047834
0.433785,47.360000,0.048198
0.437026,51.120000,0.048558
0.454648,52.550000,0.050516
0.478747,53.950000,0.053194
0.497539,55.270000,0.055282
0.518866,56.410000,0.057652
0.546302,57.590000,0.060700
0.575428,58.530000,0.063936
0.605560,59.300000,0.067284
0.636444,60.200000,0.070716
0.669151,60.880000,0.074350
0.704852,61.540000,0.078317
0.740509,62.270000,0.082279
0.773400,62.950000,0.085933
0.806493,63.630000,0.089610
0.828443,63.230000,0.092049
0.891560,57.260000,0.099062
0.892820,66.070000,0.099202
0.930063,68.180000,0.103340
0.984793,69.510000,0.109421
1.028600,70.960000,0.114289
1.074416,72.070000,0.119380
1.130750,73.300000,0.125639
1.182076,74.250000,0.131342
1.219203,74.100000,0.135467
1.260373,68.360000,0.140041
1.286793,76.330000,0.142977
1.328073,77.610000,0.147564
1.374063,78.660000,0.152674
1.414253,79.420000,0.157139
1.458500,80.210000,0.162056
1.502860,80.880000,0.166984
1.540773,81.440000,0.171197
1.581700,81.900000,0.175744
1.609663,81.950000,0.178851
1.627953,81.910000,0.180884
1.694860,74.240000,0.188318
1.818596,90.300000,0.202066
2.435936,90.250000,0.270660
3.029066,89.500000,0.336563
3.417026,88.420000,0.379670
3.399393,87.540000,0.377710
4.288726,89.130000,0.476525
4.724256,87.940000,0.524917
5.430210,87.390000,0.603357
6.047213,87.190000,0.671913
6.692103,86.780000,0.743567
7.293396,86.170000,0.810377
8.387233,71.340000,0.931915
8.690930,65.780000,0.965659
9.144836,65.780000,1.016093
9.172253,59.170000,1.019139
10.068446,20.370000,1.118716
